Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,Adobe Inc.,1.9000%,0.88%,A2,2/1/2025,102.89,104.27
USD,Adobe Inc.,2.1500%,1.32%,A2,2/1/2027,103.59,104.79
USD,Adobe Inc.,2.3000%,1.99%,A2,2/1/2030,101.14,102.32
USD,Advance Auto Parts Inc.,4.5000%,2.42%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,1.84%,Baa2,10/1/2027,98.68,100.18
USD,Advanced Micro Devices Inc.,7.5000%,2.54%,Baa3,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.71%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,2.18%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.41%,,3/1/2049,-,-
USD,Aetna Inc.,4.1250%,-,Baa2,6/1/2021,102.57,103.02
USD,Aetna Inc.,2.7500%,0.78%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,3.18%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.45%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,1.04%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,0.83%,Baa2,6/15/2023,101.16,101.36
USD,Affiliated Managers Group Inc.,4.2500%,0.92%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.28%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.2000%,-,Baa2,10/1/2022,98.00,-
USD,Agilent Technologies Inc.,3.8750%,-,Baa2,7/15/2023,-,105.11
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,2.70%,Baa2,9/15/2029,101.74,105.31
USD,Air Lease Corp.,3.8750%,-,,4/1/2021,102.13,102.28
USD,Air Lease Corp.,4.2500%,-,,9/15/2024,106.38,106.45
USD,Air Lease Corp.,3.7500%,1.18%,,2/1/2022,102.87,-
USD,Air Lease Corp.,3.3750%,0.64%,,6/1/2021,100.66,100.66
USD,Air Lease Corp.,3.6250%,2.36%,,4/1/2027,105.53,107.23
USD,Air Lease Corp.,2.6250%,0.82%,,7/1/2022,100.54,100.74
USD,Air Lease Corp.,2.7500%,0.93%,,1/15/2023,100.64,100.83
USD,Air Lease Corp.,3.6250%,2.57%,,12/1/2027,103.17,103.18
USD,Air Lease Corp.,2.5000%,-,,3/1/2021,100.35,100.47
USD,Air Lease Corp.,3.2500%,1.83%,,3/1/2025,102.02,102.34
USD,Air Lease Corp.,3.8750%,1.05%,,7/3/2023,106.35,106.58
USD,Air Lease Corp.,3.5000%,0.61%,,1/15/2022,102.60,102.74
USD,Air Lease Corp.,4.6250%,2.89%,,10/1/2028,110.07,110.79
USD,Air Lease Corp.,4.2500%,1.23%,,2/1/2024,103.28,103.83
USD,Air Lease Corp.,2.2500%,1.13%,,1/15/2023,101.33,103.33
USD,Air Lease Corp.,3.2500%,3.01%,,10/1/2029,98.99,100.99
USD,Air Lease Corp.,2.3000%,1.67%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,3.17%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,2.04%,,1/15/2026,-,-
USD,Air Lease Corp.,3.3730%,3.48%,,12/1/2030,-,-
USD,Air Products & Chemicals Inc.,3.0000%,-,A2,11/3/2021,-,101.54
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,0.84%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,3.10%,A2,5/15/2050,91.18,94.75
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,2.84%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,3.9500%,-,A1,6/1/2021,103.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,3.23%,A1,3/1/2045,-,99.31
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,3.27%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,2.40%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,3.23%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,3.35%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.36%,A1,10/1/2049,99.42,106.52
USD,Albemarle Corp.,4.1500%,1.16%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,4.18%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,4.54%,WR,6/15/2026,112.38,116.61
USD,Albertson's Inc.,7.4500%,10.92%,WR,8/1/2029,98.22,-
USD,Albertson's Inc.,8.7000%,5.09%,WR,5/1/2030,126.19,132.99
USD,Albertson's Inc.,8.0000%,5.70%,WR,5/1/2031,96.00,-
USD,Albertson's Inc.,6.6250%,-,WR,6/1/2028,83.60,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,1.69%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.17%,Baa1,4/30/2025,104.70,104.88
USD,Alexandria Real Estate Equities Inc.,4.0000%,0.50%,Baa1,1/15/2024,110.00,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.45%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.66%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.66%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.48%,Baa1,12/15/2030,-,-
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.57%,Baa1,2/1/2033,90.91,92.81
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,-,116.50
USD,Allegheny Technologies Inc.,7.8750%,4.20%,B3,8/15/2023,107.89,111.72
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.37%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,3.05%,WR,3/15/2023,99.07,103.29
USD,Alliance Data Systems Corp.,4.7500%,15.90%,,12/15/2024,-,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,9.68%,,5/1/2025,-,-
USD,Alliant Energy Finance LLC,3.7500%,0.67%,,6/15/2023,105.18,108.09
USD,Ally Financial Inc.,5.1250%,1.16%,Ba1,9/30/2024,113.49,113.65
USD,Ally Financial Inc.,4.1250%,2.70%,B1,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,1.59%,,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.65%,,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,4.2500%,6.56%,,4/15/2021,-,-
USD,Ally Financial Inc.,5.8000%,1.54%,,5/1/2025,115.73,117.22
USD,Ally Financial Inc.,3.0500%,0.86%,,6/5/2023,104.12,105.58
USD,Ally Financial Inc.,1.4500%,0.89%,,10/2/2023,-,-
USD,Ally Financial Inc.,8.0000%,3.17%,Ba1,11/1/2031,134.65,140.96
USD,Ally Financial Inc.,8.0000%,3.70%,Ba1,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.6250%,0.31%,Aa2,5/19/2021,100.46,100.94
USD,Alphabet Inc.,3.3750%,0.42%,Aa2,2/25/2024,107.94,109.18
USD,Alphabet Inc.,1.1000%,1.85%,Aa2,8/15/2030,92.52,93.22
USD,Alphabet Inc.,1.9000%,2.70%,Aa2,8/15/2040,86.95,87.70
USD,Alphabet Inc.,2.0500%,2.90%,Aa2,8/15/2050,82.10,83.53
USD,Alphabet Inc.,2.2500%,3.06%,Aa2,8/15/2060,80.26,82.39
USD,Alphabet Inc.,0.4500%,0.82%,Aa2,8/15/2025,97.45,98.81
USD,Alphabet Inc.,0.8000%,1.29%,Aa2,8/15/2027,95.74,96.84
USD,Altera Corp.,4.1000%,0.30%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,1.94%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,1.44%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.56%,A3,11/10/2038,-,177.83
USD,Altria Group Inc.,10.2000%,4.45%,A3,2/6/2039,169.81,-
USD,Altria Group Inc.,4.7500%,0.61%,A3,5/5/2021,100.16,101.21
USD,Altria Group Inc.,4.2500%,4.11%,A3,8/9/2042,101.40,102.84
USD,Altria Group Inc.,2.8500%,0.60%,A3,8/9/2022,103.22,103.90
USD,Altria Group Inc.,2.9500%,0.68%,A3,5/2/2023,103.74,105.68
USD,Altria Group Inc.,4.5000%,4.16%,A3,5/2/2043,103.87,106.02
USD,Altria Group Inc.,5.3750%,4.18%,A3,1/31/2044,114.74,116.50
USD,Altria Group Inc.,4.0000%,0.79%,A3,1/31/2024,108.98,109.36
USD,Altria Group Inc.,2.6250%,1.61%,A3,9/16/2026,97.44,97.63
USD,Altria Group Inc.,3.8750%,4.22%,A3,9/16/2046,92.40,94.40
USD,Altria Group Inc.,3.8000%,0.89%,A3,2/14/2024,107.68,109.04
USD,Altria Group Inc.,4.4000%,1.58%,A3,2/14/2026,112.27,113.89
USD,Altria Group Inc.,4.8000%,2.54%,A3,2/14/2029,114.61,121.40
USD,Altria Group Inc.,5.8000%,4.14%,A3,2/14/2039,119.35,121.62
