Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,AT & T Inc.,4.5500%,3.77%,Baa2,3/9/2049,112.17,114.07
USD,AT & T Inc.,3.8000%,1.49%,Baa2,3/1/2024,104.33,105.53
USD,AT & T Inc.,4.2500%,2.18%,Baa2,3/1/2027,109.18,110.34
USD,AT & T Inc.,5.2500%,3.45%,Baa2,3/1/2037,119.51,121.10
USD,AT & T Inc.,5.4500%,3.78%,Baa2,3/1/2047,125.84,127.98
USD,AT & T Inc.,5.7000%,3.92%,Baa2,3/1/2057,131.03,134.14
USD,AT & T Inc.,5.3000%,4.48%,Baa2,8/15/2058,123.80,125.20
USD,AT & T Inc.,5.1500%,3.73%,Baa2,2/15/2050,123.06,124.66
USD,AT & T Inc.,4.9000%,3.40%,Baa2,8/15/2037,116.63,118.30
USD,AT & T Inc.,1.2941%,0.56%,Baa2,6/12/2024,101.14,102.42
USD,AT & T Inc.,4.1000%,2.36%,Baa2,2/15/2028,109.12,110.30
USD,AT & T Inc.,4.3000%,2.77%,Baa2,2/15/2030,109.98,111.21
USD,AT & T Inc.,5.1500%,3.72%,Baa2,11/15/2046,122.23,123.88
USD,AT & T Inc.,4.3500%,2.63%,Baa2,3/1/2029,109.96,111.29
USD,AT & T Inc.,4.8500%,3.54%,Baa2,3/1/2039,115.22,117.02
USD,AT & T Inc.,4.0500%,1.39%,Baa2,12/15/2023,104.50,106.38
USD,AT & T Inc.,3.5500%,1.57%,Baa2,6/1/2024,-,-
USD,AT & T Inc.,3.6000%,1.77%,Baa2,7/15/2025,105.59,106.90
USD,AT & T Inc.,3.8750%,2.04%,Baa2,1/15/2026,106.38,107.71
USD,AT & T Inc.,2.9500%,2.19%,Baa2,7/15/2026,102.54,104.94
USD,AT & T Inc.,3.8000%,2.24%,Baa2,2/15/2027,106.74,108.13
USD,AT & T Inc.,6.2500%,3.71%,Baa2,3/29/2041,134.75,136.81
USD,AT & T Inc.,5.3750%,4.02%,Baa2,10/15/2041,-,-
USD,AT & T Inc.,2.3000%,2.14%,Baa2,6/1/2027,99.96,101.20
USD,AT & T Inc.,2.7500%,2.76%,Baa2,6/1/2031,99.20,100.02
USD,AT & T Inc.,3.5000%,3.51%,Baa2,6/1/2041,98.67,100.32
USD,AT & T Inc.,3.6500%,3.64%,Baa2,6/1/2051,98.71,100.30
USD,AT & T Inc.,3.8500%,3.86%,Baa2,6/1/2060,98.52,100.48
USD,AT & T Inc.,3.1000%,3.51%,Baa2,2/1/2043,92.98,94.13
USD,AT & T Inc.,3.3000%,3.63%,Baa2,2/1/2052,92.64,94.23
USD,AT & T Inc.,3.5000%,3.78%,Baa2,2/1/2061,92.55,94.08
USD,AT & T Inc.,1.6500%,2.25%,Baa2,2/1/2028,95.83,97.16
USD,AT & T Inc.,2.2500%,2.85%,Baa2,2/1/2032,93.53,94.88
USD,AT & T Inc.,3.5000%,3.66%,Baa2,9/15/2053,95.67,97.23
USD,AT & T Inc.,3.5500%,3.75%,Baa2,9/15/2055,94.73,96.42
USD,AT & T Inc.,3.6500%,3.81%,Baa2,9/15/2059,95.42,97.06
USD,AT & T Inc.,3.5000%,3.54%,,9/15/2053,101.58,102.61
USD,AT & T Inc.,3.5500%,3.60%,,9/15/2055,101.31,102.36
USD,AT & T Inc.,3.6500%,3.72%,,9/15/2059,-,103.08
USD,AT & T Inc.,2.5500%,3.09%,Baa2,12/1/2033,94.68,95.68
USD,AT & T Inc.,3.8000%,3.55%,,12/1/2057,105.01,106.01
USD,AT & T Inc.,0.6815%,0.66%,Baa2,3/25/2024,99.49,100.67
USD,AT & T Inc.,0.9000%,1.27%,Baa2,3/25/2024,98.59,99.65
USD,AT & T Inc.,1.7000%,2.00%,Baa2,3/25/2026,98.06,99.14
USD,AT & T Inc.,3.8000%,3.78%,Baa2,12/1/2057,98.69,100.16
USD,AT & T Inc.,5.3500%,3.57%,Baa2,9/1/2040,122.58,124.28
USD,AT & T Inc.,6.4500%,3.61%,Baa2,6/15/2034,125.44,130.91
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,131.00,134.00
USD,AT & T Inc.,3.5000%,4.31%,,9/15/2053,88.01,95.65
USD,AT & T Inc.,3.5500%,4.00%,,9/15/2055,91.51,97.49
USD,AT & T Inc.,3.6500%,3.74%,,9/15/2059,96.02,98.73
USD,AT & T Inc.,2.5500%,-,,12/1/2033,100.09,101.14
USD,AT & T Inc.,3.8000%,-,,12/1/2057,105.78,107.66
USD,AT & T Inc.,4.2500%,4.15%,Baa2,3/1/2050,101.54,105.19
USD,AT & T Inc.,4.0000%,4.47%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,6.37%,Baa2,9/1/2050,-,-
USD,ATP Tower Holdings LLC/Andean Tower Partners Colombia SAS/Andean Telecom Partner,4.0500%,4.18%,,4/27/2026,-,-
USD,AXA Financial Inc.,7.0000%,2.53%,Baa2,4/1/2028,-,-
USD,AXIS Specialty Finance LLC,4.9000%,-,,1/15/2040,103.25,105.25
USD,AbbVie Inc.,2.9000%,0.72%,Baa2,11/6/2022,101.24,102.36
USD,AbbVie Inc.,4.4000%,3.28%,Baa2,11/6/2042,115.63,117.37
USD,AbbVie Inc.,3.2000%,0.66%,Baa2,11/6/2022,101.09,103.09
USD,AbbVie Inc.,3.6000%,1.84%,Baa2,5/14/2025,105.58,105.85
USD,AbbVie Inc.,4.5000%,2.94%,Baa2,5/14/2035,116.62,117.29
USD,AbbVie Inc.,4.7000%,3.44%,Baa2,5/15/2045,118.83,120.48
USD,AbbVie Inc.,4.3000%,3.03%,Baa2,5/14/2036,113.50,115.14
USD,AbbVie Inc.,4.4500%,3.39%,Baa2,5/14/2046,116.51,118.15
USD,AbbVie Inc.,2.8500%,1.27%,Baa2,5/14/2023,101.60,102.70
USD,AbbVie Inc.,3.2000%,1.99%,Baa2,5/14/2026,104.23,105.42
USD,AbbVie Inc.,3.7500%,1.32%,Baa2,11/14/2023,103.90,105.04
USD,AbbVie Inc.,4.8750%,3.42%,Baa2,11/14/2048,124.28,125.74
USD,AbbVie Inc.,4.2500%,2.37%,Baa2,11/14/2028,111.03,112.29
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,0.76%,Baa2,11/21/2022,-,101.79
USD,AbbVie Inc.,2.6000%,-,,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,2.00%,Baa2,11/21/2026,103.95,104.45
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,2.43%,Baa2,11/21/2029,104.64,105.38
USD,AbbVie Inc.,2.6000%,1.44%,Baa2,11/21/2024,102.56,103.77
USD,AbbVie Inc.,4.0500%,3.14%,Baa2,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.33%,Baa2,11/21/2049,114.77,116.56
USD,AbbVie Inc.,3.2500%,-,Baa2,10/1/2022,-,101.68
USD,AbbVie Inc.,3.8000%,1.77%,,3/15/2025,105.54,106.74
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.60,103.81
USD,AbbVie Inc.,2.6000%,0.28%,,11/21/2024,106.42,106.93
USD,AbbVie Inc.,4.2500%,4.87%,,11/21/2049,-,-
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.77%,A2,11/30/2037,142.36,145.43
USD,Abbott Laboratories,6.0000%,2.96%,A2,4/1/2039,139.98,141.66
USD,Abbott Laboratories,5.3000%,2.97%,A2,5/27/2040,131.98,134.99
USD,Abbott Laboratories,2.5500%,0.37%,A2,3/15/2022,100.40,100.53
USD,Abbott Laboratories,2.9500%,1.46%,A2,3/15/2025,103.93,105.05
USD,Abbott Laboratories,3.8750%,1.81%,A2,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,3.06%,A2,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.78%,A2,1/30/2028,95.33,96.78
USD,Abbott Laboratories,1.4000%,2.05%,A2,6/30/2030,93.39,95.49
USD,Activision Blizzard Inc.,3.4000%,2.03%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,2.18%,Baa1,6/15/2027,106.03,106.36
USD,Activision Blizzard Inc.,4.5000%,3.56%,Baa1,6/15/2047,-,-
USD,Activision Blizzard Inc.,1.3500%,2.58%,Baa1,9/15/2030,89.37,90.91
USD,Activision Blizzard Inc.,2.5000%,3.33%,Baa1,9/15/2050,83.60,85.11
USD,Adobe Inc.,3.2500%,1.46%,A2,2/1/2025,104.60,105.89
USD,Adobe Inc.,1.7000%,0.72%,A2,2/1/2023,100.45,101.57
USD,Adobe Inc.,1.9000%,1.28%,A2,2/1/2025,101.07,102.40
USD,Adobe Inc.,2.1500%,1.75%,A2,2/1/2027,101.19,102.35
USD,Adobe Inc.,2.3000%,2.22%,A2,2/1/2030,99.62,100.66
USD,Advance Auto Parts Inc.,4.5000%,1.56%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,2.38%,Baa2,10/1/2027,95.76,97.15
USD,Advanced Micro Devices Inc.,7.5000%,3.36%,Baa1,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,2.20%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,2.47%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.23%,,3/1/2049,-,-
USD,Aetna Inc.,2.7500%,1.38%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,3.25%,Baa2,6/15/2036,-,-
USD,Aetna Inc.,6.7500%,3.40%,Baa2,12/15/2037,-,-
USD,Aetna Inc.,3.5000%,1.85%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,1.28%,Baa2,6/15/2023,102.16,102.32
USD,Affiliated Managers Group Inc.,4.2500%,1.59%,A3,2/15/2024,-,-
USD,Affiliated Managers Group Inc.,3.5000%,1.84%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,2.7500%,2.50%,Baa2,9/15/2029,99.54,103.20
USD,Agilent Technologies Inc.,2.3000%,2.67%,Baa2,3/12/2031,96.00,97.59
USD,Air Lease Corp.,3.6250%,2.71%,,4/1/2027,103.55,104.93
USD,Air Lease Corp.,2.6250%,1.07%,,7/1/2022,-,-
USD,Air Lease Corp.,2.7500%,1.63%,,1/15/2023,100.60,102.60
USD,Air Lease Corp.,3.6250%,2.78%,,12/1/2027,103.77,105.20
USD,Air Lease Corp.,3.2500%,2.16%,,3/1/2025,102.74,103.90
USD,Air Lease Corp.,3.8750%,1.57%,,7/3/2023,103.38,103.47
USD,Air Lease Corp.,3.5000%,-,,1/15/2022,99.27,101.27
USD,Air Lease Corp.,4.6250%,3.02%,,10/1/2028,108.84,110.33
USD,Air Lease Corp.,4.6500%,4.30%,,,-,-
USD,Air Lease Corp.,4.1250%,4.48%,,,-,-
USD,Air Lease Corp.,4.2500%,1.70%,,2/1/2024,-,-
USD,Air Lease Corp.,2.2500%,1.78%,,1/15/2023,100.05,102.05
USD,Air Lease Corp.,3.2500%,3.18%,,10/1/2029,99.55,101.64
USD,Air Lease Corp.,2.3000%,2.18%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,3.14%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,2.36%,,1/15/2026,-,-
USD,Air Lease Corp.,3.1250%,3.15%,,12/1/2030,98.67,100.84
USD,Air Lease Corp.,1.8750%,2.43%,,8/15/2026,96.70,97.97
USD,Air Lease Corp.,0.8000%,1.82%,,8/18/2024,96.84,98.70
USD,Air Lease Corp.,2.1000%,2.92%,,9/1/2028,94.31,96.43
USD,Air Lease Corp.,2.8800%,-,,1/15/2032,97.06,97.63
USD,Air Products & Chemicals Inc.,3.3500%,1.45%,A2,7/31/2024,-,-
USD,Air Products & Chemicals Inc.,2.8000%,2.90%,A2,5/15/2050,96.92,98.60
USD,Alabama Power Co.,6.1250%,3.20%,A1,5/15/2038,-,-
USD,Alabama Power Co.,3.7500%,3.27%,A1,3/1/2045,106.92,108.93
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,3.27%,A1,1/2/2046,-,-
USD,Alabama Power Co.,2.4500%,1.21%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,3.34%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,3.42%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.40%,A1,10/1/2049,99.90,106.50
USD,Alabama Power Co.,3.1250%,3.21%,A1,7/15/2051,97.07,99.83
USD,Alabama Power Co.,3.0000%,3.21%,,3/15/2052,-,-
USD,Albemarle Corp.,4.1500%,1.75%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,3.70%,Baa3,12/1/2044,-,-
USD,Albertson's Inc.,7.7500%,4.34%,WR,6/15/2026,113.52,114.79
USD,Albertson's Inc.,8.7000%,4.92%,WR,5/1/2030,125.24,126.48
USD,Albertson's Inc.,8.0000%,5.62%,WR,5/1/2031,-,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,2.13%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.69%,Baa1,4/30/2025,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.74%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.79%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.44%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.65%,Baa1,12/15/2030,116.69,118.35
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.75%,Baa1,2/1/2033,90.65,92.19
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9000%,-,Baa1,9/15/2044,120.00,-
USD,Alleghany Corp.,3.2500%,3.62%,Baa1,8/15/2051,91.95,98.60
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,108.00,-
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.84%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,3.72%,WR,3/15/2023,98.96,101.68
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,6.67%,,5/1/2025,101.61,103.45
USD,Alliant Energy Finance LLC,3.7500%,1.40%,,6/15/2023,102.08,104.57
USD,Ally Financial Inc.,5.1250%,1.69%,Baa3,9/30/2024,108.52,109.89
USD,Ally Financial Inc.,4.1250%,11.00%,Baa3,2/13/2022,-,-
USD,Ally Financial Inc.,4.6250%,1.93%,Baa3,3/30/2025,-,-
USD,Ally Financial Inc.,5.7500%,2.17%,Baa3,11/20/2025,-,-
USD,Ally Financial Inc.,5.8000%,1.95%,Baa3,5/1/2025,111.62,112.89
USD,Ally Financial Inc.,3.0500%,1.50%,Baa3,6/5/2023,101.64,103.06
USD,Ally Financial Inc.,1.4500%,1.35%,Baa3,10/2/2023,99.67,100.93
USD,Ally Financial Inc.,4.7000%,4.30%,,,103.66,104.71
USD,Ally Financial Inc.,4.7000%,4.59%,,,101.99,104.01
USD,Ally Financial Inc.,2.2000%,2.70%,Baa3,11/2/2028,96.00,98.00
USD,Ally Financial Inc.,8.0000%,3.52%,Baa3,11/1/2031,135.94,140.52
USD,Ally Financial Inc.,8.0000%,3.70%,Baa3,11/1/2031,-,-
USD,Alphabet Inc.,3.3750%,0.85%,Aa2,2/25/2024,104.63,105.78
USD,Alphabet Inc.,1.1000%,2.04%,Aa2,8/15/2030,91.58,92.92
USD,Alphabet Inc.,1.9000%,2.71%,Aa2,8/15/2040,87.24,88.49
USD,Alphabet Inc.,2.0500%,2.78%,Aa2,8/15/2050,84.55,86.12
USD,Alphabet Inc.,2.2500%,2.88%,Aa2,8/15/2060,83.55,85.30
USD,Alphabet Inc.,0.4500%,1.28%,Aa2,8/15/2025,96.42,97.67
USD,Alphabet Inc.,0.8000%,1.68%,Aa2,8/15/2027,94.56,95.74
USD,Altera Corp.,4.1000%,1.23%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,3.47%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,3.72%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.83%,A3,11/10/2038,-,168.00
USD,Altria Group Inc.,10.2000%,4.72%,A3,2/6/2039,-,180.10
USD,Altria Group Inc.,4.2500%,4.32%,A3,8/9/2042,98.13,99.77
USD,Altria Group Inc.,2.8500%,0.71%,A3,8/9/2022,100.76,101.87
USD,Altria Group Inc.,2.9500%,1.10%,A3,5/2/2023,101.78,102.91
USD,Altria Group Inc.,4.5000%,4.38%,A3,5/2/2043,100.20,102.18
USD,Altria Group Inc.,5.3750%,4.44%,A3,1/31/2044,112.57,113.41
USD,Altria Group Inc.,4.0000%,1.43%,A3,1/31/2024,105.20,105.47
USD,Altria Group Inc.,2.6250%,2.15%,A3,9/16/2026,101.44,103.47
USD,Altria Group Inc.,3.8750%,4.23%,A3,9/16/2046,92.73,95.69
USD,Altria Group Inc.,3.8000%,1.54%,A3,2/14/2024,104.14,105.36
USD,Altria Group Inc.,4.4000%,2.13%,A3,2/14/2026,108.20,109.46
USD,Altria Group Inc.,4.8000%,2.99%,A3,2/14/2029,110.56,111.87
USD,Altria Group Inc.,5.8000%,4.30%,A3,2/14/2039,116.57,118.10
USD,Altria Group Inc.,5.9500%,4.52%,A3,2/14/2049,120.67,122.38
USD,Altria Group Inc.,6.2000%,4.69%,A3,2/14/2059,126.13,128.10
USD,Altria Group Inc.,2.4500%,3.23%,A3,2/4/2032,92.22,93.5
USD,Altria Group Inc.,3.4000%,4.17%,A3,2/4/2041,88.78,90.34
USD,Altria Group Inc.,3.7000%,4.27%,A3,2/4/2051,89.57,91.16
USD,Altria Group Inc.,4.0000%,4.40%,A3,2/4/2061,91.43,93.02
USD,Amazon.com Inc.,2.5000%,1.04%,,11/29/2022,100.74,101.82
USD,Amazon.com Inc.,3.8000%,1.41%,A1,12/5/2024,106.19,107.36
USD,Amazon.com Inc.,4.8000%,2.50%,A1,12/5/2034,124.04,125.64
USD,Amazon.com Inc.,4.9500%,2.95%,A1,12/5/2044,131.03,132.81
USD,Amazon.com Inc.,2.4000%,0.81%,A1,2/22/2023,101.33,102.42
USD,Amazon.com Inc.,2.8000%,1.13%,A1,8/22/2024,103.66,104.81
USD,Amazon.com Inc.,3.1500%,1.84%,A1,8/22/2027,106.19,107.37
USD,Amazon.com Inc.,3.8750%,2.70%,A1,8/22/2037,114.33,115.07
USD,Amazon.com Inc.,4.0500%,3.02%,A1,8/22/2047,118.28,118.91
USD,Amazon.com Inc.,4.2500%,3.14%,A1,8/22/2057,121.87,123.61
USD,Amazon.com Inc.,5.2000%,1.79%,A1,12/3/2025,112.77,113.19
USD,Amazon.com Inc.,0.4000%,0.72%,A1,6/3/2023,99.06,100.16
USD,Amazon.com Inc.,0.8000%,1.34%,A1,6/3/2025,97.5,98.68
USD,Amazon.com Inc.,1.2000%,1.72%,A1,6/3/2027,96.54,97.74
USD,Amazon.com Inc.,1.5000%,2.10%,A1,6/3/2030,94.57,95.68
USD,Amazon.com Inc.,2.5000%,2.91%,A1,6/3/2050,90.6,92.2
USD,Amazon.com Inc.,2.7000%,3.05%,A1,6/3/2060,90.57,92.06
USD,Amazon.com Inc.,0.2500%,0.67%,A1,5/12/2023,98.92,100.02
USD,Amazon.com Inc.,0.4500%,1.02%,A1,5/12/2024,98.07,99.30
USD,Amazon.com Inc.,1.0000%,1.48%,A1,5/12/2026,97.35,98.36
USD,Amazon.com Inc.,1.6500%,1.84%,A1,5/12/2028,98.11,99.30
USD,Amazon.com Inc.,2.1000%,2.19%,A1,5/12/2031,98.41,99.44
USD,Amazon.com Inc.,2.8750%,2.83%,A1,5/12/2041,99.94,100.99
USD,Amazon.com Inc.,3.1000%,2.93%,A1,5/12/2051,101.51,103.16
USD,Amazon.com Inc.,3.2500%,3.08%,A1,5/12/2061,102.88,104.42
USD,Amcor Finance USA Inc.,3.6250%,2.85%,,4/28/2026,-,-
USD,Amcor Finance USA Inc.,4.5000%,2.21%,,5/15/2028,113.45,115.27
USD,Amcor Flexibles North America Inc.,2.6900%,2.72%,Baa2,5/25/2031,98.88,100.04
