Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,AEP Transmission Company LLC,3.6500%,2.87%,A2,4/1/2050,114.00,117.01
USD,AFLAC Inc.,6.9000%,-,A3,12/17/2039,-,116.94
USD,AFLAC Inc.,6.4500%,-,A3,8/15/2040,-,110.88
USD,AFLAC Inc.,3.6250%,0.67%,A3,11/15/2024,108.49,109.71
USD,AFLAC Inc.,3.2500%,0.97%,A3,3/17/2025,-,-
USD,AFLAC Inc.,2.8750%,1.26%,A3,10/15/2026,100.34,101.20
USD,AFLAC Inc.,4.0000%,2.92%,A3,10/15/2046,112.42,116.59
USD,AFLAC Inc.,4.7500%,-,A3,1/15/2049,108.56,110.47
USD,AFLAC Inc.,3.6000%,1.90%,A3,4/1/2030,112.37,113.69
USD,AFLAC Inc.,1.1250%,1.06%,,3/15/2026,99.66,100.95
USD,AIG Global Funding,1.9000%,-,,10/6/2021,100.65,100.66
USD,AIG Global Funding,2.7000%,0.50%,,12/15/2021,-,-
USD,AIG Global Funding,2.3000%,-,,1/1/2022,-,-
USD,AIG Global Funding,0.4500%,0.43%,,12/8/2023,-,-
USD,AIG Global Funding,0.6500%,0.80%,,6/17/2024,-,-
USD,AIG Life Holdings Inc.,8.5000%,-,Baa3,7/1/2030,132.66,-
USD,ALLTEL Corp.,7.8750%,3.51%,,7/1/2032,145.22,149.00
USD,AMC Entertainment Holdings Inc.,5.8750%,15.51%,Ca,11/15/2026,67.00,75.00
USD,AMC Entertainment Holdings Inc.,6.1250%,13.07%,Ca,5/15/2027,-,78.86
USD,AMC Entertainment Holdings Inc.,10.5000%,8.90%,,4/15/2025,-,-
USD,AMC Entertainment Inc.,5.7500%,15.60%,Ca,6/15/2025,76.75,-
USD,AMC Networks Inc.,5.0000%,4.95%,Ba3,4/1/2024,101.23,102.27
USD,AMC Networks Inc.,4.2500%,4.06%,Ba3,2/15/2029,100.84,102.18
USD,ANR Pipeline Co.,9.6250%,-,A3,11/1/2021,126.00,-
USD,AON Corp.,3.7500%,1.92%,Baa2,5/2/2029,111.93,113.26
USD,AON Corp.,2.2000%,0.40%,Baa2,11/15/2022,101.57,102.69
USD,AON Corp./Aon Global Holdings PLC,2.0500%,2.11%,Baa2,8/23/2031,98.48,99.58
USD,AON Corp./Aon Global Holdings PLC,2.9000%,2.90%,Baa2,8/23/2051,-,-
USD,AT & T Inc.,6.8000%,-,Baa2,5/15/2036,136.40,-
USD,AT & T Inc.,6.5000%,3.37%,Baa2,9/1/2037,137.50,138.63
USD,AT & T Inc.,6.3000%,3.19%,Baa2,1/15/2038,138.91,143.68
USD,AT & T Inc.,6.4000%,3.37%,Baa2,5/15/2038,118.79,-
USD,AT & T Inc.,6.5500%,3.27%,Baa2,2/15/2039,142.38,144.37
USD,AT & T Inc.,5.5500%,3.23%,Baa2,8/15/2041,132.69,134.73
USD,AT & T Inc.,4.3000%,3.27%,Baa2,12/15/2042,114.36,115.98
USD,AT & T Inc.,4.3500%,3.45%,Baa2,6/15/2045,115.00,116.69
USD,AT & T Inc.,2.6250%,0.83%,Baa2,12/1/2022,101.65,102.72
USD,AT & T Inc.,3.9000%,1.00%,Baa2,3/11/2024,106.56,107.72
USD,AT & T Inc.,4.8000%,3.39%,Baa2,6/15/2044,121.40,122.72
USD,AT & T Inc.,3.0000%,0.85%,Baa2,6/30/2022,101.13,102.20
USD,AT & T Inc.,3.4000%,1.06%,Baa2,5/15/2025,107.65,108.80
USD,AT & T Inc.,4.5000%,2.76%,Baa2,5/15/2035,118.22,119.48
USD,AT & T Inc.,4.7500%,3.38%,Baa2,5/15/2046,122.23,123.68
USD,AT & T Inc.,4.1250%,1.32%,Baa2,2/17/2026,111.24,112.59
USD,AT & T Inc.,5.6500%,3.44%,Baa2,2/15/2047,136.17,137.69
USD,AT & T Inc.,4.4500%,0.99%,Baa2,4/1/2024,108.01,109.20
USD,AT & T Inc.,3.9500%,0.93%,Baa2,1/15/2025,109.25,110.42
USD,AT & T Inc.,6.3500%,-,Baa2,3/15/2040,-,111.68
USD,AT & T Inc.,6.0000%,3.23%,Baa2,8/15/2040,137.96,139.42
USD,AT & T Inc.,6.3750%,3.19%,Baa2,3/1/2041,117.91,119.51
USD,AT & T Inc.,5.1500%,3.26%,Baa2,3/15/2042,126.83,128.25
USD,AT & T Inc.,4.5000%,3.35%,Baa2,3/9/2048,119.05,120.63
USD,AT & T Inc.,4.5500%,3.43%,Baa2,3/9/2049,119.28,120.99
USD,AT & T Inc.,3.8000%,0.93%,Baa2,3/1/2024,106.39,107.59
USD,AT & T Inc.,4.2500%,1.60%,Baa2,3/1/2027,112.99,114.21
USD,AT & T Inc.,5.2500%,3.02%,Baa2,3/1/2037,125.93,127.29
USD,AT & T Inc.,5.4500%,3.42%,Baa2,3/1/2047,133.75,135.62
USD,AT & T Inc.,5.7000%,3.66%,Baa2,3/1/2057,139.88,142.16
USD,AT & T Inc.,5.3000%,4.27%,Baa2,8/15/2058,-,-
USD,AT & T Inc.,5.1500%,3.52%,Baa2,2/15/2050,129.05,131.45
USD,AT & T Inc.,4.9000%,3.02%,Baa2,8/15/2037,122.75,124.21
USD,AT & T Inc.,1.2941%,0.38%,Baa2,6/12/2024,101.92,103.06
USD,AT & T Inc.,4.1000%,1.80%,Baa2,2/15/2028,113.32,114.35
USD,AT & T Inc.,4.3000%,2.18%,Baa2,2/15/2030,115.31,116.60
USD,AT & T Inc.,5.1500%,3.37%,Baa2,11/15/2046,129.72,130.56
USD,AT & T Inc.,4.3500%,2.04%,Baa2,3/1/2029,115.10,116.25
USD,AT & T Inc.,4.8500%,3.14%,Baa2,3/1/2039,121.46,122.87
USD,AT & T Inc.,4.0500%,0.61%,Baa2,12/15/2023,107.16,108.97
USD,AT & T Inc.,3.5500%,1.09%,Baa2,6/1/2024,-,-
USD,AT & T Inc.,3.6000%,1.17%,Baa2,7/15/2025,108.73,109.10
USD,AT & T Inc.,3.8750%,1.31%,Baa2,1/15/2026,109.97,111.25
USD,AT & T Inc.,2.9500%,1.45%,Baa2,7/15/2026,-,-
USD,AT & T Inc.,3.8000%,1.61%,Baa2,2/15/2027,110.65,111.90
USD,AT & T Inc.,6.2500%,3.34%,Baa2,3/29/2041,140.14,142.69
USD,AT & T Inc.,5.3750%,3.67%,Baa2,10/15/2041,-,-
USD,AT & T Inc.,2.3000%,1.55%,Baa2,6/1/2027,103.35,104.57
USD,AT & T Inc.,2.7500%,2.25%,Baa2,6/1/2031,103.81,104.69
USD,AT & T Inc.,3.5000%,3.14%,Baa2,6/1/2041,104.36,105.76
USD,AT & T Inc.,3.6500%,3.33%,Baa2,6/1/2051,104.89,106.47
USD,AT & T Inc.,3.8500%,3.50%,Baa2,6/1/2060,106.40,107.87
USD,AT & T Inc.,3.1000%,3.15%,Baa2,2/1/2043,98.06,99.52
USD,AT & T Inc.,3.3000%,3.32%,Baa2,2/1/2052,98.57,100.15
USD,AT & T Inc.,3.5000%,3.48%,Baa2,2/1/2061,99.42,100.8
USD,AT & T Inc.,1.6500%,1.65%,Baa2,2/1/2028,99.27,100.52
USD,AT & T Inc.,2.2500%,2.34%,Baa2,2/1/2032,98.21,99.61
USD,AT & T Inc.,3.5000%,-,,9/15/2053,102.05,103.08
USD,AT & T Inc.,3.5500%,-,,9/15/2055,102.29,103.34
USD,AT & T Inc.,3.6500%,-,,9/15/2059,102.60,105.21
USD,AT & T Inc.,3.5000%,3.30%,Baa2,9/15/2053,101.58,102.61
USD,AT & T Inc.,3.5500%,3.36%,Baa2,9/15/2055,101.31,102.36
USD,AT & T Inc.,3.6500%,3.49%,Baa2,9/15/2059,-,103.08
USD,AT & T Inc.,2.5500%,3.04%,Baa2,12/1/2033,94.13,100.11
USD,AT & T Inc.,3.8000%,3.75%,,12/1/2057,104.18,110.16
USD,AT & T Inc.,0.6664%,0.59%,Baa2,3/25/2024,99.52,100.94
USD,AT & T Inc.,0.9000%,0.83%,Baa2,3/25/2024,99.65,100.66
USD,AT & T Inc.,1.7000%,1.38%,Baa2,3/25/2026,100.84,101.91
USD,AT & T Inc.,3.8000%,-,,12/1/2057,105.57,106.88
USD,AT & T Inc.,5.3500%,3.22%,Baa2,9/1/2040,128.78,130.31
USD,AT & T Inc.,6.4500%,3.23%,Baa2,6/15/2034,133.24,137.53
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,131.00,134.0
USD,AT & T Inc.,4.1000%,-,,2/15/2028,94.55,95.06
USD,AT & T Inc.,4.3000%,-,,2/15/2030,93.23,93.98
USD,AT & T Inc.,5.1500%,5.69%,,2/15/2050,91.06,91.77
USD,AT & T Inc.,3.5000%,3.32%,,9/15/2053,96.79,103.88
USD,AT & T Inc.,3.5500%,3.44%,,9/15/2055,101.52,103.38
USD,AT & T Inc.,3.6500%,3.49%,,9/15/2059,97.21,105.80
USD,AT & T Inc.,2.5500%,-,,12/1/2033,100.09,101.14
USD,AT & T Inc.,3.8000%,-,,12/1/2057,105.78,107.66
USD,AT & T Inc.,4.2500%,3.78%,Baa2,3/1/2050,107.92,111.59
USD,AT & T Inc.,4.0000%,3.46%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,5.46%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,ATP Tower Holdings LLC/Andean Tower Partners Colombia SAS/Andean Telecom Partner,4.0500%,3.69%,,4/27/2026,-,-
USD,AXA Financial Inc.,7.0000%,2.44%,Baa2,4/1/2028,-,-
USD,AXIS Specialty Finance LLC,4.9000%,-,,1/15/2040,107.88,108.88
USD,AbbVie Inc.,2.9000%,0.40%,Baa2,11/6/2022,102.26,103.38
USD,AbbVie Inc.,4.4000%,2.96%,Baa2,11/6/2042,-,101.28
USD,AbbVie Inc.,3.2000%,0.81%,Baa2,11/6/2022,102.17,108.15
USD,AbbVie Inc.,3.6000%,1.20%,Baa2,5/14/2025,108.16,108.90
USD,AbbVie Inc.,4.5000%,2.63%,Baa2,5/14/2035,120.78,121.71
USD,AbbVie Inc.,4.7000%,3.11%,Baa2,5/15/2045,125.86,127.27
USD,AbbVie Inc.,4.3000%,2.70%,Baa2,5/14/2036,118.40,120.08
USD,AbbVie Inc.,4.4500%,3.12%,Baa2,5/14/2046,122.14,123.97
USD,AbbVie Inc.,2.8500%,0.71%,Baa2,5/14/2023,103.27,103.92
USD,AbbVie Inc.,3.2000%,1.34%,Baa2,5/14/2026,107.64,108.81
USD,AbbVie Inc.,3.7500%,0.69%,Baa2,11/14/2023,106.05,107.24
USD,AbbVie Inc.,4.8750%,3.14%,Baa2,11/14/2048,130.49,132.21
USD,AbbVie Inc.,3.3750%,0.53%,Baa2,11/14/2021,99.95,100.96
USD,AbbVie Inc.,4.2500%,1.91%,Baa2,11/14/2028,115.16,116.09
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.96,102.14
USD,AbbVie Inc.,2.1500%,-,Baa2,11/19/2021,-,101.75
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,-,Baa2,11/21/2022,102.14,102.28
USD,AbbVie Inc.,2.6000%,-,,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,1.43%,Baa2,11/21/2026,107.14,107.64
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,1.99%,Baa2,11/21/2029,108.28,109.08
USD,AbbVie Inc.,2.6000%,0.92%,Baa2,11/21/2024,104.59,105.76
USD,AbbVie Inc.,4.0500%,2.82%,Baa2,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.08%,Baa2,11/21/2049,120.73,122.43
USD,AbbVie Inc.,3.2500%,-,Baa2,10/1/2022,102.26,102.35
USD,AbbVie Inc.,3.8000%,1.17%,,3/15/2025,108.26,109.41
USD,AbbVie Inc.,2.1500%,8.22%,,11/19/2021,137.83,103.02
USD,AbbVie Inc.,0.6096%,-,,11/19/2021,97.21,103.22
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,100.54,106.74
USD,AbbVie Inc.,0.7808%,0.74%,,11/21/2022,97.83,104.04
USD,AbbVie Inc.,2.6000%,0.46%,,11/21/2024,106.40,107.35
USD,AbbVie Inc.,4.0500%,2.84%,,11/21/2039,117.39,119.40
USD,AbbVie Inc.,4.2500%,4.89%,,11/21/2049,90.31,124.95
USD,AbbVie Inc.,2.9500%,0.92%,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,1.62%,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.48%,A2,11/30/2037,147.55,156.68
USD,Abbott Laboratories,6.0000%,2.57%,A2,4/1/2039,144.55,150.35
USD,Abbott Laboratories,5.3000%,2.60%,A2,5/27/2040,139.30,141.27
USD,Abbott Laboratories,2.5500%,0.24%,A2,3/15/2022,100.85,101.41
USD,Abbott Laboratories,2.9500%,0.96%,A2,3/15/2025,106.19,107.34
USD,Abbott Laboratories,3.8750%,1.21%,A2,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,2.66%,A2,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.36%,A2,1/30/2028,97.84,99.15
USD,Abbott Laboratories,1.4000%,1.70%,A2,6/30/2030,96.23,98.27
USD,Activision Blizzard Inc.,3.4000%,1.35%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,1.53%,Baa1,6/15/2027,110.07,110.32
USD,Activision Blizzard Inc.,4.5000%,3.07%,Baa1,6/15/2047,99.72,101.21
USD,Activision Blizzard Inc.,1.3500%,2.07%,Baa1,9/15/2030,91.30,96.73
USD,Activision Blizzard Inc.,2.5000%,2.96%,Baa1,9/15/2050,89.87,91.24
USD,Adobe Inc.,3.2500%,0.92%,A2,2/1/2025,107.09,108.24
USD,Adobe Inc.,1.7000%,0.25%,A2,2/1/2023,101.41,102.58
USD,Adobe Inc.,1.9000%,0.80%,A2,2/1/2025,103.00,104.18
USD,Adobe Inc.,2.1500%,1.16%,A2,2/1/2027,104.34,105.60
USD,Adobe Inc.,2.3000%,1.70%,A2,2/1/2030,103.79,105.05
USD,Advance Auto Parts Inc.,4.5000%,1.95%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,1.70%,Baa2,10/1/2027,99.43,100.74
USD,Advanced Micro Devices Inc.,7.5000%,1.70%,Baa1,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.66%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,1.98%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,2.91%,,3/1/2049,-,-
USD,Aetna Inc.,2.7500%,0.91%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,2.88%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.06%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,1.08%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,0.85%,Baa2,6/15/2023,103.37,103.84
USD,Affiliated Managers Group Inc.,4.2500%,0.93%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.28%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,1.95%,Baa2,9/15/2029,103.88,107.28
USD,Agilent Technologies Inc.,2.3000%,2.14%,Baa2,3/12/2031,100.59,102.07
USD,Air Lease Corp.,3.7500%,7.49%,,2/1/2022,98.16,103.15
USD,Air Lease Corp.,3.6250%,2.09%,,4/1/2027,107.15,108.49
USD,Air Lease Corp.,2.6250%,0.73%,,7/1/2022,-,-
USD,Air Lease Corp.,2.7500%,0.71%,,1/15/2023,-,-
USD,Air Lease Corp.,3.6250%,2.28%,,12/1/2027,-,-
USD,Air Lease Corp.,3.2500%,1.46%,,3/1/2025,-,-
USD,Air Lease Corp.,3.8750%,0.84%,,7/3/2023,105.38,105.50
USD,Air Lease Corp.,3.5000%,0.79%,,1/15/2022,100.92,101.07
USD,Air Lease Corp.,4.6250%,2.54%,,10/1/2028,113.14,113.90
USD,Air Lease Corp.,4.6500%,4.08%,,,-,-
USD,Air Lease Corp.,4.2500%,1.02%,,2/1/2024,103.28,103.83
USD,Air Lease Corp.,2.2500%,0.98%,,1/15/2023,101.22,107.20
USD,Air Lease Corp.,3.2500%,2.61%,,10/1/2029,103.56,109.54
USD,Air Lease Corp.,2.3000%,1.34%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,2.69%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,1.72%,,1/15/2026,-,-
USD,Air Lease Corp.,3.1250%,2.80%,,12/1/2030,101.85,104.14
USD,Air Lease Corp.,1.8750%,1.84%,,8/15/2026,99.40,100.60
USD,Air Lease Corp.,0.8000%,0.99%,,8/18/2024,98.96,100.09
USD,Air Lease Corp.,2.1000%,2.42%,,9/1/2028,97.42,98.74
USD,Air Products & Chemicals Inc.,3.0000%,-,A2,11/3/2021,-,101.54
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,0.93%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,2.62%,A2,5/15/2050,102.57,103.96
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,2.77%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,2.84%,A1,3/1/2045,-,99.31
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,2.82%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,0.63%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,2.87%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,2.89%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,2.97%,A1,10/1/2049,107.94,114.80
USD,Alabama Power Co.,3.1250%,2.82%,A1,7/15/2051,104.92,107.25
USD,Albemarle Corp.,4.1500%,1.33%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,3.44%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,4.19%,WR,6/15/2026,115.06,116.68
USD,Albertson's Inc.,8.7000%,4.97%,WR,5/1/2030,125.81,126.88
USD,Albertson's Inc.,8.0000%,5.52%,WR,5/1/2031,-,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,1.71%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.10%,Baa1,4/30/2025,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.16%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.30%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.11%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.17%,Baa1,12/15/2030,121.71,123.19
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.30%,Baa1,2/1/2033,94.84,96.27
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Alleghany Corp.,4.9000%,-,Baa1,9/15/2044,120.00,-
USD,Alleghany Corp.,3.2500%,3.23%,Baa1,8/15/2051,-,-
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,109.70,-
USD,Allegheny Technologies Inc.,7.8750%,1.66%,B3,8/15/2023,108.69,113.32
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.23%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,3.20%,WR,3/15/2023,98.81,104.09
USD,Alliance Data Systems Corp.,4.7500%,17.67%,,12/15/2024,70.00,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,6.78%,,5/1/2025,101.28,103.60
USD,Alliant Energy Finance LLC,3.7500%,0.83%,,6/15/2023,103.95,-
USD,Ally Financial Inc.,5.1250%,1.02%,Baa3,9/30/2024,111.64,113.05
USD,Ally Financial Inc.,4.1250%,0.49%,B1,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,1.36%,,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.40%,,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,5.8000%,1.42%,,5/1/2025,114.76,116.03
USD,Ally Financial Inc.,3.0500%,0.86%,,6/5/2023,103.24,104.61
USD,Ally Financial Inc.,1.4500%,0.72%,,10/2/2023,-,-
USD,Ally Financial Inc.,4.7000%,4.04%,,,106.11,107.21
USD,Ally Financial Inc.,4.7000%,4.25%,,,104.80,106.78
USD,Ally Financial Inc.,8.0000%,2.93%,Baa3,11/1/2031,143.55,148.24
USD,Ally Financial Inc.,8.0000%,3.11%,Baa3,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.3750%,0.39%,Aa2,2/25/2024,106.61,107.72
USD,Alphabet Inc.,1.1000%,1.59%,Aa2,8/15/2030,95.01,96.29
USD,Alphabet Inc.,1.9000%,2.37%,Aa2,8/15/2040,91.69,93.10
USD,Alphabet Inc.,2.0500%,2.48%,Aa2,8/15/2050,89.97,91.39
USD,Alphabet Inc.,2.2500%,2.61%,Aa2,8/15/2060,90.42,91.67
USD,Alphabet Inc.,0.4500%,0.73%,Aa2,8/15/2025,98.21,99.38
USD,Alphabet Inc.,0.8000%,1.11%,Aa2,8/15/2027,97.39,98.64
USD,Altera Corp.,4.1000%,0.44%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,3.10%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,3.68%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.31%,A3,11/10/2038,-,170.86
USD,Altria Group Inc.,10.2000%,4.17%,A3,2/6/2039,166.00,-
USD,Altria Group Inc.,4.2500%,3.77%,A3,8/9/2042,105.5,107.00
USD,Altria Group Inc.,2.8500%,0.38%,A3,8/9/2022,101.94,102.64
USD,Altria Group Inc.,2.9500%,0.60%,A3,5/2/2023,103.21,104.36
USD,Altria Group Inc.,4.5000%,3.80%,A3,5/2/2043,109.26,110.62
USD,Altria Group Inc.,5.3750%,3.97%,A3,1/31/2044,120.1,121.38
USD,Altria Group Inc.,4.0000%,0.65%,A3,1/31/2024,107.42,108.24
USD,Altria Group Inc.,2.6250%,1.61%,A3,9/16/2026,104.78,105.70
USD,Altria Group Inc.,3.8750%,3.75%,A3,9/16/2046,100.46,106.44
USD,Altria Group Inc.,3.8000%,0.85%,A3,2/14/2024,106.53,107.70
USD,Altria Group Inc.,4.4000%,1.39%,A3,2/14/2026,112.18,113.39
USD,Altria Group Inc.,4.8000%,2.37%,A3,2/14/2029,115.8,116.95
USD,Altria Group Inc.,5.8000%,3.74%,A3,2/14/2039,125.37,126.64
USD,Altria Group Inc.,5.9500%,4.03%,A3,2/14/2049,130.42,132.12
USD,Altria Group Inc.,6.2000%,4.39%,A3,2/14/2059,132.31,134.22
USD,Altria Group Inc.,2.4500%,2.69%,A3,2/4/2032,97.14,98.32
USD,Altria Group Inc.,3.4000%,3.58%,A3,2/4/2041,96.63,98.04
