Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,AT & T Inc.,3.3000%,3.36%,Baa2,2/1/2052,98.68,100.00
USD,AT & T Inc.,3.5000%,3.58%,Baa2,2/1/2061,98.72,100.32
USD,AT & T Inc.,1.6500%,1.72%,Baa2,2/1/2028,99.28,100.58
USD,AT & T Inc.,2.2500%,2.36%,Baa2,2/1/2032,98.78,100.09
USD,AT & T Inc.,3.5000%,3.41%,Baa2,9/15/2053,101.58,102.61
USD,AT & T Inc.,3.5500%,3.48%,Baa2,9/15/2055,101.31,102.36
USD,AT & T Inc.,3.6500%,3.54%,Baa2,9/15/2059,-,103.08
USD,AT & T Inc.,2.5500%,2.62%,Baa2,12/1/2033,99.09,100.93
USD,AT & T Inc.,3.8000%,3.56%,,12/1/2057,105.49,107.73
USD,AT & T Inc.,0.6664%,0.59%,Baa2,3/25/2024,99.51,100.88
USD,AT & T Inc.,0.9000%,0.84%,Baa2,3/25/2024,99.68,100.69
USD,AT & T Inc.,1.7000%,1.40%,Baa2,3/25/2026,100.75,101.98
USD,AT & T Inc.,5.3500%,3.28%,Baa2,9/1/2040,128.89,130.63
USD,AT & T Inc.,6.4500%,3.19%,Baa2,6/15/2034,132.83,137.79
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,131.00,134.0
USD,AT & T Inc.,4.1000%,-,,2/15/2028,94.55,95.06
USD,AT & T Inc.,4.3000%,-,,2/15/2030,93.23,93.98
USD,AT & T Inc.,5.1500%,5.69%,,2/15/2050,91.06,91.77
USD,AT & T Inc.,3.5000%,3.40%,,9/15/2053,101.83,103.77
USD,AT & T Inc.,3.5500%,3.47%,,9/15/2055,101.26,103.39
USD,AT & T Inc.,3.6500%,3.53%,,9/15/2059,101.13,104.03
USD,AT & T Inc.,2.5500%,-,,12/1/2033,99.43,100.48
USD,AT & T Inc.,3.8000%,-,,12/1/2057,104.42,106.36
USD,AT & T Inc.,4.2500%,3.81%,Baa2,3/1/2050,107.79,111.46
USD,AT & T Inc.,4.0000%,3.57%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,5.44%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,ATP Tower Holdings LLC/Andean Tower Partners Colombia SAS/Andean Telecom Partner,4.0500%,3.63%,,4/27/2026,-,-
USD,AXA Financial Inc.,7.0000%,2.24%,Baa2,4/1/2028,-,-
USD,AXIS Specialty Finance LLC,4.9000%,-,,1/15/2040,106.38,107.38
USD,AbbVie Inc.,2.9000%,0.43%,Baa2,11/6/2022,102.41,103.51
USD,AbbVie Inc.,4.4000%,3.05%,Baa2,11/6/2042,-,101.28
USD,AbbVie Inc.,3.2000%,0.80%,Baa2,11/6/2022,102.34,103.36
USD,AbbVie Inc.,3.6000%,1.27%,Baa2,5/14/2025,108.33,109.11
USD,AbbVie Inc.,4.5000%,2.69%,Baa2,5/14/2035,120.83,121.86
USD,AbbVie Inc.,4.7000%,3.19%,Baa2,5/15/2045,125.18,126.92
USD,AbbVie Inc.,4.3000%,2.75%,Baa2,5/14/2036,118.51,120.11
USD,AbbVie Inc.,4.4500%,3.18%,Baa2,5/14/2046,121.80,123.41
USD,AbbVie Inc.,2.8500%,0.71%,Baa2,5/14/2023,103.40,104.06
USD,AbbVie Inc.,3.2000%,1.41%,Baa2,5/14/2026,107.79,108.96
USD,AbbVie Inc.,3.7500%,0.71%,Baa2,11/14/2023,106.49,107.21
USD,AbbVie Inc.,4.8750%,3.22%,Baa2,11/14/2048,130.12,131.59
USD,AbbVie Inc.,3.3750%,0.50%,Baa2,11/14/2021,100.37,100.91
USD,AbbVie Inc.,4.2500%,1.93%,Baa2,11/14/2028,115.44,116.34
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.96,102.14
USD,AbbVie Inc.,2.1500%,-,Baa2,11/19/2021,-,101.75
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,-,Baa2,11/21/2022,102.21,102.35
USD,AbbVie Inc.,2.6000%,-,,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,1.51%,Baa2,11/21/2026,106.97,107.48
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,2.04%,Baa2,11/21/2029,108.53,109.33
USD,AbbVie Inc.,2.6000%,0.94%,Baa2,11/21/2024,104.74,105.97
USD,AbbVie Inc.,4.0500%,2.89%,Baa2,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.13%,Baa2,11/21/2049,120.37,122.24
USD,AbbVie Inc.,3.2500%,-,Baa2,10/1/2022,102.36,102.46
USD,AbbVie Inc.,3.8000%,1.25%,,3/15/2025,108.36,109.55
USD,AbbVie Inc.,2.1500%,6.67%,,11/19/2021,137.83,103.02
USD,AbbVie Inc.,0.6096%,-,,11/19/2021,97.21,103.22
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,100.54,106.74
USD,AbbVie Inc.,0.7808%,0.74%,,11/21/2022,97.83,104.04
USD,AbbVie Inc.,2.6000%,0.49%,,11/21/2024,106.40,107.35
USD,AbbVie Inc.,4.0500%,2.85%,,11/21/2039,117.39,119.40
USD,AbbVie Inc.,4.2500%,4.89%,,11/21/2049,90.31,124.95
USD,AbbVie Inc.,2.9500%,0.94%,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,1.63%,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.58%,A2,11/30/2037,147.58,155.68
USD,Abbott Laboratories,6.0000%,2.61%,A2,4/1/2039,147.12,148.95
USD,Abbott Laboratories,5.3000%,2.65%,A2,5/27/2040,139.23,140.51
USD,Abbott Laboratories,2.5500%,0.22%,A2,3/15/2022,100.97,101.56
USD,Abbott Laboratories,2.9500%,0.96%,A2,3/15/2025,106.45,107.69
USD,Abbott Laboratories,3.8750%,1.24%,A2,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,2.73%,A2,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.42%,A2,1/30/2028,97.92,99.26
USD,Abbott Laboratories,1.4000%,1.73%,A2,6/30/2030,96.43,98.59
USD,Activision Blizzard Inc.,3.4000%,1.43%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,1.56%,Baa1,6/15/2027,110.32,110.72
USD,Activision Blizzard Inc.,4.5000%,3.19%,Baa1,6/15/2047,99.72,101.21
USD,Activision Blizzard Inc.,1.3500%,2.17%,Baa1,9/15/2030,93.18,94.69
USD,Activision Blizzard Inc.,2.5000%,3.09%,Baa1,9/15/2050,88.34,89.95
USD,Adobe Inc.,3.2500%,0.99%,A2,2/1/2025,107.16,108.32
USD,Adobe Inc.,1.7000%,0.25%,A2,2/1/2023,101.52,102.65
USD,Adobe Inc.,1.9000%,0.85%,A2,2/1/2025,103.12,104.34
USD,Adobe Inc.,2.1500%,1.24%,A2,2/1/2027,104.39,105.65
USD,Adobe Inc.,2.3000%,1.79%,A2,2/1/2030,103.73,104.99
USD,Advance Auto Parts Inc.,4.5000%,2.01%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,1.79%,Baa2,10/1/2027,99.36,100.80
USD,Advanced Micro Devices Inc.,7.5000%,1.79%,Baa1,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.38%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,2.10%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,2.96%,,3/1/2049,-,-
USD,Aetna Inc.,2.7500%,0.91%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,2.95%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.17%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,1.16%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,0.84%,Baa2,6/15/2023,103.53,103.98
USD,Affiliated Managers Group Inc.,4.2500%,0.97%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.28%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,2.04%,Baa2,9/15/2029,103.66,107.36
USD,Agilent Technologies Inc.,2.3000%,2.21%,Baa2,3/12/2031,100.59,102.00
USD,Air Lease Corp.,3.7500%,1.75%,,2/1/2022,98.35,103.35
USD,Air Lease Corp.,3.6250%,2.15%,,4/1/2027,107.33,108.68
USD,Air Lease Corp.,2.6250%,0.75%,,7/1/2022,-,-
USD,Air Lease Corp.,2.7500%,0.73%,,1/15/2023,-,-
USD,Air Lease Corp.,3.6250%,2.32%,,12/1/2027,-,-
USD,Air Lease Corp.,3.2500%,1.47%,,3/1/2025,-,-
USD,Air Lease Corp.,3.8750%,0.86%,,7/3/2023,105.56,105.70
USD,Air Lease Corp.,3.5000%,1.09%,,1/15/2022,101.07,101.26
USD,Air Lease Corp.,4.6250%,2.60%,,10/1/2028,113.27,114.16
USD,Air Lease Corp.,4.6500%,4.14%,,,-,-
USD,Air Lease Corp.,4.2500%,1.09%,,2/1/2024,103.28,103.83
USD,Air Lease Corp.,2.2500%,0.99%,,1/15/2023,101.26,107.24
USD,Air Lease Corp.,3.2500%,2.71%,,10/1/2029,103.44,105.65
USD,Air Lease Corp.,2.3000%,1.36%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,2.76%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,1.74%,,1/15/2026,-,-
USD,Air Lease Corp.,3.1250%,2.87%,,12/1/2030,101.81,104.04
USD,Air Lease Corp.,1.8750%,1.90%,,8/15/2026,99.49,100.76
USD,Air Lease Corp.,0.8000%,1.07%,,8/18/2024,-,-
USD,Air Lease Corp.,2.1000%,2.45%,,9/1/2028,-,-
USD,Air Products & Chemicals Inc.,3.0000%,-,A2,11/3/2021,-,101.54
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,0.96%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,2.75%,A2,5/15/2050,101.52,102.88
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,2.85%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,2.91%,A1,3/1/2045,-,99.31
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,2.91%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,0.63%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,2.96%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,2.93%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.08%,A1,10/1/2049,107.22,113.84
USD,Alabama Power Co.,3.1250%,2.93%,A1,7/15/2051,104.45,106.72
USD,Albemarle Corp.,4.1500%,1.37%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,3.56%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,4.02%,WR,6/15/2026,116.02,116.17
USD,Albertson's Inc.,8.7000%,5.04%,WR,5/1/2030,125.33,126.15
USD,Albertson's Inc.,8.0000%,5.59%,WR,5/1/2031,-,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,1.72%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.18%,Baa1,4/30/2025,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.22%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.35%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.26%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.23%,Baa1,12/15/2030,122.13,123.64
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.35%,Baa1,2/1/2033,95.16,96.62
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Alleghany Corp.,4.9000%,-,Baa1,9/15/2044,120.00,-
USD,Alleghany Corp.,3.2500%,3.33%,Baa1,8/15/2051,-,-
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,109.70,-
USD,Allegheny Technologies Inc.,7.8750%,4.21%,B3,8/15/2023,106.79,109.82
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.29%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,4.04%,WR,3/15/2023,98.16,100.14
USD,Alliance Data Systems Corp.,4.7500%,17.45%,,12/15/2024,70.00,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,7.29%,,5/1/2025,99.42,102.59
USD,Alliant Energy Finance LLC,3.7500%,0.83%,,6/15/2023,104.15,-
USD,Ally Financial Inc.,5.1250%,1.17%,Ba1,9/30/2024,111.53,112.78
USD,Ally Financial Inc.,4.1250%,0.60%,B1,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,1.48%,,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.44%,,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,5.8000%,1.50%,,5/1/2025,114.93,116.22
USD,Ally Financial Inc.,3.0500%,0.86%,,6/5/2023,103.32,104.65
USD,Ally Financial Inc.,1.4500%,0.82%,,10/2/2023,-,-
USD,Ally Financial Inc.,4.7000%,4.08%,,,104.65,105.89
USD,Ally Financial Inc.,4.7000%,4.25%,,,103.47,105.42
USD,Ally Financial Inc.,8.0000%,3.10%,Ba1,11/1/2031,142.92,147.77
USD,Ally Financial Inc.,8.0000%,3.20%,Ba1,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.3750%,0.46%,Aa2,2/25/2024,106.80,107.87
USD,Alphabet Inc.,1.1000%,1.63%,Aa2,8/15/2030,95.28,96.57
USD,Alphabet Inc.,1.9000%,2.41%,Aa2,8/15/2040,91.95,93.39
USD,Alphabet Inc.,2.0500%,2.53%,Aa2,8/15/2050,89.78,91.22
USD,Alphabet Inc.,2.2500%,2.68%,Aa2,8/15/2060,89.63,91.24
USD,Alphabet Inc.,0.4500%,0.73%,Aa2,8/15/2025,98.36,99.57
USD,Alphabet Inc.,0.8000%,1.17%,Aa2,8/15/2027,97.56,98.81
USD,Altera Corp.,4.1000%,0.48%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,3.00%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,3.77%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.46%,A3,11/10/2038,-,170.86
USD,Altria Group Inc.,10.2000%,4.24%,A3,2/6/2039,166.00,-
USD,Altria Group Inc.,4.2500%,3.91%,A3,8/9/2042,104.72,106.70
USD,Altria Group Inc.,2.8500%,0.40%,A3,8/9/2022,102.07,102.76
USD,Altria Group Inc.,2.9500%,0.60%,A3,5/2/2023,103.36,104.49
USD,Altria Group Inc.,4.5000%,3.93%,A3,5/2/2043,108.38,110.13
USD,Altria Group Inc.,5.3750%,4.05%,A3,1/31/2044,119.47,120.85
USD,Altria Group Inc.,4.0000%,0.75%,A3,1/31/2024,107.62,108.48
USD,Altria Group Inc.,2.6250%,1.64%,A3,9/16/2026,105.01,105.98
USD,Altria Group Inc.,3.8750%,3.84%,A3,9/16/2046,99.58,102.40
USD,Altria Group Inc.,3.8000%,0.93%,A3,2/14/2024,106.53,107.78
USD,Altria Group Inc.,4.4000%,1.47%,A3,2/14/2026,112.31,113.54
USD,Altria Group Inc.,4.8000%,2.45%,A3,2/14/2029,115.64,116.91
USD,Altria Group Inc.,5.8000%,3.90%,A3,2/14/2039,123.84,125.41
USD,Altria Group Inc.,5.9500%,4.14%,A3,2/14/2049,129.56,131.22
USD,Altria Group Inc.,6.2000%,4.49%,A3,2/14/2059,129.37,131.92
USD,Altria Group Inc.,2.4500%,2.77%,A3,2/4/2032,96.85,98.07
USD,Altria Group Inc.,3.4000%,3.71%,A3,2/4/2041,95.66,97.14
USD,Altria Group Inc.,3.7000%,3.91%,A3,2/4/2051,96.13,97.51
USD,Altria Group Inc.,4.0000%,4.12%,A3,2/4/2061,97.32,98.98
USD,Altria Group Inc.,7.7500%,-,A3,1/15/2027,120.0,-
USD,Amazon.com Inc.,2.5000%,0.70%,,11/29/2022,101.7,102.82
USD,Amazon.com Inc.,3.3000%,2.06%,A1,12/5/2021,99.78,100.88
