Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,AEP Texas Inc.,2.1000%,2.22%,Baa2,7/1/2030,98.61,100.69
USD,AEP Texas Inc.,3.4500%,3.11%,Baa2,5/15/2051,106.26,107.54
USD,AEP Texas Inc.,3.9500%,3.97%,,6/1/2028,-,-
USD,AEP Transmission Company LLC,3.7500%,2.85%,,12/1/2047,115.84,117.69
USD,AEP Transmission Company LLC,4.2500%,3.03%,A2,9/15/2048,-,-
USD,AEP Transmission Company LLC,3.6500%,2.90%,A2,4/1/2050,114.16,116.61
USD,AFLAC Inc.,6.9000%,-,A3,12/17/2039,-,116.94
USD,AFLAC Inc.,6.4500%,-,A3,8/15/2040,-,110.88
USD,AFLAC Inc.,3.6250%,0.71%,A3,11/15/2024,108.79,109.94
USD,AFLAC Inc.,3.2500%,0.88%,A3,3/17/2025,-,-
USD,AFLAC Inc.,2.8750%,1.21%,A3,10/15/2026,100.34,101.20
USD,AFLAC Inc.,4.0000%,2.93%,A3,10/15/2046,112.42,116.59
USD,AFLAC Inc.,4.7500%,-,A3,1/15/2049,108.56,110.47
USD,AFLAC Inc.,3.6000%,1.89%,A3,4/1/2030,112.92,114.16
USD,AFLAC Inc.,1.1250%,1.02%,,3/15/2026,99.99,101.34
USD,AIG Global Funding,1.9000%,-,,10/6/2021,100.80,100.83
USD,AIG Global Funding,2.7000%,0.32%,,12/15/2021,-,-
USD,AIG Global Funding,2.3000%,-,,1/1/2022,-,-
USD,AIG Global Funding,0.4500%,0.53%,,12/8/2023,-,-
USD,AIG Global Funding,0.6500%,0.66%,,6/17/2024,-,-
USD,AIG Life Holdings Inc.,8.5000%,-,Baa3,7/1/2030,132.66,-
USD,ALLTEL Corp.,7.8750%,3.77%,,7/1/2032,145.22,149.00
USD,AMC Entertainment Holdings Inc.,5.8750%,18.41%,Ca,11/15/2026,67.00,75.00
USD,AMC Entertainment Holdings Inc.,6.1250%,16.59%,Ca,5/15/2027,-,78.86
USD,AMC Entertainment Holdings Inc.,10.5000%,9.97%,,4/15/2025,-,-
USD,AMC Entertainment Inc.,5.7500%,19.02%,Ca,6/15/2025,69.00,84.00
USD,AMC Networks Inc.,5.0000%,4.95%,Ba3,4/1/2024,101.06,102.13
USD,AMC Networks Inc.,4.2500%,4.38%,Ba3,2/15/2029,98.19,99.91
USD,ANR Pipeline Co.,9.6250%,-,A3,11/1/2021,126.0,-
USD,AON Corp.,3.7500%,1.90%,Baa2,5/2/2029,112.43,113.80
USD,AON Corp.,2.2000%,0.44%,Baa2,11/15/2022,101.65,102.79
USD,AT & T Inc.,6.8000%,-,Baa2,5/15/2036,136.4,-
USD,AT & T Inc.,6.5000%,3.40%,Baa2,9/1/2037,137.14,140.33
USD,AT & T Inc.,6.3000%,3.20%,Baa2,1/15/2038,140.09,143.50
USD,AT & T Inc.,6.4000%,3.34%,Baa2,5/15/2038,118.79,-
USD,AT & T Inc.,6.5500%,3.26%,Baa2,2/15/2039,143.06,144.77
USD,AT & T Inc.,5.5500%,3.27%,Baa2,8/15/2041,132.68,134.42
USD,AT & T Inc.,4.3000%,3.26%,Baa2,12/15/2042,115.18,116.78
USD,AT & T Inc.,4.3500%,3.38%,Baa2,6/15/2045,115.2,116.91
USD,AT & T Inc.,2.6250%,0.78%,Baa2,12/1/2022,101.8,102.88
USD,AT & T Inc.,3.9000%,0.99%,Baa2,3/11/2024,106.76,107.93
USD,AT & T Inc.,4.8000%,3.39%,Baa2,6/15/2044,120.9,123.44
USD,AT & T Inc.,3.0000%,0.81%,Baa2,6/30/2022,101.31,102.40
USD,AT & T Inc.,3.4000%,1.05%,Baa2,5/15/2025,107.9,109.12
USD,AT & T Inc.,4.5000%,2.86%,Baa2,5/15/2035,117.7,119.09
USD,AT & T Inc.,4.7500%,3.42%,Baa2,5/15/2046,121.68,123.41
USD,AT & T Inc.,4.1250%,1.34%,Baa2,2/17/2026,111.36,112.70
USD,AT & T Inc.,5.6500%,3.45%,Baa2,2/15/2047,136.23,137.99
USD,AT & T Inc.,4.4500%,1.02%,Baa2,4/1/2024,108.19,109.37
USD,AT & T Inc.,3.9500%,0.92%,Baa2,1/15/2025,109.53,110.73
USD,AT & T Inc.,6.3500%,-,Baa2,3/15/2040,-,111.68
USD,AT & T Inc.,6.0000%,3.31%,Baa2,8/15/2040,137.33,139.62
USD,AT & T Inc.,6.3750%,3.29%,Baa2,3/1/2041,117.91,119.51
USD,AT & T Inc.,5.1500%,3.30%,Baa2,3/15/2042,126.76,128.26
USD,AT & T Inc.,4.5000%,3.39%,Baa2,3/9/2048,118.48,120.42
USD,AT & T Inc.,4.5500%,3.47%,Baa2,3/9/2049,118.92,121.28
USD,AT & T Inc.,3.8000%,0.91%,Baa2,3/1/2024,106.68,107.98
USD,AT & T Inc.,4.2500%,1.62%,Baa2,3/1/2027,113.17,114.41
USD,AT & T Inc.,5.2500%,3.05%,Baa2,3/1/2037,126.22,128.05
USD,AT & T Inc.,5.4500%,3.48%,Baa2,3/1/2047,133.15,135.45
USD,AT & T Inc.,5.7000%,3.66%,Baa2,3/1/2057,139.93,142.41
USD,AT & T Inc.,5.3000%,3.84%,Baa2,8/15/2058,-,-
USD,AT & T Inc.,5.1500%,3.58%,Baa2,2/15/2050,127.95,131.33
USD,AT & T Inc.,4.9000%,3.00%,Baa2,8/15/2037,123.66,125.29
USD,AT & T Inc.,1.2990%,0.39%,Baa2,6/12/2024,101.93,103.10
USD,AT & T Inc.,4.1000%,1.81%,Baa2,2/15/2028,113.52,114.49
USD,AT & T Inc.,4.3000%,2.21%,Baa2,2/15/2030,115.36,116.55
USD,AT & T Inc.,5.1500%,3.42%,Baa2,11/15/2046,128.98,130.27
USD,AT & T Inc.,4.3500%,2.07%,Baa2,3/1/2029,115.15,116.30
USD,AT & T Inc.,4.8500%,3.17%,Baa2,3/1/2039,121.95,123.78
USD,AT & T Inc.,4.0500%,0.72%,Baa2,12/15/2023,107.21,108.99
USD,AT & T Inc.,3.5500%,1.15%,Baa2,6/1/2024,-,-
USD,AT & T Inc.,3.6000%,1.13%,Baa2,7/15/2025,109.20,109.77
USD,AT & T Inc.,3.8750%,1.32%,Baa2,1/15/2026,110.27,111.67
USD,AT & T Inc.,2.9500%,1.44%,Baa2,7/15/2026,-,-
USD,AT & T Inc.,3.8000%,1.64%,Baa2,2/15/2027,110.79,112.06
USD,AT & T Inc.,6.2500%,3.45%,Baa2,3/29/2041,139.31,143.79
USD,AT & T Inc.,5.3750%,3.63%,Baa2,10/15/2041,-,-
USD,AT & T Inc.,2.3000%,1.55%,Baa2,6/1/2027,103.40,104.64
USD,AT & T Inc.,2.7500%,2.23%,Baa2,6/1/2031,104.22,105.15
USD,AT & T Inc.,3.5000%,3.14%,Baa2,6/1/2041,105.05,106.60
USD,AT & T Inc.,3.6500%,3.35%,Baa2,6/1/2051,104.96,106.92
USD,AT & T Inc.,3.8500%,3.55%,Baa2,6/1/2060,106.03,107.53
USD,AT & T Inc.,3.1000%,3.15%,Baa2,2/1/2043,98.68,100.17
USD,AT & T Inc.,3.3000%,3.34%,Baa2,2/1/2052,98.57,100.06
USD,AT & T Inc.,3.5000%,3.53%,Baa2,2/1/2061,98.63,100.22
USD,AT & T Inc.,1.6500%,1.68%,Baa2,2/1/2028,99.14,100.49
USD,AT & T Inc.,2.2500%,2.32%,Baa2,2/1/2032,98.67,100.07
USD,AT & T Inc.,3.5000%,3.37%,Baa2,9/15/2053,103.18,104.58
USD,AT & T Inc.,3.5500%,3.45%,Baa2,9/15/2055,103.13,104.58
USD,AT & T Inc.,3.6500%,3.54%,Baa2,9/15/2059,-,105.26
USD,AT & T Inc.,2.5500%,2.55%,Baa2,12/1/2033,99.43,100.99
USD,AT & T Inc.,3.8000%,3.53%,,12/1/2057,105.21,107.0
USD,AT & T Inc.,0.6664%,0.58%,Baa2,3/25/2024,99.49,100.84
USD,AT & T Inc.,0.9000%,0.83%,Baa2,3/25/2024,99.65,100.7
USD,AT & T Inc.,1.7000%,1.41%,Baa2,3/25/2026,100.74,101.77
USD,AT & T Inc.,5.3500%,3.23%,Baa2,9/1/2040,129.22,131.05
USD,AT & T Inc.,6.4500%,3.16%,Baa2,6/15/2034,133.22,137.62
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,131.00,134.0
USD,AT & T Inc.,4.1000%,-,,2/15/2028,94.55,95.06
USD,AT & T Inc.,4.3000%,-,,2/15/2030,93.23,93.98
USD,AT & T Inc.,5.1500%,5.69%,,2/15/2050,91.06,91.77
USD,AT & T Inc.,3.5000%,3.36%,,9/15/2053,101.83,103.98
USD,AT & T Inc.,3.5500%,3.42%,,9/15/2055,101.86,103.76
USD,AT & T Inc.,3.6500%,3.53%,,9/15/2059,101.79,103.87
USD,AT & T Inc.,2.5500%,-,,12/1/2033,99.94,101.0
USD,AT & T Inc.,3.8000%,-,,12/1/2057,105.10,107.11
USD,AT & T Inc.,4.2500%,3.78%,Baa2,3/1/2050,108.04,111.71
USD,AT & T Inc.,4.0000%,3.54%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,5.39%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,ATP Tower Holdings LLC/Andean Tower Partners Colombia SAS/Andean Telecom Partner,4.0500%,3.63%,,4/27/2026,-,-
USD,AXA Financial Inc.,7.0000%,2.14%,Baa2,4/1/2028,-,-
USD,AXIS Specialty Finance LLC,4.9000%,-,,1/15/2040,106.38,107.38
USD,AbbVie Inc.,2.9000%,0.45%,Baa2,11/6/2022,102.41,103.52
USD,AbbVie Inc.,4.4000%,2.99%,Baa2,11/6/2042,-,101.28
USD,AbbVie Inc.,3.2000%,0.79%,Baa2,11/6/2022,102.39,103.40
USD,AbbVie Inc.,3.6000%,1.21%,Baa2,5/14/2025,108.34,109.13
USD,AbbVie Inc.,4.5000%,2.59%,Baa2,5/14/2035,121.34,122.31
USD,AbbVie Inc.,4.7000%,3.15%,Baa2,5/15/2045,125.26,126.65
USD,AbbVie Inc.,4.3000%,2.67%,Baa2,5/14/2036,119.04,120.41
USD,AbbVie Inc.,4.4500%,3.16%,Baa2,5/14/2046,121.59,123.10
USD,AbbVie Inc.,2.8500%,0.73%,Baa2,5/14/2023,103.36,104.06
USD,AbbVie Inc.,3.2000%,1.39%,Baa2,5/14/2026,107.54,108.79
USD,AbbVie Inc.,3.7500%,0.72%,Baa2,11/14/2023,106.46,107.16
USD,AbbVie Inc.,4.8750%,3.20%,Baa2,11/14/2048,129.85,131.40
USD,AbbVie Inc.,3.3750%,0.48%,Baa2,11/14/2021,100.43,100.99
USD,AbbVie Inc.,4.2500%,1.85%,Baa2,11/14/2028,115.60,116.55
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.96,102.14
USD,AbbVie Inc.,2.1500%,-,Baa2,11/19/2021,-,101.75
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,-,Baa2,11/21/2022,102.23,102.36
USD,AbbVie Inc.,2.6000%,-,,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,1.47%,Baa2,11/21/2026,107.27,107.92
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,1.99%,Baa2,11/21/2029,109.24,110.05
USD,AbbVie Inc.,2.6000%,0.92%,Baa2,11/21/2024,104.67,105.95
USD,AbbVie Inc.,4.0500%,2.86%,Baa2,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.13%,Baa2,11/21/2049,120.11,121.78
USD,AbbVie Inc.,3.2500%,-,Baa2,10/1/2022,102.40,102.50
USD,AbbVie Inc.,3.8000%,1.19%,,3/15/2025,108.41,109.56
USD,AbbVie Inc.,2.1500%,6.32%,,11/19/2021,137.83,103.02
USD,AbbVie Inc.,0.6096%,-,,11/19/2021,97.21,103.22
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,100.54,106.74
USD,AbbVie Inc.,0.7808%,0.76%,,11/21/2022,97.83,104.04
USD,AbbVie Inc.,2.6000%,0.51%,,11/21/2024,106.40,107.35
USD,AbbVie Inc.,4.0500%,2.85%,,11/21/2039,117.39,119.40
USD,AbbVie Inc.,4.2500%,4.89%,,11/21/2049,90.31,124.95
USD,AbbVie Inc.,2.9500%,0.94%,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,1.64%,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.49%,A2,11/30/2037,147.92,155.18
USD,Abbott Laboratories,6.0000%,2.51%,A2,4/1/2039,148.57,150.44
USD,Abbott Laboratories,5.3000%,2.55%,A2,5/27/2040,141.09,141.62
USD,Abbott Laboratories,2.5500%,0.22%,A2,3/15/2022,101.03,101.61
USD,Abbott Laboratories,2.9500%,0.90%,A2,3/15/2025,106.54,107.73
USD,Abbott Laboratories,3.8750%,1.17%,A2,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,2.65%,A2,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.36%,A2,1/30/2028,98.04,99.37
USD,Abbott Laboratories,1.4000%,1.67%,A2,6/30/2030,96.74,98.82
USD,Activision Blizzard Inc.,3.4000%,1.37%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,1.53%,Baa1,6/15/2027,110.29,110.72
USD,Activision Blizzard Inc.,4.5000%,3.14%,Baa1,6/15/2047,99.72,101.21
USD,Activision Blizzard Inc.,1.3500%,2.07%,Baa1,9/15/2030,93.63,95.08
USD,Activision Blizzard Inc.,2.5000%,3.04%,Baa1,9/15/2050,89.16,90.59
USD,Adobe Inc.,3.2500%,0.96%,A2,2/1/2025,107.13,108.29
USD,Adobe Inc.,1.7000%,0.26%,A2,2/1/2023,101.46,102.66
USD,Adobe Inc.,1.9000%,0.80%,A2,2/1/2025,102.97,104.36
USD,Adobe Inc.,2.1500%,1.22%,A2,2/1/2027,104.16,105.52
USD,Adobe Inc.,2.3000%,1.71%,A2,2/1/2030,103.97,105.18
USD,Advance Auto Parts Inc.,4.5000%,2.03%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,1.74%,Baa2,10/1/2027,99.28,100.64
USD,Advanced Micro Devices Inc.,7.5000%,1.83%,Baa1,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.54%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,2.04%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.07%,,3/1/2049,-,-
USD,Aetna Inc.,2.7500%,0.90%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,2.89%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.11%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,1.17%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,0.86%,Baa2,6/15/2023,103.48,103.92
USD,Affiliated Managers Group Inc.,4.2500%,0.93%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.20%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,1.95%,Baa2,9/15/2029,103.96,107.66
USD,Agilent Technologies Inc.,2.3000%,2.13%,Baa2,3/12/2031,100.79,102.26
USD,Air Lease Corp.,3.7500%,6.26%,,2/1/2022,102.87,-
USD,Air Lease Corp.,3.6250%,2.10%,,4/1/2027,107.23,108.57
USD,Air Lease Corp.,2.6250%,0.75%,,7/1/2022,-,-
USD,Air Lease Corp.,2.7500%,0.72%,,1/15/2023,-,-
USD,Air Lease Corp.,3.6250%,2.24%,,12/1/2027,-,-
USD,Air Lease Corp.,3.2500%,1.43%,,3/1/2025,-,-
USD,Air Lease Corp.,3.8750%,0.88%,,7/3/2023,105.50,105.67
USD,Air Lease Corp.,3.5000%,0.66%,,1/15/2022,101.12,101.31
USD,Air Lease Corp.,4.6250%,2.48%,,10/1/2028,113.66,114.12
USD,Air Lease Corp.,4.6500%,4.19%,,,-,-
USD,Air Lease Corp.,4.2500%,1.05%,,2/1/2024,103.28,103.83
USD,Air Lease Corp.,2.2500%,1.14%,,1/15/2023,101.03,107.01
USD,Air Lease Corp.,3.2500%,2.70%,,10/1/2029,103.65,109.63
USD,Air Lease Corp.,2.3000%,1.31%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,2.72%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,1.70%,,1/15/2026,-,-
USD,Air Lease Corp.,3.1250%,2.78%,,12/1/2030,102.30,104.47
USD,Air Lease Corp.,1.8750%,1.86%,,8/15/2026,99.39,100.61
USD,Air Lease Corp.,0.8000%,1.08%,,8/18/2024,-,-
USD,Air Lease Corp.,2.1000%,2.34%,,9/1/2028,-,-
USD,Air Products & Chemicals Inc.,3.0000%,-,A2,11/3/2021,-,101.54
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,0.91%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,2.69%,A2,5/15/2050,102.13,103.60
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,2.76%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,2.88%,A1,3/1/2045,-,99.31
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,2.81%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,0.63%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,2.93%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,2.88%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.03%,A1,10/1/2049,107.29,114.26
USD,Alabama Power Co.,3.1250%,2.87%,A1,7/15/2051,104.33,106.74
USD,Albemarle Corp.,4.1500%,1.36%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,3.51%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,4.03%,WR,6/15/2026,116.02,117.23
USD,Albertson's Inc.,8.7000%,5.06%,WR,5/1/2030,125.09,126.07
USD,Albertson's Inc.,8.0000%,5.58%,WR,5/1/2031,-,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,1.64%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.17%,Baa1,4/30/2025,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.18%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.26%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.18%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.14%,Baa1,12/15/2030,122.62,124.17
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.26%,Baa1,2/1/2033,95.57,97.06
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Alleghany Corp.,4.9000%,-,Baa1,9/15/2044,120.00,-
USD,Alleghany Corp.,3.2500%,3.29%,Baa1,8/15/2051,-,-
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,109.70,-
USD,Allegheny Technologies Inc.,7.8750%,3.74%,B3,8/15/2023,106.79,109.82
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.18%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,3.61%,WR,3/15/2023,98.07,103.51
USD,Alliance Data Systems Corp.,4.7500%,17.38%,,12/15/2024,70.00,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,7.27%,,5/1/2025,99.90,101.80
USD,Alliant Energy Finance LLC,3.7500%,0.82%,,6/15/2023,104.22,106.30
USD,Ally Financial Inc.,5.1250%,1.18%,Ba1,9/30/2024,111.94,112.18
USD,Ally Financial Inc.,4.1250%,0.47%,B1,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,1.42%,,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.45%,,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,5.8000%,1.43%,,5/1/2025,115.04,116.23
USD,Ally Financial Inc.,3.0500%,0.85%,,6/5/2023,103.33,104.70
USD,Ally Financial Inc.,1.4500%,0.82%,,10/2/2023,-,-
USD,Ally Financial Inc.,4.7000%,4.11%,,,104.57,105.86
USD,Ally Financial Inc.,4.7000%,4.31%,,,103.35,105.22
USD,Ally Financial Inc.,8.0000%,3.04%,Ba1,11/1/2031,143.04,147.78
USD,Ally Financial Inc.,8.0000%,3.14%,Ba1,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.3750%,0.46%,Aa2,2/25/2024,106.72,107.83
USD,Alphabet Inc.,1.1000%,1.59%,Aa2,8/15/2030,95.40,96.53
USD,Alphabet Inc.,1.9000%,2.37%,Aa2,8/15/2040,92.38,93.85
USD,Alphabet Inc.,2.0500%,2.53%,Aa2,8/15/2050,90.00,91.50
USD,Alphabet Inc.,2.2500%,2.66%,Aa2,8/15/2060,89.51,91.31
USD,Alphabet Inc.,0.4500%,0.73%,Aa2,8/15/2025,98.33,99.53
USD,Alphabet Inc.,0.8000%,1.15%,Aa2,8/15/2027,97.38,98.56
USD,Altera Corp.,4.1000%,0.47%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,3.07%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,3.76%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.47%,A3,11/10/2038,-,170.86
USD,Altria Group Inc.,10.2000%,4.10%,A3,2/6/2039,166.00,-
USD,Altria Group Inc.,4.2500%,3.82%,A3,8/9/2042,105.65,107.59
USD,Altria Group Inc.,2.8500%,0.40%,A3,8/9/2022,101.94,102.74
USD,Altria Group Inc.,2.9500%,0.62%,A3,5/2/2023,103.30,104.52
USD,Altria Group Inc.,4.5000%,3.82%,A3,5/2/2043,109.37,110.85
USD,Altria Group Inc.,5.3750%,3.97%,A3,1/31/2044,120.25,121.55
USD,Altria Group Inc.,4.0000%,0.72%,A3,1/31/2024,107.58,108.45
USD,Altria Group Inc.,2.6250%,1.59%,A3,9/16/2026,105.03,106.08
USD,Altria Group Inc.,3.8750%,3.81%,A3,9/16/2046,99.73,105.71
USD,Altria Group Inc.,3.8000%,0.92%,A3,2/14/2024,106.51,107.74
USD,Altria Group Inc.,4.4000%,1.43%,A3,2/14/2026,112.29,113.52
USD,Altria Group Inc.,4.8000%,2.38%,A3,2/14/2029,115.88,117.23
USD,Altria Group Inc.,5.8000%,3.84%,A3,2/14/2039,124.52,125.94
USD,Altria Group Inc.,5.9500%,4.10%,A3,2/14/2049,129.59,131.37
USD,Altria Group Inc.,6.2000%,4.44%,A3,2/14/2059,130.28,132.57
USD,Altria Group Inc.,2.4500%,2.70%,A3,2/4/2032,96.92,98.18
USD,Altria Group Inc.,3.4000%,3.64%,A3,2/4/2041,95.73,97.24
USD,Altria Group Inc.,3.7000%,3.87%,A3,2/4/2051,96.43,98.11
USD,Altria Group Inc.,4.0000%,4.10%,A3,2/4/2061,97.33,98.98
USD,Altria Group Inc.,7.7500%,-,A3,1/15/2027,120.0,-
USD,Amazon.com Inc.,2.5000%,0.67%,,11/29/2022,101.74,102.87
USD,Amazon.com Inc.,3.3000%,1.83%,A1,12/5/2021,99.85,100.99
USD,Amazon.com Inc.,3.8000%,0.90%,A1,12/5/2024,108.95,110.12
