Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,AT & T Inc.,4.3500%,3.56%,Baa2,6/15/2045,111.56,114.55
USD,AT & T Inc.,2.6250%,0.66%,Baa2,12/1/2022,103.06,104.17
USD,AT & T Inc.,3.9000%,0.81%,Baa2,3/11/2024,108.90,110.2
USD,AT & T Inc.,4.8000%,3.69%,Baa2,6/15/2044,117.24,119.83
USD,AT & T Inc.,3.0000%,0.63%,Baa2,6/30/2022,102.72,103.91
USD,AT & T Inc.,3.4000%,0.90%,Baa2,5/15/2025,109.94,111.18
USD,AT & T Inc.,4.5000%,2.88%,Baa2,5/15/2035,118.01,120.04
USD,AT & T Inc.,4.7500%,3.61%,Baa2,5/15/2046,118.09,120.97
USD,AT & T Inc.,4.1250%,1.06%,Baa2,2/17/2026,114.52,116.1
USD,AT & T Inc.,5.6500%,3.74%,Baa2,2/15/2047,131.60,134.68
USD,AT & T Inc.,4.4500%,0.85%,Baa2,4/1/2024,110.67,111.94
USD,AT & T Inc.,3.9500%,0.93%,Baa2,1/15/2025,111.20,112.66
USD,AT & T Inc.,6.3500%,-,Baa2,3/15/2040,-,111.68
USD,AT & T Inc.,6.0000%,3.55%,Baa2,8/15/2040,133.80,137.63
USD,AT & T Inc.,6.3750%,3.53%,Baa2,3/1/2041,117.91,119.51
USD,AT & T Inc.,5.1500%,3.57%,Baa2,3/15/2042,122.96,125.22
USD,AT & T Inc.,4.5000%,3.70%,Baa2,3/9/2048,113.06,116.0
USD,AT & T Inc.,4.5500%,3.72%,Baa2,3/9/2049,114.14,117.19
USD,AT & T Inc.,3.8000%,0.85%,Baa2,3/1/2024,108.42,109.94
USD,AT & T Inc.,4.2500%,1.47%,Baa2,3/1/2027,115.75,117.23
USD,AT & T Inc.,5.2500%,3.19%,Baa2,3/1/2037,125.51,127.81
USD,AT & T Inc.,5.4500%,3.78%,Baa2,3/1/2047,127.58,130.62
USD,AT & T Inc.,5.7000%,3.99%,Baa2,3/1/2057,131.99,137.49
USD,AT & T Inc.,5.1500%,3.81%,Baa2,2/15/2050,-,-
USD,AT & T Inc.,4.9000%,3.20%,Baa2,8/15/2037,121.75,124.07
USD,AT & T Inc.,0.9754%,0.38%,Baa2,6/1/2021,99.69,100.98
USD,AT & T Inc.,1.3995%,0.63%,Baa2,6/12/2024,102.04,103.30
USD,AT & T Inc.,4.1000%,1.74%,Baa2,2/15/2028,115.66,115.95
USD,AT & T Inc.,4.3000%,2.17%,Baa2,2/15/2030,116.70,117.58
USD,AT & T Inc.,5.1500%,3.67%,Baa2,11/15/2046,104.50,105.49
USD,AT & T Inc.,4.3500%,1.98%,Baa2,3/1/2029,117.00,118.40
USD,AT & T Inc.,4.8500%,3.36%,Baa2,3/1/2039,119.33,122.34
USD,AT & T Inc.,4.0500%,0.53%,Baa2,12/15/2023,109.44,121.33
USD,AT & T Inc.,3.5500%,0.99%,Baa2,6/1/2024,-,-
USD,AT & T Inc.,3.6000%,0.90%,Baa2,7/15/2025,111.75,112.20
USD,AT & T Inc.,3.8750%,1.10%,Baa2,1/15/2026,112.78,114.60
USD,AT & T Inc.,2.9500%,1.21%,Baa2,7/15/2026,-,-
USD,AT & T Inc.,3.8000%,1.34%,Baa2,2/15/2027,113.66,115.57
USD,AT & T Inc.,6.2500%,3.69%,Baa2,3/29/2041,135.59,146.26
USD,AT & T Inc.,2.3000%,1.40%,Baa2,6/1/2027,105.02,106.60
USD,AT & T Inc.,2.7500%,2.27%,Baa2,6/1/2031,104.34,104.81
USD,AT & T Inc.,3.5000%,3.32%,Baa2,6/1/2041,102.09,104.16
USD,AT & T Inc.,3.6500%,3.64%,Baa2,6/1/2051,100.82,101.90
USD,AT & T Inc.,3.8500%,3.84%,Baa2,6/1/2060,99.70,102.21
USD,AT & T Inc.,3.1000%,3.31%,Baa2,2/1/2043,97.01,97.80
USD,AT & T Inc.,3.3000%,3.63%,Baa2,2/1/2052,94.03,95.22
USD,AT & T Inc.,3.5000%,3.77%,Baa2,2/1/2061,94.57,95.60
USD,AT & T Inc.,1.6500%,1.58%,Baa2,2/1/2028,100.36,101.03
USD,AT & T Inc.,2.2500%,2.36%,Baa2,2/1/2032,98.55,100.31
USD,AT & T Inc.,3.5000%,3.78%,Baa2,9/15/2053,94.76,96.63
USD,AT & T Inc.,3.5500%,3.81%,Baa2,9/15/2055,95.06,96.39
USD,AT & T Inc.,3.6500%,3.88%,Baa2,9/15/2059,-,97.25
USD,AT & T Inc.,2.5500%,-,Baa2,12/1/2033,-,100.43
USD,AT & T Inc.,3.8000%,-,,12/1/2057,-,100.30
USD,AT & T Inc.,5.3500%,3.45%,Baa2,9/1/2040,126.72,129.74
USD,AT & T Inc.,6.4500%,3.24%,Baa2,6/15/2034,110.00,-
USD,AT & T Inc.,6.1500%,2.85%,Baa2,9/15/2034,137.08,142.08
USD,AT & T Inc.,4.1000%,-,,2/15/2028,94.55,95.06
USD,AT & T Inc.,4.3000%,-,,2/15/2030,93.23,93.98
USD,AT & T Inc.,5.1500%,5.69%,,2/15/2050,91.06,91.77
USD,AT & T Inc.,3.5000%,3.76%,,9/15/2053,94.79,96.09
USD,AT & T Inc.,3.5500%,3.79%,,9/15/2055,95.12,96.60
USD,AT & T Inc.,3.6500%,3.88%,,9/15/2059,95.06,97.58
USD,AT & T Inc.,2.5500%,-,,12/1/2033,99.45,100.55
USD,AT & T Inc.,3.8000%,-,,12/1/2057,98.91,100.90
USD,AT & T Inc.,4.2500%,3.77%,Baa2,3/1/2050,106.69,110.39
USD,AT & T Inc.,4.0000%,3.69%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,3.71%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,AXA Financial Inc.,7.0000%,2.55%,Baa2,4/1/2028,-,-
USD,AbbVie Inc.,2.9000%,0.46%,Baa2,11/6/2022,103.77,104.90
USD,AbbVie Inc.,4.4000%,3.05%,Baa2,11/6/2042,-,101.28
USD,AbbVie Inc.,3.2000%,0.70%,Baa2,11/6/2022,103.85,105.85
USD,AbbVie Inc.,3.6000%,1.02%,Baa2,5/14/2025,110.65,111.08
USD,AbbVie Inc.,4.5000%,2.59%,Baa2,5/14/2035,97.78,98.44
USD,AbbVie Inc.,4.7000%,3.22%,Baa2,5/15/2045,125.19,127.39
USD,AbbVie Inc.,2.3000%,0.99%,Baa2,5/14/2021,99.86,100.88
USD,AbbVie Inc.,4.3000%,2.63%,Baa2,5/14/2036,96.50,97.98
USD,AbbVie Inc.,4.4500%,3.20%,Baa2,5/14/2046,121.29,123.78
USD,AbbVie Inc.,2.8500%,0.67%,Baa2,5/14/2023,101.41,101.76
USD,AbbVie Inc.,3.2000%,1.17%,Baa2,5/14/2026,109.79,111.28
USD,AbbVie Inc.,3.7500%,0.60%,Baa2,11/14/2023,108.59,108.89
USD,AbbVie Inc.,4.8750%,3.22%,Baa2,11/14/2048,91.48,108.24
USD,AbbVie Inc.,3.3750%,0.44%,Baa2,11/14/2021,102.47,102.64
USD,AbbVie Inc.,4.2500%,1.76%,Baa2,11/14/2028,118.03,118.83
USD,AbbVie Inc.,2.1500%,-,Baa2,11/19/2021,101.96,102.14
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,-,101.75
USD,AbbVie Inc.,2.3000%,-,Baa2,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.23,103.42
USD,AbbVie Inc.,2.6000%,-,Baa2,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,Baa2,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,1.22%,,11/21/2026,109.86,110.47
USD,AbbVie Inc.,3.2000%,-,Baa2,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,1.93%,,11/21/2029,110.38,111.22
USD,AbbVie Inc.,2.6000%,0.76%,,11/21/2024,106.40,107.74
USD,AbbVie Inc.,4.0500%,2.93%,,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.18%,,11/21/2049,119.11,121.20
USD,AbbVie Inc.,3.2500%,-,,10/1/2022,103.89,104.04
USD,AbbVie Inc.,3.8000%,1.05%,,3/15/2025,110.89,111.70
USD,AbbVie Inc.,2.1500%,0.55%,,11/19/2021,137.83,103.02
USD,AbbVie Inc.,0.6910%,0.44%,,11/19/2021,97.21,103.22
USD,AbbVie Inc.,2.3000%,0.28%,,11/21/2022,100.54,106.74
USD,AbbVie Inc.,0.8626%,0.83%,,11/21/2022,97.83,104.04
USD,AbbVie Inc.,2.6000%,0.76%,,11/21/2024,106.42,106.93
USD,AbbVie Inc.,4.0500%,2.87%,,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,4.54%,,11/21/2049,95.23,97.81
USD,AbbVie Inc.,0.5626%,0.28%,,5/21/2021,97.09,103.11
USD,AbbVie Inc.,2.9500%,1.12%,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,1.72%,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.52%,A3,11/30/2037,-,127.10
USD,Abbott Laboratories,6.0000%,2.52%,A3,4/1/2039,148.90,151.21
USD,Abbott Laboratories,5.3000%,2.57%,A3,5/27/2040,-,-
USD,Abbott Laboratories,2.5500%,0.37%,A3,3/15/2022,101.32,101.44
USD,Abbott Laboratories,2.9500%,0.74%,A3,3/15/2025,108.36,109.77
USD,Abbott Laboratories,3.8750%,0.95%,A3,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,2.71%,A3,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.22%,A3,1/30/2028,99.04,100.63
USD,Abbott Laboratories,1.4000%,1.60%,A3,6/30/2030,98.00,99.62
USD,Acadia Healthcare Co. Inc.,5.6250%,5.74%,,2/15/2023,-,-
USD,Acadia Healthcare Co. Inc.,6.5000%,6.04%,B3,3/1/2024,-,-
USD,Activision Blizzard Inc.,3.4000%,1.07%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,1.32%,Baa1,6/15/2027,100.45,101.13
USD,Activision Blizzard Inc.,4.5000%,3.16%,Baa1,6/15/2047,99.72,101.21
USD,Activision Blizzard Inc.,1.3500%,1.87%,Baa1,9/15/2030,94.91,96.52
USD,Activision Blizzard Inc.,2.5000%,3.03%,Baa1,9/15/2050,89.66,91.91
USD,Adient US LLC,7.0000%,5.08%,,5/15/2026,-,-
USD,Adobe Inc.,3.2500%,0.80%,A2,2/1/2025,-,-
USD,Adobe Inc.,1.7000%,0.26%,A2,2/1/2023,102.35,103.56
USD,Adobe Inc.,1.9000%,0.68%,A2,2/1/2025,104.35,105.96
USD,Adobe Inc.,2.1500%,1.05%,A2,2/1/2027,106.00,107.49
USD,Adobe Inc.,2.3000%,1.66%,A2,2/1/2030,104.97,106.36
USD,Advance Auto Parts Inc.,4.5000%,2.47%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,1.48%,Baa2,10/1/2027,101.37,102.80
USD,Advanced Micro Devices Inc.,7.5000%,2.34%,Baa3,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.48%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,1.99%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.26%,,3/1/2049,-,-
USD,Aetna Inc.,4.1250%,-,Baa2,6/1/2021,102.57,103.02
USD,Aetna Inc.,2.7500%,0.72%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,2.91%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.24%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,0.92%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,0.73%,Baa2,6/15/2023,101.16,101.36
USD,Affiliated Managers Group Inc.,4.2500%,0.84%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.05%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.2000%,-,Baa2,10/1/2022,98.00,-
USD,Agilent Technologies Inc.,3.8750%,-,Baa2,7/15/2023,-,105.11
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,1.93%,Baa2,9/15/2029,105.85,109.54
USD,Air Lease Corp.,3.8750%,-,,4/1/2021,102.13,102.28
USD,Air Lease Corp.,4.2500%,-,,9/15/2024,106.38,106.45
USD,Air Lease Corp.,3.7500%,1.16%,,2/1/2022,102.87,-
USD,Air Lease Corp.,3.3750%,0.55%,,6/1/2021,99.00,-
USD,Air Lease Corp.,3.6250%,2.12%,,4/1/2027,108.26,109.73
USD,Air Lease Corp.,2.6250%,0.83%,,7/1/2022,100.54,100.74
USD,Air Lease Corp.,2.7500%,0.84%,,1/15/2023,100.64,100.83
USD,Air Lease Corp.,3.6250%,2.30%,,12/1/2027,103.17,103.18
USD,Air Lease Corp.,2.5000%,-,,3/1/2021,100.35,100.47
USD,Air Lease Corp.,3.2500%,1.53%,,3/1/2025,102.02,102.34
USD,Air Lease Corp.,3.8750%,0.98%,,7/3/2023,-,-
USD,Air Lease Corp.,3.5000%,0.63%,,1/15/2022,102.60,102.74
USD,Air Lease Corp.,4.6250%,2.62%,,10/1/2028,110.07,110.79
USD,Air Lease Corp.,4.2500%,1.14%,,2/1/2024,103.28,103.83
USD,Air Lease Corp.,2.2500%,1.12%,,1/15/2023,101.66,103.66
USD,Air Lease Corp.,3.2500%,2.70%,,10/1/2029,103.92,105.92
USD,Air Lease Corp.,2.3000%,1.49%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,2.81%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,1.76%,,1/15/2026,-,-
USD,Air Lease Corp.,3.3730%,3.19%,,12/1/2030,-,-
USD,Air Products & Chemicals Inc.,3.0000%,-,A2,11/3/2021,-,101.54
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,0.78%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,2.72%,A2,5/15/2050,101.73,104.28
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,2.83%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,3.9500%,-,A1,6/1/2021,103.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,2.90%,A1,3/1/2045,-,99.31
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,2.92%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,0.45%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,2.95%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,2.88%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.00%,A1,10/1/2049,108.02,114.39
USD,Albemarle Corp.,4.1500%,1.25%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,4.20%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,5.34%,WR,6/15/2026,-,98.50
USD,Albertson's Inc.,7.4500%,10.90%,WR,8/1/2029,98.22,-
USD,Albertson's Inc.,8.7000%,5.10%,WR,5/1/2030,102.00,-
USD,Albertson's Inc.,8.0000%,5.70%,WR,5/1/2031,96.00,-
USD,Albertson's Inc.,6.6250%,8.54%,WR,6/1/2028,83.60,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,1.87%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,0.98%,Baa1,4/30/2025,104.70,104.88
USD,Alexandria Real Estate Equities Inc.,4.0000%,1.02%,Baa1,1/15/2024,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.16%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.30%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.20%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,2.0000%,-,,5/18/2032,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,-,116.50
USD,Allegheny Technologies Inc.,7.8750%,4.30%,B3,8/15/2023,78.75,-
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.17%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,3.07%,WR,3/15/2023,98.00,93.45
USD,Alliance Data Systems Corp.,4.7500%,15.69%,,12/15/2024,-,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,10.01%,,5/1/2025,-,-
USD,Alliant Energy Finance LLC,3.7500%,0.59%,,6/15/2023,-,-
USD,Ally Financial Inc.,5.1250%,1.01%,Ba1,9/30/2024,108.75,110.50
USD,Ally Financial Inc.,4.1250%,2.56%,B1,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,1.36%,,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.25%,,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,4.2500%,-,,4/15/2021,-,-
USD,Ally Financial Inc.,5.8000%,1.30%,,5/1/2025,117.99,119.44
USD,Ally Financial Inc.,3.0500%,0.87%,,6/5/2023,104.60,105.99
USD,Ally Financial Inc.,1.4500%,0.85%,,10/2/2023,-,-
USD,Ally Financial Inc.,8.0000%,4.11%,Ba1,11/1/2031,134.00,-
USD,Ally Financial Inc.,8.0000%,3.19%,Ba1,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.6250%,0.22%,Aa2,5/19/2021,100.76,101.17
USD,Alphabet Inc.,3.3750%,0.36%,Aa2,2/25/2024,108.74,109.93
USD,Alphabet Inc.,1.1000%,1.52%,Aa2,8/15/2030,96.11,96.88
USD,Alphabet Inc.,1.9000%,2.40%,Aa2,8/15/2040,92.25,93.61
USD,Alphabet Inc.,2.0500%,2.63%,Aa2,8/15/2050,88.33,89.36
USD,Alphabet Inc.,2.2500%,2.75%,Aa2,8/15/2060,87.51,89.41
USD,Alphabet Inc.,0.4500%,0.58%,Aa2,8/15/2025,99.04,100.28
USD,Alphabet Inc.,0.8000%,1.02%,Aa2,8/15/2027,98.28,99.58
USD,Altera Corp.,4.1000%,0.46%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,-,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,0.13%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.54%,A3,11/10/2038,-,177.83
USD,Altria Group Inc.,10.2000%,4.27%,A3,2/6/2039,169.81,-
USD,Altria Group Inc.,4.7500%,0.39%,A3,5/5/2021,100.55,101.60
USD,Altria Group Inc.,4.2500%,3.70%,A3,8/9/2042,108.11,109.96
USD,Altria Group Inc.,2.8500%,0.44%,A3,8/9/2022,103.22,103.90
USD,Altria Group Inc.,2.9500%,0.61%,A3,5/2/2023,104.69,106.10
USD,Altria Group Inc.,4.5000%,3.78%,A3,5/2/2043,110.84,112.44
USD,Altria Group Inc.,5.3750%,3.82%,A3,1/31/2044,123.18,125.98
USD,Altria Group Inc.,4.0000%,0.59%,A3,1/31/2024,110.04,110.66
USD,Altria Group Inc.,2.6250%,1.28%,A3,9/16/2026,97.44,97.63
USD,Altria Group Inc.,3.8750%,3.83%,A3,9/16/2046,100.84,105.06
USD,Altria Group Inc.,3.4900%,0.40%,A3,2/14/2022,102.65,103.78
USD,Altria Group Inc.,3.8000%,0.82%,A3,2/14/2024,108.39,109.84
USD,Altria Group Inc.,4.4000%,1.31%,A3,2/14/2026,114.37,116.27
USD,Altria Group Inc.,4.8000%,2.27%,A3,2/14/2029,118.36,120.50
USD,Altria Group Inc.,5.8000%,3.62%,A3,2/14/2039,127.96,131.64
USD,Altria Group Inc.,5.9500%,3.99%,A3,2/14/2049,132.69,136.95
USD,Altria Group Inc.,6.2000%,4.26%,A3,2/14/2059,100.0,101.22
USD,Altria Group Inc.,2.4500%,2.53%,A3,2/4/2032,100.0,100.39
USD,Altria Group Inc.,3.4000%,3.52%,A3,2/4/2041,97.74,98.48
