Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,ABB Finance USA Inc.,3.8000%,1.83%,A3,4/3/2028,111.55,112.08
USD,ACI Worldwide Inc.,5.7500%,4.85%,,8/15/2026,-,-
USD,AECOM,5.1250%,3.36%,Ba3,3/15/2027,-,-
USD,AEP Texas Inc.,2.1000%,2.77%,Baa2,7/1/2030,95.21,96.95
USD,AEP Texas Inc.,3.4500%,3.42%,Baa2,5/15/2051,100.59,101.52
USD,AEP Transmission Company LLC,3.7500%,3.09%,,12/1/2047,110.63,112.55
USD,AEP Transmission Company LLC,4.2500%,3.17%,A2,9/15/2048,-,-
USD,AEP Transmission Company LLC,3.6500%,3.16%,A2,4/1/2050,108.50,112.05
USD,AFLAC Inc.,3.6250%,1.22%,A3,11/15/2024,106.72,106.99
USD,AFLAC Inc.,3.2500%,1.43%,A3,3/17/2025,105.66,105.83
USD,AFLAC Inc.,2.8750%,1.74%,A3,10/15/2026,-,-
USD,AFLAC Inc.,4.0000%,3.10%,A3,10/15/2046,112.42,116.59
USD,AFLAC Inc.,3.6000%,2.25%,A3,4/1/2030,110.10,110.81
USD,AFLAC Inc.,1.1250%,2.09%,A3,3/15/2026,96.18,100.55
USD,AIG Global Funding,2.7000%,-,,12/15/2021,-,-
USD,AIG Global Funding,2.3000%,-,,1/1/2022,-,-
USD,AIG Global Funding,0.4500%,1.00%,,12/8/2023,-,-
USD,AIG Global Funding,0.6500%,1.50%,,6/17/2024,-,-
USD,ALLTEL Corp.,7.8750%,3.84%,,7/1/2032,-,-
USD,AMC Entertainment Holdings Inc.,5.8750%,15.71%,Ca,11/15/2026,-,76.00
USD,AMC Entertainment Holdings Inc.,6.1250%,14.75%,Ca,5/15/2027,66.00,78.89
USD,AMC Entertainment Holdings Inc.,10.5000%,9.32%,,4/15/2025,-,-
USD,AMC Entertainment Inc.,5.7500%,15.90%,Ca,6/15/2025,73.00,83.00
USD,AMC Networks Inc.,5.0000%,4.81%,Ba3,4/1/2024,100.27,101.79
USD,AMC Networks Inc.,4.2500%,4.28%,Ba3,2/15/2029,99.17,100.52
USD,AON Corp.,4.5000%,2.47%,Baa2,12/15/2028,-,-
USD,AON Corp.,3.7500%,2.33%,Baa2,5/2/2029,109.08,110.00
USD,AON Corp.,2.2000%,0.82%,Baa2,11/15/2022,101.19,101.31
USD,AON Corp./Aon Global Holdings PLC,2.0500%,2.38%,Baa2,8/23/2031,96.27,98.02
USD,AON Corp./Aon Global Holdings PLC,2.9000%,3.12%,Baa2,8/23/2051,95.55,96.60
USD,AON Corp./Aon Global Holdings PLC,2.6000%,2.49%,,12/2/2031,-,-
USD,AT & T Inc.,6.8000%,-,Baa2,5/15/2036,136.40,-
USD,AT & T Inc.,6.5000%,3.65%,Baa2,9/1/2037,133.49,136.05
USD,AT & T Inc.,6.3000%,3.52%,Baa2,1/15/2038,-,-
USD,AT & T Inc.,6.4000%,3.62%,Baa2,5/15/2038,-,-
USD,AT & T Inc.,6.5500%,3.56%,Baa2,2/15/2039,136.46,140.24
USD,AT & T Inc.,5.5500%,3.49%,Baa2,8/15/2041,129.57,131.33
USD,AT & T Inc.,4.3000%,3.48%,Baa2,12/15/2042,111.38,112.99
USD,AT & T Inc.,4.3500%,3.51%,Baa2,6/15/2045,112.19,114.52
USD,AT & T Inc.,2.6250%,1.25%,Baa2,12/1/2022,100.97,101.52
USD,AT & T Inc.,3.9000%,1.53%,Baa2,3/11/2024,105.08,105.34
USD,AT & T Inc.,4.8000%,3.57%,Baa2,6/15/2044,117.97,120.59
USD,AT & T Inc.,3.0000%,1.43%,Baa2,6/30/2022,100.45,101.00
USD,AT & T Inc.,3.4000%,1.62%,Baa2,5/15/2025,105.52,106.03
USD,AT & T Inc.,4.5000%,3.09%,Baa2,5/15/2035,115.09,115.90
USD,AT & T Inc.,4.7500%,3.58%,Baa2,5/15/2046,119.45,120.67
USD,AT & T Inc.,4.1250%,1.82%,Baa2,2/17/2026,108.73,109.43
USD,AT & T Inc.,5.6500%,3.68%,Baa2,2/15/2047,131.84,132.89
USD,AT & T Inc.,4.4500%,1.42%,Baa2,4/1/2024,106.31,107.02
USD,AT & T Inc.,3.9500%,1.65%,Baa2,1/15/2025,106.86,107.10
USD,AT & T Inc.,6.0000%,3.52%,Baa2,8/15/2040,133.64,135.71
USD,AT & T Inc.,6.3750%,3.53%,Baa2,3/1/2041,140.12,140.69
USD,AT & T Inc.,5.1500%,3.49%,Baa2,3/15/2042,123.02,124.89
USD,AT & T Inc.,4.5000%,3.54%,Baa2,3/9/2048,115.79,117.29
USD,AT & T Inc.,4.5500%,3.60%,Baa2,3/9/2049,116.94,118.33
USD,AT & T Inc.,3.8000%,1.43%,Baa2,3/1/2024,105.06,105.51
USD,AT & T Inc.,4.2500%,2.02%,Baa2,3/1/2027,110.53,111.16
USD,AT & T Inc.,5.2500%,3.28%,Baa2,3/1/2037,122.81,123.79
USD,AT & T Inc.,5.4500%,3.66%,Baa2,3/1/2047,129.99,131.47
USD,AT & T Inc.,5.7000%,3.80%,Baa2,3/1/2057,135.88,138.10
USD,AT & T Inc.,5.3000%,4.04%,Baa2,8/15/2058,-,-
USD,AT & T Inc.,5.1500%,3.71%,Baa2,2/15/2050,126.46,129.64
USD,AT & T Inc.,4.9000%,3.31%,Baa2,8/15/2037,119.77,120.97
USD,AT & T Inc.,1.2941%,0.60%,Baa2,6/12/2024,101.40,102.29
USD,AT & T Inc.,4.1000%,2.20%,Baa2,2/15/2028,110.81,111.22
USD,AT & T Inc.,4.3000%,2.58%,Baa2,2/15/2030,112.23,112.89
USD,AT & T Inc.,5.1500%,3.60%,Baa2,11/15/2046,126.17,127.23
USD,AT & T Inc.,4.3500%,2.43%,Baa2,3/1/2029,112.16,113.03
USD,AT & T Inc.,4.8500%,3.38%,Baa2,3/1/2039,118.38,119.95
USD,AT & T Inc.,4.0500%,1.31%,Baa2,12/15/2023,105.25,106.47
USD,AT & T Inc.,3.5500%,1.56%,Baa2,6/1/2024,-,-
USD,AT & T Inc.,3.6000%,1.69%,Baa2,7/15/2025,106.51,106.87
USD,AT & T Inc.,3.8750%,1.88%,Baa2,1/15/2026,107.67,107.99
USD,AT & T Inc.,2.9500%,2.01%,Baa2,7/15/2026,104.02,105.53
USD,AT & T Inc.,3.8000%,2.05%,Baa2,2/15/2027,108.39,108.82
USD,AT & T Inc.,6.2500%,3.61%,Baa2,3/29/2041,136.22,139.00
USD,AT & T Inc.,5.3750%,3.85%,Baa2,10/15/2041,-,-
USD,AT & T Inc.,2.3000%,1.96%,Baa2,6/1/2027,101.32,102.09
USD,AT & T Inc.,2.7500%,2.57%,Baa2,6/1/2031,101.78,102.64
USD,AT & T Inc.,3.5000%,3.38%,Baa2,6/1/2041,101.96,102.76
USD,AT & T Inc.,3.6500%,3.47%,Baa2,6/1/2051,103.12,104.42
USD,AT & T Inc.,3.8500%,3.71%,Baa2,6/1/2060,103.80,105.30
USD,AT & T Inc.,3.1000%,3.34%,Baa2,2/1/2043,95.71,97.16
USD,AT & T Inc.,3.3000%,3.46%,Baa2,2/1/2052,96.69,98.46
USD,AT & T Inc.,3.5000%,3.60%,Baa2,2/1/2061,97.46,99.04
USD,AT & T Inc.,1.6500%,2.05%,Baa2,2/1/2028,97.40,98.17
USD,AT & T Inc.,2.2500%,2.63%,Baa2,2/1/2032,96.16,97.34
USD,AT & T Inc.,3.5000%,3.47%,Baa2,9/15/2053,99.79,101.51
USD,AT & T Inc.,3.5500%,3.57%,Baa2,9/15/2055,99.12,100.56
USD,AT & T Inc.,3.6500%,3.62%,Baa2,9/15/2059,100.23,102.03
USD,AT & T Inc.,3.5000%,3.54%,,9/15/2053,101.58,102.61
USD,AT & T Inc.,3.5500%,3.60%,,9/15/2055,101.31,102.36
USD,AT & T Inc.,3.6500%,3.72%,,9/15/2059,-,103.08
USD,AT & T Inc.,2.5500%,3.08%,Baa2,12/1/2033,94.68,95.68
USD,AT & T Inc.,3.8000%,3.55%,,12/1/2057,105.01,106.01
USD,AT & T Inc.,0.6815%,0.64%,Baa2,3/25/2024,99.84,100.37
USD,AT & T Inc.,0.9000%,1.21%,Baa2,3/25/2024,99.00,99.65
USD,AT & T Inc.,1.7000%,1.82%,Baa2,3/25/2026,99.03,99.89
USD,AT & T Inc.,3.8000%,3.63%,Baa2,12/1/2057,103.07,104.53
USD,AT & T Inc.,5.3500%,3.45%,Baa2,9/1/2040,125.30,126.61
USD,AT & T Inc.,6.4500%,3.54%,Baa2,6/15/2034,-,135.00
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,131.00,134.00
USD,AT & T Inc.,3.5000%,4.17%,,9/15/2053,88.47,101.93
USD,AT & T Inc.,3.5500%,3.98%,,9/15/2055,91.81,96.99
USD,AT & T Inc.,3.6500%,3.56%,,9/15/2059,100.24,103.54
USD,AT & T Inc.,2.5500%,-,,12/1/2033,100.09,101.14
USD,AT & T Inc.,3.8000%,-,,12/1/2057,105.78,107.66
USD,AT & T Inc.,4.2500%,4.03%,Baa2,3/1/2050,103.16,106.78
USD,AT & T Inc.,4.0000%,4.36%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,6.21%,Baa2,9/1/2050,-,-
USD,ATP Tower Holdings LLC/Andean Tower Partners Colombia SAS/Andean Telecom Partner,4.0500%,4.26%,,4/27/2026,-,-
USD,AXA Financial Inc.,7.0000%,2.58%,Baa2,4/1/2028,-,-
USD,AXIS Specialty Finance LLC,4.9000%,-,,1/15/2040,104.13,106.13
USD,AbbVie Inc.,2.9000%,0.76%,Baa2,11/6/2022,101.58,102.04
USD,AbbVie Inc.,4.4000%,3.20%,Baa2,11/6/2042,119.23,120.13
USD,AbbVie Inc.,3.2000%,0.69%,Baa2,11/6/2022,101.62,102.62
USD,AbbVie Inc.,3.6000%,1.73%,Baa2,5/14/2025,106.07,106.50
USD,AbbVie Inc.,4.5000%,2.78%,Baa2,5/14/2035,119.04,119.65
USD,AbbVie Inc.,4.7000%,3.29%,Baa2,5/15/2045,122.98,124.03
USD,AbbVie Inc.,4.3000%,2.86%,Baa2,5/14/2036,116.83,117.95
USD,AbbVie Inc.,4.4500%,3.28%,Baa2,5/14/2046,119.94,121.02
USD,AbbVie Inc.,2.8500%,1.20%,Baa2,5/14/2023,102.23,102.37
USD,AbbVie Inc.,3.2000%,1.83%,Baa2,5/14/2026,105.33,106.14
USD,AbbVie Inc.,3.7500%,1.21%,Baa2,11/14/2023,104.64,104.93
USD,AbbVie Inc.,4.8750%,3.27%,Baa2,11/14/2048,128.94,129.85
USD,AbbVie Inc.,4.2500%,2.26%,Baa2,11/14/2028,112.48,113.44
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,0.83%,Baa2,11/21/2022,-,101.79
USD,AbbVie Inc.,2.6000%,-,,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,1.90%,Baa2,11/21/2026,104.91,105.60
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,2.29%,Baa2,11/21/2029,106.51,107.55
USD,AbbVie Inc.,2.6000%,1.33%,Baa2,11/21/2024,103.31,103.86
USD,AbbVie Inc.,4.0500%,3.04%,Baa2,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.18%,Baa2,11/21/2049,118.75,120.32
USD,AbbVie Inc.,3.2500%,-,Baa2,10/1/2022,-,101.68
USD,AbbVie Inc.,3.8000%,1.67%,,3/15/2025,106.21,106.94
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.60,103.81
USD,AbbVie Inc.,2.6000%,0.28%,,11/21/2024,106.42,106.93
USD,AbbVie Inc.,4.2500%,4.87%,,11/21/2049,-,-
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.61%,A2,11/30/2037,-,-
USD,Abbott Laboratories,6.0000%,2.67%,A2,4/1/2039,-,-
USD,Abbott Laboratories,5.3000%,2.79%,A2,5/27/2040,-,-
USD,Abbott Laboratories,2.5500%,0.38%,A2,3/15/2022,100.17,100.80
USD,Abbott Laboratories,2.9500%,1.33%,A2,3/15/2025,104.77,105.37
USD,Abbott Laboratories,3.8750%,1.62%,A2,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,2.92%,A2,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.63%,A2,1/30/2028,96.71,97.81
USD,Abbott Laboratories,1.4000%,1.85%,A2,6/30/2030,95.64,97.28
USD,Activision Blizzard Inc.,3.4000%,1.86%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,1.99%,Baa1,6/15/2027,-,-
USD,Activision Blizzard Inc.,4.5000%,3.43%,Baa1,6/15/2047,-,-
USD,Activision Blizzard Inc.,1.3500%,2.30%,Baa1,9/15/2030,92.60,93.01
USD,Activision Blizzard Inc.,2.5000%,3.21%,Baa1,9/15/2050,86.31,88.27
USD,Adobe Inc.,3.2500%,1.36%,A2,2/1/2025,105.32,106.04
USD,Adobe Inc.,1.7000%,0.64%,A2,2/1/2023,100.78,101.49
USD,Adobe Inc.,1.9000%,1.11%,A2,2/1/2025,101.90,102.87
USD,Adobe Inc.,2.1500%,1.56%,A2,2/1/2027,102.43,103.21
USD,Adobe Inc.,2.3000%,2.03%,A2,2/1/2030,101.58,102.41
USD,Advance Auto Parts Inc.,4.5000%,1.59%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,2.26%,Baa2,10/1/2027,96.58,97.93
USD,Advanced Micro Devices Inc.,7.5000%,3.36%,Baa1,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.99%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,2.30%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.05%,,3/1/2049,-,-
USD,Aetna Inc.,2.7500%,3.59%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,3.19%,Baa2,6/15/2036,-,-
USD,Aetna Inc.,6.7500%,3.31%,Baa2,12/15/2037,-,-
USD,Aetna Inc.,3.5000%,1.64%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,2.55%,Baa2,6/15/2023,100.35,104.48
USD,Affiliated Managers Group Inc.,4.2500%,1.48%,A3,2/15/2024,-,-
USD,Affiliated Managers Group Inc.,3.5000%,1.68%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,2.7500%,2.26%,Baa2,9/15/2029,101.73,105.10
USD,Agilent Technologies Inc.,2.3000%,2.48%,Baa2,3/12/2031,98.57,99.23
USD,Air Lease Corp.,3.6250%,2.56%,,4/1/2027,104.80,105.54
USD,Air Lease Corp.,2.6250%,1.11%,,7/1/2022,-,-
USD,Air Lease Corp.,2.7500%,1.58%,,1/15/2023,101.22,102.22
USD,Air Lease Corp.,3.6250%,2.64%,,12/1/2027,105.26,105.72
USD,Air Lease Corp.,3.2500%,2.00%,,3/1/2025,103.80,104.05
USD,Air Lease Corp.,3.8750%,1.41%,,7/3/2023,-,-
USD,Air Lease Corp.,3.5000%,-,,1/15/2022,99.83,100.83
USD,Air Lease Corp.,4.6250%,2.94%,,10/1/2028,110.16,110.83
USD,Air Lease Corp.,4.6500%,4.39%,,,-,-
USD,Air Lease Corp.,4.1250%,4.51%,,,-,-
USD,Air Lease Corp.,4.2500%,1.65%,,2/1/2024,-,-
USD,Air Lease Corp.,2.2500%,1.65%,,1/15/2023,100.61,101.61
USD,Air Lease Corp.,3.2500%,2.98%,,10/1/2029,101.85,103.21
USD,Air Lease Corp.,2.3000%,2.02%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,3.01%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,2.15%,,1/15/2026,-,-
USD,Air Lease Corp.,3.1250%,2.95%,,12/1/2030,101.38,102.57
USD,Air Lease Corp.,1.8750%,2.22%,,8/15/2026,98.11,98.80
USD,Air Lease Corp.,0.8000%,2.43%,,8/18/2024,95.90,100.12
USD,Air Lease Corp.,2.1000%,3.03%,,9/1/2028,94.45,98.90
USD,Air Products & Chemicals Inc.,3.3500%,1.38%,A2,7/31/2024,-,-
USD,Air Products & Chemicals Inc.,2.8000%,2.75%,A2,5/15/2050,100.99,101.68
USD,Alabama Power Co.,6.1250%,3.10%,A1,5/15/2038,-,-
USD,Alabama Power Co.,3.7500%,3.16%,A1,3/1/2045,109.78,110.87
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,3.18%,A1,1/2/2046,-,-
USD,Alabama Power Co.,2.4500%,2.49%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,3.21%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,3.19%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.26%,A1,10/1/2049,103.42,109.27
USD,Alabama Power Co.,3.1250%,3.09%,A1,7/15/2051,100.80,102.58
USD,Alabama Power Co.,3.0000%,3.04%,,3/15/2052,-,-
USD,Albemarle Corp.,4.1500%,1.80%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,3.59%,Baa3,12/1/2044,-,-
USD,Albertson's Inc.,7.7500%,4.35%,WR,6/15/2026,-,-
USD,Albertson's Inc.,8.7000%,5.05%,WR,5/1/2030,-,-
USD,Albertson's Inc.,8.0000%,5.62%,WR,5/1/2031,-,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,2.01%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.57%,Baa1,4/30/2025,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.59%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.58%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.31%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.43%,Baa1,12/15/2030,119.66,120.43
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.56%,Baa1,2/1/2033,93.50,94.14
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9000%,-,Baa1,9/15/2044,120.00,-
USD,Alleghany Corp.,3.2500%,3.49%,Baa1,8/15/2051,95.66,101.73
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,108.00,-
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.66%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,4.10%,WR,3/15/2023,-,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,6.77%,,5/1/2025,101.20,102.51
USD,Alliant Energy Finance LLC,3.7500%,1.33%,,6/15/2023,-,-
USD,Ally Financial Inc.,5.1250%,1.65%,Baa3,9/30/2024,109.28,109.76
USD,Ally Financial Inc.,4.1250%,8.73%,Baa3,2/13/2022,-,-
USD,Ally Financial Inc.,4.6250%,1.89%,Baa3,3/30/2025,-,-
USD,Ally Financial Inc.,5.7500%,2.18%,Baa3,11/20/2025,-,-
USD,Ally Financial Inc.,5.8000%,1.83%,Baa3,5/1/2025,112.79,113.13
USD,Ally Financial Inc.,3.0500%,1.38%,Baa3,6/5/2023,102.42,102.96
USD,Ally Financial Inc.,1.4500%,1.30%,Baa3,10/2/2023,100.26,100.52
USD,Ally Financial Inc.,4.7000%,4.36%,,,104.38,105.74
USD,Ally Financial Inc.,4.7000%,4.67%,,,103.02,104.12
USD,Ally Financial Inc.,2.2000%,2.49%,Baa3,11/2/2028,98.26,99.26
USD,Ally Financial Inc.,8.0000%,3.33%,Baa3,11/1/2031,-,-
USD,Ally Financial Inc.,8.0000%,3.42%,Baa3,11/1/2031,-,-
USD,Alphabet Inc.,3.3750%,0.80%,Aa2,2/25/2024,105.16,105.77
USD,Alphabet Inc.,1.1000%,1.85%,Aa2,8/15/2030,93.67,94.64
USD,Alphabet Inc.,1.9000%,2.54%,Aa2,8/15/2040,89.95,91.21
USD,Alphabet Inc.,2.0500%,2.59%,Aa2,8/15/2050,88.42,89.97
USD,Alphabet Inc.,2.2500%,2.74%,Aa2,8/15/2060,88.07,89.52
USD,Alphabet Inc.,0.4500%,1.15%,Aa2,8/15/2025,97.14,97.85
USD,Alphabet Inc.,0.8000%,1.46%,Aa2,8/15/2027,96.07,96.88
USD,Altera Corp.,4.1000%,1.10%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,3.18%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,4.51%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.65%,A3,11/10/2038,150.00,-
USD,Altria Group Inc.,10.2000%,4.64%,A3,2/6/2039,160.00,-
USD,Altria Group Inc.,4.2500%,4.17%,A3,8/9/2042,100.45,101.82
USD,Altria Group Inc.,2.8500%,0.75%,A3,8/9/2022,101.26,101.51
USD,Altria Group Inc.,2.9500%,0.97%,A3,5/2/2023,102.32,102.87
USD,Altria Group Inc.,4.5000%,4.24%,A3,5/2/2043,102.84,103.98
USD,Altria Group Inc.,5.3750%,4.33%,A3,1/31/2044,114.10,116.18
USD,Altria Group Inc.,4.0000%,1.33%,A3,1/31/2024,105.37,105.75
USD,Altria Group Inc.,2.6250%,1.99%,A3,9/16/2026,102.78,104.05
USD,Altria Group Inc.,3.8750%,4.11%,A3,9/16/2046,95.27,97.61
USD,Altria Group Inc.,3.8000%,1.45%,A3,2/14/2024,104.90,105.06
USD,Altria Group Inc.,4.4000%,1.95%,A3,2/14/2026,109.50,110.11
USD,Altria Group Inc.,4.8000%,2.84%,A3,2/14/2029,112.37,113.38
USD,Altria Group Inc.,5.8000%,4.21%,A3,2/14/2039,119.30,121.11
USD,Altria Group Inc.,5.9500%,4.38%,A3,2/14/2049,123.99,125.36
USD,Altria Group Inc.,6.2000%,4.56%,A3,2/14/2059,129.06,130.59
USD,Altria Group Inc.,2.4500%,3.05%,A3,2/4/2032,94.48,95.19
USD,Altria Group Inc.,3.4000%,4.01%,A3,2/4/2041,91.42,92.54
USD,Altria Group Inc.,3.7000%,4.14%,A3,2/4/2051,91.99,93.34
USD,Altria Group Inc.,4.0000%,4.24%,A3,2/4/2061,94.9,96.17
USD,Amazon.com Inc.,2.5000%,0.88%,,11/29/2022,101.32,101.55
USD,Amazon.com Inc.,3.8000%,1.36%,A1,12/5/2024,107.04,107.44
USD,Amazon.com Inc.,4.8000%,2.35%,A1,12/5/2034,126.68,128.32
USD,Amazon.com Inc.,4.9500%,2.81%,A1,12/5/2044,135.27,136.74
USD,Amazon.com Inc.,2.4000%,0.76%,A1,2/22/2023,101.57,102.13
USD,Amazon.com Inc.,2.8000%,1.00%,A1,8/22/2024,104.29,105.05
USD,Amazon.com Inc.,3.1500%,1.64%,A1,8/22/2027,107.67,108.51
USD,Amazon.com Inc.,3.8750%,2.59%,A1,8/22/2037,115.88,117.63
USD,Amazon.com Inc.,4.0500%,2.92%,A1,8/22/2047,119.77,122.26
USD,Amazon.com Inc.,4.2500%,3.02%,A1,8/22/2057,126.12,129.05
USD,Amazon.com Inc.,5.2000%,1.67%,A1,12/3/2025,113.34,114.24
USD,Amazon.com Inc.,0.4000%,0.60%,A1,6/3/2023,99.42,100.02
USD,Amazon.com Inc.,0.8000%,1.19%,A1,6/3/2025,98.32,99.08
USD,Amazon.com Inc.,1.2000%,1.48%,A1,6/3/2027,98.16,98.98
USD,Amazon.com Inc.,1.5000%,1.89%,A1,6/3/2030,96.55,97.57
USD,Amazon.com Inc.,2.5000%,2.78%,A1,6/3/2050,94.54,95.43
USD,Amazon.com Inc.,2.7000%,2.88%,A1,6/3/2060,95.13,96.72
USD,Amazon.com Inc.,0.2500%,0.47%,A1,5/12/2023,99.38,99.92
USD,Amazon.com Inc.,0.4500%,0.92%,A1,5/12/2024,98.60,99.24
USD,Amazon.com Inc.,1.0000%,1.27%,A1,5/12/2026,98.54,99.22
USD,Amazon.com Inc.,1.6500%,1.64%,A1,5/12/2028,99.69,100.45
USD,Amazon.com Inc.,2.1000%,1.99%,A1,5/12/2031,100.49,101.37
USD,Amazon.com Inc.,2.8750%,2.69%,A1,5/12/2041,102.35,103.32
USD,Amazon.com Inc.,3.1000%,2.78%,A1,5/12/2051,105.81,106.98
USD,Amazon.com Inc.,3.2500%,2.93%,A1,5/12/2061,106.90,108.37
USD,Amcor Finance USA Inc.,3.6250%,2.73%,,4/28/2026,-,-
USD,Amcor Finance USA Inc.,4.5000%,2.22%,,5/15/2028,113.45,115.27
USD,Amcor Flexibles North America Inc.,2.6900%,2.53%,Baa2,5/25/2031,101.38,101.54
USD,Amcor Flexibles North America Inc.,3.1000%,4.80%,Baa2,9/15/2026,-,-
