Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,AMC Entertainment Holdings Inc.,6.1250%,10.78%,Ca,5/15/2027,-,75.25
USD,AMC Entertainment Holdings Inc.,10.5000%,8.58%,,4/15/2025,-,-
USD,AMC Entertainment Inc.,5.7500%,10.94%,Ca,6/15/2025,71.52,-
USD,AMC Networks Inc.,5.0000%,4.70%,Ba3,4/1/2024,100.35,102.03
USD,AMC Networks Inc.,4.2500%,4.13%,Ba3,2/15/2029,100.00,101.70
USD,ANR Pipeline Co.,9.6250%,-,A3,11/1/2021,126.00,-
USD,AON Corp.,3.7500%,2.05%,Baa2,5/2/2029,111.76,113.68
USD,AON Corp.,2.2000%,0.43%,Baa2,11/15/2022,101.88,103.09
USD,AT & T Inc.,6.8000%,-,Baa2,5/15/2036,134.75,-
USD,AT & T Inc.,6.5000%,3.52%,Baa2,9/1/2037,136.27,139.02
USD,AT & T Inc.,6.3000%,3.37%,Baa2,1/15/2038,113.33,116.59
USD,AT & T Inc.,6.4000%,3.62%,Baa2,5/15/2038,118.79,-
USD,AT & T Inc.,6.5500%,3.43%,Baa2,2/15/2039,140.68,142.72
USD,AT & T Inc.,5.5500%,3.39%,Baa2,8/15/2041,129.98,133.08
USD,AT & T Inc.,4.3000%,3.38%,Baa2,12/15/2042,113.73,115.32
USD,AT & T Inc.,4.3500%,3.47%,Baa2,6/15/2045,113.67,115.59
USD,AT & T Inc.,2.6250%,0.77%,Baa2,12/1/2022,102.12,103.20
USD,AT & T Inc.,3.9000%,0.96%,Baa2,3/11/2024,107.23,108.39
USD,AT & T Inc.,4.8000%,3.56%,Baa2,6/15/2044,118.67,121.89
USD,AT & T Inc.,3.0000%,0.73%,Baa2,6/30/2022,101.76,102.83
USD,AT & T Inc.,3.4000%,1.02%,Baa2,5/15/2025,108.32,109.58
USD,AT & T Inc.,4.5000%,3.02%,Baa2,5/15/2035,116.10,117.87
USD,AT & T Inc.,4.7500%,3.51%,Baa2,5/15/2046,120.49,123.24
USD,AT & T Inc.,4.1250%,1.38%,Baa2,2/17/2026,111.88,113.08
USD,AT & T Inc.,5.6500%,3.57%,Baa2,2/15/2047,134.38,136.56
USD,AT & T Inc.,4.4500%,0.97%,Baa2,4/1/2024,108.74,109.91
USD,AT & T Inc.,3.9500%,0.99%,Baa2,1/15/2025,109.71,110.96
USD,AT & T Inc.,6.3500%,-,Baa2,3/15/2040,-,111.68
USD,AT & T Inc.,6.0000%,3.48%,Baa2,8/15/2040,134.79,136.9
USD,AT & T Inc.,6.3750%,3.39%,Baa2,3/1/2041,117.91,119.51
USD,AT & T Inc.,5.1500%,3.44%,Baa2,3/15/2042,124.62,126.78
USD,AT & T Inc.,4.5000%,3.51%,Baa2,3/9/2048,117.13,119.03
USD,AT & T Inc.,4.5500%,3.58%,Baa2,3/9/2049,116.90,119.11
USD,AT & T Inc.,3.8000%,0.84%,Baa2,3/1/2024,107.31,108.58
USD,AT & T Inc.,4.2500%,1.74%,Baa2,3/1/2027,112.88,114.2
USD,AT & T Inc.,5.2500%,3.14%,Baa2,3/1/2037,125.39,127.29
USD,AT & T Inc.,5.4500%,3.60%,Baa2,3/1/2047,131.26,133.52
USD,AT & T Inc.,5.7000%,3.72%,Baa2,3/1/2057,138.44,142.92
USD,AT & T Inc.,5.1500%,3.66%,Baa2,2/15/2050,127.81,131.99
USD,AT & T Inc.,4.9000%,3.11%,Baa2,8/15/2037,121.89,124.21
USD,AT & T Inc.,1.2990%,0.41%,Baa2,6/12/2024,102.03,103.23
USD,AT & T Inc.,4.1000%,1.90%,Baa2,2/15/2028,113.98,114.20
USD,AT & T Inc.,4.3000%,2.37%,Baa2,2/15/2030,114.60,116.02
USD,AT & T Inc.,5.1500%,3.49%,Baa2,11/15/2046,128.24,129.50
USD,AT & T Inc.,4.3500%,2.18%,Baa2,3/1/2029,114.88,116.18
USD,AT & T Inc.,4.8500%,3.31%,Baa2,3/1/2039,119.79,122.37
USD,AT & T Inc.,4.0500%,0.69%,Baa2,12/15/2023,107.59,113.42
USD,AT & T Inc.,3.5500%,1.12%,Baa2,6/1/2024,-,-
USD,AT & T Inc.,3.6000%,1.14%,Baa2,7/15/2025,109.88,110.28
USD,AT & T Inc.,3.8750%,1.35%,Baa2,1/15/2026,110.53,111.91
USD,AT & T Inc.,2.9500%,1.56%,Baa2,7/15/2026,-,-
USD,AT & T Inc.,3.8000%,1.70%,Baa2,2/15/2027,110.72,111.95
USD,AT & T Inc.,6.2500%,3.52%,Baa2,3/29/2041,137.29,141.41
USD,AT & T Inc.,2.3000%,1.70%,Baa2,6/1/2027,102.80,104.08
USD,AT & T Inc.,2.7500%,2.45%,Baa2,6/1/2031,102.57,103.45
USD,AT & T Inc.,3.5000%,3.29%,Baa2,6/1/2041,103.09,104.71
USD,AT & T Inc.,3.6500%,3.46%,Baa2,6/1/2051,103.74,104.77
USD,AT & T Inc.,3.8500%,3.63%,Baa2,6/1/2060,105.50,106.51
USD,AT & T Inc.,3.1000%,3.26%,Baa2,2/1/2043,97.57,99.08
USD,AT & T Inc.,3.3000%,3.46%,Baa2,2/1/2052,96.85,98.65
USD,AT & T Inc.,3.5000%,3.61%,Baa2,2/1/2061,97.94,99.32
USD,AT & T Inc.,1.6500%,1.84%,Baa2,2/1/2028,98.38,99.76
USD,AT & T Inc.,2.2500%,2.53%,Baa2,2/1/2032,96.99,98.33
USD,AT & T Inc.,3.5000%,3.65%,Baa2,9/15/2053,98.54,99.53
USD,AT & T Inc.,3.5500%,3.70%,Baa2,9/15/2055,98.69,99.71
USD,AT & T Inc.,3.6500%,3.75%,Baa2,9/15/2059,-,100.73
USD,AT & T Inc.,2.5500%,2.73%,Baa2,12/1/2033,98.05,99.76
USD,AT & T Inc.,3.8000%,3.67%,,12/1/2057,103.45,105.17
USD,AT & T Inc.,-,-,Baa2,3/25/2024,99.63,101.34
USD,AT & T Inc.,0.9000%,0.82%,Baa2,3/25/2024,99.67,100.71
USD,AT & T Inc.,1.7000%,1.45%,Baa2,3/25/2026,100.56,101.68
USD,AT & T Inc.,5.3500%,3.35%,Baa2,9/1/2040,128.17,129.65
USD,AT & T Inc.,6.4500%,3.41%,Baa2,6/15/2034,-,140.0
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,131.00,134.0
USD,AT & T Inc.,4.1000%,-,,2/15/2028,94.55,95.06
USD,AT & T Inc.,4.3000%,-,,2/15/2030,93.23,93.98
USD,AT & T Inc.,5.1500%,5.69%,,2/15/2050,91.06,91.77
USD,AT & T Inc.,3.5000%,3.56%,,9/15/2053,99.21,101.2
USD,AT & T Inc.,3.5500%,3.70%,,9/15/2055,97.87,102.4
USD,AT & T Inc.,3.6500%,3.67%,,9/15/2059,100.14,102.31
USD,AT & T Inc.,2.5500%,-,,12/1/2033,98.34,99.36
USD,AT & T Inc.,3.8000%,-,,12/1/2057,103.45,105.41
USD,AT & T Inc.,4.2500%,3.86%,Baa2,3/1/2050,107.19,110.31
USD,AT & T Inc.,4.0000%,3.68%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,5.58%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,ATP Tower Holdings LLC/Andean Tower Partners Colombia SAS/Andean Telecom Partner,4.0500%,3.72%,,4/27/2026,-,-
USD,AXA Financial Inc.,7.0000%,2.42%,Baa2,4/1/2028,-,-
USD,AbbVie Inc.,2.9000%,0.41%,Baa2,11/6/2022,102.80,103.92
USD,AbbVie Inc.,4.4000%,3.12%,Baa2,11/6/2042,-,101.28
USD,AbbVie Inc.,3.2000%,0.89%,Baa2,11/6/2022,102.67,108.65
USD,AbbVie Inc.,3.6000%,1.22%,Baa2,5/14/2025,108.75,109.47
USD,AbbVie Inc.,4.5000%,2.77%,Baa2,5/14/2035,119.99,120.95
USD,AbbVie Inc.,4.7000%,3.26%,Baa2,5/15/2045,124.05,125.22
USD,AbbVie Inc.,4.3000%,2.80%,Baa2,5/14/2036,118.18,119.75
USD,AbbVie Inc.,4.4500%,3.26%,Baa2,5/14/2046,120.84,122.86
USD,AbbVie Inc.,2.8500%,0.66%,Baa2,5/14/2023,103.76,104.43
USD,AbbVie Inc.,3.2000%,1.45%,Baa2,5/14/2026,107.57,108.86
USD,AbbVie Inc.,3.7500%,0.62%,Baa2,11/14/2023,107.04,107.77
USD,AbbVie Inc.,4.8750%,3.27%,Baa2,11/14/2048,130.12,131.93
USD,AbbVie Inc.,3.3750%,0.38%,Baa2,11/14/2021,100.95,101.50
USD,AbbVie Inc.,4.2500%,1.97%,Baa2,11/14/2028,115.67,116.75
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.96,102.14
USD,AbbVie Inc.,2.1500%,-,Baa2,11/19/2021,-,101.75
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,-,Baa2,11/21/2022,102.59,102.74
USD,AbbVie Inc.,2.6000%,-,,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,1.62%,Baa2,11/21/2026,106.38,107.03
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,2.21%,Baa2,11/21/2029,107.97,108.76
USD,AbbVie Inc.,2.6000%,0.95%,Baa2,11/21/2024,104.75,105.95
USD,AbbVie Inc.,4.0500%,3.08%,Baa2,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.20%,Baa2,11/21/2049,119.91,121.81
USD,AbbVie Inc.,3.2500%,-,Baa2,10/1/2022,102.83,102.96
USD,AbbVie Inc.,3.8000%,1.20%,,3/15/2025,108.82,110.06
USD,AbbVie Inc.,2.1500%,0.67%,,11/19/2021,137.83,103.02
USD,AbbVie Inc.,0.6096%,0.14%,,11/19/2021,97.21,103.22
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,100.54,106.74
USD,AbbVie Inc.,0.7993%,0.76%,,11/21/2022,97.83,104.04
USD,AbbVie Inc.,2.6000%,0.61%,,11/21/2024,106.40,107.35
USD,AbbVie Inc.,4.0500%,2.86%,,11/21/2039,117.39,119.40
USD,AbbVie Inc.,4.2500%,4.87%,,11/21/2049,90.51,124.95
USD,AbbVie Inc.,2.9500%,1.00%,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,1.67%,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.86%,A2,11/30/2037,-,127.10
USD,Abbott Laboratories,6.0000%,2.65%,A2,4/1/2039,147.03,149.32
USD,Abbott Laboratories,5.3000%,2.78%,A2,5/27/2040,-,-
USD,Abbott Laboratories,2.5500%,0.21%,A2,3/15/2022,101.42,101.99
USD,Abbott Laboratories,2.9500%,0.93%,A2,3/15/2025,106.71,108.04
USD,Abbott Laboratories,3.8750%,1.26%,A2,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,2.90%,A2,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.51%,A2,1/30/2028,97.31,98.69
USD,Abbott Laboratories,1.4000%,1.85%,A2,6/30/2030,95.70,97.84
USD,Activision Blizzard Inc.,3.4000%,1.43%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,1.67%,Baa1,6/15/2027,100.45,101.13
USD,Activision Blizzard Inc.,4.5000%,3.18%,Baa1,6/15/2047,99.72,101.21
USD,Activision Blizzard Inc.,1.3500%,2.24%,Baa1,9/15/2030,92.57,94.11
USD,Activision Blizzard Inc.,2.5000%,3.07%,Baa1,9/15/2050,89.24,90.90
USD,Adobe Inc.,3.2500%,0.93%,A2,2/1/2025,108.34,108.78
USD,Adobe Inc.,1.7000%,0.26%,A2,2/1/2023,101.62,102.81
USD,Adobe Inc.,1.9000%,0.77%,A2,2/1/2025,103.29,104.62
USD,Adobe Inc.,2.1500%,1.33%,A2,2/1/2027,103.72,105.10
USD,Adobe Inc.,2.3000%,1.85%,A2,2/1/2030,103.22,104.59
USD,Advance Auto Parts Inc.,4.5000%,2.19%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,1.97%,Baa2,10/1/2027,98.00,99.48
USD,Advanced Micro Devices Inc.,7.5000%,1.88%,Baa3,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.50%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,2.22%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.26%,,3/1/2049,-,-
USD,Aetna Inc.,2.7500%,0.86%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,3.03%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.25%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,1.06%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,0.78%,Baa2,6/15/2023,103.77,104.38
USD,Affiliated Managers Group Inc.,4.2500%,0.95%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.37%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,2.16%,Baa2,9/15/2029,102.93,106.67
USD,Agilent Technologies Inc.,2.3000%,2.47%,Baa2,3/12/2031,-,-
USD,Air Lease Corp.,3.7500%,1.39%,,2/1/2022,102.87,-
USD,Air Lease Corp.,3.6250%,2.26%,,4/1/2027,106.65,108.27
USD,Air Lease Corp.,2.6250%,0.76%,,7/1/2022,-,-
USD,Air Lease Corp.,2.7500%,0.92%,,1/15/2023,-,-
USD,Air Lease Corp.,3.6250%,2.68%,,12/1/2027,-,-
USD,Air Lease Corp.,3.2500%,1.44%,,3/1/2025,-,-
USD,Air Lease Corp.,3.8750%,0.88%,,7/3/2023,-,-
USD,Air Lease Corp.,3.5000%,0.65%,,1/15/2022,101.63,101.84
USD,Air Lease Corp.,4.6250%,2.79%,,10/1/2028,112.69,113.51
USD,Air Lease Corp.,4.6500%,4.37%,,,-,-
USD,Air Lease Corp.,4.2500%,1.07%,,2/1/2024,103.28,103.83
USD,Air Lease Corp.,2.2500%,0.92%,,1/15/2023,101.40,107.38
USD,Air Lease Corp.,3.2500%,2.91%,,10/1/2029,101.50,105.12
USD,Air Lease Corp.,2.3000%,1.61%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,3.00%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,1.78%,,1/15/2026,-,-
USD,Air Lease Corp.,3.1250%,3.08%,,12/1/2030,100.68,102.73
USD,Air Lease Corp.,1.8750%,1.93%,,8/15/2026,99.19,100.40
USD,Air Products & Chemicals Inc.,3.0000%,-,A2,11/3/2021,-,101.54
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,0.87%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,2.85%,A2,5/15/2050,99.71,101.75
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,2.99%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,3.00%,A1,3/1/2045,-,99.31
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,3.29%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,3.08%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,3.05%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,3.17%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.13%,A1,10/1/2049,107.19,113.08
USD,Alabama Power Co.,3.1250%,3.04%,A1,7/15/2051,102.72,104.97
USD,Albemarle Corp.,4.1500%,1.29%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,3.95%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,4.43%,WR,6/15/2026,-,-
USD,Albertson's Inc.,8.7000%,5.31%,WR,5/1/2030,-,-
USD,Albertson's Inc.,8.0000%,5.81%,WR,5/1/2031,-,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,1.87%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.05%,Baa1,4/30/2025,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.51%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.66%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.41%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.38%,Baa1,12/15/2030,121.30,123.01
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.53%,Baa1,2/1/2033,93.43,95.01
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Alleghany Corp.,4.9000%,-,Baa1,9/15/2044,120.00,-
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,108.00,-
USD,Allegheny Technologies Inc.,7.8750%,3.35%,B3,8/15/2023,78.75,-
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.33%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,3.14%,WR,3/15/2023,98.00,93.45
USD,Alliance Data Systems Corp.,4.7500%,16.78%,,12/15/2024,70.00,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,8.25%,,5/1/2025,95.80,98.04
USD,Alliant Energy Finance LLC,3.7500%,0.88%,,6/15/2023,-,-
USD,Ally Financial Inc.,5.1250%,1.14%,Ba1,9/30/2024,108.75,110.50
USD,Ally Financial Inc.,4.1250%,0.52%,B1,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,1.54%,,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.57%,,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,5.8000%,1.47%,,5/1/2025,115.49,116.80
USD,Ally Financial Inc.,3.0500%,0.91%,,6/5/2023,103.61,105.01
USD,Ally Financial Inc.,1.4500%,0.80%,,10/2/2023,-,-
USD,Ally Financial Inc.,4.7000%,4.47%,,,102.43,104.06
USD,Ally Financial Inc.,4.7000%,4.61%,,,100.31,102.11
USD,Ally Financial Inc.,8.0000%,3.28%,Ba1,11/1/2031,134.00,-
USD,Ally Financial Inc.,8.0000%,3.44%,Ba1,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.3750%,0.42%,Aa2,2/25/2024,107.08,108.29
USD,Alphabet Inc.,1.1000%,1.77%,Aa2,8/15/2030,94.34,95.59
USD,Alphabet Inc.,1.9000%,2.51%,Aa2,8/15/2040,90.75,92.14
USD,Alphabet Inc.,2.0500%,2.65%,Aa2,8/15/2050,88.11,89.63
USD,Alphabet Inc.,2.2500%,2.75%,Aa2,8/15/2060,87.73,89.58
USD,Alphabet Inc.,0.4500%,0.71%,Aa2,8/15/2025,98.22,99.42
USD,Alphabet Inc.,0.8000%,1.30%,Aa2,8/15/2027,96.26,97.59
USD,Altera Corp.,4.1000%,0.33%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,2.11%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,3.20%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.76%,A3,11/10/2038,-,180.00
USD,Altria Group Inc.,10.2000%,4.46%,A3,2/6/2039,169.81,-
USD,Altria Group Inc.,4.2500%,3.95%,A3,8/9/2042,103.71,105.28
USD,Altria Group Inc.,2.8500%,0.42%,A3,8/9/2022,102.41,103.09
USD,Altria Group Inc.,2.9500%,0.57%,A3,5/2/2023,103.65,105.57
USD,Altria Group Inc.,4.5000%,3.98%,A3,5/2/2043,107.29,109.69
USD,Altria Group Inc.,5.3750%,4.12%,A3,1/31/2044,118.71,120.15
USD,Altria Group Inc.,4.0000%,0.71%,A3,1/31/2024,107.85,108.68
USD,Altria Group Inc.,2.6250%,2.08%,A3,9/16/2026,104.50,105.47
USD,Altria Group Inc.,3.8750%,4.12%,A3,9/16/2046,96.36,101.53
USD,Altria Group Inc.,3.8000%,0.94%,A3,2/14/2024,106.75,107.98
USD,Altria Group Inc.,4.4000%,1.50%,A3,2/14/2026,112.39,113.57
USD,Altria Group Inc.,4.8000%,2.53%,A3,2/14/2029,115.59,116.99
USD,Altria Group Inc.,5.8000%,4.00%,A3,2/14/2039,122.72,124.66
USD,Altria Group Inc.,5.9500%,4.22%,A3,2/14/2049,127.78,129.59
USD,Altria Group Inc.,6.2000%,4.62%,A3,2/14/2059,129.50,131.75
USD,Altria Group Inc.,2.4500%,2.92%,A3,2/4/2032,95.58,96.93
USD,Altria Group Inc.,3.4000%,3.80%,A3,2/4/2041,94.24,95.96
USD,Altria Group Inc.,3.7000%,4.01%,A3,2/4/2051,94.54,96.32
USD,Altria Group Inc.,4.0000%,4.20%,A3,2/4/2061,95.89,98.13
USD,Altria Group Inc.,7.7500%,-,A3,1/15/2027,120.00,-
USD,AmWINS Group Inc.,7.7500%,6.41%,,7/1/2026,-,-
USD,Amazon.com Inc.,2.5000%,0.58%,,11/29/2022,102.13,103.19
USD,Amazon.com Inc.,3.3000%,1.40%,A1,12/5/2021,100.33,101.48
USD,Amazon.com Inc.,3.8000%,0.87%,A1,12/5/2024,109.18,110.39
USD,Amazon.com Inc.,4.8000%,2.36%,A1,12/5/2034,128.09,129.44
USD,Amazon.com Inc.,4.9500%,2.90%,A1,12/5/2044,134.79,136.57
