Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,ABB Finance USA Inc.,2.8750%,0.37%,A3,5/8/2022,101.14,101.74
USD,ABB Finance USA Inc.,4.3750%,2.64%,A3,5/8/2042,127.16,128.66
USD,ABB Finance USA Inc.,3.8000%,1.70%,A3,4/3/2028,112.52,112.94
USD,ACI Worldwide Inc.,5.7500%,4.94%,,8/15/2026,-,-
USD,AECOM,5.1250%,3.03%,Ba3,3/15/2027,-,-
USD,AEP Texas Inc.,2.1000%,2.46%,Baa2,7/1/2030,96.45,98.59
USD,AEP Texas Inc.,3.4500%,3.23%,Baa2,5/15/2051,103.26,104.82
USD,AEP Transmission Company LLC,3.7500%,2.99%,,12/1/2047,112.05,114.28
USD,AEP Transmission Company LLC,4.2500%,3.08%,A2,9/15/2048,-,-
USD,AEP Transmission Company LLC,3.6500%,3.04%,A2,4/1/2050,111.15,113.89
USD,AFLAC Inc.,6.9000%,-,A3,12/17/2039,-,116.94
USD,AFLAC Inc.,6.4500%,-,A3,8/15/2040,-,110.88
USD,AFLAC Inc.,3.6250%,0.88%,A3,11/15/2024,107.65,108.86
USD,AFLAC Inc.,3.2500%,1.70%,A3,3/17/2025,-,-
USD,AFLAC Inc.,2.8750%,1.42%,A3,10/15/2026,100.34,101.20
USD,AFLAC Inc.,4.0000%,3.11%,A3,10/15/2046,112.42,116.59
USD,AFLAC Inc.,4.7500%,-,A3,1/15/2049,108.56,110.47
USD,AFLAC Inc.,3.6000%,2.10%,A3,4/1/2030,110.62,111.91
USD,AFLAC Inc.,1.1250%,1.35%,,3/15/2026,98.88,100.21
USD,AIG Global Funding,1.9000%,-,,10/6/2021,100.65,100.66
USD,AIG Global Funding,2.7000%,0.72%,,12/15/2021,-,-
USD,AIG Global Funding,2.3000%,-,,1/1/2022,-,-
USD,AIG Global Funding,0.4500%,0.51%,,12/8/2023,-,-
USD,AIG Global Funding,0.6500%,0.97%,,6/17/2024,-,-
USD,AIG Life Holdings Inc.,8.5000%,-,Baa3,7/1/2030,132.66,-
USD,ALLTEL Corp.,7.8750%,3.89%,,7/1/2032,145.22,149.00
USD,AMC Entertainment Holdings Inc.,5.8750%,13.54%,Ca,11/15/2026,67.00,75.00
USD,AMC Entertainment Holdings Inc.,6.1250%,12.48%,Ca,5/15/2027,-,78.86
USD,AMC Entertainment Holdings Inc.,10.5000%,9.11%,,4/15/2025,-,-
USD,AMC Entertainment Inc.,5.7500%,13.21%,Ca,6/15/2025,76.75,-
USD,AMC Networks Inc.,5.0000%,4.96%,Ba3,4/1/2024,101.28,102.14
USD,AMC Networks Inc.,4.2500%,4.43%,Ba3,2/15/2029,98.17,99.59
USD,ANR Pipeline Co.,9.6250%,-,A3,11/1/2021,126.00,-
USD,AON Corp.,3.7500%,2.09%,Baa2,5/2/2029,110.53,111.80
USD,AON Corp.,2.2000%,0.47%,Baa2,11/15/2022,101.34,102.52
USD,AON Corp./Aon Global Holdings PLC,2.0500%,2.34%,Baa2,8/23/2031,96.44,97.74
USD,AON Corp./Aon Global Holdings PLC,2.9000%,3.08%,Baa2,8/23/2051,-,-
USD,AT & T Inc.,6.8000%,-,Baa2,5/15/2036,136.40,-
USD,AT & T Inc.,6.5000%,3.53%,Baa2,9/1/2037,134.89,136.87
USD,AT & T Inc.,6.3000%,3.34%,Baa2,1/15/2038,113.33,116.59
USD,AT & T Inc.,6.4000%,3.80%,Baa2,5/15/2038,118.79,-
USD,AT & T Inc.,6.5500%,3.52%,Baa2,2/15/2039,138.38,141.48
USD,AT & T Inc.,5.5500%,3.40%,Baa2,8/15/2041,129.51,131.77
USD,AT & T Inc.,4.3000%,3.47%,Baa2,12/15/2042,111.58,113.07
USD,AT & T Inc.,4.3500%,3.54%,Baa2,6/15/2045,111.92,113.51
USD,AT & T Inc.,2.6250%,0.96%,Baa2,12/1/2022,101.34,102.41
USD,AT & T Inc.,3.9000%,1.12%,Baa2,3/11/2024,105.99,107.14
USD,AT & T Inc.,4.8000%,3.56%,Baa2,6/15/2044,117.82,119.68
USD,AT & T Inc.,3.0000%,0.96%,Baa2,6/30/2022,100.90,101.96
USD,AT & T Inc.,3.4000%,1.26%,Baa2,5/15/2025,106.77,107.94
USD,AT & T Inc.,4.5000%,3.03%,Baa2,5/15/2035,115.13,116.41
USD,AT & T Inc.,4.7500%,3.56%,Baa2,5/15/2046,118.93,120.54
USD,AT & T Inc.,4.1250%,1.48%,Baa2,2/17/2026,110.29,111.56
USD,AT & T Inc.,5.6500%,3.62%,Baa2,2/15/2047,132.49,134.14
USD,AT & T Inc.,4.4500%,1.12%,Baa2,4/1/2024,107.45,108.58
USD,AT & T Inc.,3.9500%,1.23%,Baa2,1/15/2025,108.00,109.23
USD,AT & T Inc.,6.3500%,-,Baa2,3/15/2040,-,111.68
USD,AT & T Inc.,6.0000%,3.44%,Baa2,8/15/2040,134.19,136.49
USD,AT & T Inc.,6.3750%,3.41%,Baa2,3/1/2041,117.91,119.51
USD,AT & T Inc.,5.1500%,3.47%,Baa2,3/15/2042,123.10,124.79
USD,AT & T Inc.,4.5000%,3.56%,Baa2,3/9/2048,115.50,116.95
USD,AT & T Inc.,4.5500%,3.62%,Baa2,3/9/2049,115.51,117.33
USD,AT & T Inc.,3.8000%,1.04%,Baa2,3/1/2024,105.88,107.04
USD,AT & T Inc.,4.2500%,1.76%,Baa2,3/1/2027,111.81,113.05
USD,AT & T Inc.,5.2500%,3.26%,Baa2,3/1/2037,122.43,124.16
USD,AT & T Inc.,5.4500%,3.61%,Baa2,3/1/2047,129.39,131.43
USD,AT & T Inc.,5.7000%,3.71%,Baa2,3/1/2057,135.59,139.38
USD,AT & T Inc.,5.3000%,4.10%,Baa2,8/15/2058,-,-
USD,AT & T Inc.,5.1500%,3.73%,Baa2,2/15/2050,124.51,124.87
USD,AT & T Inc.,4.9000%,3.22%,Baa2,8/15/2037,119.89,121.11
USD,AT & T Inc.,1.2941%,0.38%,Baa2,6/12/2024,101.85,103.00
USD,AT & T Inc.,4.1000%,1.98%,Baa2,2/15/2028,111.94,112.92
USD,AT & T Inc.,4.3000%,2.37%,Baa2,2/15/2030,113.56,114.78
USD,AT & T Inc.,5.1500%,3.48%,Baa2,11/15/2046,125.94,128.54
USD,AT & T Inc.,4.3500%,2.22%,Baa2,3/1/2029,113.37,114.65
USD,AT & T Inc.,4.8500%,3.34%,Baa2,3/1/2039,118.43,120.05
USD,AT & T Inc.,4.0500%,0.86%,Baa2,12/15/2023,106.33,108.08
USD,AT & T Inc.,3.5500%,1.18%,Baa2,6/1/2024,-,-
USD,AT & T Inc.,3.6000%,1.37%,Baa2,7/15/2025,108.01,108.38
USD,AT & T Inc.,3.8750%,1.51%,Baa2,1/15/2026,109.03,110.31
USD,AT & T Inc.,2.9500%,1.63%,Baa2,7/15/2026,105.35,107.64
USD,AT & T Inc.,3.8000%,1.77%,Baa2,2/15/2027,109.60,110.88
USD,AT & T Inc.,6.2500%,3.61%,Baa2,3/29/2041,135.87,138.44
USD,AT & T Inc.,5.3750%,3.83%,Baa2,10/15/2041,-,-
USD,AT & T Inc.,2.3000%,1.73%,Baa2,6/1/2027,102.24,103.48
USD,AT & T Inc.,2.7500%,2.50%,Baa2,6/1/2031,101.54,102.39
USD,AT & T Inc.,3.5000%,3.37%,Baa2,6/1/2041,101.01,102.45
USD,AT & T Inc.,3.6500%,3.51%,Baa2,6/1/2051,101.31,103.13
USD,AT & T Inc.,3.8500%,3.71%,Baa2,6/1/2060,102.18,103.71
USD,AT & T Inc.,3.1000%,3.34%,Baa2,2/1/2043,95.29,96.93
USD,AT & T Inc.,3.3000%,3.50%,Baa2,2/1/2052,95.59,97.03
USD,AT & T Inc.,3.5000%,3.70%,Baa2,2/1/2061,95.18,96.77
USD,AT & T Inc.,1.6500%,1.93%,Baa2,2/1/2028,97.55,98.87
USD,AT & T Inc.,2.2500%,2.56%,Baa2,2/1/2032,96.15,97.49
USD,AT & T Inc.,3.5000%,3.51%,Baa2,9/15/2053,99.08,100.08
USD,AT & T Inc.,3.5500%,3.59%,Baa2,9/15/2055,98.52,100.31
USD,AT & T Inc.,3.6500%,3.67%,Baa2,9/15/2059,99.46,100.55
USD,AT & T Inc.,3.5000%,3.54%,,9/15/2053,101.58,102.61
USD,AT & T Inc.,3.5500%,3.60%,,9/15/2055,101.31,102.36
USD,AT & T Inc.,3.6500%,3.72%,,9/15/2059,-,103.08
USD,AT & T Inc.,2.5500%,3.08%,Baa2,12/1/2033,94.68,95.68
USD,AT & T Inc.,3.8000%,3.55%,,12/1/2057,105.01,106.01
USD,AT & T Inc.,0.6753%,0.57%,Baa2,3/25/2024,99.60,101.56
USD,AT & T Inc.,0.9000%,0.85%,Baa2,3/25/2024,99.59,100.6
USD,AT & T Inc.,1.7000%,1.47%,Baa2,3/25/2026,100.40,101.45
USD,AT & T Inc.,3.8000%,3.64%,Baa2,12/1/2057,103.02,103.97
USD,AT & T Inc.,5.3500%,3.43%,Baa2,9/1/2040,125.26,127.1
USD,AT & T Inc.,6.4500%,3.31%,Baa2,6/15/2034,-,135.0
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,131.00,134.0
USD,AT & T Inc.,4.1000%,-,,2/15/2028,94.55,95.06
USD,AT & T Inc.,4.3000%,-,,2/15/2030,93.23,93.98
USD,AT & T Inc.,3.5000%,3.49%,,9/15/2053,98.54,101.11
USD,AT & T Inc.,3.5500%,4.14%,,9/15/2055,90.43,96.41
USD,AT & T Inc.,3.6500%,3.64%,,9/15/2059,98.37,101.76
USD,AT & T Inc.,2.5500%,-,,12/1/2033,100.09,101.14
USD,AT & T Inc.,3.8000%,-,,12/1/2057,105.78,107.66
USD,AT & T Inc.,4.2500%,3.90%,Baa2,3/1/2050,105.97,109.59
USD,AT & T Inc.,4.0000%,3.92%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,6.27%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,ATP Tower Holdings LLC/Andean Tower Partners Colombia SAS/Andean Telecom Partner,4.0500%,4.11%,,4/27/2026,-,-
USD,AXA Financial Inc.,7.0000%,2.38%,Baa2,4/1/2028,-,-
USD,AXIS Specialty Finance LLC,4.9000%,-,,1/15/2040,105.00,107.00
USD,AbbVie Inc.,2.9000%,0.45%,Baa2,11/6/2022,101.98,103.10
USD,AbbVie Inc.,4.4000%,3.08%,Baa2,11/6/2042,-,101.28
USD,AbbVie Inc.,3.2000%,0.86%,Baa2,11/6/2022,101.93,102.96
USD,AbbVie Inc.,3.6000%,1.33%,Baa2,5/14/2025,107.46,108.20
USD,AbbVie Inc.,4.5000%,2.76%,Baa2,5/14/2035,119.02,119.87
USD,AbbVie Inc.,4.7000%,3.21%,Baa2,5/15/2045,123.50,125.17
USD,AbbVie Inc.,4.3000%,2.82%,Baa2,5/14/2036,116.57,118.04
USD,AbbVie Inc.,4.4500%,3.19%,Baa2,5/14/2046,120.33,122.01
USD,AbbVie Inc.,2.8500%,0.81%,Baa2,5/14/2023,102.64,103.79
USD,AbbVie Inc.,3.2000%,1.52%,Baa2,5/14/2026,106.56,107.80
USD,AbbVie Inc.,3.7500%,0.75%,Baa2,11/14/2023,105.58,106.79
USD,AbbVie Inc.,4.8750%,3.23%,Baa2,11/14/2048,128.56,130.20
USD,AbbVie Inc.,3.3750%,-,Baa2,11/14/2021,99.67,100.74
USD,AbbVie Inc.,4.2500%,2.06%,Baa2,11/14/2028,113.75,114.68
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.96,102.14
USD,AbbVie Inc.,2.1500%,-,Baa2,11/19/2021,-,101.75
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,-,Baa2,11/21/2022,101.97,102.08
USD,AbbVie Inc.,2.6000%,-,,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,1.63%,Baa2,11/21/2026,106.29,106.79
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,2.21%,Baa2,11/21/2029,107.17,107.97
USD,AbbVie Inc.,2.6000%,1.02%,Baa2,11/21/2024,104.07,105.26
USD,AbbVie Inc.,4.0500%,2.98%,Baa2,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.17%,Baa2,11/21/2049,118.81,120.53
USD,AbbVie Inc.,3.2500%,-,Baa2,10/1/2022,102.00,102.09
USD,AbbVie Inc.,3.8000%,1.28%,,3/15/2025,107.62,108.80
USD,AbbVie Inc.,2.1500%,13.33%,,11/19/2021,101.02,103.02
USD,AbbVie Inc.,0.6096%,-,,11/19/2021,99.97,100.47
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.44,104.03
USD,AbbVie Inc.,0.7808%,0.74%,,11/21/2022,100.33,100.89
USD,AbbVie Inc.,2.6000%,0.41%,,11/21/2024,106.40,107.35
USD,AbbVie Inc.,4.0500%,2.84%,,11/21/2039,117.39,119.40
USD,AbbVie Inc.,4.2500%,4.89%,,11/21/2049,123.02,124.95
USD,AbbVie Inc.,2.9500%,0.89%,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,1.61%,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.75%,A2,11/30/2037,-,127.10
USD,Abbott Laboratories,6.0000%,2.66%,A2,4/1/2039,105.00,-
USD,Abbott Laboratories,5.3000%,2.80%,A2,5/27/2040,-,-
USD,Abbott Laboratories,2.5500%,0.24%,A2,3/15/2022,100.67,101.27
USD,Abbott Laboratories,2.9500%,1.04%,A2,3/15/2025,105.69,106.83
USD,Abbott Laboratories,3.8750%,1.40%,A2,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,2.84%,A2,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.50%,A2,1/30/2028,97.02,98.40
USD,Abbott Laboratories,1.4000%,1.84%,A2,6/30/2030,95.16,97.20
USD,Activision Blizzard Inc.,3.4000%,1.61%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,1.77%,Baa1,6/15/2027,108.53,108.85
USD,Activision Blizzard Inc.,4.5000%,3.22%,Baa1,6/15/2047,99.72,101.21
USD,Activision Blizzard Inc.,1.3500%,2.27%,Baa1,9/15/2030,91.80,93.32
USD,Activision Blizzard Inc.,2.5000%,3.13%,Baa1,9/15/2050,87.19,88.96
USD,Adobe Inc.,3.2500%,1.09%,A2,2/1/2025,106.26,107.54
USD,Adobe Inc.,1.7000%,0.34%,A2,2/1/2023,101.14,102.29
USD,Adobe Inc.,1.9000%,0.96%,A2,2/1/2025,102.32,103.52
USD,Adobe Inc.,2.1500%,1.30%,A2,2/1/2027,103.58,104.71
USD,Adobe Inc.,2.3000%,1.88%,A2,2/1/2030,102.14,103.45
USD,Advance Auto Parts Inc.,4.5000%,1.86%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,1.88%,Baa2,10/1/2027,98.44,99.81
USD,Advanced Micro Devices Inc.,7.5000%,2.32%,Baa1,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.65%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,2.31%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.17%,,3/1/2049,-,-
USD,Aetna Inc.,2.7500%,1.05%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,3.04%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.25%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,1.16%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,0.81%,Baa2,6/15/2023,103.10,103.55
USD,Affiliated Managers Group Inc.,4.2500%,1.01%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.49%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,2.13%,Baa2,9/15/2029,102.46,105.91
USD,Agilent Technologies Inc.,2.3000%,2.31%,Baa2,3/12/2031,99.11,100.48
USD,Air Lease Corp.,3.7500%,9.41%,,2/1/2022,99.89,100.89
USD,Air Lease Corp.,3.6250%,2.21%,,4/1/2027,106.42,107.60
USD,Air Lease Corp.,2.6250%,0.78%,,7/1/2022,-,-
USD,Air Lease Corp.,2.7500%,0.80%,,1/15/2023,-,-
USD,Air Lease Corp.,3.6250%,2.79%,,12/1/2027,-,-
USD,Air Lease Corp.,3.2500%,1.68%,,3/1/2025,-,-
USD,Air Lease Corp.,3.8750%,0.98%,,7/3/2023,104.86,105.04
USD,Air Lease Corp.,3.5000%,1.97%,,1/15/2022,100.27,100.85
USD,Air Lease Corp.,4.6250%,2.68%,,10/1/2028,112.01,112.85
USD,Air Lease Corp.,4.6500%,3.96%,,,-,-
USD,Air Lease Corp.,4.1250%,4.35%,,,-,-
USD,Air Lease Corp.,4.2500%,1.18%,,2/1/2024,103.28,103.83
USD,Air Lease Corp.,2.2500%,1.11%,,1/15/2023,100.94,106.92
USD,Air Lease Corp.,3.2500%,2.71%,,10/1/2029,103.08,109.06
USD,Air Lease Corp.,2.3000%,1.64%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,2.86%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,1.95%,,1/15/2026,-,-
USD,Air Lease Corp.,3.1250%,2.93%,,12/1/2030,100.99,103.33
USD,Air Lease Corp.,1.8750%,2.03%,,8/15/2026,98.52,99.81
USD,Air Lease Corp.,0.8000%,1.18%,,8/18/2024,98.42,99.59
USD,Air Lease Corp.,2.1000%,2.57%,,9/1/2028,96.58,97.98
USD,Air Products & Chemicals Inc.,3.0000%,-,A2,11/3/2021,-,101.54
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,1.05%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,2.74%,A2,5/15/2050,99.90,101.42
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,2.97%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,2.95%,A1,3/1/2045,112.49,114.42
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,3.00%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,0.71%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,2.98%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,3.19%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.13%,A1,10/1/2049,105.13,111.56
USD,Alabama Power Co.,3.1250%,2.98%,A1,7/15/2051,102.44,104.60
USD,Albemarle Corp.,4.1500%,1.33%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,3.57%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,4.21%,WR,6/15/2026,-,-
USD,Albertson's Inc.,8.7000%,4.96%,WR,5/1/2030,125.92,126.76
USD,Albertson's Inc.,8.0000%,5.48%,WR,5/1/2031,-,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,1.78%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.30%,Baa1,4/30/2025,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.43%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.51%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.36%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.37%,Baa1,12/15/2030,119.88,121.46
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.51%,Baa1,2/1/2033,92.95,94.48
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Alleghany Corp.,4.9000%,-,Baa1,9/15/2044,120.00,-
USD,Alleghany Corp.,3.2500%,3.45%,Baa1,8/15/2051,-,-
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,109.70,-
USD,Allegheny Technologies Inc.,7.8750%,2.01%,B3,8/15/2023,78.75,-
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.41%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,3.40%,WR,3/15/2023,98.00,93.45
USD,Alliance Data Systems Corp.,4.7500%,17.97%,,12/15/2024,70.00,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,6.71%,,5/1/2025,102.10,103.54
USD,Alliant Energy Finance LLC,3.7500%,0.91%,,6/15/2023,103.55,105.63
USD,Ally Financial Inc.,5.1250%,1.18%,Baa3,9/30/2024,110.85,112.13
USD,Ally Financial Inc.,4.1250%,0.54%,Baa3,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,1.62%,Baa3,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,Baa3,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.34%,Baa3,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,5.8000%,1.55%,Baa3,5/1/2025,113.90,115.15
USD,Ally Financial Inc.,3.0500%,0.97%,Baa3,6/5/2023,102.82,104.17
USD,Ally Financial Inc.,1.4500%,0.80%,Baa3,10/2/2023,100.72,101.91
USD,Ally Financial Inc.,4.7000%,3.95%,,,103.64,105.11
USD,Ally Financial Inc.,4.7000%,4.05%,,,101.68,103.76
USD,Ally Financial Inc.,8.0000%,3.25%,Baa3,11/1/2031,134.00,-
USD,Ally Financial Inc.,8.0000%,3.38%,Baa3,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.3750%,0.56%,Aa2,2/25/2024,105.94,107.06
USD,Alphabet Inc.,1.1000%,1.78%,Aa2,8/15/2030,93.45,94.78
USD,Alphabet Inc.,1.9000%,2.53%,Aa2,8/15/2040,89.64,91.03
USD,Alphabet Inc.,2.0500%,2.63%,Aa2,8/15/2050,87.24,88.63
USD,Alphabet Inc.,2.2500%,2.73%,Aa2,8/15/2060,87.36,88.80
USD,Alphabet Inc.,0.4500%,0.90%,Aa2,8/15/2025,97.75,98.91
USD,Alphabet Inc.,0.8000%,1.33%,Aa2,8/15/2027,96.18,97.49
USD,Altera Corp.,4.1000%,0.59%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,2.87%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,3.59%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.56%,A3,11/10/2038,-,170.86
USD,Altria Group Inc.,10.2000%,4.45%,A3,2/6/2039,166.00,-
USD,Altria Group Inc.,4.2500%,3.95%,A3,8/9/2042,102.99,104.55
USD,Altria Group Inc.,2.8500%,0.39%,A3,8/9/2022,101.49,102.58
USD,Altria Group Inc.,2.9500%,0.70%,A3,5/2/2023,102.8,104.13
USD,Altria Group Inc.,4.5000%,4.01%,A3,5/2/2043,105.77,107.00
USD,Altria Group Inc.,5.3750%,4.16%,A3,1/31/2044,116.57,117.90
USD,Altria Group Inc.,4.0000%,0.83%,A3,1/31/2024,106.71,107.58
USD,Altria Group Inc.,2.6250%,1.75%,A3,9/16/2026,103.46,105.38
USD,Altria Group Inc.,3.8750%,3.96%,A3,9/16/2046,96.61,99.15
USD,Altria Group Inc.,3.8000%,0.98%,A3,2/14/2024,105.88,107.10
USD,Altria Group Inc.,4.4000%,1.62%,A3,2/14/2026,110.92,112.08
USD,Altria Group Inc.,4.8000%,2.59%,A3,2/14/2029,113.8,115.08
USD,Altria Group Inc.,5.8000%,3.95%,A3,2/14/2039,121.85,123.36
USD,Altria Group Inc.,5.9500%,4.24%,A3,2/14/2049,125.61,127.21
USD,Altria Group Inc.,6.2000%,4.57%,A3,2/14/2059,127.89,130.41
USD,Altria Group Inc.,2.4500%,2.94%,A3,2/4/2032,94.76,96.08
USD,Altria Group Inc.,3.4000%,3.80%,A3,2/4/2041,93.37,94.79
