Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,AT & T Inc.,2.6250%,0.77%,Baa2,12/1/2022,101.84,102.96
USD,AT & T Inc.,3.9000%,1.00%,Baa2,3/11/2024,106.9,108.03
USD,AT & T Inc.,4.8000%,3.49%,Baa2,6/15/2044,120.75,123.07
USD,AT & T Inc.,3.0000%,0.79%,Baa2,6/30/2022,101.38,102.46
USD,AT & T Inc.,3.4000%,1.07%,Baa2,5/15/2025,107.99,109.22
USD,AT & T Inc.,4.5000%,2.94%,Baa2,5/15/2035,117.64,119.11
USD,AT & T Inc.,4.7500%,3.53%,Baa2,5/15/2046,120.77,122.49
USD,AT & T Inc.,4.1250%,1.37%,Baa2,2/17/2026,111.42,112.69
USD,AT & T Inc.,5.6500%,3.55%,Baa2,2/15/2047,135.43,136.94
USD,AT & T Inc.,4.4500%,1.03%,Baa2,4/1/2024,108.31,109.48
USD,AT & T Inc.,3.9500%,0.97%,Baa2,1/15/2025,109.59,110.77
USD,AT & T Inc.,6.3500%,-,Baa2,3/15/2040,-,111.68
USD,AT & T Inc.,6.0000%,3.40%,Baa2,8/15/2040,136.79,138.97
USD,AT & T Inc.,6.3750%,3.35%,Baa2,3/1/2041,143.95,144.76
USD,AT & T Inc.,5.1500%,3.45%,Baa2,3/15/2042,125.76,126.87
USD,AT & T Inc.,4.5000%,3.49%,Baa2,3/9/2048,118.11,119.60
USD,AT & T Inc.,4.5500%,3.56%,Baa2,3/9/2049,118.38,120.52
USD,AT & T Inc.,3.8000%,0.91%,Baa2,3/1/2024,106.77,108.10
USD,AT & T Inc.,4.2500%,1.65%,Baa2,3/1/2027,113.15,114.41
USD,AT & T Inc.,5.2500%,3.18%,Baa2,3/1/2037,125.68,127.23
USD,AT & T Inc.,5.4500%,3.59%,Baa2,3/1/2047,132.02,134.34
USD,AT & T Inc.,5.7000%,3.74%,Baa2,3/1/2057,138.69,141.08
USD,AT & T Inc.,5.3000%,3.98%,Baa2,8/15/2058,-,-
USD,AT & T Inc.,5.1500%,3.68%,Baa2,2/15/2050,127.01,130.72
USD,AT & T Inc.,4.9000%,3.11%,Baa2,8/15/2037,122.96,124.82
USD,AT & T Inc.,1.2990%,0.37%,Baa2,6/12/2024,101.89,103.83
USD,AT & T Inc.,4.1000%,1.88%,Baa2,2/15/2028,113.39,114.47
USD,AT & T Inc.,4.3000%,2.27%,Baa2,2/15/2030,115.57,116.84
USD,AT & T Inc.,5.1500%,3.52%,Baa2,11/15/2046,128.32,129.48
USD,AT & T Inc.,4.3500%,2.12%,Baa2,3/1/2029,115.27,116.60
USD,AT & T Inc.,4.8500%,3.27%,Baa2,3/1/2039,121.00,122.71
USD,AT & T Inc.,4.0500%,0.72%,Baa2,12/15/2023,107.21,118.42
USD,AT & T Inc.,3.5500%,1.13%,Baa2,6/1/2024,-,-
USD,AT & T Inc.,3.6000%,1.16%,Baa2,7/15/2025,109.05,109.62
USD,AT & T Inc.,3.8750%,1.35%,Baa2,1/15/2026,110.47,111.65
USD,AT & T Inc.,2.9500%,1.49%,Baa2,7/15/2026,-,-
USD,AT & T Inc.,3.8000%,1.66%,Baa2,2/15/2027,110.72,112.04
USD,AT & T Inc.,6.2500%,3.56%,Baa2,3/29/2041,138.49,142.80
USD,AT & T Inc.,5.3750%,3.78%,Baa2,10/15/2041,-,-
USD,AT & T Inc.,2.3000%,1.57%,Baa2,6/1/2027,103.44,104.71
USD,AT & T Inc.,2.7500%,2.27%,Baa2,6/1/2031,103.96,104.86
USD,AT & T Inc.,3.5000%,3.25%,Baa2,6/1/2041,104.18,106.03
USD,AT & T Inc.,3.6500%,3.44%,Baa2,6/1/2051,104.61,105.92
USD,AT & T Inc.,3.8500%,3.62%,Baa2,6/1/2060,105.68,107.08
USD,AT & T Inc.,3.1000%,3.25%,Baa2,2/1/2043,98.07,99.42
USD,AT & T Inc.,3.3000%,3.45%,Baa2,2/1/2052,98.30,99.59
USD,AT & T Inc.,3.5000%,3.62%,Baa2,2/1/2061,98.17,100.00
USD,AT & T Inc.,1.6500%,1.72%,Baa2,2/1/2028,99.03,100.30
USD,AT & T Inc.,2.2500%,2.39%,Baa2,2/1/2032,98.67,100.06
USD,AT & T Inc.,3.5000%,3.47%,Baa2,9/15/2053,103.18,104.58
USD,AT & T Inc.,3.5500%,3.54%,Baa2,9/15/2055,103.13,104.58
USD,AT & T Inc.,3.6500%,3.62%,Baa2,9/15/2059,-,105.26
USD,AT & T Inc.,2.5500%,2.63%,Baa2,12/1/2033,99.37,101.04
USD,AT & T Inc.,3.8000%,3.61%,,12/1/2057,104.60,106.37
USD,AT & T Inc.,0.6664%,0.57%,Baa2,3/25/2024,99.51,100.88
USD,AT & T Inc.,0.9000%,0.84%,Baa2,3/25/2024,99.67,100.78
USD,AT & T Inc.,1.7000%,1.39%,Baa2,3/25/2026,100.79,101.8
USD,AT & T Inc.,5.3500%,3.32%,Baa2,9/1/2040,128.77,130.55
USD,AT & T Inc.,6.4500%,3.26%,Baa2,6/15/2034,134.15,138.48
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,131.00,134.0
USD,AT & T Inc.,4.1000%,-,,2/15/2028,94.55,95.06
USD,AT & T Inc.,4.3000%,-,,2/15/2030,93.23,93.98
USD,AT & T Inc.,5.1500%,5.69%,,2/15/2050,91.06,91.77
USD,AT & T Inc.,3.5000%,3.45%,,9/15/2053,101.26,103.39
USD,AT & T Inc.,3.5500%,3.52%,,9/15/2055,100.75,102.87
USD,AT & T Inc.,3.6500%,3.61%,,9/15/2059,101.72,103.75
USD,AT & T Inc.,2.5500%,-,,12/1/2033,99.13,100.17
USD,AT & T Inc.,3.8000%,-,,12/1/2057,103.15,104.86
USD,AT & T Inc.,4.2500%,3.84%,Baa2,3/1/2050,107.53,111.20
USD,AT & T Inc.,4.0000%,3.61%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,5.39%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,ATP Tower Holdings LLC/Andean Tower Partners Colombia SAS/Andean Telecom Partner,4.0500%,3.62%,,4/27/2026,-,-
USD,AXA Financial Inc.,7.0000%,2.24%,Baa2,4/1/2028,129.45,129.77
USD,AXIS Specialty Finance LLC,4.9000%,-,,1/15/2040,106.13,107.13
USD,AbbVie Inc.,2.9000%,0.43%,Baa2,11/6/2022,102.48,103.59
USD,AbbVie Inc.,4.4000%,3.06%,Baa2,11/6/2042,121.63,122.24
USD,AbbVie Inc.,3.2000%,0.79%,Baa2,11/6/2022,102.44,103.45
USD,AbbVie Inc.,3.6000%,1.25%,Baa2,5/14/2025,108.39,109.15
USD,AbbVie Inc.,4.5000%,2.68%,Baa2,5/14/2035,121.13,121.83
USD,AbbVie Inc.,4.7000%,3.25%,Baa2,5/15/2045,124.56,126.16
USD,AbbVie Inc.,4.3000%,2.75%,Baa2,5/14/2036,119.09,120.19
USD,AbbVie Inc.,4.4500%,3.24%,Baa2,5/14/2046,120.78,122.43
USD,AbbVie Inc.,2.8500%,0.72%,Baa2,5/14/2023,103.45,104.10
USD,AbbVie Inc.,3.2000%,1.42%,Baa2,5/14/2026,107.70,108.86
USD,AbbVie Inc.,3.7500%,0.72%,Baa2,11/14/2023,106.54,107.25
USD,AbbVie Inc.,4.8750%,3.30%,Baa2,11/14/2048,128.92,130.53
USD,AbbVie Inc.,3.3750%,0.42%,Baa2,11/14/2021,100.49,101.05
USD,AbbVie Inc.,4.2500%,1.94%,Baa2,11/14/2028,115.53,116.50
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.96,102.14
USD,AbbVie Inc.,2.1500%,-,Baa2,11/19/2021,-,101.75
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,-,Baa2,11/21/2022,102.29,102.43
USD,AbbVie Inc.,2.6000%,-,,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,1.51%,Baa2,11/21/2026,107.07,107.72
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,2.07%,Baa2,11/21/2029,108.26,109.07
USD,AbbVie Inc.,2.6000%,0.93%,Baa2,11/21/2024,104.81,106.03
USD,AbbVie Inc.,4.0500%,2.93%,Baa2,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.21%,Baa2,11/21/2049,119.47,121.31
USD,AbbVie Inc.,3.2500%,-,Baa2,10/1/2022,102.46,102.56
USD,AbbVie Inc.,3.8000%,1.22%,,3/15/2025,108.45,109.61
USD,AbbVie Inc.,2.1500%,6.02%,,11/19/2021,137.83,103.02
USD,AbbVie Inc.,0.6096%,-,,11/19/2021,97.21,103.22
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,100.54,106.74
USD,AbbVie Inc.,0.7993%,0.76%,,11/21/2022,97.83,104.04
USD,AbbVie Inc.,2.6000%,0.52%,,11/21/2024,106.40,107.35
USD,AbbVie Inc.,4.0500%,2.85%,,11/21/2039,117.39,119.40
USD,AbbVie Inc.,4.2500%,4.89%,,11/21/2049,90.31,124.95
USD,AbbVie Inc.,2.9500%,0.95%,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,1.64%,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.60%,A2,11/30/2037,147.11,154.18
USD,Abbott Laboratories,6.0000%,2.65%,A2,4/1/2039,147.31,149.13
USD,Abbott Laboratories,5.3000%,2.71%,A2,5/27/2040,138.84,141.38
USD,Abbott Laboratories,2.5500%,0.22%,A2,3/15/2022,101.08,101.66
USD,Abbott Laboratories,2.9500%,0.91%,A2,3/15/2025,106.66,107.85
USD,Abbott Laboratories,3.8750%,1.21%,A2,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,2.77%,A2,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.42%,A2,1/30/2028,97.90,99.22
USD,Abbott Laboratories,1.4000%,1.74%,A2,6/30/2030,96.55,98.66
USD,Activision Blizzard Inc.,3.4000%,1.38%,Baa1,9/15/2026,109.97,110.23
USD,Activision Blizzard Inc.,3.4000%,1.55%,Baa1,6/15/2027,110.44,110.89
USD,Activision Blizzard Inc.,4.5000%,3.23%,Baa1,6/15/2047,123.41,124.67
USD,Activision Blizzard Inc.,1.3500%,2.13%,Baa1,9/15/2030,93.40,94.89
USD,Activision Blizzard Inc.,2.5000%,3.11%,Baa1,9/15/2050,88.70,90.25
USD,Adobe Inc.,3.2500%,0.96%,A2,2/1/2025,107.29,108.52
USD,Adobe Inc.,1.7000%,0.25%,A2,2/1/2023,101.55,102.69
USD,Adobe Inc.,1.9000%,0.82%,A2,2/1/2025,103.18,104.44
USD,Adobe Inc.,2.1500%,1.25%,A2,2/1/2027,104.17,105.49
USD,Adobe Inc.,2.3000%,1.75%,A2,2/1/2030,104.02,105.31
USD,Advance Auto Parts Inc.,4.5000%,2.05%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,1.74%,Baa2,10/1/2027,99.54,100.88
USD,Advanced Micro Devices Inc.,7.5000%,1.81%,Baa1,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.57%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,2.12%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.20%,,3/1/2049,-,-
USD,Aetna Inc.,2.7500%,0.90%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,2.97%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.24%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,1.13%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,0.79%,Baa2,6/15/2023,103.56,103.99
USD,Affiliated Managers Group Inc.,4.2500%,0.95%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.26%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,2.04%,Baa2,9/15/2029,103.88,107.44
USD,Agilent Technologies Inc.,2.3000%,2.20%,Baa2,3/12/2031,-,-
USD,Air Lease Corp.,3.7500%,6.01%,,2/1/2022,102.87,-
USD,Air Lease Corp.,3.6250%,2.14%,,4/1/2027,107.36,108.69
USD,Air Lease Corp.,2.6250%,0.75%,,7/1/2022,101.65,101.75
USD,Air Lease Corp.,2.7500%,0.72%,,1/15/2023,-,-
USD,Air Lease Corp.,3.6250%,2.30%,,12/1/2027,-,-
USD,Air Lease Corp.,3.2500%,1.44%,,3/1/2025,-,-
USD,Air Lease Corp.,3.8750%,0.87%,,7/3/2023,105.60,105.84
USD,Air Lease Corp.,3.5000%,0.59%,,1/15/2022,101.18,101.37
USD,Air Lease Corp.,4.6250%,2.60%,,10/1/2028,113.40,114.24
USD,Air Lease Corp.,4.6500%,4.16%,,,-,-
USD,Air Lease Corp.,4.2500%,1.05%,,2/1/2024,107.81,108.01
USD,Air Lease Corp.,2.2500%,1.04%,,1/15/2023,101.31,107.29
USD,Air Lease Corp.,3.2500%,2.68%,,10/1/2029,103.84,109.82
USD,Air Lease Corp.,2.3000%,1.34%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,2.77%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,1.71%,,1/15/2026,-,-
USD,Air Lease Corp.,3.1250%,2.84%,,12/1/2030,102.29,104.51
USD,Air Lease Corp.,1.8750%,1.86%,,8/15/2026,99.49,100.75
USD,Air Products & Chemicals Inc.,3.0000%,-,A2,11/3/2021,-,101.54
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,0.93%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,2.80%,A2,5/15/2050,100.75,102.09
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,2.90%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,2.99%,A1,3/1/2045,113.64,114.20
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,2.97%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,0.54%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,3.06%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,3.00%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.13%,A1,10/1/2049,106.42,112.91
USD,Alabama Power Co.,3.1250%,3.01%,A1,7/15/2051,103.32,105.58
USD,Albemarle Corp.,4.1500%,1.38%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,3.57%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,4.04%,WR,6/15/2026,116.00,116.50
USD,Albertson's Inc.,8.7000%,5.06%,WR,5/1/2030,125.16,126.15
USD,Albertson's Inc.,8.0000%,5.59%,WR,5/1/2031,-,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,1.71%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.14%,Baa1,4/30/2025,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.22%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.42%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.28%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.20%,Baa1,12/15/2030,122.47,124.04
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.30%,Baa1,2/1/2033,95.64,97.03
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Alleghany Corp.,4.9000%,-,Baa1,9/15/2044,120.00,-
USD,Alleghany Corp.,3.2500%,-,Baa1,8/15/2051,-,-
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,109.70,-
USD,Allegheny Technologies Inc.,7.8750%,3.77%,B3,8/15/2023,107.79,109.82
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.21%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,3.07%,WR,3/15/2023,99.36,101.35
USD,Alliance Data Systems Corp.,4.7500%,17.31%,,12/15/2024,70.00,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,7.08%,,5/1/2025,99.90,102.59
USD,Alliant Energy Finance LLC,3.7500%,0.81%,,6/15/2023,104.25,-
USD,Ally Financial Inc.,5.1250%,1.17%,Ba1,9/30/2024,112.13,112.34
USD,Ally Financial Inc.,4.1250%,0.52%,B1,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,1.47%,,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.47%,,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,5.8000%,1.43%,,5/1/2025,115.24,116.46
USD,Ally Financial Inc.,3.0500%,0.88%,,6/5/2023,103.43,104.82
USD,Ally Financial Inc.,1.4500%,0.81%,,10/2/2023,101.41,101.58
USD,Ally Financial Inc.,4.7000%,4.16%,,,104.49,106.08
USD,Ally Financial Inc.,4.7000%,4.42%,,,103.31,105.17
USD,Ally Financial Inc.,8.0000%,3.11%,Ba1,11/1/2031,142.87,147.62
USD,Ally Financial Inc.,8.0000%,3.16%,Ba1,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.3750%,0.46%,Aa2,2/25/2024,106.83,107.92
USD,Alphabet Inc.,1.1000%,1.64%,Aa2,8/15/2030,95.44,96.62
USD,Alphabet Inc.,1.9000%,2.45%,Aa2,8/15/2040,91.82,93.35
USD,Alphabet Inc.,2.0500%,2.62%,Aa2,8/15/2050,89.03,90.41
USD,Alphabet Inc.,2.2500%,2.76%,Aa2,8/15/2060,88.76,90.40
USD,Alphabet Inc.,0.4500%,0.70%,Aa2,8/15/2025,98.45,99.69
USD,Alphabet Inc.,0.8000%,1.19%,Aa2,8/15/2027,97.29,98.51
USD,Altera Corp.,4.1000%,0.44%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,2.93%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,3.75%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.49%,A3,11/10/2038,-,170.86
USD,Altria Group Inc.,10.2000%,4.23%,A3,2/6/2039,166.00,-
USD,Altria Group Inc.,4.2500%,3.90%,A3,8/9/2042,104.91,106.84
USD,Altria Group Inc.,2.8500%,0.40%,A3,8/9/2022,102.15,102.82
USD,Altria Group Inc.,2.9500%,0.57%,A3,5/2/2023,103.43,104.65
USD,Altria Group Inc.,4.5000%,3.90%,A3,5/2/2043,109.03,110.63
USD,Altria Group Inc.,5.3750%,4.05%,A3,1/31/2044,120.11,121.36
USD,Altria Group Inc.,4.0000%,0.71%,A3,1/31/2024,107.63,108.57
USD,Altria Group Inc.,2.6250%,1.59%,A3,9/16/2026,105.11,106.06
USD,Altria Group Inc.,3.8750%,3.90%,A3,9/16/2046,99.23,102.13
USD,Altria Group Inc.,3.8000%,0.91%,A3,2/14/2024,106.56,107.85
USD,Altria Group Inc.,4.4000%,1.45%,A3,2/14/2026,112.38,113.68
USD,Altria Group Inc.,4.8000%,2.45%,A3,2/14/2029,115.7,117.11
USD,Altria Group Inc.,5.8000%,3.89%,A3,2/14/2039,124.38,125.98
USD,Altria Group Inc.,5.9500%,4.20%,A3,2/14/2049,128.84,130.61
USD,Altria Group Inc.,6.2000%,4.53%,A3,2/14/2059,129.52,131.56
USD,Altria Group Inc.,2.4500%,2.75%,A3,2/4/2032,97.31,98.74
USD,Altria Group Inc.,3.4000%,3.72%,A3,2/4/2041,96.02,97.44
USD,Altria Group Inc.,3.7000%,3.96%,A3,2/4/2051,95.79,97.33
USD,Altria Group Inc.,4.0000%,4.21%,A3,2/4/2061,96.54,98.06
USD,Altria Group Inc.,7.7500%,-,A3,1/15/2027,120.0,-
USD,Amazon.com Inc.,2.5000%,0.67%,,11/29/2022,101.76,102.93
USD,Amazon.com Inc.,3.3000%,1.71%,A1,12/5/2021,99.91,101.06
USD,Amazon.com Inc.,3.8000%,0.88%,A1,12/5/2024,109.01,110.20
USD,Amazon.com Inc.,4.8000%,2.25%,A1,12/5/2034,129.28,130.61
