Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,AT & T Inc.,2.2500%,2.73%,Baa2,2/1/2032,95.20,96.57
USD,AT & T Inc.,3.5000%,3.64%,Baa2,9/15/2053,98.09,99.09
USD,AT & T Inc.,3.5500%,3.70%,Baa2,9/15/2055,97.98,99.5
USD,AT & T Inc.,3.6500%,3.78%,Baa2,9/15/2059,97.45,99.02
USD,AT & T Inc.,3.5000%,3.54%,,9/15/2053,101.58,102.61
USD,AT & T Inc.,3.5500%,3.60%,,9/15/2055,101.31,102.36
USD,AT & T Inc.,3.6500%,3.72%,,9/15/2059,-,103.08
USD,AT & T Inc.,2.5500%,3.08%,Baa2,12/1/2033,94.68,95.68
USD,AT & T Inc.,3.8000%,3.55%,,12/1/2057,105.01,106.01
USD,AT & T Inc.,0.6753%,0.60%,Baa2,3/25/2024,99.62,100.72
USD,AT & T Inc.,0.9000%,0.87%,Baa2,3/25/2024,99.53,100.54
USD,AT & T Inc.,1.7000%,1.51%,Baa2,3/25/2026,100.19,101.2
USD,AT & T Inc.,3.8000%,3.75%,Baa2,12/1/2057,101.39,102.62
USD,AT & T Inc.,5.3500%,3.52%,Baa2,9/1/2040,125.16,127.11
USD,AT & T Inc.,6.4500%,3.45%,Baa2,6/15/2034,-,135.0
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,131.00,134.0
USD,AT & T Inc.,4.1000%,-,,2/15/2028,94.55,95.06
USD,AT & T Inc.,4.3000%,-,,2/15/2030,93.23,93.98
USD,AT & T Inc.,3.5000%,3.55%,,9/15/2053,98.31,100.87
USD,AT & T Inc.,3.5500%,4.13%,,9/15/2055,89.71,95.69
USD,AT & T Inc.,3.6500%,3.76%,,9/15/2059,97.15,101.50
USD,AT & T Inc.,2.5500%,-,,12/1/2033,100.09,101.14
USD,AT & T Inc.,3.8000%,-,,12/1/2057,105.78,107.66
USD,AT & T Inc.,4.2500%,3.96%,Baa2,3/1/2050,105.18,109.59
USD,AT & T Inc.,4.0000%,3.96%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,6.30%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,ATP Tower Holdings LLC/Andean Tower Partners Colombia SAS/Andean Telecom Partner,4.0500%,4.11%,,4/27/2026,-,-
USD,AXA Financial Inc.,7.0000%,2.76%,Baa2,4/1/2028,-,-
USD,AXIS Specialty Finance LLC,4.9000%,-,,1/15/2040,106.25,108.25
USD,AbbVie Inc.,2.9000%,0.51%,Baa2,11/6/2022,101.89,103.00
USD,AbbVie Inc.,4.4000%,3.21%,Baa2,11/6/2042,-,101.28
USD,AbbVie Inc.,3.2000%,0.89%,Baa2,11/6/2022,101.85,102.88
USD,AbbVie Inc.,3.6000%,1.45%,Baa2,5/14/2025,106.98,107.67
USD,AbbVie Inc.,4.5000%,2.90%,Baa2,5/14/2035,117.42,118.27
USD,AbbVie Inc.,4.7000%,3.33%,Baa2,5/15/2045,122.44,124.11
USD,AbbVie Inc.,4.3000%,2.97%,Baa2,5/14/2036,115.28,116.92
USD,AbbVie Inc.,4.4500%,3.31%,Baa2,5/14/2046,119.19,120.85
USD,AbbVie Inc.,2.8500%,0.88%,Baa2,5/14/2023,102.46,103.61
USD,AbbVie Inc.,3.2000%,1.67%,Baa2,5/14/2026,106.03,107.20
USD,AbbVie Inc.,3.7500%,0.83%,Baa2,11/14/2023,105.32,106.53
USD,AbbVie Inc.,4.8750%,3.34%,Baa2,11/14/2048,127.37,129.07
USD,AbbVie Inc.,3.3750%,-,Baa2,11/14/2021,99.60,100.66
USD,AbbVie Inc.,4.2500%,2.20%,Baa2,11/14/2028,112.82,113.69
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.96,102.14
USD,AbbVie Inc.,2.1500%,-,Baa2,11/19/2021,-,101.75
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,-,Baa2,11/21/2022,101.84,101.93
USD,AbbVie Inc.,2.6000%,-,,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,1.73%,Baa2,11/21/2026,105.48,105.87
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,2.31%,Baa2,11/21/2029,106.27,106.90
USD,AbbVie Inc.,2.6000%,1.16%,Baa2,11/21/2024,103.63,104.82
USD,AbbVie Inc.,4.0500%,3.08%,Baa2,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.29%,Baa2,11/21/2049,117.17,118.89
USD,AbbVie Inc.,3.2500%,-,Baa2,10/1/2022,101.83,101.90
USD,AbbVie Inc.,3.8000%,1.43%,,3/15/2025,107.25,108.37
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.02,103.02
USD,AbbVie Inc.,0.6096%,-,,11/19/2021,-,-
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.60,103.81
USD,AbbVie Inc.,0.7808%,0.01%,,11/21/2022,-,-
USD,AbbVie Inc.,2.6000%,0.39%,,11/21/2024,106.42,106.93
USD,AbbVie Inc.,4.2500%,4.86%,,11/21/2049,100.05,100.77
USD,AbbVie Inc.,2.9500%,0.92%,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,1.61%,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.70%,A2,11/30/2037,-,127.10
USD,Abbott Laboratories,6.0000%,2.78%,A2,4/1/2039,105.00,-
USD,Abbott Laboratories,5.3000%,2.84%,A2,5/27/2040,-,-
USD,Abbott Laboratories,2.5500%,0.35%,A2,3/15/2022,100.62,101.19
USD,Abbott Laboratories,2.9500%,1.17%,A2,3/15/2025,105.21,106.42
USD,Abbott Laboratories,3.8750%,1.52%,A2,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,2.92%,A2,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.65%,A2,1/30/2028,96.25,97.50
USD,Abbott Laboratories,1.4000%,1.99%,A2,6/30/2030,94.32,96.29
USD,Activision Blizzard Inc.,3.4000%,1.76%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,1.90%,Baa1,6/15/2027,100.45,101.13
USD,Activision Blizzard Inc.,4.5000%,3.31%,Baa1,6/15/2047,99.72,101.21
USD,Activision Blizzard Inc.,1.3500%,2.44%,Baa1,9/15/2030,90.87,92.44
USD,Activision Blizzard Inc.,2.5000%,3.22%,Baa1,9/15/2050,86.71,88.49
USD,Adobe Inc.,3.2500%,1.24%,A2,2/1/2025,105.81,107.03
USD,Adobe Inc.,1.7000%,0.39%,A2,2/1/2023,101.04,102.26
USD,Adobe Inc.,1.9000%,1.09%,A2,2/1/2025,101.95,103.19
USD,Adobe Inc.,2.1500%,1.45%,A2,2/1/2027,102.85,104.13
USD,Adobe Inc.,2.3000%,2.04%,A2,2/1/2030,101.41,102.66
USD,Advance Auto Parts Inc.,4.5000%,1.84%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,2.04%,Baa2,10/1/2027,97.58,98.91
USD,Advanced Micro Devices Inc.,7.5000%,2.37%,Baa1,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.76%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,2.29%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.22%,,3/1/2049,-,-
USD,Aetna Inc.,2.7500%,1.07%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,3.14%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.32%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,1.31%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,0.67%,Baa2,6/15/2023,102.92,103.39
USD,Affiliated Managers Group Inc.,4.2500%,1.21%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.59%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,2.29%,Baa2,9/15/2029,101.60,105.04
USD,Agilent Technologies Inc.,2.3000%,2.49%,Baa2,3/12/2031,97.93,99.41
USD,Air Lease Corp.,3.7500%,10.07%,,2/1/2022,97.83,102.82
USD,Air Lease Corp.,3.6250%,2.39%,,4/1/2027,105.68,106.95
USD,Air Lease Corp.,2.6250%,0.83%,,7/1/2022,-,-
USD,Air Lease Corp.,2.7500%,0.86%,,1/15/2023,-,-
USD,Air Lease Corp.,3.6250%,2.93%,,12/1/2027,-,-
USD,Air Lease Corp.,3.2500%,1.80%,,3/1/2025,-,-
USD,Air Lease Corp.,3.8750%,1.05%,,7/3/2023,-,-
USD,Air Lease Corp.,3.5000%,2.50%,,1/15/2022,100.33,100.75
USD,Air Lease Corp.,4.6250%,2.81%,,10/1/2028,111.33,112.04
USD,Air Lease Corp.,4.6500%,3.95%,,,-,-
USD,Air Lease Corp.,4.1250%,4.35%,,,-,-
USD,Air Lease Corp.,4.2500%,1.34%,,2/1/2024,103.28,103.83
USD,Air Lease Corp.,2.2500%,1.19%,,1/15/2023,100.72,106.70
USD,Air Lease Corp.,3.2500%,2.91%,,10/1/2029,101.90,107.88
USD,Air Lease Corp.,2.3000%,1.75%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,3.04%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,2.08%,,1/15/2026,-,-
USD,Air Lease Corp.,3.1250%,3.07%,,12/1/2030,100.07,102.22
USD,Air Lease Corp.,1.8750%,2.19%,,8/15/2026,98.01,99.32
USD,Air Lease Corp.,0.8000%,1.36%,,8/18/2024,97.82,99.01
USD,Air Lease Corp.,2.1000%,2.72%,,9/1/2028,95.77,97.24
USD,Air Products & Chemicals Inc.,3.0000%,-,A2,11/3/2021,-,101.54
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,1.13%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,2.85%,A2,5/15/2050,99.59,100.86
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,3.01%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,3.05%,A1,3/1/2045,111.85,113.60
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,3.06%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,1.11%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,3.10%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,3.12%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.20%,A1,10/1/2049,104.41,110.58
USD,Alabama Power Co.,3.1250%,3.04%,A1,7/15/2051,102.02,104.42
USD,Albemarle Corp.,4.1500%,1.42%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,3.66%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,4.23%,WR,6/15/2026,-,-
USD,Albertson's Inc.,8.7000%,4.90%,WR,5/1/2030,-,-
USD,Albertson's Inc.,8.0000%,5.50%,WR,5/1/2031,-,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,1.90%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.35%,Baa1,4/30/2025,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.50%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.68%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.44%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.49%,Baa1,12/15/2030,119.10,120.80
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.64%,Baa1,2/1/2033,92.28,93.82
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Alleghany Corp.,4.9000%,-,Baa1,9/15/2044,120.00,-
USD,Alleghany Corp.,3.2500%,3.55%,Baa1,8/15/2051,-,-
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,109.70,-
USD,Allegheny Technologies Inc.,7.8750%,1.95%,B3,8/15/2023,-,-
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.52%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,3.46%,WR,3/15/2023,98.00,93.45
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,6.76%,,5/1/2025,101.40,104.10
USD,Alliant Energy Finance LLC,3.7500%,0.97%,,6/15/2023,103.33,105.34
USD,Ally Financial Inc.,5.1250%,1.33%,Baa3,9/30/2024,110.31,111.53
USD,Ally Financial Inc.,4.1250%,0.58%,Baa3,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,1.69%,Baa3,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,Baa3,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.33%,Baa3,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,5.8000%,1.69%,Baa3,5/1/2025,113.40,114.67
USD,Ally Financial Inc.,3.0500%,1.03%,Baa3,6/5/2023,102.62,103.96
USD,Ally Financial Inc.,1.4500%,0.89%,Baa3,10/2/2023,100.48,101.65
USD,Ally Financial Inc.,4.7000%,3.93%,,,103.60,104.76
USD,Ally Financial Inc.,4.7000%,4.07%,,,101.18,103.10
USD,Ally Financial Inc.,8.0000%,3.38%,Baa3,11/1/2031,134.00,-
USD,Ally Financial Inc.,8.0000%,3.49%,Baa3,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.3750%,0.70%,Aa2,2/25/2024,105.56,106.66
USD,Alphabet Inc.,1.1000%,1.95%,Aa2,8/15/2030,92.75,94.04
USD,Alphabet Inc.,1.9000%,2.63%,Aa2,8/15/2040,89.02,90.62
USD,Alphabet Inc.,2.0500%,2.73%,Aa2,8/15/2050,86.98,88.55
USD,Alphabet Inc.,2.2500%,2.83%,Aa2,8/15/2060,86.69,88.29
USD,Alphabet Inc.,0.4500%,1.03%,Aa2,8/15/2025,97.23,98.45
USD,Alphabet Inc.,0.8000%,1.46%,Aa2,8/15/2027,95.59,96.80
USD,Altera Corp.,4.1000%,0.59%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,2.92%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,3.61%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.67%,A3,11/10/2038,-,170.86
USD,Altria Group Inc.,10.2000%,4.55%,A3,2/6/2039,166.00,-
USD,Altria Group Inc.,4.2500%,4.10%,A3,8/9/2042,101.65,103.38
USD,Altria Group Inc.,2.8500%,0.46%,A3,8/9/2022,101.39,102.49
USD,Altria Group Inc.,2.9500%,0.73%,A3,5/2/2023,102.67,103.86
USD,Altria Group Inc.,4.5000%,4.14%,A3,5/2/2043,104.73,106.10
USD,Altria Group Inc.,5.3750%,4.27%,A3,1/31/2044,116.25,117.36
USD,Altria Group Inc.,4.0000%,1.04%,A3,1/31/2024,106.29,107.10
USD,Altria Group Inc.,2.6250%,1.92%,A3,9/16/2026,102.59,108.57
USD,Altria Group Inc.,3.8750%,4.06%,A3,9/16/2046,96.24,102.22
USD,Altria Group Inc.,3.8000%,1.14%,A3,2/14/2024,105.48,106.66
USD,Altria Group Inc.,4.4000%,1.78%,A3,2/14/2026,110.34,111.58
USD,Altria Group Inc.,4.8000%,2.76%,A3,2/14/2029,113.04,114.33
USD,Altria Group Inc.,5.8000%,4.07%,A3,2/14/2039,121.07,122.43
USD,Altria Group Inc.,5.9500%,4.37%,A3,2/14/2049,125.05,126.48
USD,Altria Group Inc.,6.2000%,4.66%,A3,2/14/2059,127.26,128.31
USD,Altria Group Inc.,2.4500%,3.10%,A3,2/4/2032,93.75,95.13
USD,Altria Group Inc.,3.4000%,3.92%,A3,2/4/2041,92.96,94.31
USD,Altria Group Inc.,3.7000%,4.11%,A3,2/4/2051,93.17,94.67
USD,Altria Group Inc.,4.0000%,4.29%,A3,2/4/2061,94.68,95.98
USD,Altria Group Inc.,7.7500%,-,A3,1/15/2027,120.0,-
USD,Amazon.com Inc.,2.5000%,0.81%,,11/29/2022,101.25,102.39
