Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,Affiliated Managers Group Inc.,4.2500%,1.01%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.37%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,2.14%,Baa2,9/15/2029,102.51,106.25
USD,Agilent Technologies Inc.,2.3000%,2.36%,Baa2,3/12/2031,-,-
USD,Air Lease Corp.,3.7500%,1.43%,,2/1/2022,102.87,-
USD,Air Lease Corp.,3.6250%,2.23%,,4/1/2027,106.83,108.35
USD,Air Lease Corp.,2.6250%,0.78%,,7/1/2022,-,-
USD,Air Lease Corp.,2.7500%,0.96%,,1/15/2023,-,-
USD,Air Lease Corp.,3.6250%,2.68%,,12/1/2027,-,-
USD,Air Lease Corp.,3.2500%,1.45%,,3/1/2025,-,-
USD,Air Lease Corp.,3.8750%,0.88%,,7/3/2023,-,-
USD,Air Lease Corp.,3.5000%,0.63%,,1/15/2022,101.56,101.80
USD,Air Lease Corp.,4.6250%,2.74%,,10/1/2028,112.15,113.06
USD,Air Lease Corp.,4.6500%,4.32%,,,-,-
USD,Air Lease Corp.,4.2500%,1.04%,,2/1/2024,103.28,103.83
USD,Air Lease Corp.,2.2500%,0.96%,,1/15/2023,101.51,107.49
USD,Air Lease Corp.,3.2500%,2.82%,,10/1/2029,102.28,108.26
USD,Air Lease Corp.,2.3000%,1.61%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,2.90%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,1.74%,,1/15/2026,-,-
USD,Air Lease Corp.,3.1250%,3.00%,,12/1/2030,100.42,102.45
USD,Air Lease Corp.,1.8750%,1.89%,,8/15/2026,99.24,100.64
USD,Air Products & Chemicals Inc.,3.0000%,-,A2,11/3/2021,-,101.54
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,0.95%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,2.85%,A2,5/15/2050,98.25,100.30
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,2.92%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,2.98%,A1,3/1/2045,-,99.31
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,3.08%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,0.58%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,3.06%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,3.14%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.11%,A1,10/1/2049,104.74,111.21
USD,Alabama Power Co.,3.1250%,3.04%,A1,7/15/2051,100.50,102.75
USD,Albemarle Corp.,4.1500%,1.35%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,3.86%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,4.47%,WR,6/15/2026,-,-
USD,Albertson's Inc.,8.7000%,5.10%,WR,5/1/2030,-,-
USD,Albertson's Inc.,8.0000%,5.69%,WR,5/1/2031,-,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,1.85%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.14%,Baa1,4/30/2025,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.43%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.59%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.35%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.32%,Baa1,12/15/2030,121.14,122.80
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.51%,Baa1,2/1/2033,93.17,94.72
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Alleghany Corp.,4.9000%,-,Baa1,9/15/2044,120.00,-
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,108.00,-
USD,Allegheny Technologies Inc.,7.8750%,3.40%,B3,8/15/2023,78.75,-
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.32%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,3.21%,WR,3/15/2023,98.00,93.45
USD,Alliance Data Systems Corp.,4.7500%,16.84%,,12/15/2024,70.00,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,8.13%,,5/1/2025,96.30,99.10
USD,Alliant Energy Finance LLC,3.7500%,0.90%,,6/15/2023,104.11,106.84
USD,Ally Financial Inc.,5.1250%,1.15%,Ba1,9/30/2024,108.75,110.50
USD,Ally Financial Inc.,4.1250%,3.53%,B1,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,1.54%,,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.55%,,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,5.8000%,1.51%,,5/1/2025,115.45,116.78
USD,Ally Financial Inc.,3.0500%,0.90%,,6/5/2023,103.68,105.04
USD,Ally Financial Inc.,1.4500%,0.82%,,10/2/2023,-,-
USD,Ally Financial Inc.,4.7000%,4.35%,,,102.80,104.29
USD,Ally Financial Inc.,4.7000%,4.61%,,,100.64,102.40
USD,Ally Financial Inc.,8.0000%,3.25%,Ba1,11/1/2031,134.00,-
USD,Ally Financial Inc.,8.0000%,3.42%,Ba1,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.3750%,0.52%,Aa2,2/25/2024,106.96,108.15
USD,Alphabet Inc.,1.1000%,1.73%,Aa2,8/15/2030,93.91,95.17
USD,Alphabet Inc.,1.9000%,2.49%,Aa2,8/15/2040,89.86,91.43
USD,Alphabet Inc.,2.0500%,2.67%,Aa2,8/15/2050,86.63,88.03
USD,Alphabet Inc.,2.2500%,2.76%,Aa2,8/15/2060,86.50,88.01
USD,Alphabet Inc.,0.4500%,0.68%,Aa2,8/15/2025,98.34,99.60
USD,Alphabet Inc.,0.8000%,1.30%,Aa2,8/15/2027,96.52,97.73
USD,Altera Corp.,4.1000%,0.42%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,2.05%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,3.21%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.82%,A3,11/10/2038,-,180.00
USD,Altria Group Inc.,10.2000%,4.35%,A3,2/6/2039,169.81,-
USD,Altria Group Inc.,4.2500%,3.98%,A3,8/9/2042,102.49,104.43
USD,Altria Group Inc.,2.8500%,0.44%,A3,8/9/2022,102.44,103.12
USD,Altria Group Inc.,2.9500%,0.64%,A3,5/2/2023,103.64,105.26
USD,Altria Group Inc.,4.5000%,3.98%,A3,5/2/2043,105.91,108.02
USD,Altria Group Inc.,5.3750%,4.13%,A3,1/31/2044,117.23,118.21
USD,Altria Group Inc.,4.0000%,0.74%,A3,1/31/2024,107.97,108.83
USD,Altria Group Inc.,2.6250%,2.02%,A3,9/16/2026,104.45,105.40
USD,Altria Group Inc.,3.8750%,4.01%,A3,9/16/2046,95.16,101.14
USD,Altria Group Inc.,3.8000%,0.96%,A3,2/14/2024,106.88,108.00
USD,Altria Group Inc.,4.4000%,1.47%,A3,2/14/2026,112.50,113.71
USD,Altria Group Inc.,4.8000%,2.51%,A3,2/14/2029,115.00,116.41
USD,Altria Group Inc.,5.8000%,4.01%,A3,2/14/2039,121.26,122.80
USD,Altria Group Inc.,5.9500%,4.25%,A3,2/14/2049,125.88,127.48
USD,Altria Group Inc.,6.2000%,4.62%,A3,2/14/2059,128.41,130.14
USD,Altria Group Inc.,2.4500%,2.91%,A3,2/4/2032,95.09,96.28
USD,Altria Group Inc.,3.4000%,3.79%,A3,2/4/2041,93.39,94.93
USD,Altria Group Inc.,3.7000%,4.05%,A3,2/4/2051,92.68,94.33
USD,Altria Group Inc.,4.0000%,4.23%,A3,2/4/2061,93.96,95.58
USD,Altria Group Inc.,7.7500%,-,A3,1/15/2027,120.00,-
USD,AmWINS Group Inc.,7.7500%,6.45%,,7/1/2026,-,-
USD,Amazon.com Inc.,2.5000%,0.63%,,11/29/2022,102.07,103.20
USD,Amazon.com Inc.,3.3000%,1.47%,A1,12/5/2021,100.31,101.41
USD,Amazon.com Inc.,3.8000%,0.91%,A1,12/5/2024,109.28,110.44
