Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,AFLAC Inc.,3.6000%,2.28%,A3,4/1/2030,109.89,111.35
USD,AFLAC Inc.,1.1250%,2.03%,A3,3/15/2026,97.97,99.77
USD,AIG Global Funding,2.7000%,-,,12/15/2021,-,-
USD,AIG Global Funding,2.3000%,-,,1/1/2022,-,-
USD,AIG Global Funding,0.4500%,0.84%,,12/8/2023,-,-
USD,AIG Global Funding,0.6500%,2.24%,,6/17/2024,-,-
USD,AIG Life Holdings Inc.,8.5000%,-,Baa3,7/1/2030,132.66,-
USD,ALLTEL Corp.,7.8750%,3.98%,,7/1/2032,145.22,149.00
USD,AMC Entertainment Holdings Inc.,5.8750%,14.02%,Ca,11/15/2026,67.00,75.00
USD,AMC Entertainment Holdings Inc.,6.1250%,13.09%,Ca,5/15/2027,-,78.86
USD,AMC Entertainment Holdings Inc.,10.5000%,9.22%,,4/15/2025,-,-
USD,AMC Entertainment Inc.,5.7500%,13.06%,Ca,6/15/2025,76.75,-
USD,AMC Networks Inc.,5.0000%,4.74%,Ba3,4/1/2024,99.99,101.79
USD,AMC Networks Inc.,4.2500%,4.54%,Ba3,2/15/2029,96.54,98.58
USD,AON Corp.,3.7500%,2.42%,Baa2,5/2/2029,108.67,110.42
USD,AON Corp.,2.2000%,0.76%,Baa2,11/15/2022,100.98,102.10
USD,AON Corp./Aon Global Holdings PLC,2.0500%,2.57%,Baa2,8/23/2031,94.89,97.80
USD,AON Corp./Aon Global Holdings PLC,2.9000%,3.17%,Baa2,8/23/2051,96.3,98.04
USD,AT & T Inc.,6.8000%,-,Baa2,5/15/2036,136.4,-
USD,AT & T Inc.,6.5000%,3.69%,Baa2,9/1/2037,134.0,136.71
USD,AT & T Inc.,6.3000%,3.49%,Baa2,1/15/2038,108.0,-
USD,AT & T Inc.,6.4000%,3.67%,Baa2,5/15/2038,118.79,-
USD,AT & T Inc.,6.5500%,3.58%,Baa2,2/15/2039,138.67,141.17
USD,AT & T Inc.,5.5500%,3.55%,Baa2,8/15/2041,128.9,130.90
USD,AT & T Inc.,4.3000%,3.54%,Baa2,12/15/2042,111.17,112.90
USD,AT & T Inc.,4.3500%,3.64%,Baa2,6/15/2045,111.57,113.38
USD,AT & T Inc.,2.6250%,1.12%,Baa2,12/1/2022,101.0,102.08
USD,AT & T Inc.,3.9000%,1.50%,Baa2,3/11/2024,105.07,106.25
USD,AT & T Inc.,4.8000%,3.58%,Baa2,6/15/2044,118.21,120.58
USD,AT & T Inc.,3.0000%,1.21%,Baa2,6/30/2022,100.51,101.57
USD,AT & T Inc.,3.4000%,1.64%,Baa2,5/15/2025,105.57,106.75
USD,AT & T Inc.,4.5000%,3.20%,Baa2,5/15/2035,113.82,115.58
USD,AT & T Inc.,4.7500%,3.58%,Baa2,5/15/2046,119.41,121.31
USD,AT & T Inc.,4.1250%,1.86%,Baa2,2/17/2026,108.98,111.59
USD,AT & T Inc.,5.6500%,3.68%,Baa2,2/15/2047,131.86,133.92
USD,AT & T Inc.,4.4500%,1.49%,Baa2,4/1/2024,106.40,107.66
USD,AT & T Inc.,3.9500%,1.66%,Baa2,1/15/2025,106.84,107.97
USD,AT & T Inc.,6.3500%,-,Baa2,3/15/2040,-,111.68
USD,AT & T Inc.,6.0000%,3.49%,Baa2,8/15/2040,135.02,136.89
USD,AT & T Inc.,6.3750%,3.50%,Baa2,3/1/2041,140.70,142.74
USD,AT & T Inc.,5.1500%,3.55%,Baa2,3/15/2042,122.64,124.87
USD,AT & T Inc.,4.5000%,3.56%,Baa2,3/9/2048,116.25,117.61
USD,AT & T Inc.,4.5500%,3.62%,Baa2,3/9/2049,116.39,118.99
USD,AT & T Inc.,3.8000%,1.42%,Baa2,3/1/2024,105.05,106.21
USD,AT & T Inc.,4.2500%,2.19%,Baa2,3/1/2027,110.06,111.33
USD,AT & T Inc.,5.2500%,3.35%,Baa2,3/1/2037,122.58,123.99
USD,AT & T Inc.,5.4500%,3.63%,Baa2,3/1/2047,130.10,132.68
USD,AT & T Inc.,5.7000%,3.76%,Baa2,3/1/2057,137.56,140.47
USD,AT & T Inc.,5.3000%,4.05%,Baa2,8/15/2058,-,-
USD,AT & T Inc.,5.1500%,3.71%,Baa2,2/15/2050,126.05,129.13
USD,AT & T Inc.,4.9000%,3.31%,Baa2,8/15/2037,119.35,121.14
USD,AT & T Inc.,1.2941%,0.52%,Baa2,6/12/2024,101.29,102.49
USD,AT & T Inc.,4.1000%,2.23%,Baa2,2/15/2028,110.58,111.87
USD,AT & T Inc.,4.3000%,2.65%,Baa2,2/15/2030,111.92,113.20
USD,AT & T Inc.,5.1500%,3.58%,Baa2,11/15/2046,126.79,128.66
USD,AT & T Inc.,4.3500%,2.54%,Baa2,3/1/2029,111.81,113.07
USD,AT & T Inc.,4.8500%,3.43%,Baa2,3/1/2039,118.45,120.20
USD,AT & T Inc.,4.0500%,1.21%,Baa2,12/15/2023,105.03,107.76
USD,AT & T Inc.,3.5500%,1.53%,Baa2,6/1/2024,-,-
USD,AT & T Inc.,3.6000%,1.69%,Baa2,7/15/2025,106.49,107.95
USD,AT & T Inc.,3.8750%,1.84%,Baa2,1/15/2026,108.04,109.08
USD,AT & T Inc.,2.9500%,1.98%,Baa2,7/15/2026,104.27,106.70
USD,AT & T Inc.,3.8000%,2.19%,Baa2,2/15/2027,107.85,109.31
USD,AT & T Inc.,6.2500%,3.64%,Baa2,3/29/2041,135.89,140.05
USD,AT & T Inc.,5.3750%,3.90%,Baa2,10/15/2041,-,-
USD,AT & T Inc.,2.3000%,2.09%,Baa2,6/1/2027,100.92,102.24
USD,AT & T Inc.,2.7500%,2.71%,Baa2,6/1/2031,101.22,102.09
USD,AT & T Inc.,3.5000%,3.45%,Baa2,6/1/2041,101.34,102.80
USD,AT & T Inc.,3.6500%,3.55%,Baa2,6/1/2051,102.14,103.32
USD,AT & T Inc.,3.8500%,3.77%,Baa2,6/1/2060,102.82,104.78
USD,AT & T Inc.,3.1000%,3.45%,Baa2,2/1/2043,94.90,96.77
USD,AT & T Inc.,3.3000%,3.52%,Baa2,2/1/2052,95.72,97.48
USD,AT & T Inc.,3.5000%,3.71%,Baa2,2/1/2061,96.17,98.09
USD,AT & T Inc.,1.6500%,2.25%,Baa2,2/1/2028,96.30,97.81
USD,AT & T Inc.,2.2500%,2.79%,Baa2,2/1/2032,95.24,96.56
USD,AT & T Inc.,3.5000%,3.56%,Baa2,9/15/2053,99.17,100.59
USD,AT & T Inc.,3.5500%,3.61%,Baa2,9/15/2055,98.58,100.37
USD,AT & T Inc.,3.6500%,3.70%,Baa2,9/15/2059,99.27,100.92
USD,AT & T Inc.,3.5000%,3.54%,,9/15/2053,101.58,102.61
USD,AT & T Inc.,3.5500%,3.60%,,9/15/2055,101.31,102.36
USD,AT & T Inc.,3.6500%,3.72%,,9/15/2059,-,103.08
USD,AT & T Inc.,2.5500%,3.08%,Baa2,12/1/2033,94.68,95.68
USD,AT & T Inc.,3.8000%,3.55%,,12/1/2057,105.01,106.01
USD,AT & T Inc.,0.6753%,0.62%,Baa2,3/25/2024,99.50,100.66
USD,AT & T Inc.,0.9000%,1.21%,Baa2,3/25/2024,98.93,100.15
USD,AT & T Inc.,1.7000%,1.74%,Baa2,3/25/2026,99.53,100.59
USD,AT & T Inc.,3.8000%,3.68%,Baa2,12/1/2057,102.39,104.18
USD,AT & T Inc.,5.3500%,3.49%,Baa2,9/1/2040,125.34,127.64
USD,AT & T Inc.,6.4500%,3.45%,Baa2,6/15/2034,-,135.0
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,131.00,134.0
USD,AT & T Inc.,3.5000%,3.84%,,9/15/2053,87.76,102.19
USD,AT & T Inc.,3.5500%,3.98%,,9/15/2055,91.51,97.49
USD,AT & T Inc.,3.6500%,3.63%,,9/15/2059,101.35,103.63
USD,AT & T Inc.,2.5500%,-,,12/1/2033,100.09,101.14
USD,AT & T Inc.,3.8000%,-,,12/1/2057,105.78,107.66
USD,AT & T Inc.,4.2500%,4.09%,Baa2,3/1/2050,104.09,107.45
USD,AT & T Inc.,4.0000%,4.52%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,6.27%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,ATP Tower Holdings LLC/Andean Tower Partners Colombia SAS/Andean Telecom Partner,4.0500%,4.30%,,4/27/2026,-,-
USD,AXA Financial Inc.,7.0000%,2.55%,Baa2,4/1/2028,-,-
USD,AXIS Specialty Finance LLC,4.9000%,-,,1/15/2040,103.50,105.38
USD,AbbVie Inc.,2.9000%,0.67%,Baa2,11/6/2022,101.58,102.65
USD,AbbVie Inc.,4.4000%,3.26%,Baa2,11/6/2042,117.82,119.59
USD,AbbVie Inc.,3.2000%,0.60%,Baa2,11/6/2022,101.49,103.49
USD,AbbVie Inc.,3.6000%,1.77%,Baa2,5/14/2025,106.36,106.82
USD,AbbVie Inc.,4.5000%,2.96%,Baa2,5/14/2035,117.71,118.75
USD,AbbVie Inc.,4.7000%,3.36%,Baa2,5/15/2045,122.66,124.73
USD,AbbVie Inc.,4.3000%,3.04%,Baa2,5/14/2036,115.21,116.72
USD,AbbVie Inc.,4.4500%,3.30%,Baa2,5/14/2046,119.44,121.27
USD,AbbVie Inc.,2.8500%,1.12%,Baa2,5/14/2023,102.10,103.24
USD,AbbVie Inc.,3.2000%,1.94%,Baa2,5/14/2026,105.18,106.34
USD,AbbVie Inc.,3.7500%,1.13%,Baa2,11/14/2023,104.66,105.80
USD,AbbVie Inc.,4.8750%,3.32%,Baa2,11/14/2048,127.69,129.79
USD,AbbVie Inc.,4.2500%,2.43%,Baa2,11/14/2028,111.59,112.72
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.96,102.14
USD,AbbVie Inc.,2.1500%,-,Baa2,11/19/2021,-,101.75
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,0.67%,Baa2,11/21/2022,-,101.79
USD,AbbVie Inc.,2.6000%,-,,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,2.04%,Baa2,11/21/2026,104.84,105.33
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,2.48%,Baa2,11/21/2029,105.90,106.67
USD,AbbVie Inc.,2.6000%,1.46%,Baa2,11/21/2024,103.08,104.26
USD,AbbVie Inc.,4.0500%,3.13%,Baa2,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.26%,Baa2,11/21/2049,118.06,120.15
USD,AbbVie Inc.,3.2500%,-,Baa2,10/1/2022,-,101.68
USD,AbbVie Inc.,3.8000%,1.72%,,3/15/2025,106.28,107.50
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.02,103.02
USD,AbbVie Inc.,0.6096%,-,,11/19/2021,-,-
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.60,103.81
USD,AbbVie Inc.,0.8096%,0.15%,,11/21/2022,-,-
USD,AbbVie Inc.,2.6000%,0.33%,,11/21/2024,106.42,106.93
USD,AbbVie Inc.,4.2500%,4.86%,,11/21/2049,-,-
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.71%,A2,11/30/2037,-,127.10
USD,Abbott Laboratories,6.0000%,2.70%,A2,4/1/2039,105.00,-
USD,Abbott Laboratories,5.3000%,2.89%,A2,5/27/2040,-,-
USD,Abbott Laboratories,2.5500%,0.41%,A2,3/15/2022,100.57,100.75
USD,Abbott Laboratories,2.9500%,1.37%,A2,3/15/2025,104.76,106.03
USD,Abbott Laboratories,3.8750%,1.74%,A2,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,2.92%,A2,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.79%,A2,1/30/2028,96.22,97.74
USD,Abbott Laboratories,1.4000%,2.02%,A2,6/30/2030,94.74,96.87
USD,Activision Blizzard Inc.,3.4000%,1.96%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,2.11%,Baa1,6/15/2027,-,-
USD,Activision Blizzard Inc.,4.5000%,3.37%,Baa1,6/15/2047,-,-
USD,Activision Blizzard Inc.,1.3500%,2.63%,Baa1,9/15/2030,90.57,92.13
USD,Activision Blizzard Inc.,2.5000%,3.29%,Baa1,9/15/2050,85.45,86.82
USD,Adobe Inc.,3.2500%,1.48%,A2,2/1/2025,105.10,106.36
USD,Adobe Inc.,1.7000%,0.57%,A2,2/1/2023,100.77,102.04
USD,Adobe Inc.,1.9000%,1.33%,A2,2/1/2025,101.50,102.78
USD,Adobe Inc.,2.1500%,1.66%,A2,2/1/2027,102.44,103.67
USD,Adobe Inc.,2.3000%,2.16%,A2,2/1/2030,101.16,102.30
USD,Advance Auto Parts Inc.,4.5000%,1.72%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,2.29%,Baa2,10/1/2027,96.87,98.57
USD,Advanced Micro Devices Inc.,7.5000%,2.70%,Baa1,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.86%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,2.29%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.07%,,3/1/2049,-,-
USD,Aetna Inc.,2.7500%,3.34%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,3.24%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.34%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,1.61%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,2.44%,Baa2,6/15/2023,102.69,102.91
USD,Affiliated Managers Group Inc.,4.2500%,1.42%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.75%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,-
USD,Agilent Technologies Inc.,2.7500%,2.37%,Baa2,9/15/2029,100.76,104.94
USD,Agilent Technologies Inc.,2.3000%,2.56%,Baa2,3/12/2031,97.84,99.65
USD,Air Lease Corp.,3.7500%,3.72%,,2/1/2022,99.51,100.51
USD,Air Lease Corp.,3.6250%,2.51%,,4/1/2027,105.30,106.84
USD,Air Lease Corp.,2.6250%,1.06%,,7/1/2022,-,-
USD,Air Lease Corp.,2.7500%,1.28%,,1/15/2023,101.15,103.15
USD,Air Lease Corp.,3.6250%,2.70%,,12/1/2027,105.24,106.70
USD,Air Lease Corp.,3.2500%,2.01%,,3/1/2025,103.84,104.86
USD,Air Lease Corp.,3.8750%,1.29%,,7/3/2023,-,-
USD,Air Lease Corp.,3.5000%,3.50%,,1/15/2022,99.38,101.38
USD,Air Lease Corp.,4.6250%,2.88%,,10/1/2028,110.78,112.31
USD,Air Lease Corp.,4.6500%,4.21%,,,-,-
USD,Air Lease Corp.,4.1250%,4.35%,,,-,-
USD,Air Lease Corp.,4.2500%,1.63%,,2/1/2024,103.28,103.83
USD,Air Lease Corp.,2.2500%,1.34%,,1/15/2023,100.27,102.27
USD,Air Lease Corp.,3.2500%,3.00%,,10/1/2029,101.52,104.39
USD,Air Lease Corp.,2.3000%,2.03%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,3.07%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,2.25%,,1/15/2026,-,-
USD,Air Lease Corp.,3.1250%,3.09%,,12/1/2030,99.38,103.44
USD,Air Lease Corp.,1.8750%,2.32%,,8/15/2026,97.53,99.34
USD,Air Lease Corp.,0.8000%,1.64%,,8/18/2024,97.70,98.97
USD,Air Lease Corp.,2.1000%,2.81%,,9/1/2028,95.93,97.57
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,1.39%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,2.78%,A2,5/15/2050,101.33,102.87
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,3.11%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,3.13%,A1,3/1/2045,111.07,113.26
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,3.17%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,2.03%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,3.12%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,3.18%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.26%,A1,10/1/2049,104.39,111.60
USD,Alabama Power Co.,3.1250%,3.10%,A1,7/15/2051,102.25,105.25
USD,Alabama Power Co.,3.0000%,3.02%,,3/15/2052,-,-
USD,Albemarle Corp.,4.1500%,1.71%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,3.58%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,4.25%,WR,6/15/2026,-,-
USD,Albertson's Inc.,8.7000%,4.94%,WR,5/1/2030,-,-
USD,Albertson's Inc.,8.0000%,5.60%,WR,5/1/2031,-,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,2.05%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.59%,Baa1,4/30/2025,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.54%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.68%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.33%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.54%,Baa1,12/15/2030,119.19,121.29
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.67%,Baa1,2/1/2033,92.66,94.67
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Alleghany Corp.,4.9000%,-,Baa1,9/15/2044,120.00,-
USD,Alleghany Corp.,3.2500%,3.45%,Baa1,8/15/2051,96.79,104.37
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,109.70,-
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.76%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,5.03%,WR,3/15/2023,98.00,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,6.81%,,5/1/2025,99.76,101.86
USD,Alliant Energy Finance LLC,3.7500%,1.27%,,6/15/2023,-,-
USD,Ally Financial Inc.,5.1250%,1.65%,Baa3,9/30/2024,109.12,110.64
USD,Ally Financial Inc.,4.1250%,11.16%,Baa3,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,2.04%,Baa3,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,Baa3,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.26%,Baa3,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,5.8000%,1.94%,Baa3,5/1/2025,112.31,113.87
USD,Ally Financial Inc.,3.0500%,1.34%,Baa3,6/5/2023,102.20,103.75
USD,Ally Financial Inc.,1.4500%,1.21%,Baa3,10/2/2023,100.04,101.23
USD,Ally Financial Inc.,4.7000%,4.21%,,,101.83,103.45
USD,Ally Financial Inc.,4.7000%,4.50%,,,99.59,101.71
USD,Ally Financial Inc.,2.2000%,2.77%,Baa3,11/2/2028,-,-
USD,Ally Financial Inc.,8.0000%,3.49%,Baa3,11/1/2031,134.00,-
USD,Ally Financial Inc.,8.0000%,3.58%,Baa3,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.3750%,0.96%,Aa2,2/25/2024,104.89,106.22
USD,Alphabet Inc.,1.1000%,2.00%,Aa2,8/15/2030,93.01,94.26
USD,Alphabet Inc.,1.9000%,2.60%,Aa2,8/15/2040,89.78,91.56
USD,Alphabet Inc.,2.0500%,2.63%,Aa2,8/15/2050,88.79,90.74
USD,Alphabet Inc.,2.2500%,2.76%,Aa2,8/15/2060,89.04,90.53
USD,Alphabet Inc.,0.4500%,1.23%,Aa2,8/15/2025,96.90,98.10
USD,Alphabet Inc.,0.8000%,1.66%,Aa2,8/15/2027,95.22,96.58
USD,Altera Corp.,4.1000%,0.96%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,2.81%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,3.41%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,5.09%,A3,11/10/2038,-,170.86
USD,Altria Group Inc.,10.2000%,4.56%,A3,2/6/2039,166.00,-
USD,Altria Group Inc.,4.2500%,4.17%,A3,8/9/2042,100.64,102.81
USD,Altria Group Inc.,2.8500%,0.68%,A3,8/9/2022,101.05,102.17
USD,Altria Group Inc.,2.9500%,0.98%,A3,5/2/2023,102.40,103.57
USD,Altria Group Inc.,4.5000%,4.22%,A3,5/2/2043,103.65,106.06
USD,Altria Group Inc.,5.3750%,4.33%,A3,1/31/2044,116.17,116.94
USD,Altria Group Inc.,4.0000%,1.28%,A3,1/31/2024,105.79,106.43
USD,Altria Group Inc.,2.6250%,2.13%,A3,9/16/2026,97.84,99.84
USD,Altria Group Inc.,3.8750%,4.19%,A3,9/16/2046,95.53,100.81
USD,Altria Group Inc.,3.8000%,1.37%,A3,2/14/2024,105.03,106.27
USD,Altria Group Inc.,4.4000%,2.05%,A3,2/14/2026,109.43,110.53
USD,Altria Group Inc.,4.8000%,2.91%,A3,2/14/2029,112.16,113.40
USD,Altria Group Inc.,5.8000%,4.16%,A3,2/14/2039,120.05,121.39
USD,Altria Group Inc.,5.9500%,4.38%,A3,2/14/2049,124.83,126.29
USD,Altria Group Inc.,6.2000%,4.62%,A3,2/14/2059,129.85,131.10
USD,Altria Group Inc.,2.4500%,3.22%,A3,2/4/2032,93.38,94.78
USD,Altria Group Inc.,3.4000%,4.02%,A3,2/4/2041,91.59,93.18
USD,Altria Group Inc.,3.7000%,4.12%,A3,2/4/2051,92.77,94.43
USD,Altria Group Inc.,4.0000%,4.28%,A3,2/4/2061,94.45,96.45
USD,Altria Group Inc.,7.7500%,-,A3,1/15/2027,120.0,-
USD,Amazon.com Inc.,2.5000%,0.92%,,11/29/2022,101.04,102.22
USD,Amazon.com Inc.,3.8000%,1.39%,A1,12/5/2024,106.95,108.15
USD,Amazon.com Inc.,4.8000%,2.47%,A1,12/5/2034,126.7,128.28
USD,Amazon.com Inc.,4.9500%,2.91%,A1,12/5/2044,134.43,136.73
USD,Amazon.com Inc.,2.4000%,0.71%,A1,2/22/2023,101.57,102.77
