Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,AT & T Inc.,5.5500%,3.73%,Baa2,8/15/2041,125.21,127.31
USD,AT & T Inc.,4.3000%,3.61%,Baa2,12/15/2042,109.36,111.53
USD,AT & T Inc.,4.3500%,3.65%,Baa2,6/15/2045,110.09,112.09
USD,AT & T Inc.,2.6250%,0.74%,Baa2,12/1/2022,102.50,103.72
USD,AT & T Inc.,3.9000%,1.06%,Baa2,3/11/2024,107.78,109.10
USD,AT & T Inc.,4.8000%,3.77%,Baa2,6/15/2044,114.80,117.15
USD,AT & T Inc.,3.0000%,0.74%,Baa2,6/30/2022,102.22,103.43
USD,AT & T Inc.,3.4000%,1.23%,Baa2,5/15/2025,108.08,109.36
USD,AT & T Inc.,4.5000%,3.26%,Baa2,5/15/2035,113.13,114.94
USD,AT & T Inc.,4.7500%,3.80%,Baa2,5/15/2046,114.89,117.29
USD,AT & T Inc.,4.1250%,1.51%,Baa2,2/17/2026,111.51,113.04
USD,AT & T Inc.,5.6500%,3.81%,Baa2,2/15/2047,128.41,131.40
USD,AT & T Inc.,4.4500%,1.05%,Baa2,4/1/2024,109.38,110.61
USD,AT & T Inc.,3.9500%,1.21%,Baa2,1/15/2025,109.59,111.00
USD,AT & T Inc.,6.3500%,-,Baa2,3/15/2040,-,111.68
USD,AT & T Inc.,6.0000%,3.66%,Baa2,8/15/2040,131.60,134.79
USD,AT & T Inc.,6.3750%,3.66%,Baa2,3/1/2041,117.91,119.51
USD,AT & T Inc.,5.1500%,3.63%,Baa2,3/15/2042,120.85,123.10
USD,AT & T Inc.,4.5000%,3.82%,Baa2,3/9/2048,110.22,112.84
USD,AT & T Inc.,4.5500%,3.91%,Baa2,3/9/2049,110.33,112.33
USD,AT & T Inc.,3.8000%,0.98%,Baa2,3/1/2024,107.57,109.12
USD,AT & T Inc.,4.2500%,1.92%,Baa2,3/1/2027,112.21,113.60
USD,AT & T Inc.,5.2500%,3.44%,Baa2,3/1/2037,121.11,122.94
USD,AT & T Inc.,5.4500%,3.89%,Baa2,3/1/2047,124.71,127.55
USD,AT & T Inc.,5.7000%,4.10%,Baa2,3/1/2057,127.38,132.17
USD,AT & T Inc.,5.1500%,3.97%,Baa2,2/15/2050,-,-
USD,AT & T Inc.,4.9000%,3.40%,Baa2,8/15/2037,118.19,119.96
USD,AT & T Inc.,0.9405%,0.25%,Baa2,6/1/2021,99.51,100.66
USD,AT & T Inc.,1.3641%,0.68%,Baa2,6/12/2024,101.52,102.82
USD,AT & T Inc.,4.1000%,2.18%,Baa2,2/15/2028,111.84,112.50
USD,AT & T Inc.,4.3000%,2.59%,Baa2,2/15/2030,113.00,113.74
USD,AT & T Inc.,5.1500%,3.76%,Baa2,11/15/2046,104.50,105.49
USD,AT & T Inc.,4.3500%,2.43%,Baa2,3/1/2029,113.06,114.48
USD,AT & T Inc.,4.8500%,3.51%,Baa2,3/1/2039,116.51,118.85
USD,AT & T Inc.,4.0500%,0.70%,Baa2,12/15/2023,108.43,112.03
USD,AT & T Inc.,3.5500%,1.13%,Baa2,6/1/2024,-,-
USD,AT & T Inc.,3.6000%,1.33%,Baa2,7/15/2025,109.21,109.62
USD,AT & T Inc.,3.8750%,1.44%,Baa2,1/15/2026,110.72,112.33
USD,AT & T Inc.,2.9500%,1.55%,Baa2,7/15/2026,-,-
USD,AT & T Inc.,3.8000%,1.89%,Baa2,2/15/2027,110.04,111.25
USD,AT & T Inc.,6.2500%,3.85%,Baa2,3/29/2041,132.77,142.72
USD,AT & T Inc.,2.3000%,1.91%,Baa2,6/1/2027,101.49,102.93
USD,AT & T Inc.,2.7500%,2.73%,Baa2,6/1/2031,99.45,100.33
USD,AT & T Inc.,3.5000%,3.57%,Baa2,6/1/2041,98.74,100.96
USD,AT & T Inc.,3.6500%,3.77%,Baa2,6/1/2051,96.60,97.90
USD,AT & T Inc.,3.8500%,4.01%,Baa2,6/1/2060,96.67,98.87
USD,AT & T Inc.,3.1000%,3.46%,Baa2,2/1/2043,93.85,95.28
USD,AT & T Inc.,3.3000%,3.72%,Baa2,2/1/2052,91.84,92.82
USD,AT & T Inc.,3.5000%,3.87%,Baa2,2/1/2061,91.81,93.46
USD,AT & T Inc.,1.6500%,2.09%,Baa2,2/1/2028,97.01,97.49
USD,AT & T Inc.,2.2500%,2.71%,Baa2,2/1/2032,94.91,96.52
USD,AT & T Inc.,3.5000%,3.94%,Baa2,9/15/2053,86.67,87.52
USD,AT & T Inc.,3.5500%,4.03%,Baa2,9/15/2055,87.19,88.23
USD,AT & T Inc.,3.6500%,4.11%,Baa2,9/15/2059,-,88.07
USD,AT & T Inc.,2.5500%,3.00%,Baa2,12/1/2033,-,94.29
USD,AT & T Inc.,3.8000%,4.01%,,12/1/2057,95.48,97.46
USD,AT & T Inc.,-,-,Baa2,3/25/2024,99.86,100.55
USD,AT & T Inc.,0.9000%,0.84%,Baa2,3/25/2024,99.93,100.40
USD,AT & T Inc.,1.7000%,1.67%,Baa2,3/25/2026,99.92,100.33
USD,AT & T Inc.,5.3500%,3.61%,Baa2,9/1/2040,123.07,127.12
USD,AT & T Inc.,6.4500%,3.62%,Baa2,6/15/2034,110.00,-
USD,AT & T Inc.,6.1500%,-,Baa2,9/15/2034,137.08,142.08
USD,AT & T Inc.,4.1000%,-,,2/15/2028,94.55,95.06
USD,AT & T Inc.,4.3000%,-,,2/15/2030,93.23,93.98
USD,AT & T Inc.,5.1500%,5.69%,,2/15/2050,91.06,91.77
USD,AT & T Inc.,3.5000%,3.87%,,9/15/2053,92.78,93.62
USD,AT & T Inc.,3.5500%,3.91%,,9/15/2055,91.19,95.19
USD,AT & T Inc.,3.6500%,4.07%,,9/15/2059,91.25,92.72
USD,AT & T Inc.,2.5500%,-,,12/1/2033,94.09,95.12
USD,AT & T Inc.,3.8000%,-,,12/1/2057,94.88,96.74
USD,AT & T Inc.,4.2500%,4.05%,Baa2,3/1/2050,103.38,105.35
USD,AT & T Inc.,4.0000%,3.89%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,4.13%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,AXA Financial Inc.,7.0000%,2.55%,Baa2,4/1/2028,-,-
USD,AbbVie Inc.,2.9000%,0.55%,Baa2,11/6/2022,103.16,104.28
USD,AbbVie Inc.,4.4000%,3.28%,Baa2,11/6/2042,-,101.28
USD,AbbVie Inc.,3.2000%,0.98%,Baa2,11/6/2022,103.21,109.19
USD,AbbVie Inc.,3.6000%,1.34%,Baa2,5/14/2025,108.94,109.38
USD,AbbVie Inc.,4.5000%,2.99%,Baa2,5/14/2035,117.16,118.19
USD,AbbVie Inc.,4.7000%,3.54%,Baa2,5/15/2045,117.87,121.76
USD,AbbVie Inc.,2.3000%,1.90%,Baa2,5/14/2021,99.54,100.55
USD,AbbVie Inc.,4.3000%,3.04%,Baa2,5/14/2036,96.50,97.98
USD,AbbVie Inc.,4.4500%,3.43%,Baa2,5/14/2046,116.42,118.69
USD,AbbVie Inc.,2.8500%,0.79%,Baa2,5/14/2023,101.41,101.76
USD,AbbVie Inc.,3.2000%,1.54%,Baa2,5/14/2026,107.40,108.82
USD,AbbVie Inc.,3.7500%,0.77%,Baa2,11/14/2023,107.63,107.94
USD,AbbVie Inc.,4.8750%,3.50%,Baa2,11/14/2048,91.48,108.24
USD,AbbVie Inc.,3.3750%,0.54%,Baa2,11/14/2021,102.47,102.64
USD,AbbVie Inc.,4.2500%,2.18%,Baa2,11/14/2028,114.12,114.88
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,101.96,102.14
USD,AbbVie Inc.,2.1500%,-,Baa2,11/19/2021,-,101.75
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,-,Baa2,11/21/2022,102.82,102.98
USD,AbbVie Inc.,2.6000%,-,,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,1.79%,Baa2,11/21/2026,106.31,106.92
USD,AbbVie Inc.,3.2000%,-,,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,2.40%,Baa2,11/21/2029,106.49,107.27
USD,AbbVie Inc.,2.6000%,1.00%,Baa2,11/21/2024,105.04,106.30
USD,AbbVie Inc.,4.0500%,3.24%,Baa2,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.42%,Baa2,11/21/2049,113.97,115.87
USD,AbbVie Inc.,3.2500%,-,Baa2,10/1/2022,103.35,103.49
USD,AbbVie Inc.,3.8000%,1.29%,,3/15/2025,109.49,109.75
USD,AbbVie Inc.,2.1500%,0.62%,,11/19/2021,137.83,103.02
USD,AbbVie Inc.,0.6414%,0.32%,,11/19/2021,97.21,103.22
USD,AbbVie Inc.,2.3000%,0.10%,,11/21/2022,100.54,106.74
USD,AbbVie Inc.,0.8324%,0.80%,,11/21/2022,97.83,104.04
USD,AbbVie Inc.,2.6000%,0.73%,,11/21/2024,106.42,106.93
USD,AbbVie Inc.,4.0500%,2.86%,,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,4.83%,,11/21/2049,91.07,100.77
USD,AbbVie Inc.,0.5324%,-,,5/21/2021,97.09,103.11
USD,AbbVie Inc.,2.9500%,1.07%,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,1.70%,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,3.21%,A3,11/30/2037,-,127.10
USD,Abbott Laboratories,6.0000%,2.88%,A3,4/1/2039,142.29,144.49
USD,Abbott Laboratories,5.3000%,2.98%,A3,5/27/2040,-,-
USD,Abbott Laboratories,2.5500%,0.26%,A3,3/15/2022,101.32,101.44
USD,Abbott Laboratories,2.9500%,1.05%,A3,3/15/2025,106.67,107.98
USD,Abbott Laboratories,3.8750%,1.47%,A3,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,3.03%,A3,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.69%,A3,1/30/2028,95.81,97.23
USD,Abbott Laboratories,1.4000%,2.11%,A3,6/30/2030,93.35,94.82
USD,Activision Blizzard Inc.,3.4000%,1.58%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,1.75%,Baa1,6/15/2027,109.61,110.19
USD,Activision Blizzard Inc.,4.5000%,3.42%,Baa1,6/15/2047,99.72,101.21
USD,Activision Blizzard Inc.,1.3500%,2.47%,Baa1,9/15/2030,90.15,91.82
USD,Activision Blizzard Inc.,2.5000%,3.30%,Baa1,9/15/2050,84.71,86.71
USD,Adient US LLC,7.0000%,5.68%,,5/15/2026,-,-
USD,Adobe Inc.,3.2500%,1.07%,A2,2/1/2025,-,-
USD,Adobe Inc.,1.7000%,0.29%,A2,2/1/2023,101.99,103.17
USD,Adobe Inc.,1.9000%,0.92%,A2,2/1/2025,102.95,104.45
USD,Adobe Inc.,2.1500%,1.50%,A2,2/1/2027,102.88,104.55
USD,Adobe Inc.,2.3000%,2.10%,A2,2/1/2030,100.85,102.44
USD,Advance Auto Parts Inc.,4.5000%,2.36%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,1.95%,Baa2,10/1/2027,98.23,99.33
USD,Advanced Micro Devices Inc.,7.5000%,2.38%,Baa3,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.58%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,2.45%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.64%,,3/1/2049,-,-
USD,Aetna Inc.,4.1250%,-,Baa2,6/1/2021,102.57,103.02
USD,Aetna Inc.,2.7500%,0.90%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,3.28%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.51%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,1.27%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,0.94%,Baa2,6/15/2023,101.16,101.36
USD,Affiliated Managers Group Inc.,4.2500%,1.00%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,1.62%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.2000%,-,Baa2,10/1/2022,98.00,-
USD,Agilent Technologies Inc.,3.8750%,-,Baa2,7/15/2023,-,105.11
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,2.34%,Baa2,9/15/2029,101.25,104.93
USD,Air Lease Corp.,4.2500%,-,,9/15/2024,106.38,106.45
USD,Air Lease Corp.,3.7500%,1.23%,,2/1/2022,102.87,-
USD,Air Lease Corp.,3.3750%,0.69%,,6/1/2021,99.00,-
USD,Air Lease Corp.,3.6250%,2.53%,,4/1/2027,105.22,106.86
USD,Air Lease Corp.,2.6250%,0.84%,,7/1/2022,100.54,100.74
USD,Air Lease Corp.,2.7500%,1.08%,,1/15/2023,100.64,100.83
USD,Air Lease Corp.,3.6250%,2.89%,,12/1/2027,103.17,103.18
USD,Air Lease Corp.,3.2500%,1.90%,,3/1/2025,102.02,102.34
USD,Air Lease Corp.,3.8750%,0.98%,,7/3/2023,106.43,106.80
USD,Air Lease Corp.,3.5000%,0.97%,,1/15/2022,102.60,102.74
USD,Air Lease Corp.,4.6250%,3.17%,,10/1/2028,110.07,110.79
USD,Air Lease Corp.,4.6500%,4.96%,,,-,-
USD,Air Lease Corp.,4.2500%,1.20%,,2/1/2024,103.28,103.83
USD,Air Lease Corp.,2.2500%,1.10%,,1/15/2023,101.56,107.54
USD,Air Lease Corp.,3.2500%,3.20%,,10/1/2029,100.01,102.42
USD,Air Lease Corp.,2.3000%,1.87%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,3.27%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,2.08%,,1/15/2026,-,-
USD,Air Lease Corp.,3.3730%,3.60%,,12/1/2030,-,-
USD,Air Products & Chemicals Inc.,3.0000%,-,A2,11/3/2021,-,101.54
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,0.91%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,3.13%,A2,5/15/2050,93.35,96.20
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,3.31%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,3.9500%,-,A1,6/1/2021,103.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,3.25%,A1,3/1/2045,-,99.31
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,3.33%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,0.54%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,3.29%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,3.49%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,3.39%,A1,10/1/2049,101.05,108.11
USD,Albemarle Corp.,4.1500%,1.46%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,4.30%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,5.24%,WR,6/15/2026,-,-
USD,Albertson's Inc.,8.7000%,5.08%,WR,5/1/2030,125.86,131.99
USD,Albertson's Inc.,8.0000%,5.88%,WR,5/1/2031,-,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,1.84%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,1.38%,Baa1,4/30/2025,104.70,104.88
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.73%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.92%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,3.73%,Baa1,2/1/2050,-,-
USD,Alexandria Real Estate Equities Inc.,4.9000%,2.68%,Baa1,12/15/2030,-,-
USD,Alexandria Real Estate Equities Inc.,1.8750%,2.75%,Baa1,2/1/2033,90.75,92.40
USD,Alexandria Real Estate Equities Inc.,2.0000%,2.01%,Baa1,5/18/2032,-,-
USD,Alexandria Real Estate Equities Inc.,3.0000%,3.04%,Baa1,5/18/2051,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,-,116.50
USD,Allegheny Technologies Inc.,7.8750%,5.13%,B3,8/15/2023,78.75,-
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.57%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,2.18%,WR,3/15/2023,98.00,93.45
USD,Alliance Data Systems Corp.,4.7500%,16.12%,,12/15/2024,-,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,10.71%,,5/1/2025,-,-
USD,Alliant Energy Finance LLC,3.7500%,0.92%,,6/15/2023,104.51,107.84
USD,Ally Financial Inc.,5.1250%,1.32%,Ba1,9/30/2024,112.92,113.29
USD,Ally Financial Inc.,4.1250%,3.06%,B1,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,1.78%,,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.72%,,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,4.2500%,-,,4/15/2021,-,-
USD,Ally Financial Inc.,5.8000%,1.67%,,5/1/2025,115.68,117.27
USD,Ally Financial Inc.,3.0500%,0.95%,,6/5/2023,103.99,105.38
USD,Ally Financial Inc.,1.4500%,0.87%,,10/2/2023,-,-
USD,Ally Financial Inc.,8.0000%,3.67%,Ba1,11/1/2031,134.00,-
USD,Ally Financial Inc.,8.0000%,3.86%,Ba1,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.6250%,0.04%,Aa2,5/19/2021,100.21,100.71
USD,Alphabet Inc.,3.3750%,0.40%,Aa2,2/25/2024,108.05,109.24
USD,Alphabet Inc.,1.1000%,1.95%,Aa2,8/15/2030,92.20,93.05
USD,Alphabet Inc.,1.9000%,2.71%,Aa2,8/15/2040,87.55,88.35
USD,Alphabet Inc.,2.0500%,2.86%,Aa2,8/15/2050,83.16,84.58
USD,Alphabet Inc.,2.2500%,2.97%,Aa2,8/15/2060,82.68,84.53
USD,Alphabet Inc.,0.4500%,0.78%,Aa2,8/15/2025,97.93,99.41
USD,Alphabet Inc.,0.8000%,1.41%,Aa2,8/15/2027,95.75,97.04
USD,Altera Corp.,4.1000%,0.37%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,2.99%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,3.12%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.65%,A3,11/10/2038,-,177.83
USD,Altria Group Inc.,10.2000%,4.62%,A3,2/6/2039,169.81,-
USD,Altria Group Inc.,4.7500%,0.37%,A3,5/5/2021,99.85,100.94
USD,Altria Group Inc.,4.2500%,3.99%,A3,8/9/2042,102.52,104.30
USD,Altria Group Inc.,2.8500%,0.46%,A3,8/9/2022,103.22,103.90
USD,Altria Group Inc.,2.9500%,0.59%,A3,5/2/2023,104.01,105.56
USD,Altria Group Inc.,4.5000%,4.07%,A3,5/2/2043,105.39,107.11
USD,Altria Group Inc.,5.3750%,4.14%,A3,1/31/2044,117.19,119.41
USD,Altria Group Inc.,4.0000%,0.94%,A3,1/31/2024,108.52,108.90
USD,Altria Group Inc.,2.6250%,1.80%,A3,9/16/2026,97.44,97.63
USD,Altria Group Inc.,3.8750%,3.95%,A3,9/16/2046,96.65,101.10
USD,Altria Group Inc.,3.8000%,1.07%,A3,2/14/2024,107.19,108.72
USD,Altria Group Inc.,4.4000%,1.69%,A3,2/14/2026,112.13,113.53
USD,Altria Group Inc.,4.8000%,2.64%,A3,2/14/2029,114.74,116.16
USD,Altria Group Inc.,5.8000%,3.96%,A3,2/14/2039,122.87,125.08
USD,Altria Group Inc.,5.9500%,4.30%,A3,2/14/2049,125.44,127.65
USD,Altria Group Inc.,6.2000%,4.93%,A3,2/14/2059,100.00,101.22
USD,Altria Group Inc.,2.4500%,2.89%,A3,2/4/2032,95.17,96.76
USD,Altria Group Inc.,3.4000%,3.87%,A3,2/4/2041,92.87,94.81
USD,Altria Group Inc.,3.7000%,4.14%,A3,2/4/2051,91.58,93.51
USD,Altria Group Inc.,4.0000%,4.31%,A3,2/4/2061,93.54,95.64
USD,Altria Group Inc.,7.7500%,-,A3,1/15/2027,120.00,-
