Currency,Issuer,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask
USD,7-Eleven Inc.,2.8000%,-,,2/10/2051,97.99,99.20
USD,ABB Finance USA Inc.,2.8750%,0.63%,A3,5/8/2022,102.14,102.47
USD,ABB Finance USA Inc.,4.3750%,2.72%,A3,5/8/2042,-,109.44
USD,ABB Finance USA Inc.,3.8000%,1.47%,A3,4/3/2028,115.64,118.41
USD,ABB Treasury Center USA Inc.,4.0000%,0.39%,,6/15/2021,106.06,-
USD,ABC Supply Co. Inc.,5.8750%,5.23%,,5/15/2026,-,-
USD,ACI Worldwide Inc.,5.7500%,5.18%,,8/15/2026,-,-
USD,ADT Corp.,3.5000%,2.19%,Ba3,7/15/2022,-,88.50
USD,ADT Corp.,4.8750%,7.06%,Ba3,7/15/2042,81.87,86.38
USD,ADT Corp.,4.1250%,2.28%,Ba3,6/15/2023,93.61,93.64
USD,AECOM,5.8750%,2.78%,Ba3,10/15/2024,111.49,113.67
USD,AECOM,5.1250%,3.16%,Ba3,3/15/2027,-,-
USD,AEP Texas Inc.,2.1000%,1.76%,Baa2,7/1/2030,102.36,104.70
USD,AEP Texas Inc.,6.6500%,4.09%,Baa2,2/15/2033,115.50,-
USD,AEP Texas Inc.,3.9500%,3.97%,,6/1/2028,-,-
USD,AEP Transmission Company LLC,4.2500%,2.90%,A2,9/15/2048,-,-
USD,AFLAC Inc.,6.9000%,-,A3,12/17/2039,-,116.94
USD,AFLAC Inc.,6.4500%,-,A3,8/15/2040,-,110.88
USD,AFLAC Inc.,3.6250%,0.67%,A3,6/15/2023,105.06,105.55
USD,AFLAC Inc.,3.6250%,0.57%,A3,11/15/2024,110.89,112.07
USD,AFLAC Inc.,3.2500%,0.82%,A3,3/17/2025,104.31,-
USD,AFLAC Inc.,2.8750%,1.07%,A3,10/15/2026,100.34,101.20
USD,AFLAC Inc.,4.0000%,2.99%,A3,10/15/2046,116.96,121.20
USD,AFLAC Inc.,4.7500%,-,A3,1/15/2049,108.56,110.47
USD,AIG Global Funding,1.9000%,0.28%,,10/6/2021,101.09,-
USD,AIG Global Funding,2.7000%,0.29%,,12/15/2021,-,-
USD,AIG Global Funding,2.3000%,0.12%,,1/1/2022,-,-
USD,AIG Global Funding,0.4500%,0.45%,,12/8/2023,-,-
USD,AIG Life Holdings Inc.,8.5000%,-,Baa2,7/1/2030,132.66,-
USD,AK Steel Corp.,7.6250%,11.29%,WR,10/1/2021,-,104.27
USD,AK Steel Corp.,7.5000%,11.74%,WR,7/15/2023,87.39,99.98
USD,ALLTEL Corp.,7.8750%,4.32%,,7/1/2032,145.22,149.00
USD,AMC Entertainment Holdings Inc.,6.1250%,-,Ca,5/15/2027,93.00,-
USD,AMC Entertainment Holdings Inc.,10.5000%,12.88%,,4/15/2025,-,-
USD,AMC Entertainment Inc.,5.7500%,26.31%,Ca,6/15/2025,-,-
USD,AMC Networks Inc.,4.7500%,5.61%,Ba3,12/15/2022,-,-
USD,AMC Networks Inc.,5.0000%,4.44%,Ba3,4/1/2024,98.08,102.52
USD,AMC Networks Inc.,4.2500%,-,,2/15/2029,-,-
USD,ANR Pipeline Co.,9.6250%,-,A3,11/1/2021,126.00,-
USD,AON Corp.,3.7500%,1.73%,Baa2,5/2/2029,114.61,116.44
USD,AON Corp.,2.2000%,0.37%,Baa2,11/15/2022,102.81,104.01
USD,AT & T Inc.,6.5000%,2.97%,,3/15/2029,118.92,-
USD,AT & T Inc.,8.7500%,3.58%,Baa2,11/15/2031,-,-
USD,AT & T Inc.,6.8000%,-,Baa2,5/15/2036,121.31,-
USD,AT & T Inc.,6.5000%,3.62%,Baa2,9/1/2037,134.58,138.52
USD,AT & T Inc.,6.3000%,3.51%,Baa2,1/15/2038,113.33,116.59
USD,AT & T Inc.,6.4000%,3.58%,Baa2,5/15/2038,118.79,-
USD,AT & T Inc.,6.5500%,3.63%,Baa2,2/15/2039,137.77,142.56
USD,AT & T Inc.,5.5500%,3.56%,Baa2,8/15/2041,128.42,132.10
USD,AT & T Inc.,4.3000%,3.44%,Baa2,12/15/2042,112.01,114.64
USD,AT & T Inc.,4.3500%,3.55%,Baa2,6/15/2045,111.25,113.90
USD,AT & T Inc.,2.6250%,0.71%,Baa2,12/1/2022,103.01,104.18
USD,AT & T Inc.,3.9000%,0.89%,Baa2,3/11/2024,108.77,110.04
USD,AT & T Inc.,4.8000%,3.68%,Baa2,6/15/2044,116.99,119.89
USD,AT & T Inc.,3.0000%,0.66%,Baa2,6/30/2022,102.73,103.94
USD,AT & T Inc.,3.4000%,0.96%,Baa2,5/15/2025,109.89,111.13
USD,AT & T Inc.,4.5000%,2.94%,Baa2,5/15/2035,117.81,119.72
USD,AT & T Inc.,4.7500%,3.60%,Baa2,5/15/2046,118.64,121.23
USD,AT & T Inc.,4.1250%,1.12%,Baa2,2/17/2026,114.17,115.86
USD,AT & T Inc.,5.6500%,3.73%,Baa2,2/15/2047,131.68,134.34
USD,AT & T Inc.,4.4500%,0.90%,Baa2,4/1/2024,110.59,111.90
USD,AT & T Inc.,3.9500%,0.96%,Baa2,1/15/2025,111.14,112.54
USD,AT & T Inc.,6.3500%,-,Baa2,3/15/2040,-,111.68
USD,AT & T Inc.,6.0000%,3.51%,Baa2,8/15/2040,133.99,138.13
USD,AT & T Inc.,6.3750%,3.46%,Baa2,3/1/2041,117.91,119.51
USD,AT & T Inc.,5.1500%,3.54%,Baa2,3/15/2042,123.17,125.58
USD,AT & T Inc.,4.5000%,3.68%,Baa2,3/9/2048,113.36,116.10
USD,AT & T Inc.,4.5500%,3.71%,Baa2,3/9/2049,114.63,116.69
USD,AT & T Inc.,3.8000%,0.82%,Baa2,3/1/2024,108.42,109.96
USD,AT & T Inc.,4.2500%,1.49%,Baa2,3/1/2027,115.45,116.74
USD,AT & T Inc.,5.2500%,3.16%,Baa2,3/1/2037,125.71,127.84
USD,AT & T Inc.,5.4500%,3.75%,Baa2,3/1/2047,127.55,130.51
USD,AT & T Inc.,5.7000%,4.03%,Baa2,3/1/2057,131.61,136.26
USD,AT & T Inc.,5.1500%,3.75%,Baa2,2/15/2050,-,-
USD,AT & T Inc.,4.9000%,3.19%,Baa2,8/15/2037,121.19,123.56
USD,AT & T Inc.,0.9754%,0.38%,Baa2,6/1/2021,99.70,101.01
USD,AT & T Inc.,1.3995%,0.62%,Baa2,6/12/2024,102.06,103.31
USD,AT & T Inc.,4.1000%,1.74%,Baa2,2/15/2028,115.44,116.15
USD,AT & T Inc.,4.3000%,2.17%,Baa2,2/15/2030,116.77,117.96
USD,AT & T Inc.,5.1500%,3.65%,Baa2,11/15/2046,104.50,105.49
USD,AT & T Inc.,4.3500%,2.02%,Baa2,3/1/2029,116.87,118.27
USD,AT & T Inc.,4.8500%,3.39%,Baa2,3/1/2039,119.96,122.36
USD,AT & T Inc.,4.0500%,0.60%,Baa2,12/15/2023,109.34,120.33
USD,AT & T Inc.,3.5500%,1.02%,Baa2,6/1/2024,-,-
USD,AT & T Inc.,3.6000%,0.95%,Baa2,7/15/2025,111.50,111.96
USD,AT & T Inc.,3.8750%,1.10%,Baa2,1/15/2026,112.85,114.42
USD,AT & T Inc.,2.9500%,1.19%,Baa2,7/15/2026,-,-
USD,AT & T Inc.,3.8000%,1.40%,Baa2,2/15/2027,113.43,115.35
USD,AT & T Inc.,6.2500%,3.66%,Baa2,3/29/2041,135.93,146.51
USD,AT & T Inc.,2.3000%,1.43%,Baa2,6/1/2027,104.82,106.29
USD,AT & T Inc.,2.7500%,2.25%,Baa2,6/1/2031,103.67,104.61
USD,AT & T Inc.,3.5000%,3.30%,Baa2,6/1/2041,102.46,104.53
USD,AT & T Inc.,3.6500%,3.66%,Baa2,6/1/2051,99.83,101.72
USD,AT & T Inc.,3.8500%,3.83%,Baa2,6/1/2060,100.04,102.39
USD,AT & T Inc.,3.1000%,3.28%,Baa2,2/1/2043,97.13,98.59
USD,AT & T Inc.,3.3000%,3.65%,Baa2,2/1/2052,93.74,94.87
USD,AT & T Inc.,3.5000%,3.75%,Baa2,2/1/2061,94.35,96.79
USD,AT & T Inc.,1.6500%,1.57%,Baa2,2/1/2028,100.37,101.04
USD,AT & T Inc.,2.2500%,2.36%,Baa2,2/1/2032,98.22,99.75
USD,AT & T Inc.,3.5000%,-,Baa2,9/15/2053,94.76,96.63
USD,AT & T Inc.,3.5500%,-,Baa2,9/15/2055,95.06,96.39
USD,AT & T Inc.,3.6500%,-,Baa2,9/15/2059,-,97.25
USD,AT & T Inc.,2.5500%,-,Baa2,12/1/2033,-,100.43
USD,AT & T Inc.,3.8000%,-,,12/1/2057,-,100.30
USD,AT & T Inc.,5.3500%,3.44%,Baa2,9/1/2040,126.81,129.00
USD,AT & T Inc.,6.4500%,3.17%,Baa2,6/15/2034,110.00,-
USD,AT & T Inc.,6.1500%,2.85%,Baa2,9/15/2034,137.08,142.08
USD,AT & T Inc.,4.1000%,-,,2/15/2028,94.55,95.06
USD,AT & T Inc.,4.3000%,-,,2/15/2030,93.23,93.98
USD,AT & T Inc.,5.1500%,5.69%,,2/15/2050,91.06,91.77
USD,AT & T Inc.,3.5000%,3.74%,,9/15/2053,95.58,97.35
USD,AT & T Inc.,3.5500%,3.79%,,9/15/2055,95.22,96.75
USD,AT & T Inc.,3.6500%,3.84%,,9/15/2059,95.42,98.11
USD,AT & T Inc.,2.5500%,-,,12/1/2033,99.80,100.33
USD,AT & T Inc.,3.8000%,-,,12/1/2057,98.71,99.73
USD,AT & T Inc.,4.2500%,3.79%,Baa2,3/1/2050,105.20,109.72
USD,AT & T Inc.,4.0000%,3.60%,Baa2,6/1/2049,-,-
USD,AT & T Inc.,3.7500%,3.64%,Baa2,9/1/2050,-,-
USD,AT&T Mobility LLC,7.1250%,-,WR,12/15/2031,118.00,-
USD,AXA Financial Inc.,7.0000%,2.66%,Baa2,4/1/2028,-,-
USD,AbbVie Inc.,2.9000%,0.48%,Baa2,11/6/2022,103.76,104.92
USD,AbbVie Inc.,4.4000%,2.98%,Baa2,11/6/2042,-,101.28
USD,AbbVie Inc.,3.2000%,0.72%,Baa2,11/6/2022,103.88,105.88
USD,AbbVie Inc.,3.6000%,1.01%,Baa2,5/14/2025,110.73,111.17
USD,AbbVie Inc.,4.5000%,2.56%,Baa2,5/14/2035,123.06,124.29
USD,AbbVie Inc.,4.7000%,3.11%,Baa2,5/15/2045,125.76,128.10
USD,AbbVie Inc.,2.3000%,0.90%,Baa2,5/14/2021,99.90,100.93
USD,AbbVie Inc.,4.3000%,2.62%,Baa2,5/14/2036,96.50,97.98
USD,AbbVie Inc.,4.4500%,3.10%,Baa2,5/14/2046,122.31,124.74
USD,AbbVie Inc.,2.8500%,0.70%,Baa2,5/14/2023,101.41,101.76
USD,AbbVie Inc.,3.2000%,1.20%,Baa2,5/14/2026,109.64,111.12
USD,AbbVie Inc.,3.7500%,0.63%,Baa2,11/14/2023,108.58,108.87
USD,AbbVie Inc.,4.8750%,3.15%,Baa2,11/14/2048,91.48,108.24
USD,AbbVie Inc.,3.3750%,0.45%,Baa2,11/14/2021,102.47,102.64
USD,AbbVie Inc.,4.2500%,1.73%,Baa2,11/14/2028,117.98,118.78
USD,AbbVie Inc.,2.1500%,-,Baa2,11/19/2021,101.96,102.14
USD,AbbVie Inc.,2.1500%,-,,11/19/2021,-,101.75
USD,AbbVie Inc.,2.3000%,-,Baa2,11/21/2022,103.70,104.08
USD,AbbVie Inc.,2.3000%,-,,11/21/2022,103.25,103.45
USD,AbbVie Inc.,2.6000%,-,Baa2,11/21/2024,-,107.24
USD,AbbVie Inc.,2.9500%,-,Baa2,11/21/2026,109.66,110.61
USD,AbbVie Inc.,2.9500%,1.20%,,11/21/2026,109.57,110.19
USD,AbbVie Inc.,3.2000%,-,Baa2,11/21/2029,112.76,-
USD,AbbVie Inc.,3.2000%,1.84%,,11/21/2029,110.64,111.49
USD,AbbVie Inc.,2.6000%,0.79%,,11/21/2024,106.30,107.65
USD,AbbVie Inc.,4.0500%,2.82%,,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,3.11%,,11/21/2049,119.81,122.37
USD,AbbVie Inc.,3.2500%,-,,10/1/2022,103.86,104.02
USD,AbbVie Inc.,3.8000%,1.04%,,3/15/2025,110.90,111.59
USD,AbbVie Inc.,2.1500%,0.54%,,11/19/2021,137.83,103.02
USD,AbbVie Inc.,0.6910%,0.44%,,11/19/2021,97.21,103.22
USD,AbbVie Inc.,2.3000%,0.30%,,11/21/2022,100.54,106.74
USD,AbbVie Inc.,0.8626%,0.83%,,11/21/2022,97.83,104.04
USD,AbbVie Inc.,2.6000%,0.76%,,11/21/2024,106.42,106.93
USD,AbbVie Inc.,4.0500%,2.87%,,11/21/2039,-,-
USD,AbbVie Inc.,4.2500%,4.49%,,11/21/2049,95.25,100.77
USD,AbbVie Inc.,0.5626%,0.30%,,5/21/2021,97.09,103.11
USD,AbbVie Inc.,2.9500%,1.12%,,11/21/2026,110.24,111.07
USD,AbbVie Inc.,3.2000%,1.72%,,11/21/2029,111.98,113.11
USD,Abbott Laboratories,6.1500%,2.40%,A3,11/30/2037,-,127.10
USD,Abbott Laboratories,6.0000%,2.37%,A3,4/1/2039,151.12,153.47
USD,Abbott Laboratories,5.3000%,2.47%,A3,5/27/2040,-,-
USD,Abbott Laboratories,2.5500%,0.32%,A3,3/15/2022,101.32,101.44
USD,Abbott Laboratories,2.9500%,0.76%,A3,3/15/2025,108.42,109.76
USD,Abbott Laboratories,3.8750%,0.91%,A3,9/15/2025,-,-
USD,Abbott Laboratories,4.7500%,2.58%,A3,4/15/2043,-,-
USD,Abbott Laboratories,1.1500%,1.13%,A3,1/30/2028,99.60,101.25
USD,Abbott Laboratories,1.4000%,1.51%,A3,6/30/2030,98.78,100.31
USD,Acadia Healthcare Co. Inc.,5.6250%,5.74%,,2/15/2023,-,-
USD,Acadia Healthcare Co. Inc.,6.5000%,5.75%,B3,3/1/2024,-,-
USD,Activision Blizzard Inc.,3.4000%,1.08%,Baa1,9/15/2026,-,-
USD,Activision Blizzard Inc.,3.4000%,1.31%,Baa1,6/15/2027,112.69,114.59
USD,Activision Blizzard Inc.,4.5000%,3.04%,Baa1,6/15/2047,99.72,101.21
USD,Activision Blizzard Inc.,1.3500%,1.79%,Baa1,9/15/2030,95.46,97.04
USD,Activision Blizzard Inc.,2.5000%,2.91%,Baa1,9/15/2050,91.08,93.61
USD,Adient US LLC,7.0000%,5.16%,,5/15/2026,-,-
USD,Adobe Inc.,3.2500%,0.77%,A2,2/1/2025,-,-
USD,Adobe Inc.,1.7000%,0.30%,A2,2/1/2023,102.27,103.56
USD,Adobe Inc.,1.9000%,0.62%,A2,2/1/2025,104.55,105.93
USD,Adobe Inc.,2.1500%,1.04%,A2,2/1/2027,105.95,107.24
USD,Adobe Inc.,2.3000%,1.60%,A2,2/1/2030,105.27,106.48
USD,Advance Auto Parts Inc.,4.5000%,2.48%,Baa2,12/1/2023,108.34,-
USD,Advance Auto Parts Inc.,1.7500%,1.47%,Baa2,10/1/2027,101.42,102.82
USD,Advanced Micro Devices Inc.,7.5000%,2.58%,Baa3,8/15/2022,-,-
USD,Advanced Micro Devices Inc.,2.1250%,-,,9/1/2026,-,-
USD,Adventist Health System/West,2.4330%,1.49%,,9/1/2024,-,-
USD,Adventist Health System/West,2.9520%,1.79%,,3/1/2029,-,-
USD,Adventist Health System/West,3.6300%,3.12%,,3/1/2049,-,-
USD,Aetna Inc.,4.1250%,-,Baa2,6/1/2021,102.57,103.02
USD,Aetna Inc.,2.7500%,0.74%,Baa2,11/15/2022,101.20,-
USD,Aetna Inc.,6.6250%,2.91%,Baa2,6/15/2036,-,128.90
USD,Aetna Inc.,6.7500%,3.19%,Baa2,12/15/2037,-,121.08
USD,Aetna Inc.,4.1250%,-,Baa2,11/15/2042,-,92.60
USD,Aetna Inc.,4.7500%,-,Baa2,3/15/2044,-,101.24
USD,Aetna Inc.,3.5000%,0.94%,Baa2,11/15/2024,-,104.70
USD,Aetna Inc.,2.8000%,0.74%,Baa2,6/15/2023,101.16,101.36
USD,Affiliated Managers Group Inc.,4.2500%,0.83%,A3,2/15/2024,104.81,105.46
USD,Affiliated Managers Group Inc.,3.5000%,0.99%,A3,8/1/2025,-,-
USD,Agilent Technologies Inc.,3.2000%,-,Baa2,10/1/2022,98.00,-
USD,Agilent Technologies Inc.,3.8750%,-,Baa2,7/15/2023,-,105.11
USD,Agilent Technologies Inc.,3.0500%,-,Baa2,9/22/2026,94.00,100.61
USD,Agilent Technologies Inc.,2.7500%,1.89%,Baa2,9/15/2029,106.09,109.95
USD,Air Lease Corp.,3.8750%,-,,4/1/2021,102.13,102.28
USD,Air Lease Corp.,4.2500%,-,,9/15/2024,106.38,106.45
USD,Air Lease Corp.,3.7500%,1.12%,,2/1/2022,102.87,-
USD,Air Lease Corp.,3.3750%,0.55%,,6/1/2021,99.00,-
USD,Air Lease Corp.,3.6250%,2.07%,,4/1/2027,108.33,109.67
USD,Air Lease Corp.,2.6250%,0.82%,,7/1/2022,100.54,100.74
USD,Air Lease Corp.,2.7500%,0.89%,,1/15/2023,100.64,100.83
USD,Air Lease Corp.,3.6250%,2.12%,,12/1/2027,103.17,103.18
USD,Air Lease Corp.,2.5000%,0.61%,,3/1/2021,100.35,100.47
USD,Air Lease Corp.,3.2500%,1.52%,,3/1/2025,102.02,102.34
USD,Air Lease Corp.,3.8750%,1.01%,,7/3/2023,106.84,107.03
USD,Air Lease Corp.,3.5000%,0.61%,,1/15/2022,102.60,102.74
USD,Air Lease Corp.,4.6250%,2.50%,,10/1/2028,110.07,110.79
USD,Air Lease Corp.,4.2500%,1.17%,,2/1/2024,103.28,103.83
USD,Air Lease Corp.,2.2500%,1.12%,,1/15/2023,101.66,103.66
USD,Air Lease Corp.,3.2500%,2.60%,,10/1/2029,103.95,106.68
USD,Air Lease Corp.,2.3000%,1.41%,,2/1/2025,-,-
USD,Air Lease Corp.,3.0000%,2.76%,,2/1/2030,-,-
USD,Air Lease Corp.,2.8750%,1.79%,,1/15/2026,-,-
USD,Air Lease Corp.,3.3730%,3.13%,,12/1/2030,-,-
USD,Air Products & Chemicals Inc.,3.0000%,-,A2,11/3/2021,-,101.54
USD,Air Products & Chemicals Inc.,2.7500%,-,A2,2/3/2023,-,97.65
USD,Air Products & Chemicals Inc.,3.3500%,0.75%,A2,7/31/2024,-,99.42
USD,Air Products & Chemicals Inc.,2.8000%,2.62%,A2,5/15/2050,102.55,105.34
USD,Alabama Power Co.,5.8750%,-,A1,12/1/2022,-,124.50
USD,Alabama Power Co.,5.7000%,-,A1,2/15/2033,-,119.88
USD,Alabama Power Co.,5.6000%,-,A1,3/15/2033,-,113.50
USD,Alabama Power Co.,6.1250%,2.71%,A1,5/15/2038,119.00,-
USD,Alabama Power Co.,6.0000%,-,A1,3/1/2039,118.00,-
USD,Alabama Power Co.,5.5000%,-,A1,3/15/2041,112.00,-
USD,Alabama Power Co.,3.9500%,-,A1,6/1/2021,103.00,-
USD,Alabama Power Co.,5.2000%,-,A1,6/1/2041,108.31,-
USD,Alabama Power Co.,3.8500%,-,A1,12/1/2042,-,103.73
USD,Alabama Power Co.,3.5500%,-,A1,12/1/2023,102.00,-
USD,Alabama Power Co.,4.1500%,-,A1,8/15/2044,-,104.15
USD,Alabama Power Co.,3.7500%,2.82%,A1,3/1/2045,-,99.31
USD,Alabama Power Co.,2.8000%,-,A1,4/1/2025,95.00,-
USD,Alabama Power Co.,4.3000%,2.78%,A1,1/2/2046,-,107.07
USD,Alabama Power Co.,2.4500%,0.59%,A1,3/30/2022,101.78,103.74
USD,Alabama Power Co.,3.7000%,2.84%,A1,12/1/2047,-,-
USD,Alabama Power Co.,4.3000%,2.82%,A1,7/15/2048,-,-
USD,Alabama Power Co.,3.4500%,2.89%,A1,10/1/2049,109.72,117.27
USD,Albemarle Corp.,4.1500%,1.02%,Baa3,12/1/2024,-,102.01
USD,Albemarle Corp.,5.4500%,4.16%,Baa3,12/1/2044,96.23,-
USD,Albertson's Inc.,7.7500%,5.34%,WR,6/15/2026,-,98.50
USD,Albertson's Inc.,7.4500%,10.89%,WR,8/1/2029,98.22,-
USD,Albertson's Inc.,8.7000%,5.08%,WR,5/1/2030,126.01,131.62
USD,Albertson's Inc.,8.0000%,5.78%,WR,5/1/2031,96.00,-
USD,Albertson's Inc.,6.6250%,8.54%,WR,6/1/2028,83.60,-
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.2500%,-,,3/15/2026,99.47,101.47
USD,Albertsons Companies Inc./Safeway Inc./New Albertsons L.P./Albertsons LLC,3.5000%,-,,3/15/2029,99.75,101.75
USD,Alexandria Real Estate Equities Inc.,3.9500%,1.83%,Baa1,1/15/2027,-,-
USD,Alexandria Real Estate Equities Inc.,3.4500%,0.95%,Baa1,4/30/2025,104.70,104.88
USD,Alexandria Real Estate Equities Inc.,4.0000%,0.79%,Baa1,1/15/2024,-,-
USD,Alexandria Real Estate Equities Inc.,4.7000%,2.03%,Baa1,7/1/2030,-,-
USD,Alexandria Real Estate Equities Inc.,3.3750%,2.21%,Baa1,8/15/2031,-,-
USD,Alexandria Real Estate Equities Inc.,4.0000%,2.99%,Baa1,2/1/2050,-,-
USD,Alleghany Corp.,4.9500%,-,Baa1,6/27/2022,107.90,-
USD,Allegheny Ludlum Corp.,6.9500%,-,B3,12/15/2025,-,116.50
USD,Allegheny Technologies Inc.,7.8750%,4.32%,B3,8/15/2023,78.75,-
USD,Allegion U.S. Holding Company Inc.,3.5500%,2.26%,Baa3,10/1/2027,-,-
USD,Allergan Inc.,2.8000%,2.72%,WR,3/15/2023,98.00,93.45
USD,Alliance Data Systems Corp.,4.7500%,15.64%,,12/15/2024,-,-
USD,Alliance Resource Operating L.P./Alliance Resource Finance Corp.,7.5000%,11.86%,,5/1/2025,-,-
USD,Alliant Energy Finance LLC,3.7500%,0.71%,,6/15/2023,105.55,108.75
USD,Ally Financial Inc.,5.1250%,1.03%,Ba1,9/30/2024,114.68,114.99
USD,Ally Financial Inc.,4.1250%,2.52%,B1,2/13/2022,102.00,-
USD,Ally Financial Inc.,4.6250%,1.34%,,3/30/2025,107.00,-
USD,Ally Financial Inc.,4.6250%,-,,5/19/2022,104.25,-
USD,Ally Financial Inc.,5.7500%,2.23%,,11/20/2025,111.00,111.75
USD,Ally Financial Inc.,4.2500%,0.16%,,4/15/2021,-,-
USD,Ally Financial Inc.,5.8000%,1.34%,,5/1/2025,117.89,119.70
USD,Ally Financial Inc.,3.0500%,0.94%,,6/5/2023,104.46,105.91
USD,Ally Financial Inc.,1.4500%,0.86%,,10/2/2023,-,-
USD,Ally Financial Inc.,8.0000%,4.02%,Ba1,11/1/2031,134.00,-
USD,Ally Financial Inc.,8.0000%,3.19%,Ba1,11/1/2031,134.00,135.50
USD,Alphabet Inc.,3.6250%,0.14%,Aa2,5/19/2021,100.85,101.30
USD,Alphabet Inc.,3.3750%,0.37%,Aa2,2/25/2024,108.67,109.93
USD,Alphabet Inc.,1.1000%,1.49%,Aa2,8/15/2030,96.71,97.45
USD,Alphabet Inc.,1.9000%,2.26%,Aa2,8/15/2040,93.99,95.06
USD,Alphabet Inc.,2.0500%,2.49%,Aa2,8/15/2050,89.56,91.08
USD,Alphabet Inc.,2.2500%,2.63%,Aa2,8/15/2060,89.58,92.59
USD,Alphabet Inc.,0.4500%,0.60%,Aa2,8/15/2025,98.94,100.30
USD,Alphabet Inc.,0.8000%,0.99%,Aa2,8/15/2027,98.28,99.82
USD,Altera Corp.,4.1000%,0.46%,A1,11/15/2023,-,-
USD,Alteryx Inc.,0.5000%,0.57%,,8/1/2024,-,-
USD,Alteryx Inc.,1.0000%,0.86%,,8/1/2026,-,-
USD,Altria Group Inc.,9.9500%,4.58%,A3,11/10/2038,-,177.83
USD,Altria Group Inc.,10.2000%,4.44%,A3,2/6/2039,169.81,-
USD,Altria Group Inc.,4.7500%,0.37%,A3,5/5/2021,100.64,101.68
USD,Altria Group Inc.,4.2500%,3.63%,A3,8/9/2042,108.69,110.57
USD,Altria Group Inc.,2.8500%,0.45%,A3,8/9/2022,103.22,103.90
USD,Altria Group Inc.,2.9500%,0.76%,A3,5/2/2023,104.71,106.27
USD,Altria Group Inc.,4.5000%,3.68%,A3,5/2/2043,112.17,114.09
USD,Altria Group Inc.,5.3750%,3.76%,A3,1/31/2044,124.55,126.66
USD,Altria Group Inc.,4.0000%,0.70%,A3,1/31/2024,109.94,110.25
USD,Altria Group Inc.,2.6250%,1.26%,A3,9/16/2026,97.44,97.63
USD,Altria Group Inc.,3.8750%,3.71%,A3,9/16/2046,101.83,106.35
USD,Altria Group Inc.,3.4900%,0.43%,A3,2/14/2022,102.71,103.77
USD,Altria Group Inc.,3.8000%,0.81%,A3,2/14/2024,108.56,109.84
USD,Altria Group Inc.,4.4000%,1.27%,A3,2/14/2026,114.50,115.95
USD,Altria Group Inc.,4.8000%,2.28%,A3,2/14/2029,117.78,119.56
USD,Altria Group Inc.,5.8000%,3.57%,A3,2/14/2039,128.62,131.21
USD,Altria Group Inc.,5.9500%,3.85%,A3,2/14/2049,134.62,137.98
USD,Altria Group Inc.,6.2000%,4.27%,A3,2/14/2059,100.00,101.22
USD,Altria Group Inc.,7.7500%,-,A3,1/15/2027,120.00,-
USD,AmWINS Group Inc.,7.7500%,6.28%,,7/1/2026,-,-
USD,Amazon.com Inc.,2.5000%,0.57%,,11/29/2022,103.04,104.18
USD,Amazon.com Inc.,3.3000%,0.90%,A2,12/5/2021,101.52,102.71
USD,Amazon.com Inc.,3.8000%,0.70%,A2,12/5/2024,111.44,112.84
USD,Amazon.com Inc.,4.8000%,2.00%,A2,12/5/2034,107.05,108.20
USD,Amazon.com Inc.,4.9500%,2.64%,A2,12/5/2044,109.18,110.88
