,0
1978-05-01,0.2
1978-06-01,0.08
1978-07-01,0.1
1978-08-01,0.05
1978-09-01,0.05
1978-10-01,0.0
1978-11-01,0.0
1978-12-01,0.18
1979-01-01,1.85
1979-02-01,0.5
1979-03-01,0.57
1979-04-01,20.6
1979-05-01,0.65
1979-06-01,0.92
1979-07-01,1.32
1979-08-01,1.65
1979-09-01,0.7
1979-10-01,0.43
1979-11-01,0.7
1979-12-01,1.58
1980-01-01,4.1
1980-02-01,38.12
1980-03-01,87.5
1980-04-01,99.9
1980-05-01,99.98
1980-06-01,91.85
1980-07-01,35.35
1980-08-01,0.48
1980-09-01,0.0
1980-10-01,0.0
1980-11-01,0.0
1980-12-01,0.32
1981-01-01,2.17
1981-02-01,1.52
1981-03-01,0.65
1981-04-01,0.68
1981-05-01,0.4
1981-06-01,0.32
1981-07-01,2.45
1981-08-01,45.92
1981-09-01,86.05
1981-10-01,96.7
1981-11-01,99.12
1981-12-01,99.18
1982-01-01,97.88
1982-02-01,8.52
1982-03-01,78.47
1982-04-01,90.82
1982-05-01,93.02
1982-06-01,95.22
1982-07-01,96.28
1982-08-01,95.82
1982-09-01,93.9
1982-10-01,91.45
1982-11-01,62.18
1982-12-01,29.65
1983-01-01,0.65
1983-02-01,2.38
1983-03-01,0.05
1983-04-01,0.0
1983-05-01,0.0
1983-06-01,0.0
1983-07-01,0.0
1983-08-01,0.1
1983-09-01,0.0
1983-10-01,0.0
1983-11-01,0.0
1983-12-01,0.0
1984-01-01,0.0
1984-02-01,0.0
1984-03-01,0.0
1984-04-01,0.0
1984-05-01,0.0
1984-06-01,0.02
1984-07-01,0.08
1984-08-01,0.15
1984-09-01,0.08
1984-10-01,0.02
1984-11-01,0.0
1984-12-01,0.1
1985-01-01,0.22
1985-02-01,0.05
1985-03-01,0.02
1985-04-01,0.1
1985-05-01,0.08
1985-06-01,0.38
1985-07-01,0.57
1985-08-01,0.02
1985-09-01,0.0
1985-10-01,0.3
1985-11-01,0.02
1985-12-01,0.0
1986-01-01,0.1
1986-02-01,0.88
1986-03-01,0.7
1986-04-01,0.12
1986-05-01,0.08
1986-06-01,0.15
1986-07-01,0.0
1986-08-01,0.12
1986-09-01,0.0
1986-10-01,0.05
1986-11-01,0.05
1986-12-01,0.0
1987-01-01,0.62
1987-02-01,0.0
1987-03-01,0.05
1987-04-01,0.02
1987-05-01,0.02
1987-06-01,0.08
1987-07-01,0.0
1987-08-01,0.02
1987-09-01,0.0
1987-10-01,0.0
1987-11-01,0.15
1987-12-01,0.1
1988-01-01,0.2
1988-02-01,0.02
1988-03-01,0.05
1988-04-01,0.05
1988-05-01,0.08
1988-06-01,0.0
1988-07-01,0.08
1988-08-01,0.02
1988-09-01,0.08
1988-10-01,0.0
1988-11-01,0.02
1988-12-01,0.0
1989-01-01,0.05
1989-02-01,0.68
1989-03-01,0.68
1989-04-01,0.57
1989-05-01,1.55
1989-06-01,1.15
1989-07-01,1.48
1989-08-01,0.15
1989-09-01,0.27
1989-10-01,0.25
1989-11-01,0.0
1989-12-01,0.08
1990-01-01,0.22
1990-02-01,0.0
1990-03-01,0.12
1990-04-01,0.55
1990-05-01,0.48
1990-06-01,1.4
1990-07-01,7.98
1990-08-01,17.92
1990-09-01,45.32
1990-10-01,77.75
1990-11-01,83.48
1990-12-01,82.25
1991-01-01,79.4
1991-02-01,72.18
1991-03-01,47.08
1991-04-01,6.72
1991-05-01,0.35
1991-06-01,0.08
1991-07-01,0.1
1991-08-01,0.18
1991-09-01,0.02
1991-10-01,0.38
1991-11-01,0.5
1991-12-01,0.55
1992-01-01,0.18
1992-02-01,0.02
1992-03-01,0.0
1992-04-01,0.0
1992-05-01,0.08
1992-06-01,0.02
1992-07-01,0.05
1992-08-01,0.57
1992-09-01,0.15
1992-10-01,0.0
1992-11-01,0.02
1992-12-01,0.0
1993-01-01,0.0
1993-02-01,0.08
1993-03-01,0.73
1993-04-01,0.15
1993-05-01,0.1
1993-06-01,0.08
1993-07-01,0.0
1993-08-01,0.1
1993-09-01,0.0
1993-10-01,0.0
1993-11-01,0.02
1993-12-01,0.0
1994-01-01,0.02
1994-02-01,0.02
1994-03-01,0.02
1994-04-01,0.02
1994-05-01,0.02
1994-06-01,0.0
1994-07-01,0.0
1994-08-01,0.0
1994-09-01,0.0
1994-10-01,0.0
1994-11-01,0.0
1994-12-01,0.0
1995-01-01,0.08
1995-02-01,0.4
1995-03-01,0.18
1995-04-01,0.2
1995-05-01,0.08
1995-06-01,0.02
1995-07-01,0.08
1995-08-01,0.0
1995-09-01,0.02
1995-10-01,0.1
1995-11-01,0.02
1995-12-01,0.1
1996-01-01,0.48
1996-02-01,0.0
1996-03-01,0.1
1996-04-01,0.02
1996-05-01,0.0
1996-06-01,0.0
1996-07-01,0.02
1996-08-01,0.0
1996-09-01,0.0
1996-10-01,0.1
1996-11-01,0.02
1996-12-01,0.02
1997-01-01,0.0
1997-02-01,0.0
1997-03-01,0.0
1997-04-01,0.02
1997-05-01,0.02
1997-06-01,0.0
1997-07-01,0.0
1997-08-01,0.0
1997-09-01,0.0
1997-10-01,0.0
1997-11-01,0.02
1997-12-01,0.02
1998-01-01,0.0
1998-02-01,0.0
1998-03-01,0.0
1998-04-01,0.0
1998-05-01,0.05
1998-06-01,1.1
1998-07-01,0.45
1998-08-01,0.0
1998-09-01,0.08
1998-10-01,0.0
1998-11-01,0.08
1998-12-01,0.02
1999-01-01,0.02
1999-02-01,0.0
1999-03-01,0.02
1999-04-01,0.02
1999-05-01,0.0
1999-06-01,0.08
1999-07-01,0.0
1999-08-01,0.08
1999-09-01,0.12
1999-10-01,0.02
1999-11-01,0.0
1999-12-01,0.0
2000-01-01,0.0
2000-02-01,0.05
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.15
2000-06-01,0.3
2000-07-01,0.52
2000-08-01,0.5
2000-09-01,0.65
2000-10-01,2.9
2000-11-01,4.23
2000-12-01,9.2
2001-01-01,23.75
2001-02-01,30.02
2001-03-01,37.05
2001-04-01,43.4
2001-05-01,44.08
2001-06-01,44.8
2001-07-01,41.85
2001-08-01,37.55
2001-09-01,36.08
2001-10-01,25.2
2001-11-01,18.65
2001-12-01,7.6
2002-01-01,2.5
2002-02-01,1.35
2002-03-01,0.18
2002-04-01,0.05
2002-05-01,0.08
2002-06-01,0.05
2002-07-01,0.8
2002-08-01,0.25
2002-09-01,0.27
2002-10-01,0.2
2002-11-01,0.15
2002-12-01,0.88
2003-01-01,0.22
2003-02-01,0.7
2003-03-01,0.9
2003-04-01,0.82
2003-05-01,0.18
2003-06-01,0.02
2003-07-01,0.02
2003-08-01,0.1
2003-09-01,0.0
2003-10-01,0.02
2003-11-01,0.0
2003-12-01,0.38
2004-01-01,0.15
2004-02-01,0.02
2004-03-01,0.0
2004-04-01,0.05
2004-05-01,0.08
2004-06-01,0.92
2004-07-01,0.05
2004-08-01,0.08
2004-09-01,0.02
2004-10-01,0.0
2004-11-01,0.1
2004-12-01,0.0
2005-01-01,0.15
2005-02-01,0.0
2005-03-01,0.25
2005-04-01,0.05
2005-05-01,0.02
2005-06-01,0.0
2005-07-01,0.3
2005-08-01,1.9
2005-09-01,9.8
2005-10-01,0.2
2005-11-01,0.0
2005-12-01,0.0
2006-01-01,0.02
2006-02-01,0.0
2006-03-01,0.02
2006-04-01,0.15
2006-05-01,0.22
2006-06-01,0.08
2006-07-01,0.05
2006-08-01,0.05
2006-09-01,0.12
2006-10-01,0.18
2006-11-01,0.2
2006-12-01,0.0
2007-01-01,0.43
2007-02-01,0.02
2007-03-01,0.05
2007-04-01,0.0
2007-05-01,0.08
2007-06-01,0.22
2007-07-01,0.2
2007-08-01,0.1
2007-09-01,0.18
2007-10-01,0.7
2007-11-01,1.35
2007-12-01,9.32
2008-01-01,28.05
2008-02-01,55.58
2008-03-01,72.92
2008-04-01,87.72
2008-05-01,92.88
2008-06-01,95.65
2008-07-01,99.1
2008-08-01,99.95
2008-09-01,100.0
2008-10-01,95.8
2008-11-01,99.98
2008-12-01,100.0
2009-01-01,100.0
2009-02-01,99.85
2009-03-01,100.0
2009-04-01,98.65
2009-05-01,89.9
2009-06-01,61.95
2009-07-01,2.8
2009-08-01,0.3
2009-09-01,0.2
2009-10-01,0.18
2009-11-01,0.02
2009-12-01,0.02
2010-01-01,0.0
2010-02-01,0.05
2010-03-01,0.0
2010-04-01,0.0
2010-05-01,0.0
2010-06-01,0.48
2010-07-01,0.22
2010-08-01,0.1
2010-09-01,0.1
2010-10-01,0.02
2010-11-01,0.05
2010-12-01,0.0
2011-01-01,0.05
2011-02-01,0.08
2011-03-01,0.0
2011-04-01,0.2
2011-05-01,0.1
2011-06-01,0.0
2011-07-01,0.02
2011-08-01,0.02
2011-09-01,0.08
2011-10-01,0.02
2011-11-01,0.2
2011-12-01,0.0
2012-01-01,0.0
2012-02-01,0.08
2012-03-01,0.27
2012-04-01,0.05
2012-05-01,0.15
2012-06-01,0.12
2012-07-01,0.02
2012-08-01,0.22
2012-09-01,0.02
2012-10-01,0.0
2012-11-01,0.02
2012-12-01,0.08
2013-01-01,3.6
2013-02-01,0.52
2013-03-01,0.2
2013-04-01,0.18
2013-05-01,0.0
2013-06-01,0.0
2013-07-01,0.3
2013-08-01,0.02
2013-09-01,0.02
2013-10-01,0.1
2013-11-01,0.0
2013-12-01,0.2
2014-01-01,0.22
2014-02-01,0.0
2014-03-01,0.0
2014-04-01,0.08
2014-05-01,0.05
2014-06-01,0.05
2014-07-01,0.02
2014-08-01,0.02
2014-09-01,0.0
2014-10-01,0.02
2014-11-01,0.02
2014-12-01,0.15
2015-01-01,0.5
2015-02-01,0.73
2015-03-01,0.5
2015-04-01,0.48
2015-05-01,0.45
2015-06-01,0.48
2015-07-01,0.1
2015-08-01,0.18
2015-09-01,0.4
2015-10-01,0.55
2015-11-01,0.78
2015-12-01,0.48
2016-01-01,0.25
2016-02-01,0.65
2016-03-01,0.68
2016-04-01,0.38
2016-05-01,0.27
2016-06-01,0.05
2016-07-01,0.05
2016-08-01,0.15
2016-09-01,0.08
2016-10-01,0.02
2016-11-01,0.05
2016-12-01,0.02
2017-01-01,0.1
2017-02-01,0.25
2017-03-01,0.05
2017-04-01,0.02
2017-05-01,0.05
2017-06-01,0.0
2017-07-01,0.1
2017-08-01,0.35
2017-09-01,0.12
2017-10-01,0.0
2017-11-01,0.0
2017-12-01,0.12
2018-01-01,0.27
2018-02-01,0.0
2018-03-01,0.0
2018-04-01,0.05
2018-05-01,0.12
2018-06-01,0.02
2018-07-01,0.0
2018-08-01,0.02
2018-09-01,0.12
2018-10-01,0.08
2018-11-01,0.0
2018-12-01,0.05
2019-01-01,0.38
2019-02-01,0.52
2019-03-01,0.32
2019-04-01,0.48
2019-05-01,0.18
2019-06-01,0.1
2019-07-01,0.1
2019-08-01,0.05
2019-09-01,0.85
2019-10-01,0.95
2019-11-01,1.23
2019-12-01,14.05
2020-01-01,25.58
2020-02-01,58.3
2020-03-01,100.0
2020-04-01,100.0
2020-05-01,37.85
2020-06-01,37.85
2020-07-01,47.92
2020-08-01,100.0
2020-09-01,100.0
