,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
76,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,52.500,23.554
77,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4939817,,Corporate Bond,8.800,01/27/2022,,,44.950,
78,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4952537,,Corporate Bond,,02/22/2022,,,58.930,
79,BON-TON DEPT STORES INC,BONT4043053,Yes,Corporate Bond,8.000,06/15/2021,WR,NR,5.000,
80,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,8.250,
81,BUCKEYE PARTNERS L P,BPL4588185,Yes,Corporate Bond,6.375,01/22/2078,B2,B+,68.150,
82,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,D,48.250,29.650
83,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa1,D,45.000,25.329
84,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa2,D,55.000,36.231
85,CARRIZO OIL & GAS INC,CPE4514613,Yes,Corporate Bond,8.250,07/15/2025,Caa2,D,46.688,30.545
86,CBL & ASSOCS LTD PARTNERSHIP,CBL4434050,Yes,Corporate Bond,5.950,12/15/2026,WR,BB,42.925,
87,CBL & ASSOCS LTD PARTNERSHIP,CBL4171047,Yes,Corporate Bond,4.600,10/15/2024,WR,BB,42.000,
88,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,WR,BB,41.634,
89,CCF HLDGS LLC,CCFH4780640,,Corporate Bond,10.750,12/15/2023,Caa3,CC,0.000,2892.837
90,CENTENNIAL RESOURCE PRODTN LLC,CG4808416,Yes,Corporate Bond,6.875,04/01/2027,Caa2,CCC+,63.250,16.438
91,CENTENNIAL RESOURCE PRODTN LLC,CG4566447,Yes,Corporate Bond,5.375,01/15/2026,Caa2,CCC+,65.000,15.559
92,CHESAPEAKE ENERGY CORP,CHK3983297,Yes,Corporate Bond,5.750,03/15/2023,WR,NR,6.125,
93,CHESAPEAKE ENERGY CORP,CHK3983296,Yes,Corporate Bond,5.375,06/15/2021,WR,NR,6.125,
94,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,5.000,
95,CHESAPEAKE ENERGY CORP,CHK.HH,Yes,Corporate Bond,6.875,11/15/2020,WR,NR,6.156,
96,CHESAPEAKE ENERGY CORP,CHK.AA,Yes,Corporate Bond,6.125,02/15/2021,WR,NR,6.485,
97,CHESAPEAKE ENERGY CORP,CHK4116807,Yes,Corporate Bond,4.875,04/15/2022,WR,NR,6.250,
98,CHESAPEAKE ENERGY CORP,CHK4593980,,Corporate Bond,5.500,09/15/2026,WR,NR,6.156,
99,CHESAPEAKE ENERGY CORP,CHK4630790,Yes,Corporate Bond,8.000,01/15/2025,WR,NR,5.875,
100,DIAMOND OFFSHORE DRILLING INC,L4066838,Yes,Corporate Bond,4.875,11/01/2043,WR,NR,10.500,
101,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,10.500,
102,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861196,,Corporate Bond,,08/15/2027,,,65.230,
103,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,66.250,14.721
104,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,67.233,
105,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,60.250,9.958
106,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,4.750,
107,ENSIGN DRILLING INC,ESVIF4819087,,Corporate Bond,9.250,04/15/2024,Caa2,,46.125,39.572
108,EXELA INTER LLC / EXELA FIN INC,EXLI4514119,Yes,Corporate Bond,10.000,07/15/2023,Caa3,CCC-,31.000,72.276
109,FERRELLGAS PARTNERS L P / FERRELLGAS PAR,FGP.GI,,Corporate Bond,8.625,06/15/2020,C,D,15.000,
110,FORUM ENERGY TECHNOLOGIES INC,FET5027680,Yes,Corporate Bond,9.000,08/04/2025,Caa3,CCC+,65.500,20.944
111,FRONTIER COMMUNICATIONS,FTR3670827,Yes,Corporate Bond,7.875,01/15/2027,WR,NR,45.000,
112,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,WR,NR,45.750,
113,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,47.000,
114,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,44.964,
115,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,45.750,
116,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,46.100,
117,FRONTIER COMMUNICATIONS CORP,FTR4161100,Yes,Corporate Bond,6.250,09/15/2021,WR,NR,45.384,
118,FRONTIER COMMUNICATIONS CORP,FTR4161102,Yes,Corporate Bond,6.875,01/15/2025,WR,NR,45.750,
119,FRONTIER COMMUNICATIONS CORP,FTR4360653,Yes,Corporate Bond,10.500,09/15/2022,WR,NR,49.750,
120,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,47.000,
121,GOLDMAN SACHS GROUP INC,GS4664628,,Corporate Bond,,08/10/2048,,,47.750,
122,GOLDMAN SACHS GROUP INC,GS4607879,,Corporate Bond,,03/08/2048,,,47.750,
123,GOODMAN NETWORKS INC,GGHI4505335,,Corporate Bond,8.000,05/11/2022,,,25.000,146.555
124,GRAN TIERRA ENERGY INC DEL,GTE4836965,,Corporate Bond,7.750,05/23/2027,,,50.250,
125,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,50.500,
126,GS FIN CORP MEDIUM TERM NTS BOOK ENTRY,GS4731418,Yes,Corporate Bond,7.500,10/12/2022,,,34.480,
127,GS FIN CORP MEDIUM TERM NTS BOOK ENTRY,GS4592761,No,Corporate Bond,,02/04/2021,NR,,37.260,
128,GTT COMMUNICATIONS INC,GTT4502086,Yes,Corporate Bond,7.875,12/31/2024,Caa2,CCC-,40.500,37.524
129,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,63.938,
130,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,63.000,
131,HALLMARK FINL SVCS INC,HALL4871887,Yes,Corporate Bond,6.250,08/15/2029,,,65.000,13.114
132,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,42.584,
133,HERTZ CORP,HTZGQ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,47.000,
134,HERTZ CORP,HTZGQ4402229,Yes,Corporate Bond,5.500,10/15/2024,WR,NR,47.250,
135,HERTZ CORP,HTZGQ4402231,,Corporate Bond,,10/15/2024,,,47.840,
136,HERTZ CORP,HTZGQ4861322,Yes,Corporate Bond,7.125,08/01/2026,WR,NR,46.500,
137,HERTZ CORP,HTZGQ4861323,,Corporate Bond,7.125,08/01/2026,,,47.075,
138,ILFC E-CAPITAL TR I,AIG.GLZ,Yes,Corporate Bond,2.980,12/21/2065,,BB+,68.000,
139,ILFC E-CAPITAL TRUST II,AIG.GSD,,Corporate Bond,,12/21/2065,,,69.750,
140,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,47.000,
141,GOLDMAN SACHS GROUP INC,GS4664628,,Corporate Bond,,08/10/2048,,,47.750,
142,GOLDMAN SACHS GROUP INC,GS4607879,,Corporate Bond,,03/08/2048,,,47.750,
143,GOODMAN NETWORKS INC,GGHI4505335,,Corporate Bond,8.000,05/11/2022,,,25.000,146.555
144,GRAN TIERRA ENERGY INC DEL,GTE4836965,,Corporate Bond,7.750,05/23/2027,,,50.250,
145,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,50.500,
146,GS FIN CORP MEDIUM TERM NTS BOOK ENTRY,GS4731418,Yes,Corporate Bond,7.500,10/12/2022,,,34.480,
147,GS FIN CORP MEDIUM TERM NTS BOOK ENTRY,GS4592761,No,Corporate Bond,,02/04/2021,NR,,37.260,
148,GTT COMMUNICATIONS INC,GTT4502086,Yes,Corporate Bond,7.875,12/31/2024,Caa2,CCC-,40.500,37.524
149,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,63.938,
150,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,63.000,
151,HALLMARK FINL SVCS INC,HALL4871887,Yes,Corporate Bond,6.250,08/15/2029,,,65.000,13.114
152,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,42.584,
153,HERTZ CORP,HTZGQ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,47.000,
154,HERTZ CORP,HTZGQ4402229,Yes,Corporate Bond,5.500,10/15/2024,WR,NR,47.250,
155,HERTZ CORP,HTZGQ4402231,,Corporate Bond,,10/15/2024,,,47.840,
156,HERTZ CORP,HTZGQ4861322,Yes,Corporate Bond,7.125,08/01/2026,WR,NR,46.500,
157,HERTZ CORP,HTZGQ4861323,,Corporate Bond,7.125,08/01/2026,,,47.075,
158,ILFC E-CAPITAL TR I,AIG.GLZ,Yes,Corporate Bond,2.980,12/21/2065,,BB+,68.000,
159,ILFC E-CAPITAL TRUST II,AIG.GSD,,Corporate Bond,,12/21/2065,,,69.750,
160,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa2,,62.500,31.076
161,NABORS INDS INC NEW,NBR4623221,No,Corporate Bond,0.750,01/15/2024,,,40.500,32.668
162,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa2,,46.000,28.904
163,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,Caa1,CC,68.070,16.807
164,NABORS INDS LTD,NBR4933657,Yes,Corporate Bond,7.500,01/15/2028,B2,CC,68.000,14.963
165,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa3,CCC-,69.000,13.786
166,NAVIOS MARITIME HLDGS INC / NAVIOS MARIT,NM4071396,,Corporate Bond,7.375,01/15/2022,Caa1,CCC+,51.530,82.028
167,NAVIOS MARITIME HOLDINGS INC / NAVIOS MA,NM4071395,,Corporate Bond,7.375,01/15/2022,,B,56.333,
168,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,CCC+,61.600,27.577
169,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,CCC+,50.100,26.371
170,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,CCC+,51.500,24.075
171,NOBLE HLDG INTL LTD,NEBLQ3688864,Yes,Corporate Bond,6.050,03/01/2041,WR,,1.125,
172,NOBLE HLDG INTL LTD,NEBLQ3817868,Yes,Corporate Bond,5.250,03/15/2042,WR,,1.063,
173,NOBLE HLDG INTL LTD,NEBLQ4221699,Yes,Corporate Bond,8.950,04/01/2045,WR,,1.125,
174,NOBLE HLDG INTL LTD,NEBLQ4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,1.000,
175,OCCIDENTAL PETE CORP,APC4878869,No,Corporate Bond,,10/10/2036,Ba2,BB-,45.875,
176,ODEBRECHT DRILLING NORBEVIII/IX LTD,ODBR4583858,,Corporate Bond,7.350,12/01/2026,,,24.500,
177,ODEBRECHT FIN LTD,BAH3764708,,Corporate Bond,7.500,12/31/3999,,,4.800,
178,ODEBRECHT OFFSHORE DRILLINGFIN LTD,BAK4583861,,Corporate Bond,7.720,12/01/2026,,,10.150,
179,ODEBRECHT OIL & GAS FIN LTD,BAK4584120,,Corporate Bond,,12/31/3999,,,0.050,
180,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4499528,Yes,Corporate Bond,7.250,06/15/2025,B1,B+,64.500,19.395
181,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4938116,Yes,Corporate Bond,6.000,02/15/2028,B1,B+,55.372,16.973
182,PBF HLDG CO LLC / PBF FIN CORP,PBFQ5078144,,Corporate Bond,6.000,02/15/2028,,,56.625,16.527
183,PEABODY SECS FIN CORP,BTU4454383,Yes,Corporate Bond,6.000,03/31/2022,Caa1,CCC-,42.125,89.026
184,PEABODY SECS FIN CORP,BTU4454384,,Corporate Bond,6.000,03/31/2022,,,43.500,
185,PEABODY SECS FIN CORP,BTU4454391,,Corporate Bond,6.375,03/31/2025,,,26.000,
186,PENNEY J C CORP INC,JCPNQ3707310,,Corporate Bond,6.900,08/15/2026,WR,,0.010,
187,PENNEY J C INC,JCPNQ3670578,,Corporate Bond,6.375,10/15/2036,WR,NR,0.160,
188,PENNEY J C INC,JCPNQ3682985,,Corporate Bond,5.650,06/01/2020,WR,NR,0.050,
189,PPL ENERGY SUPPLY LLC,TLN3669491,Yes,Corporate Bond,6.000,12/15/2036,B3,CCC+,48.000,14.386
190,PRIDE INTL INC DEL,ESV3684248,Yes,Corporate Bond,6.875,08/15/2020,WR,NR,7.000,
191,PRIDE INTL INC DEL,ESV3684249,Yes,Corporate Bond,7.875,08/15/2040,WR,NR,7.000,
192,PROJECT HOMESTAKE MERGER CORP,PJHM4218200,,Corporate Bond,8.875,03/01/2023,,,60.000,
193,RAAM GLOBAL ENERGY CO,RAAM.AD,,Corporate Bond,12.500,10/01/2015,WR,NR,0.010,
194,REVLON CONSUMER PRODS CORP,REV4433558,Yes,Corporate Bond,6.250,08/01/2024,C,C,30.000,49.450
195,RIO ENERGY S A / UGEN S A / UENSA S A,MSUE4591921,,Corporate Bond,,02/01/2025,,,69.100,
196,ROYAL BK CDA GLOBAL MEDIUM TERM SR BK NT,RY4588007,No,Corporate Bond,9.200,01/28/2021,NR,,27.800,
197,SAMARCO MINERACAO S A,SMRQ3924309,,Corporate Bond,,11/01/2022,,,64.750,
198,SAMARCO MINERACAO S A,SMRQ4062492,,Corporate Bond,5.750,10/24/2023,,,67.000,
199,SAMARCO MINERACAO S A,SMRQ4167158,,Corporate Bond,5.375,09/26/2024,,,66.750,
