,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
19,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,5.000,
20,ACCELERATE DIAGNOSTICS INC,AXDX4833965,,Corporate Bond,2.500,03/15/2023,,,64.000,22.486
21,AEROPUERTOS ARGENTINA 2000 S.A,AEAA4989980,,Corporate Bond,9.375,02/01/2027,,,67.500,
22,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,50.000,
23,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,56.750,33.538
24,AMC ENTMT HLDGS INC,AMC5040765,,Corporate Bond,12.000,06/15/2026,,,19.200,
25,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,18.750,72.988
26,AMC ENTMT HLDGS INC,AMC4978205,Yes,Corporate Bond,10.500,04/15/2025,Caa2,CCC,65.500,23.224
27,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,12.000,63.291
28,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,19.420,46.457
29,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,14.450,67.389
30,AMERICAN AIRLINES INC 2014-1 CL B PASS T,AAL4160720,Yes,Corporate Bond,4.375,04/01/2024,,BB-,65.176,
31,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,54.000,
32,AMERICAN AIRLS GROUP INC,AAL4955090,Yes,Corporate Bond,3.750,03/01/2025,Caa1,CCC,50.250,21.950
33,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,68.000,
34,ANTERO RES CORP,AR4434887,Yes,Corporate Bond,5.000,03/01/2025,B3,B,65.030,16.485
35,ASSURED GTY U S HLDGS INC,AGO.GB,Yes,Corporate Bond,2.630,12/15/2066,Baa3,BBB+,67.001,
36,AVATION CAP S A,PALF4629879,Yes,Corporate Bond,6.500,05/15/2021,,,68.500,82.614
37,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4954896,No,Corporate Bond,,02/26/2025,NR,,62.220,
38,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,Caa3,CCC,27.600,92.056
39,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,5.000,
40,ACCELERATE DIAGNOSTICS INC,AXDX4833965,,Corporate Bond,2.500,03/15/2023,,,64.000,22.486
41,AEROPUERTOS ARGENTINA 2000 S.A,AEAA4989980,,Corporate Bond,9.375,02/01/2027,,,67.500,
42,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,50.000,
43,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,56.750,33.538
44,AMC ENTMT HLDGS INC,AMC5040765,,Corporate Bond,12.000,06/15/2026,,,19.200,
45,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,18.750,72.988
46,AMC ENTMT HLDGS INC,AMC4978205,Yes,Corporate Bond,10.500,04/15/2025,Caa2,CCC,65.500,23.224
47,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,12.000,63.291
48,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,19.420,46.457
49,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,14.450,67.389
50,AMERICAN AIRLINES INC 2014-1 CL B PASS T,AAL4160720,Yes,Corporate Bond,4.375,04/01/2024,,BB-,65.176,
51,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,54.000,
52,AMERICAN AIRLS GROUP INC,AAL4955090,Yes,Corporate Bond,3.750,03/01/2025,Caa1,CCC,50.250,21.950
53,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,68.000,
54,ANTERO RES CORP,AR4434887,Yes,Corporate Bond,5.000,03/01/2025,B3,B,65.030,16.485
55,ASSURED GTY U S HLDGS INC,AGO.GB,Yes,Corporate Bond,2.630,12/15/2066,Baa3,BBB+,67.001,
56,AVATION CAP S A,PALF4629879,Yes,Corporate Bond,6.500,05/15/2021,,,68.500,82.614
57,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4954896,No,Corporate Bond,,02/26/2025,NR,,62.220,
58,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,Caa3,CCC,27.600,92.056
59,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,5.000,
60,CALFRAC HLDGS LP,CFW4633727,,Corporate Bond,,06/15/2026,,,7.400,
61,CALIFORNIA RES CORP,CRC4163787,Yes,Corporate Bond,6.000,11/15/2024,WR,NR,1.520,
62,CALIFORNIA RES CORP,CRC4321759,Yes,Corporate Bond,8.000,12/15/2022,WR,NR,1.240,
63,CALIFORNIA RES CORP,CRC4323162,,Corporate Bond,8.000,12/15/2022,,,1.650,
64,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,B-,35.280,39.851
65,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa1,B-,29.000,36.992
66,CARLSON TRAVEL INC,CTHM5038547,Yes,Corporate Bond,11.500,12/15/2026,,,56.250,26.144
67,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa1,B-,40.500,50.557
68,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,C,BB,37.051,44.019
69,CBL & ASSOCS LTD PARTNERSHIP,CBL4171047,Yes,Corporate Bond,4.600,10/15/2024,C,BB,37.710,34.237
70,CENTENNIAL RESOURCE PRODTN LLC,CG4808416,Yes,Corporate Bond,6.875,04/01/2027,Caa2,CCC+,40.750,26.468
71,CHESAPEAKE ENERGY CORP,CHK.AA,Yes,Corporate Bond,6.125,02/15/2021,WR,NR,3.189,
72,CHESAPEAKE ENERGY CORP,CHK.HH,Yes,Corporate Bond,6.875,11/15/2020,WR,NR,3.300,
73,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,4.125,
74,CHESAPEAKE ENERGY CORP,CHK3983296,Yes,Corporate Bond,5.375,06/15/2021,WR,NR,4.125,
75,CHESAPEAKE ENERGY CORP,CHK3983297,Yes,Corporate Bond,5.750,03/15/2023,WR,NR,4.125,
76,CHESAPEAKE ENERGY CORP,CHK4633138,Yes,Corporate Bond,8.000,06/15/2027,WR,NR,3.750,
77,CHESAPEAKE ENERGY CORP,CHK4720846,Yes,Corporate Bond,7.500,10/01/2026,WR,NR,4.125,
78,CITIGROUP GLOBAL MKTS HLDGS INC MEDIUM T,C4922097,Yes,Corporate Bond,11.200,12/08/2022,NR,,66.120,
79,CITIGROUP GLOBAL MKTS HLDGS INC MEDIUM T,C4933302,Yes,Corporate Bond,,07/12/2023,NR,,58.110,
80,ENTERPRISE MERGER SUB INC,KKR4728097,Yes,Corporate Bond,8.750,10/15/2026,Ca,CC,47.030,27.049
81,EXELA INTER LLC / EXELA FIN INC,EXLI4514119,Yes,Corporate Bond,10.000,07/15/2023,Caa3,CCC-,31.500,67.784
82,FEDERATED RETAIL HLDGS INC,M.AI,Yes,Corporate Bond,6.375,03/15/2037,B1,B,63.856,11.245
83,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,Ba3,NR,40.287,
84,FRONTIER COMMUNICATIONS CORP,FTR4361327,Yes,Corporate Bond,11.000,09/15/2025,WR,NR,43.000,
85,FRONTIER COMMUNICATIONS CORP,FTR4360653,Yes,Corporate Bond,10.500,09/15/2022,WR,NR,42.500,
86,FRONTIER COMMUNICATIONS CORP,FTR4161102,Yes,Corporate Bond,6.875,01/15/2025,WR,NR,39.500,
87,FRONTIER COMMUNICATIONS CORP,FTR4161100,Yes,Corporate Bond,6.250,09/15/2021,WR,NR,38.160,
88,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,40.500,
89,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,39.000,
90,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,39.160,
91,GCL New Energy Holdings Ltd.,SMTLF4804153,,Corporate Bond,7.100,01/30/2021,,,48.725,
92,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.283,11/15/2066,Caa1,CCC-,40.250,
93,GLOBAL AIRCRAFT LEASING CO LTD,AVOL4865332,Yes,Corporate Bond,7.250,09/15/2024,Ba2,,51.655,28.421
94,GLOBAL AIRCRAFT LEASING CO LTD,AVOL4865333,,Corporate Bond,6.500,09/15/2024,,,51.750,
95,GOL FINANCE,GOL.GE,,Corporate Bond,8.750,12/31/3999,,,67.000,
96,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,34.000,
97,GRUPO KALTEX SA DE CV,MKXS4483059,,Corporate Bond,8.875,04/11/2022,,,59.750,
98,GRUPO POSADAS S A B DE CV,GPDA4263692,,Corporate Bond,,06/30/2022,,,37.625,
99,GTT COMMUNICATIONS INC,GTT4509768,,Corporate Bond,7.875,12/31/2024,,,51.000,
100,ENTERPRISE MERGER SUB INC,KKR4728097,Yes,Corporate Bond,8.750,10/15/2026,Ca,CC,47.030,27.049
101,EXELA INTER LLC / EXELA FIN INC,EXLI4514119,Yes,Corporate Bond,10.000,07/15/2023,Caa3,CCC-,31.500,67.784
102,FEDERATED RETAIL HLDGS INC,M.AI,Yes,Corporate Bond,6.375,03/15/2037,B1,B,63.856,11.245
103,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,Ba3,NR,40.287,
104,FRONTIER COMMUNICATIONS CORP,FTR4361327,Yes,Corporate Bond,11.000,09/15/2025,WR,NR,43.000,
105,FRONTIER COMMUNICATIONS CORP,FTR4360653,Yes,Corporate Bond,10.500,09/15/2022,WR,NR,42.500,
106,FRONTIER COMMUNICATIONS CORP,FTR4161102,Yes,Corporate Bond,6.875,01/15/2025,WR,NR,39.500,
107,FRONTIER COMMUNICATIONS CORP,FTR4161100,Yes,Corporate Bond,6.250,09/15/2021,WR,NR,38.160,
108,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,40.500,
109,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,39.000,
110,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,39.160,
111,GCL New Energy Holdings Ltd.,SMTLF4804153,,Corporate Bond,7.100,01/30/2021,,,48.725,
112,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.283,11/15/2066,Caa1,CCC-,40.250,
113,GLOBAL AIRCRAFT LEASING CO LTD,AVOL4865332,Yes,Corporate Bond,7.250,09/15/2024,Ba2,,51.655,28.421
114,GLOBAL AIRCRAFT LEASING CO LTD,AVOL4865333,,Corporate Bond,6.500,09/15/2024,,,51.750,
115,GOL FINANCE,GOL.GE,,Corporate Bond,8.750,12/31/3999,,,67.000,
116,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,34.000,
117,GRUPO KALTEX SA DE CV,MKXS4483059,,Corporate Bond,8.875,04/11/2022,,,59.750,
118,GRUPO POSADAS S A B DE CV,GPDA4263692,,Corporate Bond,,06/30/2022,,,37.625,
119,GTT COMMUNICATIONS INC,GTT4509768,,Corporate Bond,7.875,12/31/2024,,,51.000,
120,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,Caa2,CCC+,62.900,27.788
121,HERTZ CORP,HTZ.AI,,Corporate Bond,7.000,01/15/2028,WR,,40.435,
122,HERTZ CORP,HTZ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,41.709,
123,HERTZ CORP,HTZ4402229,Yes,Corporate Bond,5.500,10/15/2024,WR,NR,44.500,
124,HERTZ CORP,HTZ4402231,,Corporate Bond,,10/15/2024,,,43.500,
125,HERTZ CORP,HTZ4861322,Yes,Corporate Bond,7.125,08/01/2026,WR,NR,44.000,
126,HERTZ CORP,HTZ4912678,Yes,Corporate Bond,6.000,01/15/2028,WR,NR,45.000,
127,HERTZ CORP,HTZ4912679,,Corporate Bond,6.000,01/15/2028,,,42.500,
128,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4591867,No,Corporate Bond,10.100,02/16/2021,NR,,32.510,
129,INDUSTRIAS UNIDAS S A DE C V,INUN4954290,,Corporate Bond,9.000,11/30/2027,,,39.000,29.617
130,INTELSAT JACKSON HLDGS S A,I4132951,Yes,Corporate Bond,5.500,08/01/2023,WR,NR,60.000,
131,INTELSAT S A,I4857509,,Corporate Bond,4.500,06/15/2025,,,30.500,
132,LAREDO PETE INC NEW,LPI4936037,Yes,Corporate Bond,10.125,01/15/2028,Caa1,B-,54.007,23.648
133,LAREDO PETE INC NEW,LPI4936036,Yes,Corporate Bond,9.500,01/15/2025,Caa1,B-,56.495,27.356
134,LATAM FIN LTD,LFL4795122,,Corporate Bond,,03/01/2026,,,36.500,
135,LATAM FIN LTD,LFL4482988,,Corporate Bond,6.875,04/11/2024,,,36.500,
136,LINCOLN NATL CORP IND,LNC.GM,Yes,Corporate Bond,2.312,04/20/2067,Baa3,BBB,69.550,
137,LSC COMMUNICATIONS INC,LKSD4407705,Yes,Corporate Bond,8.750,10/15/2023,WR,NR,16.063,
138,MACYS RETAIL HLDGS INC,M.AL,,Corporate Bond,6.790,07/15/2027,B1,B,67.008,14.623
139,MACYS RETAIL HLDGS INC,M.AA,Yes,Corporate Bond,5.125,01/15/2042,B1,B,55.000,10.425
140,MACYS RETAIL HLDGS INC,M3930952,Yes,Corporate Bond,4.300,02/15/2043,B1,B,57.000,8.693
141,MACYS RETAIL HLDGS INC,M4184487,Yes,Corporate Bond,4.500,12/15/2034,B1,B,58.837,9.986
142,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4150283,,Corporate Bond,,08/01/2022,,,23.500,
143,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4287830,,Corporate Bond,,10/15/2023,,,24.375,
144,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,Ca,C,14.091,113.615
145,MAY DEPT STORES CO,M.BA,Yes,Corporate Bond,7.875,03/01/2030,B1,B,69.000,13.873
146,MORGAN STANLEY FIN LLC,MS4685767,,Corporate Bond,,09/30/2021,NR,,10.000,
147,MOSS CREEK RES HLDGS INC,MSSK4586652,Yes,Corporate Bond,7.500,01/15/2026,Caa2,B-,59.516,20.366
148,MOSS CREEK RES HLDGS INC,MSSK4827774,Yes,Corporate Bond,10.500,05/15/2027,Caa2,B-,61.530,21.723
149,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,B3,BBB,51.075,32.005
150,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,B3,,51.534,39.842
151,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,B3,,30.980,41.210
152,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,Ba3,CCC+,46.000,27.032
153,NABORS INDS LTD,NBR4933657,Yes,Corporate Bond,7.500,01/15/2028,Ba3,CCC+,45.000,23.705
154,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa1,CCC+,66.153,14.526
155,NAVIOS MARITIME ACQUISITIONCORPORATION /,NM4066195,,Corporate Bond,8.125,11/15/2021,,,68.987,
156,NAVIOS MARITIME HOLDINGS INC / NAVIOS MA,NM4071395,,Corporate Bond,7.375,01/15/2022,,B,47.533,
157,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,B+,66.750,23.259
158,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,B+,63.000,18.870
159,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,B+,58.500,20.356
160,NOBLE HLDG INTL LTD,NE.AB,Yes,Corporate Bond,6.200,08/01/2040,WR,,1.350,
161,NOBLE HLDG INTL LTD,NE.AC,Yes,Corporate Bond,4.900,08/01/2020,WR,,0.750,
162,NOBLE HLDG INTL LTD,NE4437046,Yes,Corporate Bond,7.750,01/15/2024,WR,,0.500,
163,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551824,,Corporate Bond,,11/01/2022,,,2.945,
164,OASIS PETE INC NEW,COP3698523,Yes,Corporate Bond,6.500,11/01/2021,WR,D,25.075,
165,OASIS PETE INC NEW,COP3872795,Yes,Corporate Bond,6.875,01/15/2023,WR,D,26.850,
166,OASIS PETE INC NEW,COP4155695,Yes,Corporate Bond,6.875,03/15/2022,WR,D,26.250,
167,OASIS PETE INC NEW,COP4404217,No,Corporate Bond,2.625,09/15/2023,,D,26.000,
168,OASIS PETE INC NEW,COP4628668,Yes,Corporate Bond,6.250,05/01/2026,WR,D,26.250,
169,OCCIDENTAL PETE CORP,APC4349251,Yes,Corporate Bond,4.400,04/15/2046,Ba2,BB+,69.750,6.947
170,OCCIDENTAL PETE CORP,APC4422781,Yes,Corporate Bond,4.100,02/15/2047,Ba2,BB+,68.000,6.702
171,OCCIDENTAL PETE CORP,APC4606457,Yes,Corporate Bond,4.200,03/15/2048,Ba2,BB+,67.000,6.894
172,OCCIDENTAL PETE CORP,APC4869088,Yes,Corporate Bond,4.400,08/15/2049,Ba2,BB+,69.400,6.845
173,OCCIDENTAL PETE CORP,APC4875630,Yes,Corporate Bond,4.500,07/15/2044,Ba2,BB+,70.000,7.139
174,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4938116,Yes,Corporate Bond,6.000,02/15/2028,B1,BB,64.750,13.769
175,PBF HOLDING COMPANY LLC / PBF FINANCE CO,PBFH4938117,,Corporate Bond,6.000,02/15/2028,,,65.000,
176,PEABODY SECS FIN CORP,BTU4454390,Yes,Corporate Bond,6.375,03/31/2025,B3,CCC+,37.506,34.994
177,PEABODY SECS FIN CORP,BTU4454391,,Corporate Bond,6.375,03/31/2025,,,39.000,
178,PENNEY J C CORP INC,JCPNQ3707368,No,Corporate Bond,7.400,04/01/2037,WR,NR,0.887,
179,PENNEY J C INC,JCPNQ3670578,,Corporate Bond,6.375,10/15/2036,WR,NR,0.898,
180,PIMCO MUN INCOME FD II,ALIZF4660475,,Corporate Bond,,12/31/3999,,,68.000,
181,PIMCO NEW YORK MUN INCOME FD II,ALIZF4658344,,Corporate Bond,2.138,12/31/3999,,,68.000,
182,PLAINS ALL AMERICAN PIPELINE L.P.,PAA4550445,Yes,Corporate Bond,6.125,12/31/3999,,BB,60.500,10.123
183,PPL ENERGY SUPPLY LLC,TLN3669491,Yes,Corporate Bond,6.000,12/15/2036,B3,CCC+,43.835,15.603
184,PRECISION DRILLING CORP,PDS4234582,Yes,Corporate Bond,5.250,11/15/2024,B3,,63.627,18.209
185,PRIDE INTL INC DEL,ESV3684248,Yes,Corporate Bond,6.875,08/15/2020,WR,NR,9.250,
186,QEP RES INC,QEP4562432,Yes,Corporate Bond,5.625,03/01/2026,B3,B+,57.500,18.358
187,RAYONIER A M PRODS INC,RYAM4125344,Yes,Corporate Bond,5.500,06/01/2024,Caa2,CCC,69.563,17.036
188,REVLON CONSUMER PRODS CORP,MCFH4078799,Yes,Corporate Bond,5.750,02/15/2021,C,C,33.770,558.949
189,RIO ENERGY S A / UGEN S A / UENSA S A,MSUE4591921,,Corporate Bond,,02/01/2025,,,59.844,
190,ROYAL BK CDA GLOBAL MEDIUM TERM SR BK NT,RY4932341,No,Corporate Bond,10.000,01/20/2023,NR,,65.210,
191,SAMARCO MINERACAO S A,SMRQ3924309,,Corporate Bond,,11/01/2022,,,51.552,
192,SAMARCO MINERACAO S A,SMRQ4062492,,Corporate Bond,5.750,10/24/2023,,,51.500,
193,SEARS ROEBUCK ACCEP CORP,SHLDQ3702573,Yes,Corporate Bond,7.500,10/15/2027,WR,NR,2.700,
194,SESI L L C,SPN3881273,Yes,Corporate Bond,7.125,12/15/2021,C,CC,29.500,151.372
195,SESI L L C,SPN4998364,,Corporate Bond,7.125,12/15/2021,C,,30.000,148.013
196,SHELF DRILLING HLDGS LTD,SHLF4594334,Yes,Corporate Bond,8.250,02/15/2025,Caa2,,40.500,36.516
197,SM ENERGY CO,SM4401573,Yes,Corporate Bond,6.750,09/15/2026,Caa2,B-,42.050,26.753
198,SM ENERGY CO,SM4664064,Yes,Corporate Bond,6.625,01/15/2027,Caa2,B-,44.534,24.275
199,SOCIETE GENERALE MEDIUM TERM NTS BOOK EN,SCGL4833903,,Corporate Bond,8.000,05/19/2022,,,22.020,
200,SOCIETE GENERALE MEDIUM TERM NTS BOOK EN,SCGL4920313,,Corporate Bond,10.300,06/01/2023,,,61.410,
201,SOCIETE GENERALE MEDIUM TERM NTS BOOK EN,SCGL4942370,,Corporate Bond,10.250,02/02/2023,,,46.530,
202,SOCIETE GENERALE MEDIUM TERM NTS BOOK EN,SCGL4956250,,Corporate Bond,9.000,08/29/2023,,,63.250,
203,SUMMIT MIDSTREAM PARTNERS LP,SMLP4564432,Yes,Corporate Bond,9.500,12/31/3999,,C,13.875,68.468
204,TALEN ENERGY SUPPLY LLC,TLN4332459,Yes,Corporate Bond,6.500,06/01/2025,B3,CCC+,63.705,18.458
205,TENNESSEE MERGER SUB INC,TMHL4444790,Yes,Corporate Bond,6.375,02/01/2025,Ca,CCC,68.019,17.157
206,TILRAY INC,TLRY4901957,,Corporate Bond,5.000,10/01/2023,,,41.375,40.675
207,TRANSOCEAN GUARDIAN LTD,RIG4651177,Yes,Corporate Bond,5.875,01/15/2024,Caa1,CCC+,62.000,
208,TRANSOCEAN INC,RIG4934643,Yes,Corporate Bond,8.000,02/01/2027,Ca,,29.700,38.051
209,TRANSOCEAN INC,RIG5045766,Yes,Corporate Bond,11.500,01/30/2027,Caa3,,39.030,37.134
210,TRANSOCEAN INC,RIG.GP,Yes,Corporate Bond,7.500,04/15/2031,Caa2,CCC-,15.150,51.754
211,TRANSOCEAN INC,RIG.GX,Yes,Corporate Bond,6.800,03/15/2038,C,CCC-,13.100,51.852
212,TRANSOCEAN INC,RIG.HG,Yes,Corporate Bond,8.375,12/15/2021,C,CCC-,55.875,68.185
213,TRANSOCEAN INC,RIG.HH,Yes,Corporate Bond,9.350,12/15/2041,C,CCC-,15.604,59.380
214,TRANSOCEAN INC,RIG4550447,Yes,Corporate Bond,7.500,01/15/2026,B3,CCC-,22.000,51.663
215,TRANSOCEAN INC NEW,RIG5046392,,Corporate Bond,11.500,01/30/2027,,,38.400,
216,TRANSOCEAN OFFSHORE INC,RIG.GK,Yes,Corporate Bond,7.450,04/15/2027,C,CCC-,14.575,62.074
217,TRANSOCEAN SENTRY LTD,RIG4834979,Yes,Corporate Bond,5.375,05/15/2023,Caa1,,65.500,23.923
218,TULLOW OIL PLC,TUWLF4611730,Yes,Corporate Bond,7.000,03/01/2025,Caa2,,46.000,29.804
219,UNITED STS STL CORP NEW,X.GF,Yes,Corporate Bond,6.650,06/01/2037,Caa2,B-,63.282,11.707
