,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
39,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769508,No,Corporate Bond,,11/25/2022,NR,,32.610,
40,AEROPUERTOS ARGENTINA 2000 S.A,AEAA4989980,,Corporate Bond,9.375,02/01/2027,,,68.750,
41,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,53.482,36.334
42,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,CCC-,22.600,40.314
43,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,CCC-,28.500,51.913
44,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,CCC-,25.100,45.739
45,AMERICAN AIRLINES INC 2014-1 CL B PASS T,AAL4160720,Yes,Corporate Bond,4.375,04/01/2024,,BB-,60.210,
46,AMERICAN AIRLS 2017-1 CL A PASS THRU TR,AAL4442280,Yes,Corporate Bond,4.000,08/15/2030,Baa3,,69.500,
47,AMERICAN AIRLS GROUP INC,AAL4835666,Yes,Corporate Bond,5.000,06/01/2022,Caa1,CCC,68.243,30.756
48,AMERICAN AIRLS GROUP INC,AAL4955090,Yes,Corporate Bond,3.750,03/01/2025,Caa1,CCC,50.500,21.748
49,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,50.875,
50,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,69.500,
51,ANTERO RES CORP,AR4434887,Yes,Corporate Bond,5.000,03/01/2025,B3,B,62.283,17.651
52,ASSURED GTY U S HLDGS INC,AGO.GB,Yes,Corporate Bond,2.630,12/15/2066,Baa3,BBB+,70.000,
53,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,35.000,112.084
54,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4949194,No,Corporate Bond,11.050,05/12/2021,NR,,52.250,
55,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4927184,No,Corporate Bond,12.000,03/30/2021,NR,,44.180,
56,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769501,,Corporate Bond,12.200,11/26/2021,NR,,30.320,
57,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4642877,No,Corporate Bond,,06/27/2022,NR,,25.090,
58,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4858989,No,Corporate Bond,14.500,10/30/2020,NR,,40.910,
59,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769508,No,Corporate Bond,,11/25/2022,NR,,32.610,
60,AEROPUERTOS ARGENTINA 2000 S.A,AEAA4989980,,Corporate Bond,9.375,02/01/2027,,,68.750,
61,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,53.482,36.334
62,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,CCC-,22.600,40.314
63,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,CCC-,28.500,51.913
64,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,CCC-,25.100,45.739
65,AMERICAN AIRLINES INC 2014-1 CL B PASS T,AAL4160720,Yes,Corporate Bond,4.375,04/01/2024,,BB-,60.210,
66,AMERICAN AIRLS 2017-1 CL A PASS THRU TR,AAL4442280,Yes,Corporate Bond,4.000,08/15/2030,Baa3,,69.500,
67,AMERICAN AIRLS GROUP INC,AAL4835666,Yes,Corporate Bond,5.000,06/01/2022,Caa1,CCC,68.243,30.756
68,AMERICAN AIRLS GROUP INC,AAL4955090,Yes,Corporate Bond,3.750,03/01/2025,Caa1,CCC,50.500,21.748
69,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,50.875,
70,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,69.500,
71,ANTERO RES CORP,AR4434887,Yes,Corporate Bond,5.000,03/01/2025,B3,B,62.283,17.651
72,ASSURED GTY U S HLDGS INC,AGO.GB,Yes,Corporate Bond,2.630,12/15/2066,Baa3,BBB+,70.000,
73,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,35.000,112.084
74,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4949194,No,Corporate Bond,11.050,05/12/2021,NR,,52.250,
75,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4927184,No,Corporate Bond,12.000,03/30/2021,NR,,44.180,
76,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769501,,Corporate Bond,12.200,11/26/2021,NR,,30.320,
77,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4642877,No,Corporate Bond,,06/27/2022,NR,,25.090,
78,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4858989,No,Corporate Bond,14.500,10/30/2020,NR,,40.910,
79,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769508,No,Corporate Bond,,11/25/2022,NR,,32.610,
80,AEROPUERTOS ARGENTINA 2000 S.A,AEAA4989980,,Corporate Bond,9.375,02/01/2027,,,68.750,
81,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,53.482,36.334
82,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,CCC-,22.600,40.314
83,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,CCC-,28.500,51.913
84,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,CCC-,25.100,45.739
85,AMERICAN AIRLINES INC 2014-1 CL B PASS T,AAL4160720,Yes,Corporate Bond,4.375,04/01/2024,,BB-,60.210,
86,AMERICAN AIRLS 2017-1 CL A PASS THRU TR,AAL4442280,Yes,Corporate Bond,4.000,08/15/2030,Baa3,,69.500,
87,AMERICAN AIRLS GROUP INC,AAL4835666,Yes,Corporate Bond,5.000,06/01/2022,Caa1,CCC,68.243,30.756
88,AMERICAN AIRLS GROUP INC,AAL4955090,Yes,Corporate Bond,3.750,03/01/2025,Caa1,CCC,50.500,21.748
89,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,50.875,
90,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,69.500,
91,ANTERO RES CORP,AR4434887,Yes,Corporate Bond,5.000,03/01/2025,B3,B,62.283,17.651
92,ASSURED GTY U S HLDGS INC,AGO.GB,Yes,Corporate Bond,2.630,12/15/2066,Baa3,BBB+,70.000,
93,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,35.000,112.084
94,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4949194,No,Corporate Bond,11.050,05/12/2021,NR,,52.250,
95,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4927184,No,Corporate Bond,12.000,03/30/2021,NR,,44.180,
96,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769501,,Corporate Bond,12.200,11/26/2021,NR,,30.320,
97,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4642877,No,Corporate Bond,,06/27/2022,NR,,25.090,
98,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4858989,No,Corporate Bond,14.500,10/30/2020,NR,,40.910,
99,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769508,No,Corporate Bond,,11/25/2022,NR,,32.610,
100,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769508,No,Corporate Bond,,11/25/2022,NR,,32.610,
101,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4858989,No,Corporate Bond,14.500,10/30/2020,NR,,40.910,
102,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,Caa3,CCC,24.368,101.427
103,BARRETT BILL CORP,HPR4510658,Yes,Corporate Bond,8.750,06/15/2025,Caa3,CCC,24.759,54.280
104,BASIC ENERGY SVCS INC NEW,BAS4720844,Yes,Corporate Bond,10.750,10/15/2023,Caa2,CCC+,20.554,91.772
105,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,45.375,27.041
106,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4799248,,Corporate Bond,10.750,02/22/2021,,,37.700,
107,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,5.420,
108,BUCKEYE PARTNERS L P,BPL4588185,Yes,Corporate Bond,6.375,01/22/2078,B2,B+,69.000,
109,CALIFORNIA RES CORP,CRC4321759,Yes,Corporate Bond,8.000,12/15/2022,WR,NR,1.250,
110,CALIFORNIA RES CORP,CRC4236132,Yes,Corporate Bond,5.500,09/15/2021,WR,NR,1.575,
111,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa1,B-,26.714,39.405
112,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,B-,28.773,47.467
113,CARLSON TRAVEL INC,CTHM5038547,Yes,Corporate Bond,11.500,12/15/2026,,,60.241,24.209
114,CARRIZO OIL & GAS INC,CPE4514613,Yes,Corporate Bond,8.250,07/15/2025,Caa1,B-,27.251,48.550
115,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa1,B-,32.312,63.070
116,CBL & ASSOCS LTD PARTNERSHIP,CBL4171047,Yes,Corporate Bond,4.600,10/15/2024,C,BB,38.000,33.880
117,CBL & ASSOCS LTD PARTNERSHIP,CBL4434050,Yes,Corporate Bond,5.950,12/15/2026,C,BB,37.747,27.295
118,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,C,BB,37.300,43.527
119,CEC ENTMT INC,APO4179902,Yes,Corporate Bond,8.000,02/15/2022,WR,D,7.220,
120,CENGAGE LEARNING INC,THOM4369114,Yes,Corporate Bond,9.500,06/15/2024,Caa3,CCC-,64.987,24.353
121,CENTENNIAL RESOURCE PRODTN LLC,CG4566447,Yes,Corporate Bond,5.375,01/15/2026,Caa2,CCC+,40.179,27.454
122,CENTENNIAL RESOURCE PRODTN LLC,CG4808416,Yes,Corporate Bond,6.875,04/01/2027,Caa2,CCC+,40.691,26.471
123,CHESAPEAKE ENERGY CORP,CHK4720847,Yes,Corporate Bond,7.000,10/01/2024,WR,NR,3.500,
124,CHESAPEAKE ENERGY CORP,CHK3983297,Yes,Corporate Bond,5.750,03/15/2023,WR,NR,3.500,
125,CHESAPEAKE ENERGY CORP,CHK3983296,Yes,Corporate Bond,5.375,06/15/2021,WR,NR,4.270,
126,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,3.500,
127,CHS / CMNTY HEALTH SYS INC,CYH4915941,Yes,Corporate Bond,6.875,04/01/2028,C,CCC-,47.438,21.158
128,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,37.634,
129,CITIZENS UTILS CO DEL,FTR3669891,,Corporate Bond,7.000,11/01/2025,WR,NR,37.284,
130,CITIZENS UTILS CO DEL,FTR3669890,,Corporate Bond,7.450,07/01/2035,WR,NR,35.000,
131,CLOVIS ONCOLOGY INC,CLVS4622857,,Corporate Bond,1.250,05/01/2025,,,70.000,9.474
132,COMPRESSCO PARTNERS L P / COMPRESSCO FIN,GSJK4267097,Yes,Corporate Bond,7.250,08/15/2022,Caa3,CCC,63.000,36.098
133,CONSOL ENERGY INC NEW,CNX4560207,Yes,Corporate Bond,11.000,11/15/2025,Caa1,CCC,44.005,35.384
134,CONSOL MNG CORP,CNXG4560208,,Corporate Bond,,11/15/2025,Caa1,,47.151,
135,COOPER-STANDARD AUTOMOTIVE INC,COSH4421100,Yes,Corporate Bond,5.625,11/15/2026,Caa1,CCC,69.924,12.872
136,CORP GROUP BANKING SA,CGIU3963004,,Corporate Bond,6.750,03/15/2023,,,31.500,
137,CREDIT SUISSE AG LONDON BRH,CS4915971,No,Corporate Bond,10.000,02/26/2021,NR,,41.500,
138,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4814983,No,Corporate Bond,13.500,04/05/2021,NR,,29.500,
139,CSI COMPRESSCO LP / CSI COMPRESSCO FIN I,CCLP5002092,,Corporate Bond,10.000,04/01/2026,,CCC+,70.000,19.036
140,CENGAGE LEARNING INC,THOM4369114,Yes,Corporate Bond,9.500,06/15/2024,Caa3,CCC-,64.987,24.353
141,CENTENNIAL RESOURCE PRODTN LLC,CG4566447,Yes,Corporate Bond,5.375,01/15/2026,Caa2,CCC+,40.179,27.454
142,CENTENNIAL RESOURCE PRODTN LLC,CG4808416,Yes,Corporate Bond,6.875,04/01/2027,Caa2,CCC+,40.691,26.471
143,CHESAPEAKE ENERGY CORP,CHK4720847,Yes,Corporate Bond,7.000,10/01/2024,WR,NR,3.500,
144,CHESAPEAKE ENERGY CORP,CHK3983297,Yes,Corporate Bond,5.750,03/15/2023,WR,NR,3.500,
145,CHESAPEAKE ENERGY CORP,CHK3983296,Yes,Corporate Bond,5.375,06/15/2021,WR,NR,4.270,
146,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,3.500,
147,CHS / CMNTY HEALTH SYS INC,CYH4915941,Yes,Corporate Bond,6.875,04/01/2028,C,CCC-,47.438,21.158
148,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,37.634,
149,CITIZENS UTILS CO DEL,FTR3669891,,Corporate Bond,7.000,11/01/2025,WR,NR,37.284,
150,CITIZENS UTILS CO DEL,FTR3669890,,Corporate Bond,7.450,07/01/2035,WR,NR,35.000,
151,CLOVIS ONCOLOGY INC,CLVS4622857,,Corporate Bond,1.250,05/01/2025,,,70.000,9.474
152,COMPRESSCO PARTNERS L P / COMPRESSCO FIN,GSJK4267097,Yes,Corporate Bond,7.250,08/15/2022,Caa3,CCC,63.000,36.098
153,CONSOL ENERGY INC NEW,CNX4560207,Yes,Corporate Bond,11.000,11/15/2025,Caa1,CCC,44.005,35.384
154,CONSOL MNG CORP,CNXG4560208,,Corporate Bond,,11/15/2025,Caa1,,47.151,
155,COOPER-STANDARD AUTOMOTIVE INC,COSH4421100,Yes,Corporate Bond,5.625,11/15/2026,Caa1,CCC,69.924,12.872
156,CORP GROUP BANKING SA,CGIU3963004,,Corporate Bond,6.750,03/15/2023,,,31.500,
157,CREDIT SUISSE AG LONDON BRH,CS4915971,No,Corporate Bond,10.000,02/26/2021,NR,,41.500,
158,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4814983,No,Corporate Bond,13.500,04/05/2021,NR,,29.500,
159,CSI COMPRESSCO LP / CSI COMPRESSCO FIN I,CCLP5002092,,Corporate Bond,10.000,04/01/2026,,CCC+,70.000,19.036
160,FEDERATED DEPT STORES INC DEL,M.AE,Yes,Corporate Bond,6.900,04/01/2029,Baa2,B,68.350,13.208
161,FEDERATED RETAIL HLDGS INC,M.AI,Yes,Corporate Bond,6.375,03/15/2037,B1,B,61.978,11.603
162,FERRELLGAS PARTNERS L P / FERRELLGAS PAR,FGP4533908,,Corporate Bond,8.625,06/15/2020,C,D,20.000,
163,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,WR,NR,37.250,
164,FRONTIER COMMUNICATIONS,FTR3670827,Yes,Corporate Bond,7.875,01/15/2027,WR,NR,37.250,
165,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,38.750,
166,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,40.000,
167,FRONTIER COMMUNICATIONS CORP,FTR4161102,Yes,Corporate Bond,6.875,01/15/2025,WR,NR,38.625,
168,FRONTIER COMMUNICATIONS CORP,FTR4361327,Yes,Corporate Bond,11.000,09/15/2025,WR,NR,41.050,
169,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,37.500,
170,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,39.250,
171,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,39.470,
172,FRONTIER COMMUNICATIONS CORP,FTR4361329,Yes,Corporate Bond,8.875,09/15/2020,WR,NR,39.250,
173,FRONTIER COMMUNICATIONS CORP,FTR4360653,Yes,Corporate Bond,10.500,09/15/2022,WR,NR,41.300,
174,FTS INTL INC,TLFO4245752,Yes,Corporate Bond,6.250,05/01/2022,WR,D,34.037,
175,GCL New Energy Holdings Ltd.,SMTLF4804153,,Corporate Bond,7.100,01/30/2021,,,48.850,
176,GLOBAL AIRCRAFT LEASING CO LTD,AVOL4865332,Yes,Corporate Bond,7.250,09/15/2024,Ba2,,55.200,26.066
177,GLOBAL AIRCRAFT LEASING CO LTD,AVOL4865333,,Corporate Bond,6.500,09/15/2024,,,57.500,
178,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,16.970,49.457
179,GOL EQUITY FIN,GEFS4811224,,Corporate Bond,3.750,07/15/2024,,,63.375,
180,GOL EQUITY FIN,GEFS4811224,,Corporate Bond,3.750,07/15/2024,,,63.375,
181,GRAN TIERRA ENERGY INC DEL,GTE4836965,,Corporate Bond,7.750,05/23/2027,,,34.500,
182,GRAN TIERRA ENERGY INC DEL,GTE4836964,Yes,Corporate Bond,7.750,05/23/2027,,B-,36.145,30.893
183,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597637,Yes,Corporate Bond,6.250,02/15/2025,,,34.539,38.127
184,GREAT WESTN PETE LLC / GREAT WESTN FIN C,GWOG4404960,Yes,Corporate Bond,9.000,09/30/2021,Caa3,B-,58.126,76.408
185,GRUPO KALTEX SA DE CV,MKXS4483059,,Corporate Bond,8.875,04/11/2022,,,60.250,
186,GTT COMMUNICATIONS INC,GTT4502086,Yes,Corporate Bond,7.875,12/31/2024,Caa2,CCC-,51.980,27.817
187,GULFPORT ENERGY CORP,GPOR4551340,Yes,Corporate Bond,6.375,01/15/2026,Caa2,CCC+,58.200,19.336
188,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,Caa2,CCC+,61.957,20.234
189,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,Caa2,CCC+,62.230,28.171
190,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,Caa2,CCC+,61.907,19.158
191,HARDWOODS ACQUISITION INC,HRDA4144998,Yes,Corporate Bond,7.500,08/01/2021,C,D,35.280,190.502
192,HERTZ CORP,HTZ4912678,Yes,Corporate Bond,6.000,01/15/2028,WR,NR,45.000,
193,HERTZ CORP,HTZ.AI,,Corporate Bond,7.000,01/15/2028,WR,,41.918,
194,HERTZ CORP,HTZ4402231,,Corporate Bond,,10/15/2024,,,45.000,
195,HERTZ CORP,HTZ4861322,Yes,Corporate Bond,7.125,08/01/2026,WR,NR,45.000,
196,HERTZ CORP,HTZ4912679,,Corporate Bond,6.000,01/15/2028,,,45.250,
197,HERTZ CORP,HTZ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,45.000,
198,ILFC E-Capital Trust I,AIG.JCW,,Corporate Bond,,12/21/2065,,,50.375,
199,INTELSAT JACKSON HLDGS S A,I4509100,Yes,Corporate Bond,9.750,07/15/2025,WR,,65.500,
200,MAY DEPT STORES CO,M.BA,Yes,Corporate Bond,7.875,03/01/2030,B1,B,67.788,14.173
201,MCGRAW-HILL GLOBAL ED HLDGS LLC / MCGRAW,MCHE4359677,Yes,Corporate Bond,7.875,05/15/2024,Caa3,CCC-,53.936,29.350
202,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,2.100,
203,MORGAN STANLEY,MS4210543,No,Corporate Bond,8.000,02/27/2025,NR,,17.500,
204,MORGAN STANLEY FIN LLC,MS4818626,No,Corporate Bond,7.250,04/13/2022,NR,,44.710,
205,MORGAN STANLEY MEDIUM TERM SR NTS BOOK E,MS3960196,,Corporate Bond,,02/15/2033,NR,BBB+,65.700,
206,MOSS CREEK RES HLDGS INC,MSSK4827774,Yes,Corporate Bond,10.500,05/15/2027,Caa2,B-,64.135,20.669
207,MOSS CREEK RES HLDGS INC,MSSK4586652,Yes,Corporate Bond,7.500,01/15/2026,Caa2,B-,60.356,19.964
208,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,B3,BBB,53.064,30.225
209,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,B3,,34.130,37.758
210,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,B3,,55.712,35.264
211,NABORS INDS INC NEW,NBR4623221,No,Corporate Bond,0.750,01/15/2024,,,26.750,46.150
212,NABORS INDS LTD,NBR4933657,Yes,Corporate Bond,7.500,01/15/2028,Ba3,CCC+,48.648,21.907
213,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,Ba3,CCC+,49.724,24.812
214,NATIONAL BK CDA STRUCTURED NTS PROGRAM B,NTIOF4939236,,Corporate Bond,,01/23/2023,,,53.349,
215,NATIONAL BK CDA STRUCTURED NTS PROGRAM B,NTIOF4651576,,Corporate Bond,,06/30/2021,,,52.280,
216,NATIONAL BK CDA STRUCTURED NTS PROGRAM B,NTIOF4658115,,Corporate Bond,,07/21/2021,,,51.880,
217,NAVIOS MARITIME ACQUISITION CORP / NAVIO,NM4066193,Yes,Corporate Bond,8.125,11/15/2021,B3,B-,69.000,46.624
218,NAVIOS MARITIME HLDGS INC / NAVIOS MARIT,NM4071396,,Corporate Bond,7.375,01/15/2022,Caa1,B,37.914,106.050
