,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
43,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,17.835,50.099
44,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,17.000,62.026
45,AMERICAN AIRLS 2015-2 PASS THRU TRS,AAL4288273,Yes,Corporate Bond,4.400,03/22/2025,Ba2,B,70.000,
46,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,63.072,
47,AMERICAN AIRLS GROUP INC,AAL4955090,Yes,Corporate Bond,3.750,03/01/2025,Caa1,CCC,65.000,15.202
48,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,34.449,127.905
49,AURORA CANNABIS INC,ACB4951282,,Corporate Bond,5.500,02/28/2024,,,65.000,20.831
50,AVIANCA HLDGS S A,AVHOQ5065031,,Corporate Bond,,11/10/2021,,,60.000,
51,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4801410,Yes,Corporate Bond,9.250,02/28/2022,NR,,50.549,
52,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4573870,Yes,Corporate Bond,8.500,12/23/2020,NR,,38.300,
53,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,41.000,66.101
54,BAYTEX ENERGY CORP,BTE4131085,,Corporate Bond,,06/01/2024,,,58.875,
55,BAYTEX ENERGY CORP,BTE4131083,Yes,Corporate Bond,5.625,06/01/2024,B3,,58.038,23.964
56,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4952537,,Corporate Bond,,02/22/2022,,,59.630,
57,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4939817,,Corporate Bond,8.800,01/27/2022,,,42.200,
58,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,7.700,
59,BUCKEYE PARTNERS L P,BPL4588185,Yes,Corporate Bond,6.375,01/22/2078,B2,B+,68.417,
60,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,48.000,
61,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,26.500,55.759
62,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,17.500,49.242
63,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,17.835,50.099
64,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,17.000,62.026
65,AMERICAN AIRLS 2015-2 PASS THRU TRS,AAL4288273,Yes,Corporate Bond,4.400,03/22/2025,Ba2,B,70.000,
66,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,63.072,
67,AMERICAN AIRLS GROUP INC,AAL4955090,Yes,Corporate Bond,3.750,03/01/2025,Caa1,CCC,65.000,15.202
68,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,34.449,127.905
69,AURORA CANNABIS INC,ACB4951282,,Corporate Bond,5.500,02/28/2024,,,65.000,20.831
70,AVIANCA HLDGS S A,AVHOQ5065031,,Corporate Bond,,11/10/2021,,,60.000,
71,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4801410,Yes,Corporate Bond,9.250,02/28/2022,NR,,50.549,
72,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4573870,Yes,Corporate Bond,8.500,12/23/2020,NR,,38.300,
73,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,41.000,66.101
74,BAYTEX ENERGY CORP,BTE4131085,,Corporate Bond,,06/01/2024,,,58.875,
75,BAYTEX ENERGY CORP,BTE4131083,Yes,Corporate Bond,5.625,06/01/2024,B3,,58.038,23.964
76,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4952537,,Corporate Bond,,02/22/2022,,,59.630,
77,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4939817,,Corporate Bond,8.800,01/27/2022,,,42.200,
78,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,7.700,
79,BUCKEYE PARTNERS L P,BPL4588185,Yes,Corporate Bond,6.375,01/22/2078,B2,B+,68.417,
80,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,46.667,
81,COMPANIA GEN DE COMBUSTIBLES S A,CIAG5049220,,Corporate Bond,9.500,03/08/2025,,,68.100,
82,COMPANIA LATINOAMERICANA DE IN FRAESTRUC,RGGO4963798,,Corporate Bond,9.500,07/20/2023,,,33.000,
83,CONSOL ENERGY INC NEW,CNX4560207,Yes,Corporate Bond,11.000,11/15/2025,Caa1,CCC,67.250,22.206
84,CONSOL MNG CORP,CNXG4560208,,Corporate Bond,,11/15/2025,Caa1,,67.125,
85,CORP GROUP BANKING SA,CGIU3963004,,Corporate Bond,6.750,03/15/2023,,,26.250,
86,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4667939,No,Corporate Bond,10.150,02/22/2021,NR,,34.079,
87,DEAN FOODS COMPANY NEW,DFODQ4215240,,Corporate Bond,6.500,03/15/2023,,,0.996,
88,DIAMOND OFFSHORE DRILLING INC,L3676446,Yes,Corporate Bond,5.700,10/15/2039,WR,NR,8.250,
89,DIAMOND OFFSHORE DRILLING INC,L4066836,Yes,Corporate Bond,3.450,11/01/2023,WR,NR,7.000,
90,DIAMOND OFFSHORE DRILLING INC,L4066838,Yes,Corporate Bond,4.875,11/01/2043,WR,NR,7.090,
91,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,7.750,
92,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861196,,Corporate Bond,,08/15/2027,,,58.075,
93,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,58.000,17.486
94,DIGICEL GROUP 0.5 LTD,DGCL5004954,,Corporate Bond,8.000,04/01/2025,,,37.750,
95,DIGICEL GROUP 0.5 LTD,DGCL5004945,,Corporate Bond,8.000,04/01/2025,Ca,,37.500,38.849
96,DIGICEL LTD,DGCL4217009,Yes,Corporate Bond,6.750,03/01/2023,Caa3,,64.750,29.050
97,DTEK FIN PLC,MTNV4445745,,Corporate Bond,,12/31/2024,,,64.875,
98,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,59.534,
99,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,53.775,11.157
100,ENSIGN DRILLING INC,ESVIF4819087,,Corporate Bond,9.250,04/15/2024,Caa2,,45.000,40.422
101,ENTERPRISE MERGER SUB INC,KKR4728097,Yes,Corporate Bond,8.750,10/15/2026,Ca,CC,56.294,22.493
102,ETERNA CAP PTE LTD,PBMR4593834,,Corporate Bond,6.000,12/11/2022,,,49.375,
103,ETERNA CAP PTE LTD,PBMR4604013,,Corporate Bond,8.000,12/11/2022,,,27.000,
104,EXELA INTER LLC / EXELA FIN INC,EXLI4514120,,Corporate Bond,,06/15/2023,,,31.000,
105,EXELA INTER LLC / EXELA FIN INC,EXLI4514119,Yes,Corporate Bond,10.000,07/15/2023,Caa3,CCC-,30.750,72.075
106,FERRELLGAS PARTNERS L P / FERRELLGAS PAR,FGP.GI,,Corporate Bond,8.625,06/15/2020,C,D,17.100,
107,FORUM ENERGY TECHNOLOGIES INC,FET5027680,Yes,Corporate Bond,9.000,08/04/2025,Caa3,CCC+,62.000,22.529
108,FRONTIER COMMUNICATIONS,FTR3670827,Yes,Corporate Bond,7.875,01/15/2027,WR,NR,46.000,
109,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,WR,NR,46.750,
110,FRONTIER COMMUNICATIONS CORP,FTR4361327,Yes,Corporate Bond,11.000,09/15/2025,WR,NR,50.250,
111,FRONTIER COMMUNICATIONS CORP,FTR4360653,Yes,Corporate Bond,10.500,09/15/2022,WR,NR,49.750,
112,FRONTIER COMMUNICATIONS CORP,FTR4161102,Yes,Corporate Bond,6.875,01/15/2025,WR,NR,46.500,
113,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,47.500,
114,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,46.500,
115,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,46.000,
116,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,45.740,
117,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,46.296,
118,FRONTLINE RE LTD,FOEI4644429,,Corporate Bond,7.608,07/06/2022,,,49.000,
119,GENERACION MEDITERRANEA S A / GENERACION,GMED4385310,,Corporate Bond,,07/27/2023,,,57.750,
120,GENERAL SHOPPING FINANCELIMITED,GSBR3764528,,Corporate Bond,,12/31/3999,,,63.750,
121,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,40.325,
122,GRUPO POSADAS S A B DE CV,GPDA4263692,,Corporate Bond,,06/30/2022,,,43.400,
123,GTT COMMUNICATIONS INC,GTT4509768,,Corporate Bond,7.875,12/31/2024,,,31.400,
124,GTT COMMUNICATIONS INC,GTT4502086,Yes,Corporate Bond,7.875,12/31/2024,Caa2,CCC-,37.408,40.291
125,GULFPORT ENERGY CORP,GPOR4551340,Yes,Corporate Bond,6.375,01/15/2026,WR,NR,59.250,
126,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,Ca,NR,58.750,
127,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,58.750,
128,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,59.250,
129,HERTZ CORP,HTZGQ4861323,,Corporate Bond,7.125,08/01/2026,,,47.000,
130,HERTZ CORP,HTZGQ4402231,,Corporate Bond,,10/15/2024,,,46.000,
131,HERTZ CORP,HTZGQ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,46.100,
132,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,42.000,
133,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4442255,No,Corporate Bond,,01/27/2021,NR,,36.080,
134,ILFC E-Capital Trust I,AIG.JCW,,Corporate Bond,,12/21/2065,,,57.630,
135,INTELSAT CONNECT FIN S A,I4663232,Yes,Corporate Bond,9.500,02/15/2023,WR,,26.970,
136,INTELSAT JACKSON HLDGS S A,I4132951,Yes,Corporate Bond,5.500,08/01/2023,WR,NR,67.625,
137,INTELSAT LUXEMBOURG S A,I4116175,Yes,Corporate Bond,7.750,06/01/2021,WR,,4.740,
138,INTELSAT LUXEMBOURG S A,I4116173,Yes,Corporate Bond,8.125,06/01/2023,WR,NR,4.000,
139,INTREPID AVIATION GROUP HLDGS LLC / INTR,IAGH4661968,Yes,Corporate Bond,8.500,08/15/2021,Caa2,CCC-,55.750,113.799
140,ION GEOPHYSICAL CORP,IO4365402,,Corporate Bond,9.125,12/15/2021,,B-,67.385,52.236
141,J C PENNEY CORPORATION INC,JCPNQ4372832,,Corporate Bond,,07/01/2023,,,12.800,
142,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4814282,No,Corporate Bond,8.250,04/02/2024,NR,,50.180,
143,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4935080,No,Corporate Bond,,04/20/2021,NR,,67.550,
144,LAREDO PETE INC NEW,LPI4936037,Yes,Corporate Bond,10.125,01/15/2028,Caa1,B-,66.600,18.807
145,LATAM FIN LTD,LFL4482988,,Corporate Bond,6.875,04/11/2024,,,43.000,
146,LATAM FIN LTD,LFL4795122,,Corporate Bond,,03/01/2026,,,42.592,
147,LSC COMMUNICATIONS INC,LKSD4407704,,Corporate Bond,8.750,10/15/2023,,,13.000,
148,MACYS RETAIL HLDGS INC,M3930952,Yes,Corporate Bond,4.300,02/15/2043,B1,B,67.500,7.270
149,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4287828,Yes,Corporate Bond,5.625,10/15/2023,WR,,31.250,
150,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4287830,,Corporate Bond,,10/15/2023,,,30.000,
151,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,6.844,
152,MCCLATCHY CO,KRI.GE,Yes,Corporate Bond,6.875,03/15/2029,WR,CCC-,0.000,
153,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,4.534,
154,MORGAN STANLEY,MS4218930,No,Corporate Bond,10.000,03/31/2025,NR,,28.250,
155,MOSS CREEK RES HLDGS INC,MSSK4586652,Yes,Corporate Bond,7.500,01/15/2026,Caa2,B-,65.047,18.270
156,MOSS CREEK RES HLDGS INC,MSSK4827774,Yes,Corporate Bond,10.500,05/15/2027,Caa2,B-,69.647,18.801
157,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa1,BBB,51.850,32.567
158,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa1,,62.700,30.526
159,NABORS INDS INC NEW,NBR4623221,No,Corporate Bond,0.750,01/15/2024,,,32.000,41.407
160,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa1,,37.530,35.509
161,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,B2,CC,54.000,22.939
162,NABORS INDS LTD,NBR4933657,Yes,Corporate Bond,7.500,01/15/2028,B2,CC,53.009,20.207
163,NABORS INDS LTD,NBR4933658,,Corporate Bond,7.250,01/15/2026,,,49.000,
164,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa3,CCC-,63.750,15.812
165,NAVIOS MARITIME ACQUISITION CORP / NAVIO,NM4066193,Yes,Corporate Bond,8.125,11/15/2021,B3,B-,65.500,60.149
166,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,B+,50.000,36.760
167,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,B+,43.028,31.133
168,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,B+,41.000,30.430
169,NINE ENERGY SVC INC,NINE4742852,Yes,Corporate Bond,8.750,11/01/2023,Caa2,D,30.000,65.082
170,NINE ENERGY SVC INC,NINE4742853,,Corporate Bond,,11/01/2023,,,31.000,
171,NOBLE HLDG INTL LTD,NEBLQ4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,0.525,
172,NOBLE HLDG INTL LTD,NEBLQ4587688,,Corporate Bond,7.875,02/01/2026,,,29.028,
173,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551824,,Corporate Bond,,11/01/2022,,,3.370,
174,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4499528,Yes,Corporate Bond,7.250,06/15/2025,B1,B+,57.556,22.675
175,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4938116,Yes,Corporate Bond,6.000,02/15/2028,B1,B+,52.875,17.864
176,PBF HLDG CO LLC / PBF FIN CORP,PBFQ5078144,,Corporate Bond,6.000,02/15/2028,,,52.500,18.008
177,PEABODY SECS FIN CORP,BTU4454390,Yes,Corporate Bond,6.375,03/31/2025,Caa1,CCC-,25.000,50.371
178,PEABODY SECS FIN CORP,BTU4454391,,Corporate Bond,6.375,03/31/2025,,,29.100,
179,PENNEY J C CORP INC,JCPNQ3707317,Yes,Corporate Bond,7.625,03/01/2097,WR,NR,0.200,
180,PENNEY J C INC,JCPNQ3682985,,Corporate Bond,5.650,06/01/2020,WR,NR,0.084,
181,PETRA DIAMONDS US$ TREAS PLC,BBL4481992,,Corporate Bond,7.250,05/01/2022,,,41.125,
182,PPL ENERGY SUPPLY LLC,TLN3669491,Yes,Corporate Bond,6.000,12/15/2036,B3,CCC+,44.000,15.591
183,PRECISION DRILLING CORP,PDS4234582,Yes,Corporate Bond,5.250,11/15/2024,B3,,68.430,16.381
184,PRECISION DRILLING CORP,PDS4564322,Yes,Corporate Bond,7.125,01/15/2026,B3,,68.000,16.626
185,PRIDE INTL INC DEL,ESV3684248,Yes,Corporate Bond,6.875,08/15/2020,WR,NR,3.037,
186,RAAM GLOBAL ENERGY CO,RAAM.AD,,Corporate Bond,12.500,10/01/2015,WR,NR,0.100,
187,REVLON CONSUMER PRODS CORP,REV4433558,Yes,Corporate Bond,6.250,08/01/2024,C,C,25.000,56.914
188,ROYAL BK CDA GLOBAL MEDIUM TERM SR BK NT,RY4797819,,Corporate Bond,1.891,02/26/2021,NR,,29.600,
189,SEARS HLDGS CORP,SHLDQ3694893,Yes,Corporate Bond,6.625,10/15/2018,WR,NR,1.150,
190,SEARS HLDGS CORP,SHLDQ4188476,Yes,Corporate Bond,8.000,12/15/2019,WR,NR,1.000,
191,SESI L L C,SPN3881273,Yes,Corporate Bond,7.125,12/15/2021,C,CC,30.000,172.459
192,SESI L L C,SPN4527612,Yes,Corporate Bond,7.750,09/15/2024,C,B-,29.100,52.577
193,SESI L L C,SPN4998364,,Corporate Bond,7.125,12/15/2021,C,,29.000,178.697
194,SHELF DRILLING HLDGS LTD,SHLF4594334,Yes,Corporate Bond,8.250,02/15/2025,Caa2,,34.000,43.815
195,SHELF DRILLING HLDGS LTD,SHLF4594335,,Corporate Bond,8.250,02/15/2025,,,33.500,
196,SM ENERGY CO,SM4141342,Yes,Corporate Bond,5.000,01/15/2024,Caa2,B-,63.589,21.569
197,SM ENERGY CO,SM4243713,Yes,Corporate Bond,5.625,06/01/2025,Caa2,B-,54.250,22.183
198,SM ENERGY CO,SM4401573,Yes,Corporate Bond,6.750,09/15/2026,Caa2,B-,51.662,21.824
199,SM ENERGY CO,SM4664064,Yes,Corporate Bond,6.625,01/15/2027,Caa2,B-,54.000,19.943
