,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
43,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,18.000,48.324
44,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,18.250,59.294
45,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,69.450,
46,AMERICAN AIRLS GROUP INC,AAL4955090,Yes,Corporate Bond,3.750,03/01/2025,Caa1,CCC,67.250,14.303
47,AMERICAN AIRLS INC,AAL4544076,Yes,Corporate Bond,3.750,04/15/2027,Ba2,B+,64.136,
48,ASSURED GTY U S HLDGS INC,AGO.GB,Yes,Corporate Bond,2.630,12/15/2066,Baa3,BBB+,70.000,
49,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,30.500,147.307
50,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,47.000,26.403
51,BAYTEX ENERGY CORP,BTE4131083,Yes,Corporate Bond,5.625,06/01/2024,B3,,61.250,22.121
52,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4927853,,Corporate Bond,10.400,12/23/2024,,,69.310,
53,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,8.250,
54,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,CC,41.903,34.603
55,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa1,CC,35.500,31.745
56,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa1,CC,48.500,42.971
57,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,WR,BB,41.813,
58,CBL & ASSOCS LTD PARTNERSHIP,CBL4171047,Yes,Corporate Bond,4.600,10/15/2024,WR,BB,41.250,
59,CBL & ASSOCS LTD PARTNERSHIP,CBL4434050,Yes,Corporate Bond,5.950,12/15/2026,WR,BB,41.050,
60,CCF HLDGS LLC,CCFH4780640,,Corporate Bond,10.750,12/15/2023,Caa3,CC,0.012,2028.275
61,CEC ENTMT INC,APO4179902,Yes,Corporate Bond,8.000,02/15/2022,WR,D,8.000,
62,CENTENNIAL RESOURCE PRODTN LLC,CG4566447,Yes,Corporate Bond,5.375,01/15/2026,Caa2,CCC+,55.000,19.730
63,CHESAPEAKE ENERGY CORP,CHK4927848,Yes,Corporate Bond,11.500,01/01/2025,WR,NR,15.750,
64,CHESAPEAKE ENERGY CORP,CHK4720847,Yes,Corporate Bond,7.000,10/01/2024,WR,NR,5.650,
65,CHESAPEAKE ENERGY CORP,CHK4630790,Yes,Corporate Bond,8.000,01/15/2025,WR,NR,6.000,
66,CHESAPEAKE ENERGY CORP,CHK4593980,,Corporate Bond,5.500,09/15/2026,WR,NR,5.500,
67,CHESAPEAKE ENERGY CORP,CHK4116807,Yes,Corporate Bond,4.875,04/15/2022,WR,NR,6.000,
68,CHESAPEAKE ENERGY CORP,CHK3983297,Yes,Corporate Bond,5.750,03/15/2023,WR,NR,5.560,
69,CHESAPEAKE ENERGY CORP,CHK3983296,Yes,Corporate Bond,5.375,06/15/2021,WR,NR,5.498,
70,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,5.400,
71,CHESAPEAKE ENERGY CORP,CHK.HH,Yes,Corporate Bond,6.875,11/15/2020,WR,NR,5.334,
72,CHESAPEAKE ENERGY CORP,CHK.AA,Yes,Corporate Bond,6.125,02/15/2021,WR,NR,5.566,
73,CHESAPEAKE ENERGY CORPORATION,CHK4935010,,Corporate Bond,11.500,01/01/2025,,,16.250,
74,CITIGROUP GLOBAL MKTS HLDGS INC MEDIUM T,C4683344,No,Corporate Bond,10.050,09/08/2025,NR,,26.390,
75,CITIZENS UTILS CO DEL,FTR3669890,,Corporate Bond,7.450,07/01/2035,WR,NR,45.500,
76,CITIZENS UTILS CO DEL,FTR3669891,,Corporate Bond,7.000,11/01/2025,WR,NR,46.188,
77,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,47.000,
78,CREDIT SUISSE AG LONDON BRH,CS4905992,No,Corporate Bond,12.000,02/04/2021,NR,,44.930,
79,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4585138,No,Corporate Bond,8.250,01/16/2025,NR,,41.000,
80,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4585138,No,Corporate Bond,8.250,01/16/2025,NR,,41.000,
81,DEAN FOODS CO NEW,DFODQ4215239,Yes,Corporate Bond,6.500,03/15/2023,WR,CCC+,0.405,
82,DEAN FOODS COMPANY NEW,DFODQ4215240,,Corporate Bond,6.500,03/15/2023,,,0.724,
83,DIAMOND OFFSHORE DRILLING INC,L4066836,Yes,Corporate Bond,3.450,11/01/2023,WR,NR,7.800,
84,DIAMOND OFFSHORE DRILLING INC,L4066838,Yes,Corporate Bond,4.875,11/01/2043,WR,NR,8.875,
85,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861196,,Corporate Bond,,08/15/2027,,,59.000,
86,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,58.375,17.369
87,DIGICEL GROUP 0.5 LTD,DGCL5004945,,Corporate Bond,8.000,04/01/2025,Ca,,39.500,37.073
88,DTEK FIN PLC,MTNV4445745,,Corporate Bond,,12/31/2024,,,66.000,
89,EMPRESAS ICA SAB DE CV,ICA.AB,,Corporate Bond,8.900,02/04/2021,,,17.170,
90,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,64.100,
91,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,55.230,10.863
92,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,4.585,
93,ENTERPRISE MERGER SUB INC,ETPM4728118,,Corporate Bond,8.750,10/15/2026,,,60.421,
94,ETERNA CAP PTE LTD,PBMR4593834,,Corporate Bond,6.000,12/11/2022,,,53.500,
95,FERRELLGAS PARTNERS L P / FERRELLGAS PAR,FGP.GI,,Corporate Bond,8.625,06/15/2020,C,D,15.150,
96,FORUM ENERGY TECHNOLOGIES INC,FET5027680,Yes,Corporate Bond,9.000,08/04/2025,Caa3,CCC+,67.500,20.024
97,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,WR,NR,45.500,
98,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,46.184,
99,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,45.094,
100,FRONTIER COMMUNICATIONS CORP,FTR4161102,Yes,Corporate Bond,6.875,01/15/2025,WR,NR,45.434,
101,FRONTIER COMMUNICATIONS CORP,FTR4161100,Yes,Corporate Bond,6.250,09/15/2021,WR,NR,45.584,
102,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,46.500,
103,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,46.250,
104,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,45.770,
105,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,45.094,
106,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,46.184,
107,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.224,11/15/2066,Caa1,CCC-,42.000,
108,GOLDMAN SACHS GROUP INC,GS4607879,,Corporate Bond,,03/08/2048,,,45.550,
109,GOLDMAN SACHS GROUP INC,GS4664628,,Corporate Bond,,08/10/2048,,,45.250,
110,GOODMAN NETWORKS INC,GGHI4505335,,Corporate Bond,8.000,05/11/2022,,,24.000,150.352
111,GRAN TIERRA ENERGY INC DEL,GTE4836965,,Corporate Bond,7.750,05/23/2027,,,44.750,
112,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,45.125,
113,GTT COMMUNICATIONS INC,GTT4502086,Yes,Corporate Bond,7.875,12/31/2024,Caa2,CCC-,34.500,43.526
114,GULFPORT ENERGY CORP,GPOR4551340,Yes,Corporate Bond,6.375,01/15/2026,WR,NR,64.800,
115,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,WR,NR,64.260,
116,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,67.000,
117,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,67.250,
118,HALLMARK FINL SVCS INC,HALL4871887,Yes,Corporate Bond,6.250,08/15/2029,,,61.350,14.090
119,HARDWOODS ACQUISITION INC,HRDA4144998,Yes,Corporate Bond,7.500,08/01/2021,C,D,32.750,281.533
120,HERTZ CORP,HTZGQ4912679,,Corporate Bond,6.000,01/15/2028,,,43.500,
121,HERTZ CORP,HTZGQ4912678,Yes,Corporate Bond,6.000,01/15/2028,WR,NR,44.000,
122,HERTZ CORP,HTZGQ4402231,,Corporate Bond,,10/15/2024,,,43.500,
123,HERTZ CORP,HTZGQ4402229,Yes,Corporate Bond,5.500,10/15/2024,WR,NR,44.000,
124,HERTZ CORP,HTZGQ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,43.750,
125,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,43.623,
126,HOVNANIAN K ENTERPRISES INC,HOVV4601655,,Corporate Bond,5.000,02/01/2040,Caa3,CCC-,11.134,44.837
127,ILFC E-CAPITAL TR I,AIG.GLZ,Yes,Corporate Bond,2.980,12/21/2065,,BB+,63.250,
128,INTELSAT JACKSON HLDGS S A,I4132951,Yes,Corporate Bond,5.500,08/01/2023,WR,NR,67.500,
129,INTELSAT LUXEMBOURG S A,I4116175,Yes,Corporate Bond,7.750,06/01/2021,WR,,4.125,
130,INTELSAT LUXEMBOURG S A,I4116173,Yes,Corporate Bond,8.125,06/01/2023,WR,NR,4.350,
131,ION GEOPHYSICAL CORP,IO4365402,,Corporate Bond,9.125,12/15/2021,,B-,65.160,57.115
132,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4868443,No,Corporate Bond,9.750,08/14/2024,NR,,58.050,
133,KLX ENERGY SVCS HLDGS INC,KLXE4761953,Yes,Corporate Bond,11.500,11/01/2025,Caa1,CCC+,49.000,33.218
134,KLX ENERGY SVCS HLDGS INC,KLXE4761954,,Corporate Bond,,11/01/2025,,,49.550,
135,LAREDO PETE INC NEW,LPI4936036,Yes,Corporate Bond,9.500,01/15/2025,Caa1,B-,68.500,21.366
136,LAREDO PETE INC NEW,LPI4936037,Yes,Corporate Bond,10.125,01/15/2028,Caa1,B-,67.500,18.514
137,LATAM FIN LTD,LFL4482987,Yes,Corporate Bond,6.875,04/11/2024,,,44.500,
138,LATAM FIN LTD,LFL4482988,,Corporate Bond,6.875,04/11/2024,,,43.500,
139,LATAM FIN LTD,LFL4795122,,Corporate Bond,,03/01/2026,,,44.350,
140,LATAM FIN LTD,LFL4795124,Yes,Corporate Bond,7.000,03/01/2026,,,44.500,
141,LUCKIN COFFEE INC,LK4935428,No,Corporate Bond,0.750,01/15/2025,,,68.250,10.433
142,MACYS RETAIL HLDGS INC,M3930952,Yes,Corporate Bond,4.300,02/15/2043,B1,B,69.186,7.071
143,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,7.500,
144,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,5.050,
145,MORGAN STANLEY FIN LLC,MS4501735,No,Corporate Bond,13.150,05/31/2022,NR,,51.191,
146,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa1,BBB,58.000,27.702
147,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa1,,58.074,35.188
148,NABORS INDS INC NEW,NBR4623221,No,Corporate Bond,0.750,01/15/2024,,,33.000,40.429
149,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa1,,37.965,35.223
150,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,B2,CC,62.625,18.972
151,NABORS INDS LTD,NBR4933658,,Corporate Bond,7.250,01/15/2026,,,50.125,
152,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa3,CCC-,66.000,14.774
153,NAVIOS MARITIME ACQUISITIONCORPORATION /,NM4066195,,Corporate Bond,8.125,11/15/2021,,,67.304,
154,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,CCC+,53.350,33.924
155,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,CCC+,43.000,31.241
156,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,CCC+,42.250,29.606
157,NINE ENERGY SVC INC,NINE4742853,,Corporate Bond,,11/01/2023,,,31.500,
158,NOBLE HLDG INTL LTD,NEBLQ3683975,Yes,Corporate Bond,6.200,08/01/2040,WR,,1.190,
159,NOBLE HLDG INTL LTD,NEBLQ3688864,Yes,Corporate Bond,6.050,03/01/2041,WR,,1.200,
160,NOBLE HLDG INTL LTD,NEBLQ4221699,Yes,Corporate Bond,8.950,04/01/2045,WR,,1.250,
161,NOBLE HLDG INTL LTD,NEBLQ4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,1.190,
162,NOBLE HLDG INTL LTD,NEBLQ4437046,Yes,Corporate Bond,7.750,01/15/2024,WR,,0.875,
163,NOSTRUM OIL & GAS FIN B V,NTSMF4519692,,Corporate Bond,8.000,07/25/2022,,,22.600,
164,NOSTRUM OIL & GAS FIN B V,NTSMF4597628,,Corporate Bond,7.000,02/16/2025,,,22.600,
165,NWH ESCROW CORP,NWHQ4212180,Yes,Corporate Bond,7.500,08/01/2021,,D,32.750,281.533
166,OCCIDENTAL PETE CORP,APC4878869,No,Corporate Bond,,10/10/2036,Ba2,BB-,46.130,
167,ODEBRECHT DRILLING NORBEVIII/IX LTD,ODBR4583858,,Corporate Bond,7.350,12/01/2026,,,24.000,
168,ODEBRECHT FIN LTD,BAH3764709,,Corporate Bond,6.000,04/05/2023,,,5.000,
169,ODEBRECHT OFFSHORE DRILLING FIN LTD,BAK4583860,,Corporate Bond,7.720,12/01/2026,,,10.000,
170,ODEBRECHT OFFSHORE DRILLINGFIN LTD,BAK4583861,,Corporate Bond,7.720,12/01/2026,,,10.195,
171,ODEBRECHT OIL & GAS FIN LTD,BAK4584120,,Corporate Bond,,12/31/3999,,,0.001,
172,PACIFIC DRILLING FIRST LIEN ESCROW ISSUE,PACDQ4688177,Yes,Corporate Bond,8.375,10/01/2023,WR,NR,20.000,
173,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4499528,Yes,Corporate Bond,7.250,06/15/2025,B1,B+,61.455,20.778
174,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4938116,Yes,Corporate Bond,6.000,02/15/2028,B1,B+,54.500,17.275
175,PEABODY SECS FIN CORP,BTU4454383,Yes,Corporate Bond,6.000,03/31/2022,Caa1,CCC-,40.750,91.821
176,PEABODY SECS FIN CORP,BTU4454390,Yes,Corporate Bond,6.375,03/31/2025,Caa1,CCC-,25.100,50.355
177,PEABODY SECS FIN CORP,BTU4454391,,Corporate Bond,6.375,03/31/2025,,,26.000,
178,PENNEY J C CORP INC,JCPNQ3707317,Yes,Corporate Bond,7.625,03/01/2097,WR,NR,0.050,
179,PENNEY J C CORP INC,JCPNQ3707368,No,Corporate Bond,7.400,04/01/2037,WR,NR,0.050,
180,PENNEY J C INC,JCPNQ3670578,,Corporate Bond,6.375,10/15/2036,WR,NR,0.050,
181,PENNEY J C INC,JCPNQ3682985,,Corporate Bond,5.650,06/01/2020,WR,NR,0.050,
182,PPL ENERGY SUPPLY LLC,TLN3669491,Yes,Corporate Bond,6.000,12/15/2036,B3,CCC+,41.298,16.524
183,PRECISION DRILLING CORP,PDS4234582,Yes,Corporate Bond,5.250,11/15/2024,B3,,69.000,16.169
184,PRECISION DRILLING CORP,PDS4564322,Yes,Corporate Bond,7.125,01/15/2026,B3,,70.000,15.905
185,REVLON CONSUMER PRODS CORP,REV4433558,Yes,Corporate Bond,6.250,08/01/2024,C,C,27.900,52.361
186,ROYAL BK CDA GLOBAL MEDIUM TERM SR BK NT,RY4797229,No,Corporate Bond,9.250,02/16/2024,NR,,51.280,
187,SAMARCO MINERACAO S A,SMRQ3924309,,Corporate Bond,,11/01/2022,,,59.875,
188,SEARS HLDGS CORP,SHLDQ3694893,Yes,Corporate Bond,6.625,10/15/2018,WR,NR,4.100,
189,SEARS HLDGS CORP,SHLDQ4188476,Yes,Corporate Bond,8.000,12/15/2019,WR,NR,1.000,
190,SESI L L C,SPN3881273,Yes,Corporate Bond,7.125,12/15/2021,C,CC,28.500,185.742
191,SESI L L C,SPN4527612,Yes,Corporate Bond,7.750,09/15/2024,C,B-,27.000,56.049
192,SHELF DRILLING HLDGS LTD,SHLF4594334,Yes,Corporate Bond,8.250,02/15/2025,Caa2,,36.000,41.737
193,SM ENERGY CO,SM4141342,Yes,Corporate Bond,5.000,01/15/2024,Caa2,D,68.000,19.081
194,SM ENERGY CO,SM4243713,Yes,Corporate Bond,5.625,06/01/2025,Caa2,B-,59.580,19.546
195,SM ENERGY CO,SM4401573,Yes,Corporate Bond,6.750,09/15/2026,Caa2,B-,57.250,19.338
196,SM ENERGY CO,SM4664064,Yes,Corporate Bond,6.625,01/15/2027,Caa2,B-,59.750,17.634
197,SOCIETE GENERALE MEDIUM TERM NTS BOOK EN,SCGL4499442,,Corporate Bond,8.000,05/28/2027,,,35.300,
198,SOCIETE GENERALE MEDIUM TERM NTS BOOK EN,SCGL4810337,,Corporate Bond,8.850,03/29/2024,,,59.650,
199,SOCIETE GENERALE MEDIUM TERM NTS BOOK EN,SCGL4819790,,Corporate Bond,,04/18/2024,,,42.000,
