,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
61,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,40.375,
62,AEROVIAS DE MEXICO S A DE C V,AOVS4945571,Yes,Corporate Bond,7.000,02/05/2025,WR,,40.500,
63,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,49.600,
64,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,24.250,60.227
65,AMC ENTMT HLDGS INC,AMC4978205,Yes,Corporate Bond,10.500,04/15/2025,Caa2,CCC,70.000,21.452
66,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,18.814,46.943
67,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,15.250,56.035
68,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,16.000,65.237
69,ANDRADE GUTIERREZ INTL S A,ADGZ4925458,,Corporate Bond,9.500,12/30/2024,,,62.750,24.534
70,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,62.750,
71,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,36.500,125.264
72,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4926172,No,Corporate Bond,10.600,03/31/2021,NR,,64.903,
73,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4585561,,Corporate Bond,7.000,01/22/2021,,,38.130,
74,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4526123,No,Corporate Bond,,08/03/2022,NR,,54.620,
75,BAYTEX ENERGY CORP,BTE4131083,Yes,Corporate Bond,5.625,06/01/2024,B3,,65.502,19.877
76,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,61.000,19.858
77,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4866544,,Corporate Bond,13.200,08/02/2027,,,69.120,
78,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,7.930,
79,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,D,54.500,25.524
80,CITIZENS UTILS CO DEL,FTR3669890,,Corporate Bond,7.450,07/01/2035,WR,NR,43.540,
81,DIAMOND OFFSHORE DRILLING INC,L3676446,Yes,Corporate Bond,5.700,10/15/2039,WR,NR,12.200,
82,DIAMOND OFFSHORE DRILLING INC,L4066836,Yes,Corporate Bond,3.450,11/01/2023,WR,NR,12.500,
83,DIAMOND OFFSHORE DRILLING INC,L4066838,Yes,Corporate Bond,4.875,11/01/2043,WR,NR,12.500,
84,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,12.077,
85,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,61.031,16.461
86,DTEK FIN PLC,MTNV4445745,,Corporate Bond,,12/31/2024,,,63.500,
87,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,66.853,
88,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,58.175,10.313
89,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,5.200,
90,ENSIGN DRILLING INC,ESVIF4819087,,Corporate Bond,9.250,04/15/2024,Caa2,,60.000,28.620
91,ENTERPRISE MERGER SUB INC,KKR4728097,Yes,Corporate Bond,8.750,10/15/2026,Ca,CC,61.458,20.307
92,ETERNA CAP PTE LTD,PBMR4593834,,Corporate Bond,6.000,12/11/2022,,,65.000,
93,EXELA INTER LLC / EXELA FIN INC,EXLI4514119,Yes,Corporate Bond,10.000,07/15/2023,Caa3,CCC-,31.400,71.923
94,FERRELLGAS PARTNERS L P / FERRELLGAS PAR,FGP.GI,,Corporate Bond,8.625,06/15/2020,C,D,18.250,
95,FORUM ENERGY TECHNOLOGIES INC,FET5027680,Yes,Corporate Bond,9.000,08/04/2025,Caa3,CCC+,62.980,22.165
96,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,WR,NR,43.750,
97,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,46.000,
98,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,43.840,
99,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,44.000,
100,FRONTIER COMMUNICATIONS CORP,FTR4161100,Yes,Corporate Bond,6.250,09/15/2021,WR,NR,44.000,
101,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,44.250,
102,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,44.000,
103,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,43.840,
104,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,46.000,
105,GCL New Energy Holdings Ltd.,SMTLF4804153,,Corporate Bond,7.100,01/30/2021,,,67.875,
106,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.224,11/15/2066,Caa1,CCC-,41.532,
107,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,37.500,26.747
108,GRAN TIERRA ENERGY INC DEL,GTE4836965,,Corporate Bond,7.750,05/23/2027,,,63.313,
109,GRAN TIERRA ENERGY INC DEL,GTE4836964,Yes,Corporate Bond,7.750,05/23/2027,,B-,63.125,17.521
110,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,62.750,
111,GS FIN CORP MEDIUM TERM NTS BOOK ENTRY,GS4938018,No,Corporate Bond,15.504,07/23/2021,NR,,68.870,
112,GS FIN CORP MEDIUM TERM NTS BOOK ENTRY,GS4746141,Yes,Corporate Bond,7.750,10/26/2021,NR,,40.800,
113,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,WR,NR,65.000,
114,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,65.000,
115,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,65.100,
116,HERTZ CORP,HTZGQ4912678,Yes,Corporate Bond,6.000,01/15/2028,WR,NR,52.000,
117,HERTZ CORP,HTZGQ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,50.794,
118,HERTZ CORP,HTZGQ4912679,,Corporate Bond,6.000,01/15/2028,,,50.875,
119,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4631477,,Corporate Bond,,05/31/2022,NR,,68.000,
120,ILFC E-CAPITAL TR I,AIG.GLZ,Yes,Corporate Bond,2.980,12/21/2065,,BB+,66.500,
121,ILFC E-Capital Trust I,AIG.JCW,,Corporate Bond,,12/21/2065,,,66.313,
122,INTELSAT LUXEMBOURG S A,I4116173,Yes,Corporate Bond,8.125,06/01/2023,WR,NR,4.725,
123,LATAM FIN LTD,LFL4795122,,Corporate Bond,,03/01/2026,,,58.000,
124,LATAM FIN LTD,LFL4482988,,Corporate Bond,6.875,04/11/2024,,,57.302,
125,MACYS RETAIL HLDGS INC,M3930952,Yes,Corporate Bond,4.300,02/15/2043,B1,B,69.310,7.058
126,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,7.500,
127,MCCLATCHY CO,KRI.GE,Yes,Corporate Bond,6.875,03/15/2029,WR,CCC-,0.015,
128,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,3.000,
129,MYT HLDG LLC,MYTG5065553,,Corporate Bond,,06/06/2029,,,1.147,
130,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa2,BBB,64.518,23.262
131,NABORS INDS INC NEW,NBR4623221,No,Corporate Bond,0.750,01/15/2024,,,49.000,25.685
132,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa2,,66.835,27.422
133,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa2,,48.080,27.565
134,NAVIOS MARITIME ACQUISITIONCORPORATION /,NM4066195,,Corporate Bond,8.125,11/15/2021,,,67.625,
135,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,CCC+,66.375,24.420
136,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,CCC+,59.300,21.195
137,NOBLE HLDG INTL LTD,NEBLQ3683981,Yes,Corporate Bond,4.900,08/01/2020,WR,,0.100,
138,NOBLE HLDG INTL LTD,NEBLQ3688863,Yes,Corporate Bond,4.625,03/01/2021,WR,,1.767,
139,NOBLE HLDG INTL LTD,NEBLQ3688864,Yes,Corporate Bond,6.050,03/01/2041,WR,,1.200,
140,NOBLE HLDG INTL LTD,NEBLQ3817865,Yes,Corporate Bond,3.950,03/15/2022,WR,,0.850,
141,NOSTRUM OIL & GAS FIN B V,NTSMF4519692,,Corporate Bond,8.000,07/25/2022,,,23.100,
142,NOSTRUM OIL & GAS FIN B V,NTSMF4597628,,Corporate Bond,7.000,02/16/2025,,,23.100,
143,OCCIDENTAL PETE CORP,APC4878869,No,Corporate Bond,,10/10/2036,Ba2,BB-,46.200,
144,ODEBRECHT OIL & GAS FIN LTD,BAK4584121,,Corporate Bond,,12/31/3999,,,0.100,
145,PACIFIC DRILLING FIRST LIEN ESCROW ISSUE,PACDQ4688177,Yes,Corporate Bond,8.375,10/01/2023,WR,NR,24.367,
146,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4499528,Yes,Corporate Bond,7.250,06/15/2025,B1,B+,68.750,17.588
147,PBF HLDG CO LLC / PBF FIN CORP,PBFQ5078144,,Corporate Bond,6.000,02/15/2028,,B+,60.000,15.405
148,PEABODY SECS FIN CORP,BTU4454383,Yes,Corporate Bond,6.000,03/31/2022,Caa1,CCC-,56.000,59.264
149,PEABODY SECS FIN CORP,BTU4454384,,Corporate Bond,6.000,03/31/2022,,,55.750,
150,PEABODY SECS FIN CORP,BTU4454390,Yes,Corporate Bond,6.375,03/31/2025,Caa1,CCC-,33.300,40.154
151,PEABODY SECS FIN CORP,BTU4454391,,Corporate Bond,6.375,03/31/2025,,,32.000,
152,PENNEY J C CORP INC,JCPNQ3707317,Yes,Corporate Bond,7.625,03/01/2097,WR,NR,0.050,
153,PENNEY J C CORP INC,JCPNQ3707368,No,Corporate Bond,7.400,04/01/2037,WR,NR,0.010,
154,PENNEY J C INC,JCPNQ3682985,,Corporate Bond,5.650,06/01/2020,WR,NR,0.011,
155,PETRA DIAMONDS US$ TREAS PLC,BBL4481991,Yes,Corporate Bond,7.250,05/01/2022,Ca,,38.500,
156,PPL ENERGY SUPPLY LLC,TLN3669491,Yes,Corporate Bond,6.000,12/15/2036,B3,CCC+,48.000,14.392
157,PRIDE INTL INC DEL,ESV3684249,Yes,Corporate Bond,7.875,08/15/2040,WR,NR,7.264,
158,PROJECT HOMESTAKE MERGER CORP,TBLLC4218199,Yes,Corporate Bond,8.875,03/01/2023,Caa3,C,69.000,28.699
159,REVLON CONSUMER PRODS CORP,REV4433558,Yes,Corporate Bond,6.250,08/01/2024,C,C,32.470,46.374
