,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
66,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4810877,Yes,Corporate Bond,11.500,03/25/2022,NR,,52.770,
67,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4746072,,Corporate Bond,,10/24/2022,NR,,39.460,
68,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4746063,,Corporate Bond,,10/24/2022,NR,,38.920,
69,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4729699,Yes,Corporate Bond,8.600,10/07/2021,NR,,32.570,
70,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4645503,No,Corporate Bond,8.250,06/30/2023,NR,,34.970,
71,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4642877,No,Corporate Bond,,06/27/2022,NR,,36.050,
72,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4642871,Yes,Corporate Bond,,06/25/2021,NR,,33.975,
73,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4620965,Yes,Corporate Bond,8.000,04/23/2021,NR,,37.370,
74,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4840191,Yes,Corporate Bond,9.300,06/05/2024,NR,,61.500,
75,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4842346,Yes,Corporate Bond,10.150,06/06/2024,NR,,60.490,
76,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4857862,Yes,Corporate Bond,11.500,07/22/2022,NR,,65.960,
77,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4604017,Yes,Corporate Bond,10.000,02/28/2028,NR,,59.000,
78,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4598415,Yes,Corporate Bond,9.000,02/14/2023,NR,,50.550,
79,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4560429,No,Corporate Bond,10.850,11/03/2022,NR,,54.988,
80,CITIGROUP GLOBAL MKTS HLDGS INC MEDIUM T,C4840179,No,Corporate Bond,9.000,05/31/2024,NR,,59.900,
81,CITIGROUP GLOBAL MKTS HLDGS INC MEDIUM T,C4683344,No,Corporate Bond,10.050,09/08/2025,NR,,28.640,
82,CITIZENS UTILS CO DEL,FTR3669890,,Corporate Bond,7.450,07/01/2035,WR,NR,48.000,
83,CITIZENS UTILS CO DEL,FTR3669891,,Corporate Bond,7.000,11/01/2025,WR,NR,48.000,
84,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,48.084,
85,CODERE FIN 2 LUXEMBOURG S A,CODEF4422751,,Corporate Bond,7.625,05/01/2021,,,65.789,
86,CORP GROUP BANKING SA,CGIU3963004,,Corporate Bond,6.750,03/15/2023,,,26.000,
87,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4832532,Yes,Corporate Bond,9.300,05/15/2024,NR,,57.000,
88,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4801943,No,Corporate Bond,10.000,02/26/2021,NR,,44.930,
89,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4798824,Yes,Corporate Bond,9.550,02/21/2024,NR,,56.700,
90,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4789353,Yes,Corporate Bond,10.000,01/14/2022,NR,,54.690,
91,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4789341,Yes,Corporate Bond,11.500,01/14/2022,NR,,55.700,
92,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4770438,Yes,Corporate Bond,10.500,11/10/2021,NR,,46.770,
93,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4658132,No,Corporate Bond,11.300,07/27/2021,NR,,27.710,
94,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4602696,,Corporate Bond,13.600,02/26/2021,NR,,38.850,
95,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4592088,Yes,Corporate Bond,11.500,01/31/2023,NR,,51.492,
96,DEAN FOODS CO NEW,DFODQ4215239,Yes,Corporate Bond,6.500,03/15/2023,WR,CCC+,0.250,
97,DIAMOND OFFSHORE DRILLING INC,L4066836,Yes,Corporate Bond,3.450,11/01/2023,WR,NR,12.288,
98,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,12.399,
99,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,60.576,16.684
100,DTEK FIN PLC,MTNV4445745,,Corporate Bond,,12/31/2024,,,62.625,
101,EMPRESAS ICA SAB DE CV,ICA.AB,,Corporate Bond,8.900,02/04/2021,,,18.320,
102,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,68.845,
103,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,59.000,10.169
104,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,4.300,
105,ENSCO JERSEY FIN LTD,ESV4435212,,Corporate Bond,3.000,01/31/2024,,NR,6.000,
106,ENSIGN DRILLING INC,ESVIF4819087,,Corporate Bond,9.250,04/15/2024,Caa2,,57.626,30.555
107,EXELA INTER LLC / EXELA FIN INC,EXLI4514119,Yes,Corporate Bond,10.000,07/15/2023,Caa3,CCC-,30.552,75.059
108,FERRELLGAS PARTNERS L P / FERRELLGAS PAR,FGP.GI,,Corporate Bond,8.625,06/15/2020,C,D,25.955,
109,FORUM ENERGY TECHNOLOGIES INC,FET5027680,Yes,Corporate Bond,9.000,08/04/2025,Caa3,CCC+,62.200,22.667
110,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,WR,NR,48.500,
111,FRONTIER COMMUNICATIONS,FTR3670827,Yes,Corporate Bond,7.875,01/15/2027,WR,NR,47.840,
112,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,49.000,
113,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,50.700,
114,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,49.884,
115,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,48.000,
116,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,49.540,
117,FRONTIER COMMUNICATIONS CORP,FTR4161100,Yes,Corporate Bond,6.250,09/15/2021,WR,NR,49.610,
118,FRONTIER COMMUNICATIONS CORP,FTR4360653,Yes,Corporate Bond,10.500,09/15/2022,WR,NR,53.000,
119,GENERAL SHOPPING FINANCELIMITED,GSBR3764528,,Corporate Bond,,12/31/3999,,,63.000,
120,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,35.670,28.040
121,GS FIN CORP MEDIUM TERM NTS BOOK ENTRY,GS4938018,No,Corporate Bond,15.504,07/23/2021,NR,,65.480,
122,GS FIN CORP MEDIUM TERM NTS BOOK ENTRY,GS4746141,Yes,Corporate Bond,7.750,10/26/2021,NR,,38.000,
123,GTT COMMUNICATIONS INC,GTT4509768,,Corporate Bond,7.875,12/31/2024,,,40.200,
124,GTT COMMUNICATIONS INC,GTT4502086,Yes,Corporate Bond,7.875,12/31/2024,WR,CC,40.000,38.476
125,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,WR,NR,66.000,
126,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,67.330,
127,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,68.075,
128,HERTZ CORP,HTZGQ4402231,,Corporate Bond,,10/15/2024,,,53.500,
129,HERTZ CORP,HTZGQ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,52.500,
130,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,48.484,
131,HORNBECK OFFSHORE SVCS INC NEW,HOSSQ3982287,Yes,Corporate Bond,5.000,03/01/2021,WR,CCC,0.010,
132,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4575703,,Corporate Bond,,12/29/2022,NR,,44.765,
133,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4442255,No,Corporate Bond,,01/27/2021,NR,,34.810,
134,ILFC E-Capital Trust I,AIG.JCW,,Corporate Bond,,12/21/2065,,,65.300,
135,INTELSAT LUXEMBOURG S A,I4116173,Yes,Corporate Bond,8.125,06/01/2023,WR,NR,4.650,
136,INTELSAT LUXEMBOURG S A,I4116175,Yes,Corporate Bond,7.750,06/01/2021,WR,,4.650,
137,INTELSAT S A,I4857509,,Corporate Bond,4.500,06/15/2025,,,23.000,
138,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4554500,Yes,Corporate Bond,6.750,10/27/2021,NR,,65.470,
139,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4600819,Yes,Corporate Bond,9.360,02/19/2021,NR,,43.410,
140,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4613830,No,Corporate Bond,9.250,03/31/2021,NR,,41.350,
141,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4795635,Yes,Corporate Bond,9.000,02/17/2022,NR,,58.090,
142,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4837483,Yes,Corporate Bond,10.500,05/27/2022,NR,,67.190,
143,LATAM FIN LTD,LFL4482988,,Corporate Bond,6.875,04/11/2024,,,50.375,
144,LATAM FIN LTD,LFL4795122,,Corporate Bond,,03/01/2026,,,50.295,
145,LUMBERMENS MUT CAS CO,LMBR.GC,,Corporate Bond,9.150,07/01/2026,,,0.001,
146,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,7.250,
147,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,1.900,
148,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa2,BBB,62.106,25.306
149,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa2,,63.165,31.362
150,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa2,,52.127,25.206
151,NABORS INDS LTD,NBR4933657,Yes,Corporate Bond,7.500,01/15/2028,Caa1,CCC-,68.240,14.951
152,NAVAJO TRANSITIONAL ENERGY CO LLC,NAVA4931147,,Corporate Bond,9.000,10/24/2024,,,40.000,40.634
153,NAVIOS MARITIME ACQUISITIONCORPORATION /,NM4066195,,Corporate Bond,8.125,11/15/2021,,,66.400,
154,NOBLE HLDG INTL LTD,NEBLQ3683981,Yes,Corporate Bond,4.900,08/01/2020,WR,,1.084,
155,NOBLE HLDG INTL LTD,NEBLQ3688863,Yes,Corporate Bond,4.625,03/01/2021,WR,,1.850,
156,NOBLE HLDG INTL LTD,NEBLQ3817865,Yes,Corporate Bond,3.950,03/15/2022,WR,,0.750,
157,NOBLE HLDG INTL LTD,NEBLQ3817868,Yes,Corporate Bond,5.250,03/15/2042,WR,,1.600,
158,NOBLE HLDG INTL LTD,NEBLQ4221699,Yes,Corporate Bond,8.950,04/01/2045,WR,,1.450,
159,NOBLE HLDG INTL LTD,NEBLQ4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,1.550,
160,NOBLE HLDG INTL LTD,NEBLQ4437046,Yes,Corporate Bond,7.750,01/15/2024,WR,,2.250,
161,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551824,,Corporate Bond,,11/01/2022,,,0.800,
162,ODEBRECHT FIN LTD,BAH4137006,,Corporate Bond,5.250,06/27/2029,,,4.500,
163,ODEBRECHT OFFSHORE DRILLINGFIN LTD,BAK4583861,,Corporate Bond,7.720,12/01/2026,,,14.125,
164,ODEBRECHT OIL & GAS FIN LTD,BAK4584120,,Corporate Bond,,12/31/3999,,,0.200,
165,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4499528,Yes,Corporate Bond,7.250,06/15/2025,B3,B+,65.011,19.324
166,PBF HLDG CO LLC / PBF FIN CORP,PBFQ5078144,,Corporate Bond,6.000,02/15/2028,,B+,57.000,16.470
167,PEABODY SECS FIN CORP,BTU4454390,Yes,Corporate Bond,6.375,03/31/2025,Caa1,CCC-,55.000,23.780
168,PEABODY SECS FIN CORP,BTU4454391,,Corporate Bond,6.375,03/31/2025,,,56.263,
169,PENNEY J C CORP INC,JCPNQ3707259,,Corporate Bond,7.125,11/15/2023,WR,NR,0.033,
170,PENNEY J C CORP INC,JCPNQ3707310,,Corporate Bond,6.900,08/15/2026,WR,,0.023,
171,PENNEY J C CORP INC,JCPNQ4372825,Yes,Corporate Bond,5.875,07/01/2023,WR,NR,3.000,
172,PPL ENERGY SUPPLY LLC,TLN3669491,Yes,Corporate Bond,6.000,12/15/2036,B3,CCC+,51.815,13.383
173,PRIDE INTL INC DEL,ESV3684248,Yes,Corporate Bond,6.875,08/15/2020,WR,NR,6.313,
174,ROYAL BK CDA GLOBAL MEDIUM TERM SR BK NT,RY4607542,No,Corporate Bond,9.300,03/19/2021,NR,,54.250,
175,ROYAL BK CDA GLOBAL MEDIUM TERM SR BK NT,RY4860599,No,Corporate Bond,13.900,07/22/2021,NR,,59.550,
176,SEARS HLDGS CORP,SHLDQ3694893,Yes,Corporate Bond,6.625,10/15/2018,WR,NR,1.150,
177,SEARS HLDGS CORP,SHLDQ4188476,Yes,Corporate Bond,8.000,12/15/2019,WR,NR,2.350,
178,SEARS ROEBUCK ACCEP CORP,SHLDQ3702573,Yes,Corporate Bond,7.500,10/15/2027,WR,NR,1.000,
179,SEARS ROEBUCK ACCEP CORP,SHLDQ3702576,Yes,Corporate Bond,6.750,01/15/2028,WR,NR,2.100,
