,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
18,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,44.210,27.758
19,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,5.055,
20,AES ARGENTINA GENERACION S A,AES4450370,,Corporate Bond,7.750,02/02/2024,,,70.000,
21,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,56.500,33.731
22,ALLIANCE RESOURCE OPER L P / ALLIANCE RE,ARLP4483434,,Corporate Bond,,05/01/2025,,,69.100,
23,AMC ENTMT HLDGS INC,AMC4978206,,Corporate Bond,10.500,04/15/2025,,,68.995,
24,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,17.750,76.278
25,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,15.100,55.295
26,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,12.010,63.236
27,AMC ENTMT HLDGS INC,AMC4978205,Yes,Corporate Bond,10.500,04/15/2025,Caa2,CCC,67.250,22.377
28,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,19.000,56.094
29,AMERICAN AIRLS GROUP INC,AAL4955090,Yes,Corporate Bond,3.750,03/01/2025,Caa1,CCC,52.500,20.711
30,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,52.188,
31,AMERICAN AIRLS INC CL B PASS THRU CTFS S,AAL4867591,Yes,Corporate Bond,3.850,08/15/2029,Ba2,B+,65.000,9.811
32,ANTERO RES CORP,AR4434887,Yes,Corporate Bond,5.000,03/01/2025,B3,B,62.750,17.476
33,ATHABASCA OIL CORP,ATHOF4455144,,Corporate Bond,9.875,02/24/2022,,,35.000,
34,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4918169,No,Corporate Bond,11.400,02/26/2021,NR,,47.220,
35,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4895636,Yes,Corporate Bond,,10/21/2022,NR,,54.830,
36,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4593924,,Corporate Bond,,02/04/2021,NR,,25.825,
37,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,Caa3,CCC,21.064,114.762
38,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,44.210,27.758
39,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,5.055,
40,AES ARGENTINA GENERACION S A,AES4450370,,Corporate Bond,7.750,02/02/2024,,,70.000,
41,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,56.500,33.731
42,ALLIANCE RESOURCE OPER L P / ALLIANCE RE,ARLP4483434,,Corporate Bond,,05/01/2025,,,69.100,
43,AMC ENTMT HLDGS INC,AMC4978206,,Corporate Bond,10.500,04/15/2025,,,68.995,
44,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,17.750,76.278
45,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,15.100,55.295
46,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,12.010,63.236
47,AMC ENTMT HLDGS INC,AMC4978205,Yes,Corporate Bond,10.500,04/15/2025,Caa2,CCC,67.250,22.377
48,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,19.000,56.094
49,AMERICAN AIRLS GROUP INC,AAL4955090,Yes,Corporate Bond,3.750,03/01/2025,Caa1,CCC,52.500,20.711
50,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,52.188,
51,AMERICAN AIRLS INC CL B PASS THRU CTFS S,AAL4867591,Yes,Corporate Bond,3.850,08/15/2029,Ba2,B+,65.000,9.811
52,ANTERO RES CORP,AR4434887,Yes,Corporate Bond,5.000,03/01/2025,B3,B,62.750,17.476
53,ATHABASCA OIL CORP,ATHOF4455144,,Corporate Bond,9.875,02/24/2022,,,35.000,
54,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4918169,No,Corporate Bond,11.400,02/26/2021,NR,,47.220,
55,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4895636,Yes,Corporate Bond,,10/21/2022,NR,,54.830,
56,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4593924,,Corporate Bond,,02/04/2021,NR,,25.825,
57,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,Caa3,CCC,21.064,114.762
58,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,44.210,27.758
59,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,5.055,
60,CALIFORNIA RES CORP,CRC4236132,Yes,Corporate Bond,5.500,09/15/2021,WR,NR,1.653,
61,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa1,B-,29.000,36.981
62,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,B-,35.750,39.345
63,CARLSON TRAVEL INC,CTHM5038547,Yes,Corporate Bond,11.500,12/15/2026,,,56.250,26.140
64,CARRIZO OIL & GAS INC,CPE4514613,Yes,Corporate Bond,8.250,07/15/2025,Caa1,B-,32.100,42.527
65,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa1,B-,39.750,51.542
66,CBL & ASSOCS LTD PARTNERSHIP,CBL4434050,Yes,Corporate Bond,5.950,12/15/2026,C,BB,38.500,26.840
67,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,C,BB,38.500,42.311
68,CBL & ASSOCS LTD PARTNERSHIP,CBL4171047,Yes,Corporate Bond,4.600,10/15/2024,C,BB,37.296,34.610
69,CEC ENTMT INC,APO4179902,Yes,Corporate Bond,8.000,02/15/2022,WR,D,5.000,
70,CENGAGE LEARNING INC,THOM4369114,Yes,Corporate Bond,9.500,06/15/2024,Caa3,CCC-,69.500,21.965
71,CENTENNIAL RESOURCE PRODTN LLC,CG4566447,Yes,Corporate Bond,5.375,01/15/2026,Caa2,CCC+,41.200,26.828
72,CHESAPEAKE ENERGY CORP,CHK4630790,Yes,Corporate Bond,8.000,01/15/2025,WR,NR,3.500,
73,CHESAPEAKE ENERGY CORP,CHK4720847,Yes,Corporate Bond,7.000,10/01/2024,WR,NR,3.343,
74,CHESAPEAKE ENERGY CORP,CHK.AA,Yes,Corporate Bond,6.125,02/15/2021,WR,NR,3.538,
75,CHESAPEAKE ENERGY CORP,CHK3983297,Yes,Corporate Bond,5.750,03/15/2023,WR,NR,3.300,
76,CHESAPEAKE ENERGY CORP,CHK4593980,,Corporate Bond,5.500,09/15/2026,WR,NR,3.500,
77,CHESAPEAKE ENERGY CORP,CHK3983296,Yes,Corporate Bond,5.375,06/15/2021,WR,NR,3.938,
78,CHS / CMNTY HEALTH SYS INC,CYH4915941,Yes,Corporate Bond,6.875,04/01/2028,C,CCC-,48.979,20.492
79,CITIGROUP GLOBAL MKTS HLDGS INC MEDIUM T,C4849662,Yes,Corporate Bond,11.400,06/28/2022,NR,,41.090,
80,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,38.250,
81,CITIZENS UTILS CO DEL,FTR3669891,,Corporate Bond,7.000,11/01/2025,WR,NR,38.050,
82,CITIZENS UTILS CO DEL,FTR3669890,,Corporate Bond,7.450,07/01/2035,WR,NR,31.100,
83,CLOUD PEAK ENERGY RES LLC / CLOUD PEAK E,CLD4931145,,Corporate Bond,12.000,05/01/2025,,,32.500,51.745
84,COMPRESSCO PARTNERS L P / COMPRESSCO FIN,GSJK4267097,Yes,Corporate Bond,7.250,08/15/2022,Caa3,CCC,69.860,29.435
85,CONSOL MNG CORP,CNXG4560208,,Corporate Bond,,11/15/2025,Caa1,,43.900,
86,CREDIT SUISSE AG LONDON BRH,CS4915971,No,Corporate Bond,10.000,02/26/2021,NR,,42.513,
87,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4889239,No,Corporate Bond,18.000,12/30/2020,NR,,37.750,
88,DEAN FOODS COMPANY NEW,DF4215240,,Corporate Bond,6.500,03/15/2023,,,1.000,
89,DEUTSCHE BK AG GLOBAL MEDIUM TERM NTS BO,DB3974581,No,Corporate Bond,0.979,03/15/2033,,,66.311,
90,DIAMOND OFFSHORE DRILLING INC,L4066836,Yes,Corporate Bond,3.450,11/01/2023,WR,NR,9.000,
91,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,8.750,
92,DIAMOND OFFSHORE DRILLING INC,L3676446,Yes,Corporate Bond,5.700,10/15/2039,WR,NR,8.750,
93,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861194,,Corporate Bond,,08/15/2026,,,69.500,
94,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861192,Yes,Corporate Bond,5.375,08/15/2026,Ba3,BB-,68.500,13.278
95,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,50.250,20.409
96,EMPRESAS ICA SAB DE CV,ICA.AB,,Corporate Bond,8.900,02/04/2021,,,16.500,
97,ENERGY TRANSFER OPER L P,ETP4565576,Yes,Corporate Bond,6.250,12/31/3999,,BB,65.700,9.512
98,ENERGY TRANSFER OPER L P,ETP4565575,Yes,Corporate Bond,6.625,12/31/3999,,BB,63.750,10.392
99,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.269,11/01/2066,Ba1,BB,50.463,
100,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.283,11/15/2066,Caa1,CCC-,38.927,
101,GEO COAL INTL PTE LTD,GRYR4547728,,Corporate Bond,,10/04/2022,,,65.500,
102,GLOBAL AIRCRAFT LEASING CO LTD,AVOL4865332,Yes,Corporate Bond,7.250,09/15/2024,Ba2,,51.750,28.344
103,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,16.500,50.561
104,GOL EQUITY FIN,GEFS4809452,,Corporate Bond,3.750,07/15/2024,Caa2,,63.000,17.568
105,GOLDMAN SACHS GROUP INC,GS4607880,,Corporate Bond,,03/08/2038,,,62.400,
106,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,34.000,
107,Grupo Famsa Sa De Cv,GUFA4924989,,Corporate Bond,9.750,12/15/2024,,,19.000,
108,GRUPO IDESA S A DE C V,GIDS4080489,,Corporate Bond,7.875,12/18/2020,,,58.500,
109,GRUPO KALTEX SA DE CV,MKXS4483059,,Corporate Bond,8.875,04/11/2022,,,60.000,
110,GTT COMMUNICATIONS INC,GTT4509768,,Corporate Bond,7.875,12/31/2024,,,51.000,
111,GTT COMMUNICATIONS INC,GTT4502086,Yes,Corporate Bond,7.875,12/31/2024,Caa2,CCC-,52.000,27.859
112,GULFPORT ENERGY CORP,GPOR4551340,Yes,Corporate Bond,6.375,01/15/2026,Caa2,CCC+,61.250,18.067
113,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,Caa2,CCC+,61.813,28.612
114,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,Caa2,CCC+,61.125,19.551
115,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,Caa2,CCC+,60.143,21.217
116,HERTZ CORP,HTZ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,45.250,
117,HERTZ CORP,HTZ4861322,Yes,Corporate Bond,7.125,08/01/2026,WR,NR,44.375,
118,HERTZ CORP,HTZ4912678,Yes,Corporate Bond,6.000,01/15/2028,WR,NR,44.000,
119,HERTZ CORP,HTZ4912679,,Corporate Bond,6.000,01/15/2028,,,42.450,
120,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.283,11/15/2066,Caa1,CCC-,38.927,
121,GEO COAL INTL PTE LTD,GRYR4547728,,Corporate Bond,,10/04/2022,,,65.500,
122,GLOBAL AIRCRAFT LEASING CO LTD,AVOL4865332,Yes,Corporate Bond,7.250,09/15/2024,Ba2,,51.750,28.344
123,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,16.500,50.561
124,GOL EQUITY FIN,GEFS4809452,,Corporate Bond,3.750,07/15/2024,Caa2,,63.000,17.568
125,GOLDMAN SACHS GROUP INC,GS4607880,,Corporate Bond,,03/08/2038,,,62.400,
126,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,34.000,
127,Grupo Famsa Sa De Cv,GUFA4924989,,Corporate Bond,9.750,12/15/2024,,,19.000,
128,GRUPO IDESA S A DE C V,GIDS4080489,,Corporate Bond,7.875,12/18/2020,,,58.500,
129,GRUPO KALTEX SA DE CV,MKXS4483059,,Corporate Bond,8.875,04/11/2022,,,60.000,
130,GTT COMMUNICATIONS INC,GTT4509768,,Corporate Bond,7.875,12/31/2024,,,51.000,
131,GTT COMMUNICATIONS INC,GTT4502086,Yes,Corporate Bond,7.875,12/31/2024,Caa2,CCC-,52.000,27.859
132,GULFPORT ENERGY CORP,GPOR4551340,Yes,Corporate Bond,6.375,01/15/2026,Caa2,CCC+,61.250,18.067
133,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,Caa2,CCC+,61.813,28.612
134,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,Caa2,CCC+,61.125,19.551
135,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,Caa2,CCC+,60.143,21.217
136,HERTZ CORP,HTZ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,45.250,
137,HERTZ CORP,HTZ4861322,Yes,Corporate Bond,7.125,08/01/2026,WR,NR,44.375,
138,HERTZ CORP,HTZ4912678,Yes,Corporate Bond,6.000,01/15/2028,WR,NR,44.000,
139,HERTZ CORP,HTZ4912679,,Corporate Bond,6.000,01/15/2028,,,42.450,
140,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4233958,,Corporate Bond,,04/15/2025,,,22.080,
141,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,Ca,C,14.000,113.945
142,MAY DEPT STORES CO,M.BA,Yes,Corporate Bond,7.875,03/01/2030,B1,B,70.000,13.626
143,MAY DEPT STORES CO,M.BI,Yes,Corporate Bond,6.700,07/15/2034,B1,B,58.000,13.484
144,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,2.875,
145,MODERNLAND OVERSEAS PTE LTD,PMDRF4572329,,Corporate Bond,6.950,04/13/2024,,,42.000,
146,MORGAN STANLEY FIN LLC,MS4938799,Yes,Corporate Bond,9.000,01/26/2023,,,67.450,
147,MORGAN STANLEY FIN LLC,MS4954975,Yes,Corporate Bond,10.000,02/24/2023,NR,,61.600,
148,MOSS CREEK RES HLDGS INC,MSSK4586652,Yes,Corporate Bond,7.500,01/15/2026,Caa2,B-,58.750,20.704
149,MOSS CREEK RES HLDGS INC,MSSK4827774,Yes,Corporate Bond,10.500,05/15/2027,Caa2,B-,62.000,21.528
150,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,B3,BBB,56.186,27.904
151,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,B3,,51.400,39.947
152,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,B3,,32.000,40.061
153,NABORS INDS LTD,NBR4933657,Yes,Corporate Bond,7.500,01/15/2028,Ba3,CCC+,47.970,22.242
154,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,Ba3,CCC+,49.000,25.255
155,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa1,CCC+,68.360,13.797
156,NAVIOS MARITIME ACQUISITIONCORPORATION /,NM4066195,,Corporate Bond,8.125,11/15/2021,,,67.025,
157,NAVIOS MARITIME HLDGS INC / NAVIOS MARIT,NM4071396,,Corporate Bond,7.375,01/15/2022,Caa1,B,45.000,86.544
158,NAVIOS MARITIME HOLDINGS INC / NAVIOS MA,NM4071395,,Corporate Bond,7.375,01/15/2022,,B,46.433,
159,NCL CORP LTD,NCLH4920818,Yes,Corporate Bond,3.625,12/15/2024,Caa1,,69.980,13.173
160,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,B+,66.500,23.399
161,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,B+,61.000,19.282
162,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,B+,61.855,19.397
163,NINE ENERGY SVC INC,NINE4742852,Yes,Corporate Bond,8.750,11/01/2023,Caa2,CCC+,30.000,62.773
164,NOBLE HLDG INTL LTD,NE4437046,Yes,Corporate Bond,7.750,01/15/2024,WR,,0.500,
165,NOBLE HLDG INTL LTD,NE.AC,Yes,Corporate Bond,4.900,08/01/2020,WR,,1.000,
166,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551823,Yes,Corporate Bond,7.125,11/01/2022,WR,,0.375,
167,OASIS PETE INC NEW,COP4155695,Yes,Corporate Bond,6.875,03/15/2022,WR,D,25.500,
168,OASIS PETE INC NEW,COP3872795,Yes,Corporate Bond,6.875,01/15/2023,WR,D,23.790,
169,OASIS PETE INC NEW,COP4628668,Yes,Corporate Bond,6.250,05/01/2026,WR,D,24.125,
170,OASIS PETE INC NEW,COP3698523,Yes,Corporate Bond,6.500,11/01/2021,WR,D,24.350,
171,OASIS PETE INC NEW,COP4404217,No,Corporate Bond,2.625,09/15/2023,,D,24.500,
172,OCCIDENTAL PETE CORP,APC4606457,Yes,Corporate Bond,4.200,03/15/2048,Ba2,BB+,67.000,6.894
173,OCCIDENTAL PETE CORP,APC4422781,Yes,Corporate Bond,4.100,02/15/2047,Ba2,BB+,66.250,6.895
174,OCCIDENTAL PETE CORP,APC4875630,Yes,Corporate Bond,4.500,07/15/2044,Ba2,BB+,70.000,7.139
175,OCCIDENTAL PETE CORP,APC4878869,No,Corporate Bond,,10/10/2036,Ba2,BB+,44.280,
176,OCCIDENTAL PETE CORP,APC4869087,Yes,Corporate Bond,4.300,08/15/2039,Ba2,BB+,69.407,7.315
177,OCCIDENTAL PETE CORP,APC4869088,Yes,Corporate Bond,4.400,08/15/2049,Ba2,BB+,68.239,6.969
178,OCCIDENTAL PETE CORP,APC4349251,Yes,Corporate Bond,4.400,04/15/2046,Ba2,BB+,69.500,6.975
179,OCEANEERING INTL INC,OII4595036,Yes,Corporate Bond,6.000,02/01/2028,B1,B+,67.260,13.083
180,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,B+,66.500,23.399
181,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,B+,61.000,19.282
182,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,B+,61.855,19.397
183,NINE ENERGY SVC INC,NINE4742852,Yes,Corporate Bond,8.750,11/01/2023,Caa2,CCC+,30.000,62.773
184,NOBLE HLDG INTL LTD,NE4437046,Yes,Corporate Bond,7.750,01/15/2024,WR,,0.500,
185,NOBLE HLDG INTL LTD,NE.AC,Yes,Corporate Bond,4.900,08/01/2020,WR,,1.000,
186,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551823,Yes,Corporate Bond,7.125,11/01/2022,WR,,0.375,
187,OASIS PETE INC NEW,COP4155695,Yes,Corporate Bond,6.875,03/15/2022,WR,D,25.500,
188,OASIS PETE INC NEW,COP3872795,Yes,Corporate Bond,6.875,01/15/2023,WR,D,23.790,
189,OASIS PETE INC NEW,COP4628668,Yes,Corporate Bond,6.250,05/01/2026,WR,D,24.125,
190,OASIS PETE INC NEW,COP3698523,Yes,Corporate Bond,6.500,11/01/2021,WR,D,24.350,
191,OASIS PETE INC NEW,COP4404217,No,Corporate Bond,2.625,09/15/2023,,D,24.500,
192,OCCIDENTAL PETE CORP,APC4606457,Yes,Corporate Bond,4.200,03/15/2048,Ba2,BB+,67.000,6.894
193,OCCIDENTAL PETE CORP,APC4422781,Yes,Corporate Bond,4.100,02/15/2047,Ba2,BB+,66.250,6.895
194,OCCIDENTAL PETE CORP,APC4875630,Yes,Corporate Bond,4.500,07/15/2044,Ba2,BB+,70.000,7.139
195,OCCIDENTAL PETE CORP,APC4878869,No,Corporate Bond,,10/10/2036,Ba2,BB+,44.280,
196,OCCIDENTAL PETE CORP,APC4869087,Yes,Corporate Bond,4.300,08/15/2039,Ba2,BB+,69.407,7.315
197,OCCIDENTAL PETE CORP,APC4869088,Yes,Corporate Bond,4.400,08/15/2049,Ba2,BB+,68.239,6.969
198,OCCIDENTAL PETE CORP,APC4349251,Yes,Corporate Bond,4.400,04/15/2046,Ba2,BB+,69.500,6.975
199,OCEANEERING INTL INC,OII4595036,Yes,Corporate Bond,6.000,02/01/2028,B1,B+,67.260,13.083
200,ODEA BK A S,BQAZ4524997,,Corporate Bond,7.625,08/01/2027,,,56.250,
201,OIL STS INTL INC,OIS4824690,,Corporate Bond,1.500,02/15/2023,,,57.125,27.369
202,PARTY CITY HLDGS INC,PTCX4661281,,Corporate Bond,6.625,08/01/2026,,,38.980,
203,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4938116,Yes,Corporate Bond,6.000,02/15/2028,B1,BB,66.250,13.337
204,PEABODY SECS FIN CORP,BTU4454383,Yes,Corporate Bond,6.000,03/31/2022,B3,CCC+,51.500,59.771
205,PEABODY SECS FIN CORP,BTU4454384,,Corporate Bond,6.000,03/31/2022,,,53.505,
206,PENNEY J C CORP INC,JCPNQ4609176,Yes,Corporate Bond,8.625,03/15/2025,WR,NR,0.750,
207,PENNEY J C CORP INC,JCPNQ3707368,No,Corporate Bond,7.400,04/01/2037,WR,NR,0.756,
208,PENNEY J C INC,JCPNQ3682985,,Corporate Bond,5.650,06/01/2020,WR,NR,0.300,
209,PENNEY J C INC,JCPNQ3670578,,Corporate Bond,6.375,10/15/2036,WR,NR,0.375,
210,PLAINS ALL AMERICAN PIPELINE L.P.,PAA4550445,Yes,Corporate Bond,6.125,12/31/3999,,BB,62.463,9.805
211,PPL ENERGY SUPPLY LLC,TLN3669491,Yes,Corporate Bond,6.000,12/15/2036,B3,CCC+,44.130,15.507
212,QEP RES INC,QEP4562432,Yes,Corporate Bond,5.625,03/01/2026,B3,B+,56.250,18.891
213,RAYONIER A M PRODS INC,RYN4125345,,Corporate Bond,5.500,06/01/2024,,,66.050,
214,REVLON CONSUMER PRODS CORP,MCFH4078799,Yes,Corporate Bond,5.750,02/15/2021,C,C,34.000,549.446
215,REVLON CONSUMER PRODS CORP,MCFH4433558,Yes,Corporate Bond,6.250,08/01/2024,C,C,13.882,83.226
216,SEARS ROEBUCK ACCEP CORP,SHLDQ3702573,Yes,Corporate Bond,7.500,10/15/2027,WR,NR,2.350,
217,SESI L L C,SPN3881273,Yes,Corporate Bond,7.125,12/15/2021,Caa3,CC,29.224,152.395
218,SESI L L C,SPN4527612,Yes,Corporate Bond,7.750,09/15/2024,Caa3,B-,30.750,48.958
219,SHELF DRILLING HLDGS LTD,SHLF4594335,,Corporate Bond,8.250,02/15/2025,,,40.000,
220,SM ENERGY CO,SM4243713,Yes,Corporate Bond,5.625,06/01/2025,Caa2,B-,46.375,26.233
221,SOCIETE GENERALE MEDIUM TERM NTS BOOK EN,SCGL4307347,Yes,Corporate Bond,10.000,11/30/2020,NR,,29.700,
222,SOCIETE GENERALE MEDIUM TERM NTS BOOK EN,SCGL4833903,,Corporate Bond,8.000,05/19/2022,,,22.000,
223,SOUTHERN UN CO NEW,ETE3669082,Yes,Corporate Bond,3.269,11/01/2066,Ba1,BB,46.275,
224,SUMMIT MIDSTREAM HLDGS LLC / SUMMIT MIDS,SMLP4454357,Yes,Corporate Bond,5.750,04/15/2025,Caa2,D,62.000,18.517
225,TALEN ENERGY SUPPLY LLC,TLN4332459,Yes,Corporate Bond,6.500,06/01/2025,B3,CCC+,65.551,17.658
226,TENNESSEE MERGER SUB INC,TMHL4444790,Yes,Corporate Bond,6.375,02/01/2025,Ca,CCC,67.570,17.345
227,TORONTO DOMINION BK ONT,TD4979308,,Corporate Bond,,04/29/2022,NR,,11.554,
