,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
38,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4819788,Yes,Corporate Bond,,04/21/2022,NR,,41.110,
39,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4834839,Yes,Corporate Bond,11.500,05/27/2022,NR,,50.570,
40,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,68.500,25.230
41,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,17.750,76.921
42,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,16.466,51.368
43,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,16.500,52.826
44,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,13.021,73.705
45,AMERICAN AIRLINES INC 2014-1 CL B PASS T,AAL4160720,Yes,Corporate Bond,4.375,04/01/2024,,B+,70.000,
46,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,61.250,
47,AMERICAN AIRLS INC 2016-1 CL B PASS THRU,AAL4327179,Yes,Corporate Bond,5.250,07/15/2025,Ba2,B,70.000,
48,AMERICAN AIRLS INC CL B PASS THRU CTFS S,AAL4867591,Yes,Corporate Bond,3.850,08/15/2029,Ba2,B,70.000,8.804
49,ASSURED GTY U S HLDGS INC,AGO.GB,Yes,Corporate Bond,2.630,12/15/2066,Baa3,BBB+,65.155,
50,AVIANCA HLDGS S A,AVHOQ4931924,,Corporate Bond,9.000,05/10/2023,,,10.000,
51,AVIANCA HLDGS SA,AVHOQ4931923,Yes,Corporate Bond,9.000,05/10/2023,,,9.500,
52,BARCLAYS BK PLC,BCS4585084,No,Corporate Bond,8.500,01/14/2021,NR,,39.060,
53,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4729699,Yes,Corporate Bond,8.600,10/07/2021,NR,,27.250,
54,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4642871,Yes,Corporate Bond,,06/25/2021,NR,,29.590,
55,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4630693,No,Corporate Bond,,05/23/2022,NR,,30.480,
56,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769501,,Corporate Bond,12.200,11/26/2021,NR,,38.290,
57,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4810877,Yes,Corporate Bond,11.500,03/25/2022,NR,,43.740,
58,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4819788,Yes,Corporate Bond,,04/21/2022,NR,,41.110,
59,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4834839,Yes,Corporate Bond,11.500,05/27/2022,NR,,50.570,
60,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,68.500,25.230
61,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,17.750,76.921
62,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,16.466,51.368
63,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,16.500,52.826
64,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,13.021,73.705
65,AMERICAN AIRLINES INC 2014-1 CL B PASS T,AAL4160720,Yes,Corporate Bond,4.375,04/01/2024,,B+,70.000,
66,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,61.250,
67,AMERICAN AIRLS INC 2016-1 CL B PASS THRU,AAL4327179,Yes,Corporate Bond,5.250,07/15/2025,Ba2,B,70.000,
68,AMERICAN AIRLS INC CL B PASS THRU CTFS S,AAL4867591,Yes,Corporate Bond,3.850,08/15/2029,Ba2,B,70.000,8.804
69,ASSURED GTY U S HLDGS INC,AGO.GB,Yes,Corporate Bond,2.630,12/15/2066,Baa3,BBB+,65.155,
70,AVIANCA HLDGS S A,AVHOQ4931924,,Corporate Bond,9.000,05/10/2023,,,10.000,
71,AVIANCA HLDGS SA,AVHOQ4931923,Yes,Corporate Bond,9.000,05/10/2023,,,9.500,
72,BARCLAYS BK PLC,BCS4585084,No,Corporate Bond,8.500,01/14/2021,NR,,39.060,
73,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4729699,Yes,Corporate Bond,8.600,10/07/2021,NR,,27.250,
74,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4642871,Yes,Corporate Bond,,06/25/2021,NR,,29.590,
75,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4630693,No,Corporate Bond,,05/23/2022,NR,,30.480,
76,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769501,,Corporate Bond,12.200,11/26/2021,NR,,38.290,
77,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4810877,Yes,Corporate Bond,11.500,03/25/2022,NR,,43.740,
78,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4819788,Yes,Corporate Bond,,04/21/2022,NR,,41.110,
79,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4834839,Yes,Corporate Bond,11.500,05/27/2022,NR,,50.570,
80,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769501,,Corporate Bond,12.200,11/26/2021,NR,,38.290,
81,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4729699,Yes,Corporate Bond,8.600,10/07/2021,NR,,27.250,
82,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4642871,Yes,Corporate Bond,,06/25/2021,NR,,29.590,
83,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4630693,No,Corporate Bond,,05/23/2022,NR,,30.480,
84,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,36.380,74.984
85,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4928403,,Corporate Bond,,12/27/2022,,,51.805,
86,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4799248,,Corporate Bond,10.750,02/22/2021,,,52.800,
87,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4720614,,Corporate Bond,11.200,09/28/2028,,,45.580,
88,BON-TON DEPT STORES INC,BONT4043053,Yes,Corporate Bond,8.000,06/15/2021,WR,NR,2.299,
89,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,8.000,
90,BUCKEYE PARTNERS L P,BPL4588185,Yes,Corporate Bond,6.375,01/22/2078,B2,B+,67.106,
91,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,CC,38.500,37.515
92,CANADIAN IMPERIAL BK COMM TORONTO ONT,CM4943693,No,Corporate Bond,,01/31/2023,NR,,38.800,
93,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa1,CC,41.500,51.368
94,CARRIZO OIL & GAS INC,CPE4514613,Yes,Corporate Bond,8.250,07/15/2025,Caa1,CC,33.393,41.833
95,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,WR,BB,39.310,
96,CBL & ASSOCS LTD PARTNERSHIP,CBL4171047,Yes,Corporate Bond,4.600,10/15/2024,WR,BB,39.300,
97,CBL & ASSOCS LTD PARTNERSHIP,CBL4434050,Yes,Corporate Bond,5.950,12/15/2026,WR,BB,39.105,
98,CHESAPEAKE ENERGY CORP,CHK.AA,Yes,Corporate Bond,6.125,02/15/2021,WR,NR,5.550,
99,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,5.384,
100,DIGICEL LTD,DGCL4217009,Yes,Corporate Bond,6.750,03/01/2023,Caa3,,63.375,30.112
101,DTEK FIN PLC,MTNV4445745,,Corporate Bond,,12/31/2024,,,65.500,
102,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,59.500,
103,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,51.456,11.660
104,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,5.062,
105,ENSIGN DRILLING INC,ESVIF4819087,,Corporate Bond,9.250,04/15/2024,Caa2,,38.000,47.916
106,FEDERATED RETAIL HLDGS INC,M.AI,Yes,Corporate Bond,6.375,03/15/2037,B1,B,67.000,10.690
107,FERRELLGAS PARTNERS L P / FERRELLGAS PAR,FGP.GI,,Corporate Bond,8.625,06/15/2020,C,D,12.000,
108,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,WR,NR,43.750,
109,FRONTIER COMMUNICATIONS,FTR3670827,Yes,Corporate Bond,7.875,01/15/2027,WR,NR,43.650,
110,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,46.000,
111,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,45.250,
112,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,45.000,
113,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,43.792,
114,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,45.000,
115,FRONTIER COMMUNICATIONS CORP,FTR4361327,Yes,Corporate Bond,11.000,09/15/2025,WR,NR,47.200,
116,GCL New Energy Holdings Ltd.,SMTLF4804153,,Corporate Bond,7.100,01/30/2021,,,45.150,
117,GENERACION MEDITERRANEA S A / GENERACION,GMED4385310,,Corporate Bond,,07/27/2023,,,55.300,
118,GENERAL SHOPPING FINANCELIMITED,GSBR3764528,,Corporate Bond,,12/31/3999,,,55.000,
119,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,27.000,35.059
120,DIGICEL LTD,DGCL4217009,Yes,Corporate Bond,6.750,03/01/2023,Caa3,,63.375,30.112
121,DTEK FIN PLC,MTNV4445745,,Corporate Bond,,12/31/2024,,,65.500,
122,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,59.500,
123,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,51.456,11.660
124,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,5.062,
125,ENSIGN DRILLING INC,ESVIF4819087,,Corporate Bond,9.250,04/15/2024,Caa2,,38.000,47.916
126,FEDERATED RETAIL HLDGS INC,M.AI,Yes,Corporate Bond,6.375,03/15/2037,B1,B,67.000,10.690
127,FERRELLGAS PARTNERS L P / FERRELLGAS PAR,FGP.GI,,Corporate Bond,8.625,06/15/2020,C,D,12.000,
128,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,WR,NR,43.750,
129,FRONTIER COMMUNICATIONS,FTR3670827,Yes,Corporate Bond,7.875,01/15/2027,WR,NR,43.650,
130,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,46.000,
131,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,45.250,
132,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,45.000,
133,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,43.792,
134,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,45.000,
135,FRONTIER COMMUNICATIONS CORP,FTR4361327,Yes,Corporate Bond,11.000,09/15/2025,WR,NR,47.200,
136,GCL New Energy Holdings Ltd.,SMTLF4804153,,Corporate Bond,7.100,01/30/2021,,,45.150,
137,GENERACION MEDITERRANEA S A / GENERACION,GMED4385310,,Corporate Bond,,07/27/2023,,,55.300,
138,GENERAL SHOPPING FINANCELIMITED,GSBR3764528,,Corporate Bond,,12/31/3999,,,55.000,
139,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,27.000,35.059
140,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4895267,No,Corporate Bond,12.000,01/13/2021,NR,,67.400,
141,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4936408,No,Corporate Bond,,04/22/2021,NR,,64.116,
142,LAREDO PETE INC NEW,LPI4936036,Yes,Corporate Bond,9.500,01/15/2025,Caa1,B-,69.335,20.901
143,LAREDO PETE INC NEW,LPI4936037,Yes,Corporate Bond,10.125,01/15/2028,Caa1,B-,65.000,19.356
144,LATAM FIN LTD,LFL4482988,,Corporate Bond,6.875,04/11/2024,,,42.000,
145,LATAM FIN LTD,LFL4795122,,Corporate Bond,,03/01/2026,,,42.000,
146,LSC COMMUNICATIONS INC,LKSD4407704,,Corporate Bond,8.750,10/15/2023,,,16.000,
147,LUCKIN COFFEE INC,LK4935428,No,Corporate Bond,0.750,01/15/2025,,,64.250,11.933
148,MACYS RETAIL HLDGS INC,M.AA,Yes,Corporate Bond,5.125,01/15/2042,B1,B,63.750,8.982
149,MACYS RETAIL HLDGS INC,M3930952,Yes,Corporate Bond,4.300,02/15/2043,B1,B,59.500,8.329
150,MACYS RETAIL HLDGS INC,M4184487,Yes,Corporate Bond,4.500,12/15/2034,B1,B,63.500,9.171
151,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4150283,,Corporate Bond,,08/01/2022,,,32.063,
152,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4233958,,Corporate Bond,,04/15/2025,,,32.900,
153,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4287828,Yes,Corporate Bond,5.625,10/15/2023,WR,,32.250,
154,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4287830,,Corporate Bond,,10/15/2023,,,32.250,
155,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,7.130,
156,MAY DEPT STORES CO,M.AZ,Yes,Corporate Bond,6.700,09/15/2028,B1,B,70.000,12.904
157,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,4.280,
158,MORGAN STANLEY,MS4210543,No,Corporate Bond,8.000,02/27/2025,NR,,19.000,
159,MORGAN STANLEY FIN LLC,MS4652218,,Corporate Bond,,08/05/2024,NR,,13.500,
160,MORGAN STANLEY FIN LLC,MS4843219,No,Corporate Bond,10.250,06/17/2022,NR,,63.400,
161,MORGAN STANLEY FIN LLC,MS4926703,,Corporate Bond,,06/21/2021,NR,,44.000,
162,MOSS CREEK RES HLDGS INC,MSSK4586652,Yes,Corporate Bond,7.500,01/15/2026,Caa2,B-,65.250,18.168
163,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa1,BBB,52.750,31.689
164,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa1,,49.300,44.534
165,NABORS INDS INC NEW,NBR4623221,No,Corporate Bond,0.750,01/15/2024,,,31.125,42.340
166,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa1,,32.267,40.689
167,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,B2,CC,48.000,26.204
168,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa3,CCC-,59.500,17.111
169,NAVIOS MARITIME ACQUISITIONCORPORATION /,NM4066195,,Corporate Bond,8.125,11/15/2021,,,69.100,
170,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,B+,49.250,37.360
171,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,B+,45.100,29.547
172,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,B+,47.100,26.436
173,NINE ENERGY SVC INC,NINE4742852,Yes,Corporate Bond,8.750,11/01/2023,Caa2,D,28.250,68.302
174,NOBLE HLDG INTL LTD,NEBLQ3683981,Yes,Corporate Bond,4.900,08/01/2020,WR,,0.010,
175,NOBLE HLDG INTL LTD,NEBLQ4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,0.300,
176,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551824,,Corporate Bond,,11/01/2022,,,3.125,
177,NWH ESCROW CORP,NWHQ4212180,Yes,Corporate Bond,7.500,08/01/2021,,D,25.500,357.206
178,OASIS PETE INC NEW,COP3698523,Yes,Corporate Bond,6.500,11/01/2021,WR,NR,30.005,
179,OASIS PETE INC NEW,COP3872795,Yes,Corporate Bond,6.875,01/15/2023,WR,NR,29.250,
180,MORGAN STANLEY FIN LLC,MS4843219,No,Corporate Bond,10.250,06/17/2022,NR,,63.400,
181,MORGAN STANLEY FIN LLC,MS4926703,,Corporate Bond,,06/21/2021,NR,,44.000,
182,MOSS CREEK RES HLDGS INC,MSSK4586652,Yes,Corporate Bond,7.500,01/15/2026,Caa2,B-,65.250,18.168
183,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa1,BBB,52.750,31.689
184,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa1,,49.300,44.534
185,NABORS INDS INC NEW,NBR4623221,No,Corporate Bond,0.750,01/15/2024,,,31.125,42.340
186,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa1,,32.267,40.689
187,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,B2,CC,48.000,26.204
188,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa3,CCC-,59.500,17.111
189,NAVIOS MARITIME ACQUISITIONCORPORATION /,NM4066195,,Corporate Bond,8.125,11/15/2021,,,69.100,
190,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,B+,49.250,37.360
191,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,B+,45.100,29.547
192,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,B+,47.100,26.436
193,NINE ENERGY SVC INC,NINE4742852,Yes,Corporate Bond,8.750,11/01/2023,Caa2,D,28.250,68.302
194,NOBLE HLDG INTL LTD,NEBLQ3683981,Yes,Corporate Bond,4.900,08/01/2020,WR,,0.010,
195,NOBLE HLDG INTL LTD,NEBLQ4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,0.300,
196,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551824,,Corporate Bond,,11/01/2022,,,3.125,
197,NWH ESCROW CORP,NWHQ4212180,Yes,Corporate Bond,7.500,08/01/2021,,D,25.500,357.206
198,OASIS PETE INC NEW,COP3698523,Yes,Corporate Bond,6.500,11/01/2021,WR,NR,30.005,
199,OASIS PETE INC NEW,COP3872795,Yes,Corporate Bond,6.875,01/15/2023,WR,NR,29.250,
200,OASIS PETE INC NEW,COP4155695,Yes,Corporate Bond,6.875,03/15/2022,WR,NR,29.000,
201,ODEA BK A S,BQAZ4524997,,Corporate Bond,7.625,08/01/2027,,,61.000,
202,ODEBRECHT DRILLING NORBEVIII/IX LTD,ODBR4583858,,Corporate Bond,7.350,12/01/2026,,,25.000,
203,ODEBRECHT FIN LTD,BAH3764708,,Corporate Bond,7.500,12/31/3999,,,3.850,
204,ODEBRECHT FIN LTD,BAH3869685,,Corporate Bond,5.125,06/26/2022,,,4.000,
205,ODEBRECHT FIN LTD,BAH3869687,,Corporate Bond,7.125,06/15/2042,,,4.125,
206,ODEBRECHT OIL & GAS FIN LTD,BAK4584120,,Corporate Bond,,12/31/3999,,,0.500,
207,ODEBRECHT OIL & GAS FIN LTD,BAK4584121,,Corporate Bond,,12/31/3999,,,0.100,
208,OGX AUSTRIA GMBH,OGXP3838936,,Corporate Bond,,04/01/2022,,,0.010,
209,PACIFIC DRILLING FIRST LIEN ESCROW ISSUE,PACDQ4688177,Yes,Corporate Bond,8.375,10/01/2023,WR,NR,18.000,
210,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4499528,Yes,Corporate Bond,7.250,06/15/2025,B1,B+,55.219,23.850
211,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4938116,Yes,Corporate Bond,6.000,02/15/2028,B1,B+,51.625,18.334
212,PEABODY SECS FIN CORP,BTU4454383,Yes,Corporate Bond,6.000,03/31/2022,Caa1,CCC-,40.250,91.261
213,PEABODY SECS FIN CORP,BTU4454384,,Corporate Bond,6.000,03/31/2022,,,40.500,
214,PEABODY SECS FIN CORP,BTU4454391,,Corporate Bond,6.375,03/31/2025,,,26.000,
215,PENNEY J C INC,JCPNQ3682985,,Corporate Bond,5.650,06/01/2020,WR,NR,0.010,
216,PETROLEOS DE VENEZUELA SA,PDVA3820964,,Corporate Bond,5.375,04/12/2027,,,3.250,
217,PETROLEOS DE VENEZUELA SA,PDVA4080865,,Corporate Bond,6.000,11/15/2026,,,3.250,
218,PETROLEOS DE VENEZUELA SA,PDVA4131853,,Corporate Bond,6.000,05/16/2024,,,3.250,
219,PLAINS ALL AMERICAN PIPELINE L.P.,PAA4550445,Yes,Corporate Bond,6.125,12/31/3999,,BB,69.675,8.790
