,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
70,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4585561,,Corporate Bond,7.000,01/22/2021,,,37.300,
71,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,40.100,69.089
72,BAYTEX ENERGY CORP,BTE4131083,Yes,Corporate Bond,5.625,06/01/2024,B3,,64.000,20.654
73,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,57.000,21.503
74,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4939817,,Corporate Bond,8.800,01/27/2022,,,51.200,
75,BOFA FIN LLC MED TERM NTS BOOK ENTRY,BAC4900501,No,Corporate Bond,10.400,04/22/2027,NR,,43.150,
76,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,8.325,
77,BUCKEYE PARTNERS L P,BPL4588185,Yes,Corporate Bond,6.375,01/22/2078,B2,B+,68.000,
78,CAIYUN INTL INVT,YNAN4826332,,Corporate Bond,5.500,04/08/2022,,,70.000,
79,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,D,53.125,26.349
80,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,44.000,
81,CODERE FIN 2 LUXEMBOURG S A,CODEF4422751,,Corporate Bond,7.625,05/01/2021,,,68.375,
82,CODERE FIN 2 LUXEMBOURG S A,CODEF4422750,,Corporate Bond,7.625,11/01/2021,,,65.000,65.371
83,COMPANIA LATINOAMERICANA DE IN FRAESTRUC,RGGO4963798,,Corporate Bond,9.500,07/20/2023,,,40.750,
84,CORP GROUP BANKING SA,CGIU3963004,,Corporate Bond,6.750,03/15/2023,,,24.750,
85,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4828048,No,Corporate Bond,13.500,05/03/2021,NR,,46.250,
86,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4702637,Yes,Corporate Bond,9.400,09/28/2021,NR,,35.300,
87,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4651509,No,Corporate Bond,,07/09/2021,NR,,32.500,
88,DEAN FOODS COMPANY NEW,DFODQ4215240,,Corporate Bond,6.500,03/15/2023,,,0.500,
89,DIAMOND OFFSHORE DRILLING INC,L3676446,Yes,Corporate Bond,5.700,10/15/2039,WR,NR,11.000,
90,DIAMOND OFFSHORE DRILLING INC,L4066836,Yes,Corporate Bond,3.450,11/01/2023,WR,NR,11.005,
91,DIAMOND OFFSHORE DRILLING INC,L4066838,Yes,Corporate Bond,4.875,11/01/2043,WR,NR,11.000,
92,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,63.000,15.779
93,ELETSON HLDGS INC / ELETSON FIN US LLC &,ELEH4657962,,Corporate Bond,9.625,01/15/2022,WR,,35.358,142.093
94,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,67.000,
95,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,57.729,10.393
96,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,4.750,
97,ENSIGN DRILLING INC,ESVIF4819087,,Corporate Bond,9.250,04/15/2024,Caa2,,60.500,28.230
98,ENTERPRISE MERGER SUB INC,KKR4728097,Yes,Corporate Bond,8.750,10/15/2026,Ca,CC,61.720,20.184
99,EXELA INTER LLC / EXELA FIN INC,EXLI4514119,Yes,Corporate Bond,10.000,07/15/2023,Caa3,CCC-,30.188,74.187
100,EXTRACTION OIL & GAS INC,XOG4520200,Yes,Corporate Bond,7.375,05/15/2024,WR,NR,18.500,
101,FORUM ENERGY TECHNOLOGIES INC,FET5027680,Yes,Corporate Bond,9.000,08/04/2025,Caa3,CCC+,65.500,20.961
102,FRONTIER COMMUNICATIONS CORP,FTR4361327,Yes,Corporate Bond,11.000,09/15/2025,WR,NR,49.250,
103,FRONTIER COMMUNICATIONS CORP,FTR4360653,Yes,Corporate Bond,10.500,09/15/2022,WR,NR,49.500,
104,FRONTIER COMMUNICATIONS CORP,FTR4161102,Yes,Corporate Bond,6.875,01/15/2025,WR,NR,45.500,
105,FRONTIER COMMUNICATIONS CORP,FTR4161100,Yes,Corporate Bond,6.250,09/15/2021,WR,NR,44.857,
106,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,45.184,
107,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,45.000,
108,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,45.000,
109,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,45.000,
110,GENERACION MEDITERRANEA S A / GENERACION,GMED4385310,,Corporate Bond,,07/27/2023,,,61.500,
111,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.224,11/15/2066,Caa1,CCC-,42.250,
112,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,31.072,31.398
113,GRAN TIERRA ENERGY INC DEL,GTE4836964,Yes,Corporate Bond,7.750,05/23/2027,,B-,63.100,17.519
114,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,62.500,
115,GRUPO KALTEX SA DE CV,MKXS4483059,,Corporate Bond,8.875,04/11/2022,,,68.500,
116,GRUPO POSADAS S A B DE CV,GPDA4263692,,Corporate Bond,,06/30/2022,,,42.900,
117,GTT COMMUNICATIONS INC,GTT4502086,Yes,Corporate Bond,7.875,12/31/2024,Caa2,CCC-,35.358,42.745
118,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,64.500,
119,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,63.630,
120,EXTRACTION OIL & GAS INC,XOG4520200,Yes,Corporate Bond,7.375,05/15/2024,WR,NR,18.500,
121,FORUM ENERGY TECHNOLOGIES INC,FET5027680,Yes,Corporate Bond,9.000,08/04/2025,Caa3,CCC+,65.500,20.961
122,FRONTIER COMMUNICATIONS CORP,FTR4361327,Yes,Corporate Bond,11.000,09/15/2025,WR,NR,49.250,
123,FRONTIER COMMUNICATIONS CORP,FTR4360653,Yes,Corporate Bond,10.500,09/15/2022,WR,NR,49.500,
124,FRONTIER COMMUNICATIONS CORP,FTR4161102,Yes,Corporate Bond,6.875,01/15/2025,WR,NR,45.500,
125,FRONTIER COMMUNICATIONS CORP,FTR4161100,Yes,Corporate Bond,6.250,09/15/2021,WR,NR,44.857,
126,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,45.184,
127,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,45.000,
128,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,45.000,
129,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,45.000,
130,GENERACION MEDITERRANEA S A / GENERACION,GMED4385310,,Corporate Bond,,07/27/2023,,,61.500,
131,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.224,11/15/2066,Caa1,CCC-,42.250,
132,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,31.072,31.398
133,GRAN TIERRA ENERGY INC DEL,GTE4836964,Yes,Corporate Bond,7.750,05/23/2027,,B-,63.100,17.519
134,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,62.500,
135,GRUPO KALTEX SA DE CV,MKXS4483059,,Corporate Bond,8.875,04/11/2022,,,68.500,
136,GRUPO POSADAS S A B DE CV,GPDA4263692,,Corporate Bond,,06/30/2022,,,42.900,
137,GTT COMMUNICATIONS INC,GTT4502086,Yes,Corporate Bond,7.875,12/31/2024,Caa2,CCC-,35.358,42.745
138,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,64.500,
139,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,63.630,
140,LATAM FIN LTD,LFL4795122,,Corporate Bond,,03/01/2026,,,54.850,
141,LSC COMMUNICATIONS INC,LKSD4407704,,Corporate Bond,8.750,10/15/2023,,,11.450,
142,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4287828,Yes,Corporate Bond,5.625,10/15/2023,WR,,31.000,
143,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,6.300,
144,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,2.750,
145,MORGAN STANLEY,MS4210543,No,Corporate Bond,8.000,02/27/2025,NR,,21.000,
146,MORGAN STANLEY FIN LLC,MS4652218,,Corporate Bond,,08/05/2024,NR,,14.286,
147,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa2,BBB,59.695,26.598
148,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa2,,60.745,32.847
149,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa2,,48.975,26.918
150,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,Caa1,CC,69.442,16.302
151,NAVIOS MARITIME HLDGS INC / NAVIOS MARIT,NM4071396,,Corporate Bond,7.375,01/15/2022,Caa1,CCC+,51.010,84.018
152,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,CCC+,64.500,25.608
153,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,CCC+,55.100,23.420
154,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,CCC+,54.625,22.498
155,NOBLE HLDG INTL LTD,NEBLQ3683975,Yes,Corporate Bond,6.200,08/01/2040,WR,,1.500,
156,NOBLE HLDG INTL LTD,NEBLQ3683981,Yes,Corporate Bond,4.900,08/01/2020,WR,,0.840,
157,NOBLE HLDG INTL LTD,NEBLQ3688863,Yes,Corporate Bond,4.625,03/01/2021,WR,,0.010,
158,NOBLE HLDG INTL LTD,NEBLQ3817865,Yes,Corporate Bond,3.950,03/15/2022,WR,,1.000,
159,NOBLE HLDG INTL LTD,NEBLQ3817868,Yes,Corporate Bond,5.250,03/15/2042,WR,,0.625,
160,OCCIDENTAL PETE CORP,APC4878869,No,Corporate Bond,,10/10/2036,Ba2,BB-,46.050,
161,ODEBRECHT DRILLING NORBEVIII/IX LTD,ODBR4583858,,Corporate Bond,7.350,12/01/2026,,,24.750,
162,ODEBRECHT FIN LTD,BAH4137006,,Corporate Bond,5.250,06/27/2029,,,5.800,
163,ODEBRECHT OFFSHORE DRILLINGFIN LTD,BAK4583861,,Corporate Bond,7.720,12/01/2026,,,11.150,
164,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4499528,Yes,Corporate Bond,7.250,06/15/2025,B1,B+,69.350,17.315
165,PBF HLDG CO LLC / PBF FIN CORP,PBFQ5078144,,Corporate Bond,6.000,02/15/2028,,B+,60.000,15.393
166,PEABODY SECS FIN CORP,BTU4454383,Yes,Corporate Bond,6.000,03/31/2022,Caa1,CCC-,46.750,77.916
167,PEABODY SECS FIN CORP,BTU4454384,,Corporate Bond,6.000,03/31/2022,,,47.250,
168,PEABODY SECS FIN CORP,BTU4454390,Yes,Corporate Bond,6.375,03/31/2025,Caa1,CCC-,30.500,43.228
169,PEABODY SECS FIN CORP,BTU4454391,,Corporate Bond,6.375,03/31/2025,,,29.965,
170,PENNEY J C CORP INC,JCPNQ3707259,,Corporate Bond,7.125,11/15/2023,WR,NR,0.195,
171,PENNEY J C CORP INC,JCPNQ3707317,Yes,Corporate Bond,7.625,03/01/2097,WR,NR,0.110,
172,PENNEY J C CORP INC,JCPNQ3707368,No,Corporate Bond,7.400,04/01/2037,WR,NR,0.010,
173,PENNEY J C INC,JCPNQ3670578,,Corporate Bond,6.375,10/15/2036,WR,NR,0.100,
174,PENNEY J C INC,JCPNQ3682985,,Corporate Bond,5.650,06/01/2020,WR,NR,0.020,
175,PPL ENERGY SUPPLY LLC,TLN3669491,Yes,Corporate Bond,6.000,12/15/2036,B3,CCC+,47.160,14.630
176,PRIDE INTL INC DEL,ESV3684248,Yes,Corporate Bond,6.875,08/15/2020,WR,NR,7.584,
177,PRIDE INTL INC DEL,ESV3684249,Yes,Corporate Bond,7.875,08/15/2040,WR,NR,7.384,
178,REVLON CONSUMER PRODS CORP,REV4433558,Yes,Corporate Bond,6.250,08/01/2024,C,C,31.771,47.154
179,RIO ENERGY S A / UGEN S A / UENSA S A,MSUE4591921,,Corporate Bond,,02/01/2025,,,69.100,
180,OCCIDENTAL PETE CORP,APC4878869,No,Corporate Bond,,10/10/2036,Ba2,BB-,46.050,
181,ODEBRECHT DRILLING NORBEVIII/IX LTD,ODBR4583858,,Corporate Bond,7.350,12/01/2026,,,24.750,
182,ODEBRECHT FIN LTD,BAH4137006,,Corporate Bond,5.250,06/27/2029,,,5.800,
183,ODEBRECHT OFFSHORE DRILLINGFIN LTD,BAK4583861,,Corporate Bond,7.720,12/01/2026,,,11.150,
184,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4499528,Yes,Corporate Bond,7.250,06/15/2025,B1,B+,69.350,17.315
185,PBF HLDG CO LLC / PBF FIN CORP,PBFQ5078144,,Corporate Bond,6.000,02/15/2028,,B+,60.000,15.393
186,PEABODY SECS FIN CORP,BTU4454383,Yes,Corporate Bond,6.000,03/31/2022,Caa1,CCC-,46.750,77.916
187,PEABODY SECS FIN CORP,BTU4454384,,Corporate Bond,6.000,03/31/2022,,,47.250,
188,PEABODY SECS FIN CORP,BTU4454390,Yes,Corporate Bond,6.375,03/31/2025,Caa1,CCC-,30.500,43.228
189,PEABODY SECS FIN CORP,BTU4454391,,Corporate Bond,6.375,03/31/2025,,,29.965,
190,PENNEY J C CORP INC,JCPNQ3707259,,Corporate Bond,7.125,11/15/2023,WR,NR,0.195,
191,PENNEY J C CORP INC,JCPNQ3707317,Yes,Corporate Bond,7.625,03/01/2097,WR,NR,0.110,
192,PENNEY J C CORP INC,JCPNQ3707368,No,Corporate Bond,7.400,04/01/2037,WR,NR,0.010,
193,PENNEY J C INC,JCPNQ3670578,,Corporate Bond,6.375,10/15/2036,WR,NR,0.100,
194,PENNEY J C INC,JCPNQ3682985,,Corporate Bond,5.650,06/01/2020,WR,NR,0.020,
195,PPL ENERGY SUPPLY LLC,TLN3669491,Yes,Corporate Bond,6.000,12/15/2036,B3,CCC+,47.160,14.630
196,PRIDE INTL INC DEL,ESV3684248,Yes,Corporate Bond,6.875,08/15/2020,WR,NR,7.584,
197,PRIDE INTL INC DEL,ESV3684249,Yes,Corporate Bond,7.875,08/15/2040,WR,NR,7.384,
198,REVLON CONSUMER PRODS CORP,REV4433558,Yes,Corporate Bond,6.250,08/01/2024,C,C,31.771,47.154
199,RIO ENERGY S A / UGEN S A / UENSA S A,MSUE4591921,,Corporate Bond,,02/01/2025,,,69.100,
