,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
36,BNP PARIBAS,BNPQF4947655,,Corporate Bond,10.500,02/10/2021,,,62.010,
37,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,7.355,
38,CANADIAN IMPERIAL BK COMM TORONTO ONT,CM4927431,No,Corporate Bond,,12/20/2022,NR,,49.450,
39,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa2,D,64.445,28.384
40,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,40.025,
41,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,20.750,68.325
42,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,13.150,60.485
43,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,11.259,68.961
44,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,12.000,79.064
45,ANDRADE GUTIERREZ INTL S A,ADGZ4685774,,Corporate Bond,11.000,08/20/2021,,,64.000,
46,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,37.250,127.460
47,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769517,Yes,Corporate Bond,10.250,11/26/2021,NR,,44.110,
48,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769501,,Corporate Bond,12.200,11/26/2021,NR,,44.350,
49,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4746118,,Corporate Bond,9.000,10/22/2021,NR,,35.550,
50,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4653579,Yes,Corporate Bond,8.750,07/23/2021,NR,,32.920,
51,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4630693,No,Corporate Bond,,05/23/2022,NR,,34.390,
52,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4599957,Yes,Corporate Bond,8.750,02/19/2021,NR,,40.200,
53,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4593924,,Corporate Bond,,02/04/2021,NR,,30.850,
54,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,65.600,18.167
55,BAYTEX ENERGY CORP,BTE4939948,,Corporate Bond,,04/01/2023,,,69.000,
56,BNP PARIBAS,BNPQF4947655,,Corporate Bond,10.500,02/10/2021,,,62.010,
57,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,7.355,
58,CANADIAN IMPERIAL BK COMM TORONTO ONT,CM4927431,No,Corporate Bond,,12/20/2022,NR,,49.450,
59,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa2,D,64.445,28.384
60,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,40.025,
61,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,20.750,68.325
62,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,13.150,60.485
63,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,11.259,68.961
64,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,12.000,79.064
65,ANDRADE GUTIERREZ INTL S A,ADGZ4685774,,Corporate Bond,11.000,08/20/2021,,,64.000,
66,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,37.250,127.460
67,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769517,Yes,Corporate Bond,10.250,11/26/2021,NR,,44.110,
68,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769501,,Corporate Bond,12.200,11/26/2021,NR,,44.350,
69,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4746118,,Corporate Bond,9.000,10/22/2021,NR,,35.550,
70,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4653579,Yes,Corporate Bond,8.750,07/23/2021,NR,,32.920,
71,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4630693,No,Corporate Bond,,05/23/2022,NR,,34.390,
72,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4599957,Yes,Corporate Bond,8.750,02/19/2021,NR,,40.200,
73,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4593924,,Corporate Bond,,02/04/2021,NR,,30.850,
74,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,65.600,18.167
75,BAYTEX ENERGY CORP,BTE4939948,,Corporate Bond,,04/01/2023,,,69.000,
76,BNP PARIBAS,BNPQF4947655,,Corporate Bond,10.500,02/10/2021,,,62.010,
77,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,7.355,
78,CANADIAN IMPERIAL BK COMM TORONTO ONT,CM4927431,No,Corporate Bond,,12/20/2022,NR,,49.450,
79,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa2,D,64.445,28.384
80,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,40.025,
81,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,20.750,68.325
82,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,13.150,60.485
83,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,11.259,68.961
84,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,12.000,79.064
85,ANDRADE GUTIERREZ INTL S A,ADGZ4685774,,Corporate Bond,11.000,08/20/2021,,,64.000,
86,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,37.250,127.460
87,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769517,Yes,Corporate Bond,10.250,11/26/2021,NR,,44.110,
88,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4769501,,Corporate Bond,12.200,11/26/2021,NR,,44.350,
89,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4746118,,Corporate Bond,9.000,10/22/2021,NR,,35.550,
90,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4653579,Yes,Corporate Bond,8.750,07/23/2021,NR,,32.920,
91,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4630693,No,Corporate Bond,,05/23/2022,NR,,34.390,
92,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4599957,Yes,Corporate Bond,8.750,02/19/2021,NR,,40.200,
93,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4593924,,Corporate Bond,,02/04/2021,NR,,30.850,
94,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,65.600,18.167
95,BAYTEX ENERGY CORP,BTE4939948,,Corporate Bond,,04/01/2023,,,69.000,
96,BNP PARIBAS,BNPQF4947655,,Corporate Bond,10.500,02/10/2021,,,62.010,
97,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,7.355,
98,CANADIAN IMPERIAL BK COMM TORONTO ONT,CM4927431,No,Corporate Bond,,12/20/2022,NR,,49.450,
99,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa2,D,64.445,28.384
100,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.224,11/15/2066,Caa1,CCC-,40.500,
101,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,37.070,27.095
102,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,69.000,
103,GS FIN CORP MEDIUM TERM NTS BOOK ENTRY,GS4938018,No,Corporate Bond,15.504,07/23/2021,NR,,62.667,
104,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,WR,NR,66.600,
105,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,67.250,
106,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,68.000,
107,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,49.000,
108,HERTZ CORP,HTZGQ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,52.404,
109,HERTZ CORP,HTZGQ4402231,,Corporate Bond,,10/15/2024,,,52.800,
110,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4442255,No,Corporate Bond,,01/27/2021,NR,,33.560,
111,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4432770,No,Corporate Bond,,01/04/2021,NR,,32.770,
112,ILFC E-Capital Trust I,AIG.JCW,,Corporate Bond,,12/21/2065,,,65.275,
113,ILFC E-CAPITAL TRUST II,AIG.GSD,,Corporate Bond,,12/21/2065,,,70.000,
114,IMPSA S A,IMEP4847247,,Corporate Bond,7.500,12/30/2025,,,6.000,
115,INTELSAT LUXEMBOURG S A,I4116173,Yes,Corporate Bond,8.125,06/01/2023,Ca,NR,4.600,
116,INTELSAT LUXEMBOURG S A,I4116175,Yes,Corporate Bond,7.750,06/01/2021,WR,,4.050,
117,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4613830,No,Corporate Bond,9.250,03/31/2021,NR,,40.180,
118,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4720730,,Corporate Bond,,09/30/2021,NR,,32.970,
119,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4912892,No,Corporate Bond,8.800,11/18/2022,NR,,68.150,
120,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.224,11/15/2066,Caa1,CCC-,40.500,
121,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,37.070,27.095
122,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,69.000,
123,GS FIN CORP MEDIUM TERM NTS BOOK ENTRY,GS4938018,No,Corporate Bond,15.504,07/23/2021,NR,,62.667,
124,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,WR,NR,66.600,
125,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,67.250,
126,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,68.000,
127,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,49.000,
128,HERTZ CORP,HTZGQ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,52.404,
129,HERTZ CORP,HTZGQ4402231,,Corporate Bond,,10/15/2024,,,52.800,
130,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4442255,No,Corporate Bond,,01/27/2021,NR,,33.560,
131,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4432770,No,Corporate Bond,,01/04/2021,NR,,32.770,
132,ILFC E-Capital Trust I,AIG.JCW,,Corporate Bond,,12/21/2065,,,65.275,
133,ILFC E-CAPITAL TRUST II,AIG.GSD,,Corporate Bond,,12/21/2065,,,70.000,
134,IMPSA S A,IMEP4847247,,Corporate Bond,7.500,12/30/2025,,,6.000,
135,INTELSAT LUXEMBOURG S A,I4116173,Yes,Corporate Bond,8.125,06/01/2023,Ca,NR,4.600,
136,INTELSAT LUXEMBOURG S A,I4116175,Yes,Corporate Bond,7.750,06/01/2021,WR,,4.050,
137,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4613830,No,Corporate Bond,9.250,03/31/2021,NR,,40.180,
138,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4720730,,Corporate Bond,,09/30/2021,NR,,32.970,
139,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4912892,No,Corporate Bond,8.800,11/18/2022,NR,,68.150,
140,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.224,11/15/2066,Caa1,CCC-,40.500,
141,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,37.070,27.095
142,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,69.000,
143,GS FIN CORP MEDIUM TERM NTS BOOK ENTRY,GS4938018,No,Corporate Bond,15.504,07/23/2021,NR,,62.667,
144,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,WR,NR,66.600,
145,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,67.250,
146,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,68.000,
147,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,49.000,
148,HERTZ CORP,HTZGQ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,52.404,
149,HERTZ CORP,HTZGQ4402231,,Corporate Bond,,10/15/2024,,,52.800,
150,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4442255,No,Corporate Bond,,01/27/2021,NR,,33.560,
151,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4432770,No,Corporate Bond,,01/04/2021,NR,,32.770,
152,ILFC E-Capital Trust I,AIG.JCW,,Corporate Bond,,12/21/2065,,,65.275,
153,ILFC E-CAPITAL TRUST II,AIG.GSD,,Corporate Bond,,12/21/2065,,,70.000,
154,IMPSA S A,IMEP4847247,,Corporate Bond,7.500,12/30/2025,,,6.000,
155,INTELSAT LUXEMBOURG S A,I4116173,Yes,Corporate Bond,8.125,06/01/2023,Ca,NR,4.600,
156,INTELSAT LUXEMBOURG S A,I4116175,Yes,Corporate Bond,7.750,06/01/2021,WR,,4.050,
157,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4613830,No,Corporate Bond,9.250,03/31/2021,NR,,40.180,
158,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4720730,,Corporate Bond,,09/30/2021,NR,,32.970,
159,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4912892,No,Corporate Bond,8.800,11/18/2022,NR,,68.150,
