,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
54,ACINDAR INDUSTRIA ARGENTINA DE ACEROS S,MT3706546,Yes,Corporate Bond,11.250,02/15/2004,,,,
55,ACME METALS INC,AMI.GC,,Corporate Bond,10.875,12/15/2007,,,0.071,
56,ACORDA THERAPEUTICS INC,ACOR4135801,No,Corporate Bond,1.750,06/15/2021,,,40.000,130.748
57,ACORDA THERAPEUTICS INC,ACOR4930954,,Corporate Bond,6.000,12/01/2024,,,57.625,21.888
58,ADVANCED LTG TECHNOLOGIES INC,ADLT3861589,,Corporate Bond,10.500,06/01/2019,,,23.500,87.996
59,ADVANTA CAP TR I,AVUS3766906,,Corporate Bond,8.990,12/17/2026,,,8.219,107.931
60,01 PPTYS FIN PLC,OPFP4409694,,Corporate Bond,,09/27/2021,,,32.750,
61,1839688 ALBERTA ULC,ALGOF4189998,,Corporate Bond,14.000,02/13/2020,WR,,1.300,
62,24 HOUR HLDGS III LLC,TFHS4127738,Yes,Corporate Bond,8.000,06/01/2022,WR,D,1.529,
63,24 HOUR HLDGS III LLC,TFHS4127739,,Corporate Bond,,06/01/2022,,,3.500,
64,99 CENTS ONLY STORES,NZMB4579578,,Corporate Bond,13.000,04/14/2022,,,69.500,
65,A PLUS NETWORK INC,ACOM.GA,,Corporate Bond,11.875,11/01/2005,,,,
66,ABC RAIL PRODS CORP,ABCR.GA,,Corporate Bond,11.500,12/31/2004,,,0.010,
67,ABC RAIL PRODS CORP,ABCR.GB,,Corporate Bond,11.500,01/15/2004,,,,
68,ABENGOA ABENEWCO 2 S A U,AGOAF4485132,,Corporate Bond,,03/28/2022,,,11.000,
69,ABENGOA ABENEWCO 2 S A U,AGOAF4509127,,Corporate Bond,,03/31/2023,,,0.199,
70,ABENGOA ABENEWCO 2 S A U,AGOAF4543823,,Corporate Bond,,09/29/2022,,,11.000,
71,ABENGOA GREENFIELD S A,AGOAF4168330,Yes,Corporate Bond,,03/31/2027,WR,B,12.250,
72,ABENGOA SA,AGOAF3686131,Yes,Corporate Bond,,03/31/2027,WR,,4.750,
73,ABITIBI-CONSOLIDATED FIN L P,RFP3706510,,Corporate Bond,7.875,08/01/2009,,,0.010,
74,ACINDAR INDUSTRIA ARGENTINA DE ACEROS S,MT3706546,Yes,Corporate Bond,11.250,02/15/2004,,,,
75,ACME METALS INC,AMI.GC,,Corporate Bond,10.875,12/15/2007,,,0.071,
76,ACORDA THERAPEUTICS INC,ACOR4135801,No,Corporate Bond,1.750,06/15/2021,,,40.000,130.748
77,ACORDA THERAPEUTICS INC,ACOR4930954,,Corporate Bond,6.000,12/01/2024,,,57.625,21.888
78,ADVANCED LTG TECHNOLOGIES INC,ADLT3861589,,Corporate Bond,10.500,06/01/2019,,,23.500,87.996
79,ADVANTA CAP TR I,AVUS3766906,,Corporate Bond,8.990,12/17/2026,,,8.219,107.931
80,01 PPTYS FIN PLC,OPFP4409694,,Corporate Bond,,09/27/2021,,,32.750,
81,1839688 ALBERTA ULC,ALGOF4189998,,Corporate Bond,14.000,02/13/2020,WR,,1.300,
82,24 HOUR HLDGS III LLC,TFHS4127738,Yes,Corporate Bond,8.000,06/01/2022,WR,D,1.529,
83,24 HOUR HLDGS III LLC,TFHS4127739,,Corporate Bond,,06/01/2022,,,3.500,
84,99 CENTS ONLY STORES,NZMB4579578,,Corporate Bond,13.000,04/14/2022,,,69.500,
85,A PLUS NETWORK INC,ACOM.GA,,Corporate Bond,11.875,11/01/2005,,,,
86,ABC RAIL PRODS CORP,ABCR.GA,,Corporate Bond,11.500,12/31/2004,,,0.010,
87,ABC RAIL PRODS CORP,ABCR.GB,,Corporate Bond,11.500,01/15/2004,,,,
88,ABENGOA ABENEWCO 2 S A U,AGOAF4485132,,Corporate Bond,,03/28/2022,,,11.000,
89,ABENGOA ABENEWCO 2 S A U,AGOAF4509127,,Corporate Bond,,03/31/2023,,,0.199,
90,ABENGOA ABENEWCO 2 S A U,AGOAF4543823,,Corporate Bond,,09/29/2022,,,11.000,
91,ABENGOA GREENFIELD S A,AGOAF4168330,Yes,Corporate Bond,,03/31/2027,WR,B,12.250,
92,ABENGOA SA,AGOAF3686131,Yes,Corporate Bond,,03/31/2027,WR,,4.750,
93,ABITIBI-CONSOLIDATED FIN L P,RFP3706510,,Corporate Bond,7.875,08/01/2009,,,0.010,
94,ACINDAR INDUSTRIA ARGENTINA DE ACEROS S,MT3706546,Yes,Corporate Bond,11.250,02/15/2004,,,,
95,ACME METALS INC,AMI.GC,,Corporate Bond,10.875,12/15/2007,,,0.071,
96,ACORDA THERAPEUTICS INC,ACOR4135801,No,Corporate Bond,1.750,06/15/2021,,,40.000,130.748
97,ACORDA THERAPEUTICS INC,ACOR4930954,,Corporate Bond,6.000,12/01/2024,,,57.625,21.888
98,ADVANCED LTG TECHNOLOGIES INC,ADLT3861589,,Corporate Bond,10.500,06/01/2019,,,23.500,87.996
99,ADVANTA CAP TR I,AVUS3766906,,Corporate Bond,8.990,12/17/2026,,,8.219,107.931
100,01 PPTYS FIN PLC,OPFP4409694,,Corporate Bond,,09/27/2021,,,32.750,
101,1839688 ALBERTA ULC,ALGOF4189998,,Corporate Bond,14.000,02/13/2020,WR,,1.300,
102,24 HOUR HLDGS III LLC,TFHS4127738,Yes,Corporate Bond,8.000,06/01/2022,WR,D,1.529,
103,24 HOUR HLDGS III LLC,TFHS4127739,,Corporate Bond,,06/01/2022,,,3.500,
104,99 CENTS ONLY STORES,NZMB4579578,,Corporate Bond,13.000,04/14/2022,,,69.500,
105,A PLUS NETWORK INC,ACOM.GA,,Corporate Bond,11.875,11/01/2005,,,,
106,ABC RAIL PRODS CORP,ABCR.GA,,Corporate Bond,11.500,12/31/2004,,,0.010,
107,ABC RAIL PRODS CORP,ABCR.GB,,Corporate Bond,11.500,01/15/2004,,,,
108,ABENGOA ABENEWCO 2 S A U,AGOAF4485132,,Corporate Bond,,03/28/2022,,,11.000,
109,ABENGOA ABENEWCO 2 S A U,AGOAF4509127,,Corporate Bond,,03/31/2023,,,0.199,
110,ABENGOA ABENEWCO 2 S A U,AGOAF4543823,,Corporate Bond,,09/29/2022,,,11.000,
111,ABENGOA GREENFIELD S A,AGOAF4168330,Yes,Corporate Bond,,03/31/2027,WR,B,12.250,
112,ABENGOA SA,AGOAF3686131,Yes,Corporate Bond,,03/31/2027,WR,,4.750,
113,ABITIBI-CONSOLIDATED FIN L P,RFP3706510,,Corporate Bond,7.875,08/01/2009,,,0.010,
114,ACINDAR INDUSTRIA ARGENTINA DE ACEROS S,MT3706546,Yes,Corporate Bond,11.250,02/15/2004,,,,
115,ACME METALS INC,AMI.GC,,Corporate Bond,10.875,12/15/2007,,,0.071,
116,ACORDA THERAPEUTICS INC,ACOR4135801,No,Corporate Bond,1.750,06/15/2021,,,40.000,130.748
117,ACORDA THERAPEUTICS INC,ACOR4930954,,Corporate Bond,6.000,12/01/2024,,,57.625,21.888
118,ADVANCED LTG TECHNOLOGIES INC,ADLT3861589,,Corporate Bond,10.500,06/01/2019,,,23.500,87.996
119,ADVANTA CAP TR I,AVUS3766906,,Corporate Bond,8.990,12/17/2026,,,8.219,107.931
120,AEROPUERTOS ARGENTINA 2000 S A,AEAA4451213,Yes,Corporate Bond,6.875,02/01/2027,Caa3,,60.000,16.898
121,AEROPUERTOS ARGENTINA 2000 S A,AEAA4989976,,Corporate Bond,9.375,02/01/2027,Caa3,,69.000,17.580
122,AEROPUERTOS ARGENTINA 2000 S.A,AEAA4989980,,Corporate Bond,9.375,02/01/2027,,,69.250,
123,AEROVIAS DE MEXICO S A DE C V,AOVS4945571,Yes,Corporate Bond,7.000,02/05/2025,WR,,21.750,
124,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,24.900,
125,AES DRAX ENERGY LTD,AES.GP,,Corporate Bond,11.500,08/30/2010,,,0.001,
126,AES EASTN ENERGY L P,AES.GR,No,Corporate Bond,9.670,01/02/2029,,,3.100,
127,AFREN PLC,AFRN.AA,Yes,Corporate Bond,11.500,02/01/2016,,,4.000,
128,AFREN PLC,AFRN3827079,No,Corporate Bond,10.250,04/08/2019,,,0.001,
129,AFREN PLC,AFRN4076847,Yes,Corporate Bond,6.625,12/09/2020,,,0.001,
130,"AFREN PLC, LONDON",AFRN4076848,,Corporate Bond,6.625,12/09/2020,,,0.001,
131,AGFC CAP TR I,OMF3669686,Yes,Corporate Bond,2.025,01/15/2067,,B-,46.125,
132,AGFIRST FARM CR BK,FFCD3885142,Yes,Corporate Bond,1.380,12/31/3999,,NR,69.875,
133,AGROKOR D D,AGRQ3910894,,Corporate Bond,8.875,02/01/2020,WR,,27.220,
134,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,48.000,
135,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,54.750,35.275
136,AHERN RENTALS INC,AHRI4240467,,Corporate Bond,7.375,05/15/2023,,,52.250,
137,AIR CDA PASS THRU TR 2017-1,ACDVF4575322,Yes,Corporate Bond,3.700,07/15/2027,Baa3,,60.000,12.148
138,AIRPLANES PASS THRU TR,AIRK3766919,Yes,Corporate Bond,8.150,03/15/2019,WR,,,
139,AIRPLANES PASS THRU TR,AIRK3814733,Yes,Corporate Bond,10.875,03/15/2019,WR,,0.010,
140,AIRPLANES PASS THRU TR,AIRK.AA,,Corporate Bond,3.039,03/15/2019,WR,,0.011,
141,AKIBARE RE LTD,AKBR4343092,,Corporate Bond,2.605,04/07/2023,,,0.100,
142,ALADDIN GAMING HLDGS LLC / ALADDIN CAP C,ALAI.GA,,Corporate Bond,13.500,03/01/2010,,,0.124,
143,alam synergy pte ltd,PSUT4424508,,Corporate Bond,,04/24/2022,,,56.500,
144,ALERIS INTL INC,ARS3708080,,Corporate Bond,9.000,12/15/2014,,,0.215,
145,ALESCO PREFERRED FUNDING VI LTD,ALEZ3873029,,Corporate Bond,,03/23/2035,,,1.000,
146,ALINDA RDS LLC,ALNR.AA,,Corporate Bond,,06/30/2028,,,48.250,
147,ALINDA RDS LLC,ALNR.GA,,Corporate Bond,0.540,12/19/2056,,,67.500,
148,ALLEGIANCE TELECOM INC,ALGX.GB,,Corporate Bond,12.875,05/15/2008,,,0.010,
149,ALLEN SYS GROUP INC,ALNE.AA,,Corporate Bond,10.500,11/15/2016,WR,NR,26.000,
150,ALLIANCE OIL CO LTD,ALLZ3999851,,Corporate Bond,7.500,05/04/2023,,,48.500,28.223
151,ALTEGRITY INC,ALTY3925767,,Corporate Bond,12.000,11/01/2015,WR,D,12.000,297.300
152,ALTOS HORNOS DE MEXICO S A,GADN3706980,,Corporate Bond,5.500,12/15/2001,,,20.500,
153,ALTOS HORNOS DE MEXICO S A,GADN3706985,,Corporate Bond,11.375,04/30/2002,,,27.432,
154,ALTOS HORNOS DE MEXICO S A,GADN3706986,,Corporate Bond,11.875,04/30/2004,,,22.000,
155,AMBOY CAP TR IV,ABYB.GB,,Corporate Bond,16.114,06/01/2037,,,46.620,
156,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,20.628,44.400
157,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,20.138,43.914
158,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,29.030,51.151
159,AMC ENTMT HLDGS INC,AMC5040765,,Corporate Bond,12.000,06/15/2026,,,25.000,
160,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,24.900,46.101
161,AMERENENERGY GENERATING CO,DYN3673105,,Corporate Bond,7.000,04/15/2018,WR,CCC+,0.000,4731.284
162,AMERENENERGY GENERATING CO,DYN3676768,,Corporate Bond,6.300,04/01/2020,WR,CCC+,35.250,54.594
163,AMERENENERGY GENERATING CO,DYN3702838,,Corporate Bond,7.950,06/01/2032,WR,CCC+,35.000,24.232
164,AMERICAN AIRLINES INC 2014-1 CL B PASS T,AAL4160720,Yes,Corporate Bond,4.375,04/01/2024,,BB-,60.516,
165,AMERICAN AIRLS 2015-1 PASS THRU TRS,AAL4218570,Yes,Corporate Bond,3.700,11/01/2024,,BB-,67.330,
166,AMERICAN AIRLS 2015-2 PASS THRU TRS,AAL4288273,Yes,Corporate Bond,4.400,03/22/2025,Ba2,B+,62.000,
167,AMERICAN AIRLS 2017-1 CL A PASS THRU TR,AAL4442280,Yes,Corporate Bond,4.000,08/15/2030,Baa3,,69.500,
168,AMERICAN AIRLS 2017-1 CL B PASS THRU TR,AAL4442554,Yes,Corporate Bond,4.950,08/15/2026,Ba2,,68.500,
169,AMERICAN AIRLS GROUP INC,AAL4955090,Yes,Corporate Bond,3.750,03/01/2025,Caa1,CCC,50.929,21.552
170,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,53.250,
171,AMERICAN AIRLS INC,AAL4544076,Yes,Corporate Bond,3.750,04/15/2027,Ba2,BB-,69.750,
172,AMERICAN AIRLS INC 2016-1 CL B PASS THRU,AAL4327179,Yes,Corporate Bond,5.250,07/15/2025,Ba2,B+,66.500,
173,AMERICAN AIRLS INC 2016-2B CL B PASS THR,AAL4378582,,Corporate Bond,4.375,06/15/2024,Ba2,B+,65.500,
174,AMERICAN AIRLS INC CL A PASS THRU CTFS S,AAL4867590,Yes,Corporate Bond,3.500,08/15/2033,Baa3,BBB-,60.500,8.620
175,AMERICAN AIRLS INC CL B PASS THRU CTFS S,AAL4867591,Yes,Corporate Bond,3.850,08/15/2029,Ba2,B+,65.000,10.842
176,AMERICAN AIRLS INC SER 2017-2B PASS THRU,AAL4547142,Yes,Corporate Bond,3.700,04/15/2027,Ba2,,63.132,
177,AMERICAN AIRLS PASS THRU TR,AAL3707298,,Corporate Bond,8.390,01/02/2017,,,0.010,
178,AMERICAN COML LINES LLC / ACL CAP CORP,AMCU.GB,,Corporate Bond,11.250,01/01/2008,,,24.000,92.815
179,AMERICAN COML LINES LLC / ACL CAP CORP,AMCU.GC,,Corporate Bond,12.000,07/01/2008,,,5.125,
180,AMERICAN CORPORATE ACCRUALS INC ACARS,ACAC.GC,Yes,Corporate Bond,,06/15/2024,,,0.001,
181,AMERICAN EAGLE ENERGY CORP,AMZG4154733,,Corporate Bond,11.000,09/01/2019,WR,NR,1.250,954.975
182,AMERICAN ECO CORP,AECR.GA,Yes,Corporate Bond,9.625,05/15/2008,,,0.010,
183,AMERICAN ENERGY-PERMIAN BASIN LLC / AEPB,AMPQ4145266,Yes,Corporate Bond,7.375,11/01/2021,WR,NR,15.000,
184,AMERICAN ENERGY-PERMIAN BASIN LLC / AEPB,AMPQ4145265,No,Corporate Bond,9.076,08/01/2019,WR,D,17.000,
185,AMERICAN ENERGY-PERMIAN BASIN LLC / AEPB,AMPQ4145264,Yes,Corporate Bond,7.125,11/01/2020,Ca,NR,17.000,
186,AMERICAN ENERGY-PERMIAN BASIN LLC / AEPB,AMPQ4898541,,Corporate Bond,12.000,10/01/2024,WR,NR,2.750,
187,AMERICAN ENERGY-PERMIAN BASINLLC / AEPB,AMPQ4146011,,Corporate Bond,,11/01/2020,,,2.750,
188,AMERICAN ENERGY-PERMIAN BASINLLC / AEPB,AMPQ4146012,,Corporate Bond,,11/01/2020,,,51.000,
189,AMERICAN ENERGY-PERMIAN BASINLLC / AEPB,AMPQ4146014,,Corporate Bond,,11/01/2021,,,15.000,
190,AMERICAN ENERGY-PERMIAN BASINLLC / AEPB,AMPQ4898539,,Corporate Bond,12.000,10/01/2024,,,69.250,
191,AMERICAN ENERGY-WOODFORD LLC / AEW FIN,AMWQ4163789,Yes,Corporate Bond,9.000,09/15/2022,WR,NR,45.000,26.321
192,AMERICAN ENERGY-WOODFORD LLC /AEW FIN,AMWQ4163790,,Corporate Bond,,09/15/2022,,,54.125,
193,AMERICAN INTL GROUP INC MEDIUM TERM NTS,AIG.GRP,,Corporate Bond,,01/18/2047,,,7.625,7.194
194,AMERICAN PAD & PAPER CO DEL INC,AMPP.GA,,Corporate Bond,13.000,11/15/2005,,,0.010,
195,AMERICAN TISSUE INC,ATSS.GA,Yes,Corporate Bond,12.500,07/15/2006,,,0.001,
196,AMERITRUCK DISTR CORP,ATKD.GA,,Corporate Bond,12.250,11/15/2005,,,1.000,
197,AMES DEPT STORES INC,AMES.GA,,Corporate Bond,10.000,04/15/2006,,,0.990,
198,AMPEX CORP DEL,AXC.GB,,Corporate Bond,12.000,08/15/2008,,,65.205,30.143
199,AMYRIS INC,AMRS4129283,,Corporate Bond,6.500,05/15/2019,,,64.431,19.366
200,AMERICAN CORPORATE ACCRUALS INC ACARS,ACAC.GC,Yes,Corporate Bond,,06/15/2024,,,0.001,
201,AMERICAN EAGLE ENERGY CORP,AMZG4154733,,Corporate Bond,11.000,09/01/2019,WR,NR,1.250,954.975
202,AMERICAN ECO CORP,AECR.GA,Yes,Corporate Bond,9.625,05/15/2008,,,0.010,
203,AMERICAN ENERGY-PERMIAN BASIN LLC / AEPB,AMPQ4145266,Yes,Corporate Bond,7.375,11/01/2021,WR,NR,15.000,
204,AMERICAN ENERGY-PERMIAN BASIN LLC / AEPB,AMPQ4145265,No,Corporate Bond,9.076,08/01/2019,WR,D,17.000,
205,AMERICAN ENERGY-PERMIAN BASIN LLC / AEPB,AMPQ4145264,Yes,Corporate Bond,7.125,11/01/2020,Ca,NR,17.000,
206,AMERICAN ENERGY-PERMIAN BASIN LLC / AEPB,AMPQ4898541,,Corporate Bond,12.000,10/01/2024,WR,NR,2.750,
207,AMERICAN ENERGY-PERMIAN BASINLLC / AEPB,AMPQ4146011,,Corporate Bond,,11/01/2020,,,2.750,
208,AMERICAN ENERGY-PERMIAN BASINLLC / AEPB,AMPQ4146012,,Corporate Bond,,11/01/2020,,,51.000,
209,AMERICAN ENERGY-PERMIAN BASINLLC / AEPB,AMPQ4146014,,Corporate Bond,,11/01/2021,,,15.000,
210,AMERICAN ENERGY-PERMIAN BASINLLC / AEPB,AMPQ4898539,,Corporate Bond,12.000,10/01/2024,,,69.250,
211,AMERICAN ENERGY-WOODFORD LLC / AEW FIN,AMWQ4163789,Yes,Corporate Bond,9.000,09/15/2022,WR,NR,45.000,26.321
212,AMERICAN ENERGY-WOODFORD LLC /AEW FIN,AMWQ4163790,,Corporate Bond,,09/15/2022,,,54.125,
213,AMERICAN INTL GROUP INC MEDIUM TERM NTS,AIG.GRP,,Corporate Bond,,01/18/2047,,,7.625,7.194
214,AMERICAN PAD & PAPER CO DEL INC,AMPP.GA,,Corporate Bond,13.000,11/15/2005,,,0.010,
215,AMERICAN TISSUE INC,ATSS.GA,Yes,Corporate Bond,12.500,07/15/2006,,,0.001,
216,AMERITRUCK DISTR CORP,ATKD.GA,,Corporate Bond,12.250,11/15/2005,,,1.000,
217,AMES DEPT STORES INC,AMES.GA,,Corporate Bond,10.000,04/15/2006,,,0.990,
218,AMPEX CORP DEL,AXC.GB,,Corporate Bond,12.000,08/15/2008,,,65.205,30.143
219,AMYRIS INC,AMRS4129283,,Corporate Bond,6.500,05/15/2019,,,64.431,19.366
220,ANADARKO PETE CORP,APC4587482,,Corporate Bond,7.250,03/15/2025,,BB+,62.433,19.522
221,ANADARKO PETE CORP,APC4141602,Yes,Corporate Bond,4.500,07/15/2044,WR,BB+,61.000,8.276
222,ANADARKO PETE CORP,APC3666456,,Corporate Bond,6.625,01/15/2028,WR,BB+,64.656,14.271
223,ANADARKO PETE CORP,APC4120130,Yes,Corporate Bond,,10/10/2036,WR,BB+,49.100,
224,ANDRADE GUTIERREZ INTL S A,ADGZ4925458,,Corporate Bond,9.500,12/30/2024,,,69.500,20.619
225,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,68.875,
226,ANNA MERGER SUB INC,ACAF4203487,,Corporate Bond,,10/01/2022,,,4.500,
227,ANTERO RES CORP,AR4434887,Yes,Corporate Bond,5.000,03/01/2025,B3,B,62.463,17.598
228,ANTHRACITE CAP TR III,AHR.GB,Yes,Corporate Bond,3.852,03/30/2036,,,0.001,
229,ANTON OILFIELD SERVICES GROUP,ATONF4931957,,Corporate Bond,7.500,12/02/2022,,,56.125,
230,APHEX PAC LTD,APXP.GA,,Corporate Bond,,03/29/2022,,,56.000,
231,APIDOS CDO V,APDZ4200235,,Corporate Bond,,04/15/2021,,,69.000,
232,APP FIN II MAURITIUS LTD,PAP.GD,,Corporate Bond,12.000,12/31/3999,,,,
233,APP FIN IX LTD,PAP3766886,,Corporate Bond,8.643,10/04/2001,,,,
234,APP FIN IX LTD,PAP.GE,,Corporate Bond,8.643,10/04/2001,,,0.100,
235,APP FIN VI MAURITIUS LTD,PAP.GB,,Corporate Bond,,11/18/2012,,,0.000,
236,APP INTL FIN CO B V,PAP.GG,,Corporate Bond,11.750,10/01/2005,,,0.500,
237,Appalachian Capital Trust I,APPX4776397,,Corporate Bond,3.000,08/08/2033,,,0.025,
238,AQUA AMER INC,WTR4901461,,Corporate Bond,3.000,04/30/2022,,,5.650,
239,ARALCO FIN S A,ARAL4001777,,Corporate Bond,10.125,05/07/2020,,,1.000,
240,AURORA SERVICE CAPITAL TRUST III,ASCJ4776435,,Corporate Bond,2.900,02/08/2034,,,0.040,
241,AUTOMOTORES GILDEMEISTER S A,AUTG3954311,,Corporate Bond,6.750,01/15/2023,Ca,,40.000,25.161
242,AUTOMOTORES GILDEMEISTER S A,AUTG3954312,,Corporate Bond,,01/15/2023,,,67.000,
243,AUTOMOTORES GILDEMEISTER S A,AUTG4420129,,Corporate Bond,7.500,05/23/2021,,,37.500,
244,AUTOMOTORES GILDEMEISTER S A,AUTG.AA,,Corporate Bond,8.250,05/24/2021,Ca,,39.000,33.329
