,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
52,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4746118,,Corporate Bond,9.000,10/22/2021,NR,,36.710,
53,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4729689,Yes,Corporate Bond,10.100,10/07/2021,NR,,32.640,
54,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4585561,,Corporate Bond,7.000,01/22/2021,,,36.150,
55,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4560429,No,Corporate Bond,10.850,11/03/2022,NR,,56.270,
56,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,38.670,70.884
57,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,54.000,22.807
58,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,7.690,
59,BUCKEYE PARTNERS L P,BPL4588185,Yes,Corporate Bond,6.375,01/22/2078,B2,B+,67.482,
60,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,CC,39.500,36.706
61,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa1,CC,34.535,32.495
62,CARRIZO OIL & GAS INC,CPE4514613,Yes,Corporate Bond,8.250,07/15/2025,Caa1,CC,40.000,35.593
63,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa1,CC,47.000,44.605
64,CBL & ASSOCS LTD PARTNERSHIP,CBL4434050,Yes,Corporate Bond,5.950,12/15/2026,WR,BB,40.810,
65,CBL & ASSOCS LTD PARTNERSHIP,CBL4171047,Yes,Corporate Bond,4.600,10/15/2024,WR,BB,40.800,
66,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,WR,BB,40.713,
67,CHESAPEAKE ENERGY CORP,CHK4927848,Yes,Corporate Bond,11.500,01/01/2025,WR,NR,16.500,
68,CHESAPEAKE ENERGY CORP,CHK4593980,,Corporate Bond,5.500,09/15/2026,WR,NR,5.440,
69,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,5.610,
70,CHESAPEAKE ENERGY CORP,CHK.HH,Yes,Corporate Bond,6.875,11/15/2020,WR,NR,5.610,
71,CHESAPEAKE ENERGY CORP,CHK.AA,Yes,Corporate Bond,6.125,02/15/2021,WR,NR,5.550,
72,CHESAPEAKE ENERGY CORPORATION,CHK4935010,,Corporate Bond,11.500,01/01/2025,,,16.415,
73,CHINA MED TECHNOLOGIES INC,CMED.GC,,Corporate Bond,4.000,08/15/2013,,,0.000,
74,CHS / CMNTY HEALTH SYS INC,CYH4915941,Yes,Corporate Bond,6.875,04/01/2028,C,CC,64.954,14.878
75,CITIZENS UTILS CO DEL,FTR3669891,,Corporate Bond,7.000,11/01/2025,WR,NR,45.000,
76,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,44.900,
77,COMPRESSCO PARTNERS L P / COMPRESSCO FIN,GSJK4267097,Yes,Corporate Bond,7.250,08/15/2022,Caa3,CCC,70.000,31.151
78,CORP GROUP BANKING SA,CGIU3963004,,Corporate Bond,6.750,03/15/2023,,,25.500,
79,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4667939,No,Corporate Bond,10.150,02/22/2021,NR,,34.022,
80,DEAN FOODS COMPANY NEW,DFODQ4215240,,Corporate Bond,6.500,03/15/2023,,,0.500,
81,DIAMOND OFFSHORE DRILLING INC,L3676446,Yes,Corporate Bond,5.700,10/15/2039,WR,NR,8.000,
82,DIAMOND OFFSHORE DRILLING INC,L4066836,Yes,Corporate Bond,3.450,11/01/2023,WR,NR,7.550,
83,DIAMOND OFFSHORE DRILLING INC,L4066838,Yes,Corporate Bond,4.875,11/01/2043,WR,NR,7.563,
84,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,8.100,
85,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,58.000,17.496
86,DIGICEL GROUP TWO LTD,DGCL4786451,,Corporate Bond,8.250,09/30/2022,C,,0.050,
87,DIGICEL LIMITED,DGCL4217010,,Corporate Bond,6.750,03/01/2023,,,64.750,
88,DTEK FIN PLC,MTNV4445745,,Corporate Bond,,12/31/2024,,,65.000,
89,EMPRESAS ICA SAB DE CV,ICA.AB,,Corporate Bond,8.900,02/04/2021,,,17.420,
90,EMPRESAS ICA SAB DE CV,ICA4128141,,Corporate Bond,8.875,11/29/2024,,,17.420,
91,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,60.000,
92,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,54.100,11.090
93,ENQUEST PLC,ENQUF4432837,,Corporate Bond,,12/31/2022,,,62.300,
94,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,4.500,
95,ETERNA CAP PTE LTD,PBMR4593834,,Corporate Bond,6.000,12/11/2022,,,51.500,
96,FERRELLGAS PARTNERS L P / FERRELLGAS PAR,FGP.GI,,Corporate Bond,8.625,06/15/2020,C,D,14.000,
97,FORUM ENERGY TECHNOLOGIES INC,FET5027680,Yes,Corporate Bond,9.000,08/04/2025,Caa3,CCC+,65.000,21.128
98,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,WR,NR,45.050,
99,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,47.000,
100,FRONTIER COMMUNICATIONS CORP,FTR4161100,Yes,Corporate Bond,6.250,09/15/2021,WR,NR,44.984,
101,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,44.934,
102,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,45.184,
103,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,47.000,
104,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,46.500,
105,GCL New Energy Holdings Ltd.,SMTLF4804153,,Corporate Bond,7.100,01/30/2021,,,55.125,
106,GENERACION MEDITERRANEA S A / GENERACION,GMED4385310,,Corporate Bond,,07/27/2023,,,56.000,
107,GENERAL SHOPPING FINANCELIMITED,GSBR3764528,,Corporate Bond,,12/31/3999,,,60.250,
108,GREAT WESTN PETE LLC / GREAT WESTN FIN C,GWOG4404960,Yes,Corporate Bond,9.000,09/30/2021,Ca,CCC,58.000,90.814
109,GRUPO KALTEX SA DE CV,MKXS4483059,,Corporate Bond,8.875,04/11/2022,,,65.052,
110,GULFPORT ENERGY CORP,GPOR4551340,Yes,Corporate Bond,6.375,01/15/2026,WR,NR,57.900,
111,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,WR,NR,57.400,
112,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,58.130,
113,HARDWOODS ACQUISITION INC,HRDA4144998,Yes,Corporate Bond,7.500,08/01/2021,C,D,25.375,374.967
114,HERTZ CORP,HTZGQ4912678,Yes,Corporate Bond,6.000,01/15/2028,WR,NR,47.000,
115,HERTZ CORP,HTZGQ4861323,,Corporate Bond,7.125,08/01/2026,,,46.270,
116,HERTZ CORP,HTZGQ4402231,,Corporate Bond,,10/15/2024,,,46.875,
117,HERTZ CORP,HTZGQ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,45.840,
118,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,42.184,
119,INNOVATE CAP PTE LTD,PBMR4640071,,Corporate Bond,6.000,12/11/2024,,,13.000,
120,INTELSAT JACKSON HLDGS S A,I4132951,Yes,Corporate Bond,5.500,08/01/2023,WR,NR,67.750,
121,INTELSAT LUXEMBOURG S A,I4116175,Yes,Corporate Bond,7.750,06/01/2021,WR,,3.700,
122,INTELSAT LUXEMBOURG S A,I4116173,Yes,Corporate Bond,8.125,06/01/2023,WR,NR,4.720,
123,INTREPID AVIATION GROUP HLDGS LLC / INTR,IAGH4661968,Yes,Corporate Bond,8.500,08/15/2021,Caa2,CCC-,55.750,115.258
124,INTREPID AVIATION GROUP HLDGSLLC / INTRE,IAGH4661969,,Corporate Bond,8.500,08/15/2021,,,56.000,
125,ION GEOPHYSICAL CORP,IO4365402,,Corporate Bond,9.125,12/15/2021,,B-,68.325,50.921
126,LATAM FIN LTD,LFL4795122,,Corporate Bond,,03/01/2026,,,42.752,
127,LATAM FIN LTD,LFL4482988,,Corporate Bond,6.875,04/11/2024,,,43.050,
128,LIBERTY MEDIA CORP,QRTEA3695913,Yes,Corporate Bond,3.750,02/15/2030,,B,70.000,7.706
129,MACYS RETAIL HLDGS INC,M3930952,Yes,Corporate Bond,4.300,02/15/2043,B1,B,67.000,7.331
130,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,7.055,
131,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,3.050,
132,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa1,BBB,56.392,28.881
133,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa1,,37.000,36.050
134,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa1,,60.850,32.350
135,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,B2,CC,56.122,21.903
136,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,CCC+,51.187,35.751
137,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,CCC+,41.500,32.369
138,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,CCC+,41.500,30.102
139,NOBLE HLDG INTL LTD,NEBLQ3817865,Yes,Corporate Bond,3.950,03/15/2022,WR,,0.500,
140,NOBLE HLDG INTL LTD,NEBLQ4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,0.550,
141,NOBLE HLDG INTL LTD,NEBLQ4437046,Yes,Corporate Bond,7.750,01/15/2024,WR,,0.300,
142,OCCIDENTAL PETE CORP,APC4878869,No,Corporate Bond,,10/10/2036,Ba2,BB-,45.250,
143,ODEBRECHT FIN LTD,BAH3869685,,Corporate Bond,5.125,06/26/2022,,,2.875,
144,ODEBRECHT FIN LTD,BAH3869687,,Corporate Bond,7.125,06/15/2042,,,4.500,
145,PACIFIC DRILLING FIRST LIEN ESCROW ISSUE,PACDQ4688177,Yes,Corporate Bond,8.375,10/01/2023,WR,NR,19.750,
146,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4499528,Yes,Corporate Bond,7.250,06/15/2025,B1,B+,58.570,22.179
147,PBF HLDG CO LLC / PBF FIN CORP,PBFQ5078144,,Corporate Bond,6.000,02/15/2028,,,52.622,17.971
148,PEABODY SECS FIN CORP,BTU4454384,,Corporate Bond,6.000,03/31/2022,,,43.500,
149,PEABODY SECS FIN CORP,BTU4454390,Yes,Corporate Bond,6.375,03/31/2025,Caa1,CCC-,25.500,49.677
150,PEABODY SECS FIN CORP,BTU4454391,,Corporate Bond,6.375,03/31/2025,,,27.500,
151,PENNEY J C INC,JCPNQ3682985,,Corporate Bond,5.650,06/01/2020,WR,NR,0.198,
152,PETRA DIAMONDS US$ TREAS PLC,BBL4481991,Yes,Corporate Bond,7.250,05/01/2022,Ca,,41.500,
153,PETRA DIAMONDS US$ TREAS PLC,BBL4481992,,Corporate Bond,7.250,05/01/2022,,,41.188,
154,PRECISION DRILLING CORP,PDS4564322,Yes,Corporate Bond,7.125,01/15/2026,B3,,68.250,16.544
155,PRIDE INTL INC DEL,ESV3684248,Yes,Corporate Bond,6.875,08/15/2020,WR,NR,6.000,
156,PRIDE INTL INC DEL,ESV3684249,Yes,Corporate Bond,7.875,08/15/2040,WR,NR,6.625,
157,REVLON CONSUMER PRODS CORP,REV4433558,Yes,Corporate Bond,6.250,08/01/2024,C,C,27.200,53.350
158,SAMARCO MINERACAO S A,SMRQ3924309,,Corporate Bond,,11/01/2022,,,60.750,
159,SESI L L C,SPN4527612,Yes,Corporate Bond,7.750,09/15/2024,C,B-,28.000,54.347
