,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
24,AMC ENTMT HLDGS INC,AMC5026707,,Corporate Bond,10.500,04/24/2026,Caa2,CCC,66.000,21.373
25,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,14.250,91.785
26,AMC ENTMT HLDGS INC,AMC4978205,Yes,Corporate Bond,10.500,04/15/2025,Caa2,CCC,69.250,21.653
27,AMC ENTMT HLDGS INC,AMC5040765,,Corporate Bond,12.000,06/15/2026,,,13.000,
28,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,11.051,67.931
29,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,12.000,77.384
30,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,57.200,
31,ANDRADE GUTIERREZ INTL S A,ADGZ4925458,,Corporate Bond,9.500,12/30/2024,,,61.250,25.107
32,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,61.490,
33,ASSURED GTY U S HLDGS INC,AGO.GB,Yes,Corporate Bond,2.630,12/15/2066,Baa3,BBB+,69.187,
34,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4864213,,Corporate Bond,,07/30/2021,NR,,51.880,
35,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4853973,,Corporate Bond,,06/30/2021,NR,,45.520,
36,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4834839,Yes,Corporate Bond,11.500,05/27/2022,NR,,47.000,
37,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4630695,No,Corporate Bond,,05/23/2022,NR,,29.100,
38,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,CCC,37.000,73.076
39,BARRETT BILL CORP,HPR4510658,Yes,Corporate Bond,8.750,06/15/2025,Caa3,CCC,30.960,46.211
40,AEROPUERTOS ARGENTINA 2000 S A,AEAA4451213,Yes,Corporate Bond,6.875,02/01/2027,Caa3,,68.500,14.699
41,AEROPUERTOS ARGENTINA 2000 S.A,AEAA4989980,,Corporate Bond,9.375,02/01/2027,,,70.000,
42,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,48.170,
43,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,67.500,25.850
44,AMC ENTMT HLDGS INC,AMC5026707,,Corporate Bond,10.500,04/24/2026,Caa2,CCC,66.000,21.373
45,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,14.250,91.785
46,AMC ENTMT HLDGS INC,AMC4978205,Yes,Corporate Bond,10.500,04/15/2025,Caa2,CCC,69.250,21.653
47,AMC ENTMT HLDGS INC,AMC5040765,,Corporate Bond,12.000,06/15/2026,,,13.000,
48,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,11.051,67.931
49,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,12.000,77.384
50,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,57.200,
51,ANDRADE GUTIERREZ INTL S A,ADGZ4925458,,Corporate Bond,9.500,12/30/2024,,,61.250,25.107
52,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,61.490,
53,ASSURED GTY U S HLDGS INC,AGO.GB,Yes,Corporate Bond,2.630,12/15/2066,Baa3,BBB+,69.187,
54,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4864213,,Corporate Bond,,07/30/2021,NR,,51.880,
55,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4853973,,Corporate Bond,,06/30/2021,NR,,45.520,
56,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4834839,Yes,Corporate Bond,11.500,05/27/2022,NR,,47.000,
57,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4630695,No,Corporate Bond,,05/23/2022,NR,,29.100,
58,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,CCC,37.000,73.076
59,BARRETT BILL CORP,HPR4510658,Yes,Corporate Bond,8.750,06/15/2025,Caa3,CCC,30.960,46.211
60,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,46.803,26.433
61,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4799248,,Corporate Bond,10.750,02/22/2021,,,53.880,
62,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,8.000,
63,BUCKEYE PARTNERS L P,BPL4588185,Yes,Corporate Bond,6.375,01/22/2078,B2,B+,67.456,
64,CAIYUN INTL INVT,YNAN4826332,,Corporate Bond,5.500,04/08/2022,,,58.000,
65,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,CC,39.284,36.657
66,CARLSON TRAVEL INC,CTHM5038547,Yes,Corporate Bond,11.500,12/15/2026,,,49.750,29.911
67,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa1,CC,43.000,49.042
68,CARRIZO OIL & GAS INC,CPE4514613,Yes,Corporate Bond,8.250,07/15/2025,Caa1,CC,31.000,44.461
69,CBL & ASSOCS LTD PARTNERSHIP,CBL4171047,Yes,Corporate Bond,4.600,10/15/2024,C,BB,40.138,
70,CBL & ASSOCS LTD PARTNERSHIP,CBL4434050,Yes,Corporate Bond,5.950,12/15/2026,C,BB,38.800,
71,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,C,BB,37.900,
72,CHESAPEAKE ENERGY CORP,CHK3983296,Yes,Corporate Bond,5.375,06/15/2021,WR,NR,5.620,
73,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,5.500,
74,CHESAPEAKE ENERGY CORP,CHK4593980,,Corporate Bond,5.500,09/15/2026,WR,NR,6.250,
75,CHESAPEAKE ENERGY CORP,CHK.AA,Yes,Corporate Bond,6.125,02/15/2021,WR,NR,5.474,
76,CHESAPEAKE ENERGY CORP,CHK4720847,Yes,Corporate Bond,7.000,10/01/2024,WR,NR,6.000,
77,CHESAPEAKE ENERGY CORP,CHK.HH,Yes,Corporate Bond,6.875,11/15/2020,WR,NR,5.500,
78,CHESAPEAKE ENERGY CORP,CHK3983297,Yes,Corporate Bond,5.750,03/15/2023,WR,NR,5.458,
79,CHESAPEAKE ENERGY CORP,CHK4720846,Yes,Corporate Bond,7.500,10/01/2026,WR,NR,5.600,
80,CHS / CMNTY HEALTH SYS INC,CYH4915941,Yes,Corporate Bond,6.875,04/01/2028,C,CC,62.195,15.705
81,CITIZENS UTILS CO DEL,FTR3669891,,Corporate Bond,7.000,11/01/2025,WR,NR,42.000,
82,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,42.660,
83,CITIZENS UTILS CO DEL,FTR3669890,,Corporate Bond,7.450,07/01/2035,WR,NR,44.250,
84,CITIZENS UTILS CO DEL,FTR3669893,,Corporate Bond,6.800,08/15/2026,WR,NR,41.850,
85,CLOUD PEAK ENERGY RES LLC / CLOUD PEAK E,CLD4931145,,Corporate Bond,12.000,05/01/2025,,,60.500,28.059
86,CONSOL MNG CORP,CNXG4560208,,Corporate Bond,,11/15/2025,Caa1,,63.980,
87,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4793931,No,Corporate Bond,14.000,02/05/2021,NR,,36.290,
88,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,6.250,
89,DIAMOND OFFSHORE DRILLING INC,L4066836,Yes,Corporate Bond,3.450,11/01/2023,WR,NR,6.499,
90,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861192,Yes,Corporate Bond,5.375,08/15/2026,Ba3,BB-,68.750,13.326
91,DIGICEL GROUP 0.5 LTD,DGCL5012344,,Corporate Bond,7.000,12/31/3999,,,15.000,
92,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,55.500,
93,ENLINK MIDSTREAM PARTNERS LP,ENLC4182591,Yes,Corporate Bond,5.050,04/01/2045,Ba2,BB+,67.853,8.090
94,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,47.438,12.648
95,ENLINK MIDSTREAM PARTNERS LP,ENLC4492787,Yes,Corporate Bond,5.450,06/01/2047,Ba2,BB+,68.750,8.410
96,ENLINK MIDSTREAM PARTNERS LP,ENLC4107236,Yes,Corporate Bond,5.600,04/01/2044,Ba2,BB+,69.389,8.678
97,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,6.000,
98,ENSIGN DRILLING INC,ESVIF4819089,,Corporate Bond,,04/30/2024,,,37.750,
99,ENSIGN DRILLING INC,ESVIF4819087,,Corporate Bond,9.250,04/15/2024,Caa2,,37.750,48.070
100,CHS / CMNTY HEALTH SYS INC,CYH4915941,Yes,Corporate Bond,6.875,04/01/2028,C,CC,62.195,15.705
101,CITIZENS UTILS CO DEL,FTR3669891,,Corporate Bond,7.000,11/01/2025,WR,NR,42.000,
102,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,42.660,
103,CITIZENS UTILS CO DEL,FTR3669890,,Corporate Bond,7.450,07/01/2035,WR,NR,44.250,
104,CITIZENS UTILS CO DEL,FTR3669893,,Corporate Bond,6.800,08/15/2026,WR,NR,41.850,
105,CLOUD PEAK ENERGY RES LLC / CLOUD PEAK E,CLD4931145,,Corporate Bond,12.000,05/01/2025,,,60.500,28.059
106,CONSOL MNG CORP,CNXG4560208,,Corporate Bond,,11/15/2025,Caa1,,63.980,
107,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4793931,No,Corporate Bond,14.000,02/05/2021,NR,,36.290,
108,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,6.250,
109,DIAMOND OFFSHORE DRILLING INC,L4066836,Yes,Corporate Bond,3.450,11/01/2023,WR,NR,6.499,
110,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861192,Yes,Corporate Bond,5.375,08/15/2026,Ba3,BB-,68.750,13.326
111,DIGICEL GROUP 0.5 LTD,DGCL5012344,,Corporate Bond,7.000,12/31/3999,,,15.000,
112,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,55.500,
113,ENLINK MIDSTREAM PARTNERS LP,ENLC4182591,Yes,Corporate Bond,5.050,04/01/2045,Ba2,BB+,67.853,8.090
114,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,47.438,12.648
115,ENLINK MIDSTREAM PARTNERS LP,ENLC4492787,Yes,Corporate Bond,5.450,06/01/2047,Ba2,BB+,68.750,8.410
116,ENLINK MIDSTREAM PARTNERS LP,ENLC4107236,Yes,Corporate Bond,5.600,04/01/2044,Ba2,BB+,69.389,8.678
117,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,6.000,
118,ENSIGN DRILLING INC,ESVIF4819089,,Corporate Bond,,04/30/2024,,,37.750,
119,ENSIGN DRILLING INC,ESVIF4819087,,Corporate Bond,9.250,04/15/2024,Caa2,,37.750,48.070
120,CHS / CMNTY HEALTH SYS INC,CYH4915941,Yes,Corporate Bond,6.875,04/01/2028,C,CC,62.195,15.705
121,CITIZENS UTILS CO DEL,FTR3669891,,Corporate Bond,7.000,11/01/2025,WR,NR,42.000,
122,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,42.660,
123,CITIZENS UTILS CO DEL,FTR3669890,,Corporate Bond,7.450,07/01/2035,WR,NR,44.250,
124,CITIZENS UTILS CO DEL,FTR3669893,,Corporate Bond,6.800,08/15/2026,WR,NR,41.850,
125,CLOUD PEAK ENERGY RES LLC / CLOUD PEAK E,CLD4931145,,Corporate Bond,12.000,05/01/2025,,,60.500,28.059
126,CONSOL MNG CORP,CNXG4560208,,Corporate Bond,,11/15/2025,Caa1,,63.980,
127,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4793931,No,Corporate Bond,14.000,02/05/2021,NR,,36.290,
128,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,6.250,
129,DIAMOND OFFSHORE DRILLING INC,L4066836,Yes,Corporate Bond,3.450,11/01/2023,WR,NR,6.499,
130,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861192,Yes,Corporate Bond,5.375,08/15/2026,Ba3,BB-,68.750,13.326
131,DIGICEL GROUP 0.5 LTD,DGCL5012344,,Corporate Bond,7.000,12/31/3999,,,15.000,
132,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,55.500,
133,ENLINK MIDSTREAM PARTNERS LP,ENLC4182591,Yes,Corporate Bond,5.050,04/01/2045,Ba2,BB+,67.853,8.090
134,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,47.438,12.648
135,ENLINK MIDSTREAM PARTNERS LP,ENLC4492787,Yes,Corporate Bond,5.450,06/01/2047,Ba2,BB+,68.750,8.410
136,ENLINK MIDSTREAM PARTNERS LP,ENLC4107236,Yes,Corporate Bond,5.600,04/01/2044,Ba2,BB+,69.389,8.678
137,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,6.000,
138,ENSIGN DRILLING INC,ESVIF4819089,,Corporate Bond,,04/30/2024,,,37.750,
139,ENSIGN DRILLING INC,ESVIF4819087,,Corporate Bond,9.250,04/15/2024,Caa2,,37.750,48.070
140,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,7.297,
141,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,1.861,
142,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa1,BBB,48.070,35.724
143,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa1,,50.500,42.781
144,NABORS INDS INC NEW,NBR4623221,No,Corporate Bond,0.750,01/15/2024,,,27.375,47.178
145,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa1,,29.820,43.388
146,NABORS INDS LTD,NBR4933657,Yes,Corporate Bond,7.500,01/15/2028,B2,CC,45.000,23.878
147,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,B2,CC,45.500,27.683
148,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa3,CCC-,56.250,18.392
149,NAVIOS MARITIME ACQUISITION CORP / NAVIO,NM4066193,Yes,Corporate Bond,8.125,11/15/2021,B3,B-,67.970,53.774
150,NAVIOS MARITIME ACQUISITIONCORPORATION /,NM4066195,,Corporate Bond,8.125,11/15/2021,,,66.100,
151,NAVIOS MARITIME HLDGS INC / NAVIOS MARIT,NM4071396,,Corporate Bond,7.375,01/15/2022,Caa1,CCC+,50.500,80.340
152,NAVIOS MARITIME HOLDINGS INC / NAVIOS MA,NM4071395,,Corporate Bond,7.375,01/15/2022,,B,46.600,
153,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,B+,50.000,36.518
154,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,B+,44.750,29.719
155,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,B+,46.500,26.750
156,NOBLE HLDG INTL LTD,NEBLQ4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,0.395,
157,NOBLE HLDG INTL LTD,NEBLQ4587687,Yes,Corporate Bond,7.875,02/01/2026,WR,,22.250,
158,NOBLE HLDG INTL LTD,NEBLQ4437046,Yes,Corporate Bond,7.750,01/15/2024,WR,,0.383,
159,NOBLE HLDG INTL LTD,NEBLQ3683981,Yes,Corporate Bond,4.900,08/01/2020,WR,,0.510,
160,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,7.297,
161,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,1.861,
162,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa1,BBB,48.070,35.724
163,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa1,,50.500,42.781
164,NABORS INDS INC NEW,NBR4623221,No,Corporate Bond,0.750,01/15/2024,,,27.375,47.178
165,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa1,,29.820,43.388
166,NABORS INDS LTD,NBR4933657,Yes,Corporate Bond,7.500,01/15/2028,B2,CC,45.000,23.878
167,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,B2,CC,45.500,27.683
168,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa3,CCC-,56.250,18.392
169,NAVIOS MARITIME ACQUISITION CORP / NAVIO,NM4066193,Yes,Corporate Bond,8.125,11/15/2021,B3,B-,67.970,53.774
170,NAVIOS MARITIME ACQUISITIONCORPORATION /,NM4066195,,Corporate Bond,8.125,11/15/2021,,,66.100,
171,NAVIOS MARITIME HLDGS INC / NAVIOS MARIT,NM4071396,,Corporate Bond,7.375,01/15/2022,Caa1,CCC+,50.500,80.340
172,NAVIOS MARITIME HOLDINGS INC / NAVIOS MA,NM4071395,,Corporate Bond,7.375,01/15/2022,,B,46.600,
173,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,B+,50.000,36.518
174,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,B+,44.750,29.719
175,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,B+,46.500,26.750
176,NOBLE HLDG INTL LTD,NEBLQ4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,0.395,
177,NOBLE HLDG INTL LTD,NEBLQ4587687,Yes,Corporate Bond,7.875,02/01/2026,WR,,22.250,
178,NOBLE HLDG INTL LTD,NEBLQ4437046,Yes,Corporate Bond,7.750,01/15/2024,WR,,0.383,
179,NOBLE HLDG INTL LTD,NEBLQ3683981,Yes,Corporate Bond,4.900,08/01/2020,WR,,0.510,
180,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,7.297,
181,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,1.861,
182,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa1,BBB,48.070,35.724
183,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa1,,50.500,42.781
184,NABORS INDS INC NEW,NBR4623221,No,Corporate Bond,0.750,01/15/2024,,,27.375,47.178
185,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa1,,29.820,43.388
186,NABORS INDS LTD,NBR4933657,Yes,Corporate Bond,7.500,01/15/2028,B2,CC,45.000,23.878
187,NABORS INDS LTD,NBR4933656,Yes,Corporate Bond,7.250,01/15/2026,B2,CC,45.500,27.683
188,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa3,CCC-,56.250,18.392
189,NAVIOS MARITIME ACQUISITION CORP / NAVIO,NM4066193,Yes,Corporate Bond,8.125,11/15/2021,B3,B-,67.970,53.774
190,NAVIOS MARITIME ACQUISITIONCORPORATION /,NM4066195,,Corporate Bond,8.125,11/15/2021,,,66.100,
191,NAVIOS MARITIME HLDGS INC / NAVIOS MARIT,NM4071396,,Corporate Bond,7.375,01/15/2022,Caa1,CCC+,50.500,80.340
192,NAVIOS MARITIME HOLDINGS INC / NAVIOS MA,NM4071395,,Corporate Bond,7.375,01/15/2022,,B,46.600,
193,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,B+,50.000,36.518
194,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,B+,44.750,29.719
195,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,B+,46.500,26.750
196,NOBLE HLDG INTL LTD,NEBLQ4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,0.395,
197,NOBLE HLDG INTL LTD,NEBLQ4587687,Yes,Corporate Bond,7.875,02/01/2026,WR,,22.250,
198,NOBLE HLDG INTL LTD,NEBLQ4437046,Yes,Corporate Bond,7.750,01/15/2024,WR,,0.383,
199,NOBLE HLDG INTL LTD,NEBLQ3683981,Yes,Corporate Bond,4.900,08/01/2020,WR,,0.510,
