,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
44,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,22.750,63.426
45,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,13.900,58.071
46,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,15.500,55.458
47,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,16.981,62.759
48,ATHABASCA OIL CORP,ATHOF4455144,,Corporate Bond,9.875,02/24/2022,,,37.000,
49,AVANGARDCO INVESTMENTS PUBLICLTD,AGVD.AA,,Corporate Bond,10.000,10/29/2015,,,3.500,
50,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4891258,No,Corporate Bond,14.650,12/31/2020,NR,,67.270,
51,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4635571,No,Corporate Bond,10.200,05/31/2022,NR,,35.750,
52,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4834839,Yes,Corporate Bond,11.500,05/27/2022,NR,,61.850,
53,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4819806,No,Corporate Bond,,04/21/2023,NR,,58.200,
54,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4804176,,Corporate Bond,11.000,02/28/2022,NR,,53.070,
55,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4642871,Yes,Corporate Bond,,06/25/2021,NR,,35.760,
56,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,62.500,19.283
57,BON-TON DEPT STORES INC,BONT4043053,Yes,Corporate Bond,8.000,06/15/2021,WR,NR,1.652,
58,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,7.700,
59,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa2,D,57.063,23.995
60,ACCELERATE DIAGNOSTICS INC,AXDX4833965,,Corporate Bond,2.500,03/15/2023,,,56.500,30.743
61,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,40.700,
62,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,49.760,
63,AMC ENTMT HLDGS INC,AMC5040007,,Corporate Bond,10.500,04/24/2026,,,69.370,
64,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,22.750,63.426
65,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,13.900,58.071
66,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,15.500,55.458
67,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,16.981,62.759
68,ATHABASCA OIL CORP,ATHOF4455144,,Corporate Bond,9.875,02/24/2022,,,37.000,
69,AVANGARDCO INVESTMENTS PUBLICLTD,AGVD.AA,,Corporate Bond,10.000,10/29/2015,,,3.500,
70,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4891258,No,Corporate Bond,14.650,12/31/2020,NR,,67.270,
71,BANK MONTREAL MEDIUM TERM SR NTS BOOK EN,BMO4635571,No,Corporate Bond,10.200,05/31/2022,NR,,35.750,
72,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4834839,Yes,Corporate Bond,11.500,05/27/2022,NR,,61.850,
73,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4819806,No,Corporate Bond,,04/21/2023,NR,,58.200,
74,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4804176,,Corporate Bond,11.000,02/28/2022,NR,,53.070,
75,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4642871,Yes,Corporate Bond,,06/25/2021,NR,,35.760,
76,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,62.500,19.283
77,BON-TON DEPT STORES INC,BONT4043053,Yes,Corporate Bond,8.000,06/15/2021,WR,NR,1.652,
78,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,7.700,
79,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa2,D,57.063,23.995
80,CONSOL MNG CORP,CNXG4560208,,Corporate Bond,,11/15/2025,Caa1,,69.000,
81,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4841444,Yes,Corporate Bond,11.250,06/06/2022,NR,,66.980,
82,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4784281,Yes,Corporate Bond,12.750,01/04/2024,NR,,58.975,
83,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4782199,,Corporate Bond,11.500,12/15/2021,NR,,67.796,
84,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4742768,Yes,Corporate Bond,8.750,10/26/2021,NR,,37.886,
85,DEAN FOODS COMPANY NEW,DFODQ4215240,,Corporate Bond,6.500,03/15/2023,,,0.742,
86,DIAMOND OFFSHORE DRILLING INC,L3676446,Yes,Corporate Bond,5.700,10/15/2039,WR,NR,13.375,
87,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,60.375,16.701
88,EMPRESAS ICA SAB DE CV,ICA.AB,,Corporate Bond,8.900,02/04/2021,,,18.420,
89,EMPRESAS ICA SAB DE CV,ICA4128141,,Corporate Bond,8.875,11/29/2024,,,18.420,
90,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,69.925,
91,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,58.250,10.300
92,ENQUEST PLC,ENQUF4432837,,Corporate Bond,,12/31/2022,,,66.375,
93,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,4.908,
94,ETERNA CAP PTE LTD,PBMR4604013,,Corporate Bond,8.000,12/11/2022,,,48.000,
95,FORUM ENERGY TECHNOLOGIES INC,FET5027680,Yes,Corporate Bond,9.000,08/04/2025,Caa3,CCC+,63.500,21.935
96,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,WR,NR,45.584,
97,FRONTIER COMMUNICATIONS,FTR3670827,Yes,Corporate Bond,7.875,01/15/2027,WR,NR,47.000,
98,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,46.500,
99,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,46.100,
100,FRONTIER COMMUNICATIONS CORP,FTR4161102,Yes,Corporate Bond,6.875,01/15/2025,WR,NR,47.313,
101,FRONTIER COMMUNICATIONS CORP,FTR4161100,Yes,Corporate Bond,6.250,09/15/2021,WR,NR,46.500,
102,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,46.284,
103,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,46.531,
104,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,46.100,
105,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,46.500,
106,GCL New Energy Holdings Ltd.,SMTLF4804153,,Corporate Bond,7.100,01/30/2021,,,68.300,
107,GENERAL SHOPPING INVESTMENTS LIMITED,GSBR3831427,,Corporate Bond,12.000,12/31/3999,,,13.250,
108,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.224,11/15/2066,Caa1,CCC-,41.064,
109,GRAN TIERRA ENERGY INC DEL,GTE4836965,,Corporate Bond,7.750,05/23/2027,,,68.345,
110,Grupo Famsa Sa De Cv,GUFA4924989,,Corporate Bond,9.750,12/15/2024,,,18.000,
111,GRUPO IDESA S A DE C V,GIDS4992089,,Corporate Bond,9.375,05/22/2026,,,47.250,
112,GULFPORT ENERGY CORP,GPOR4551340,Yes,Corporate Bond,6.375,01/15/2026,WR,NR,64.300,
113,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,WR,NR,65.850,
114,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,66.500,
115,HARDWOODS ACQUISITION INC,HRDA4144998,Yes,Corporate Bond,7.500,08/01/2021,C,D,33.000,306.029
116,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,47.145,
117,HERTZ CORP,HTZGQ4402231,,Corporate Bond,,10/15/2024,,,54.250,
118,HERTZ CORP,HTZGQ4861322,Yes,Corporate Bond,7.125,08/01/2026,WR,NR,54.250,
119,HERTZ CORP,HTZGQ4912678,Yes,Corporate Bond,6.000,01/15/2028,WR,NR,54.375,
120,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,47.145,
121,Hi-Crush Partners LP,HCLP4661646,,Corporate Bond,,08/01/2026,,,0.070,
122,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4432770,No,Corporate Bond,,01/04/2021,NR,,34.300,
123,IMPSA S A,IMEP4847247,,Corporate Bond,7.500,12/30/2025,,,5.000,
124,INTELSAT CONNECT FIN S A,I4663232,Yes,Corporate Bond,9.500,02/15/2023,WR,,26.625,
125,INTERCEPT PHARMACEUTICALS INC,ICPT4833277,No,Corporate Bond,2.000,05/15/2026,,,62.875,11.378
126,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4809971,Yes,Corporate Bond,9.300,03/09/2022,NR,,62.060,
127,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4527155,No,Corporate Bond,8.000,08/09/2021,NR,,54.360,
128,LATAM FIN LTD,LFL4482987,Yes,Corporate Bond,6.875,04/11/2024,,,55.750,
129,LATAM FIN LTD,LFL4482988,,Corporate Bond,6.875,04/11/2024,,,56.125,
130,LATAM FIN LTD,LFL4795122,,Corporate Bond,,03/01/2026,,,56.250,
131,LATAM FIN LTD,LFL4795124,Yes,Corporate Bond,7.000,03/01/2026,,,55.500,
132,LEHMAN BROS HLDGS INC,LEHM.HF,,Corporate Bond,7.200,08/15/2009,,,0.040,
133,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4231769,Yes,Corporate Bond,5.500,04/15/2025,WR,,31.000,
134,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,6.255,
135,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,2.062,
136,MORGAN STANLEY,MS4206563,No,Corporate Bond,8.000,01/31/2030,NR,,24.500,
137,MORGAN STANLEY FIN LLC,MS4976244,,Corporate Bond,,05/05/2026,NR,,12.938,
138,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa2,BBB,62.690,24.576
139,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa2,,64.050,29.984
140,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa2,,51.750,25.243
141,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa3,CCC-,69.592,13.627
142,NAVIOS MARITIME HLDGS INC / NAVIOS MARIT,NM4071396,,Corporate Bond,7.375,01/15/2022,Caa1,CCC+,51.500,84.303
143,NAVIOS MARITIME HOLDINGS INC / NAVIOS MA,NM4071395,,Corporate Bond,7.375,01/15/2022,,B,54.333,
144,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,CCC+,67.510,23.727
145,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,CCC+,59.010,21.372
146,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,CCC+,60.135,19.988
147,NINE ENERGY SVC INC,NINE4742852,Yes,Corporate Bond,8.750,11/01/2023,Caa2,D,43.000,46.723
148,NOBLE HLDG INTL LTD,NEBLQ3688864,Yes,Corporate Bond,6.050,03/01/2041,WR,,1.000,
149,NOBLE HLDG INTL LTD,NEBLQ3817865,Yes,Corporate Bond,3.950,03/15/2022,WR,,1.000,
150,NOBLE HLDG INTL LTD,NEBLQ4221699,Yes,Corporate Bond,8.950,04/01/2045,WR,,0.900,
151,NOBLE HLDG INTL LTD,NEBLQ4587688,,Corporate Bond,7.875,02/01/2026,,,30.892,
152,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551823,Yes,Corporate Bond,7.125,11/01/2022,WR,,0.010,
153,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551824,,Corporate Bond,,11/01/2022,,,0.010,
154,NWH ESCROW CORP,NWHQ4212180,Yes,Corporate Bond,7.500,08/01/2021,,D,33.000,306.029
155,ODEBRECHT DRILLING NORBEVIII/IX LTD,ODBR4583858,,Corporate Bond,7.350,12/01/2026,,,25.750,
156,ODEBRECHT OFFSHORE DRILLINGFIN LTD,BAK4583861,,Corporate Bond,7.720,12/01/2026,,,11.250,
157,PACIFIC DRILLING FIRST LIEN ESCROW ISSUE,PACDQ4688177,Yes,Corporate Bond,8.375,10/01/2023,WR,NR,26.250,
158,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4499528,Yes,Corporate Bond,7.250,06/15/2025,B3,B+,67.700,18.048
159,PBF HLDG CO LLC / PBF FIN CORP,PBFQ5078144,,Corporate Bond,6.000,02/15/2028,,B+,59.887,15.451
160,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa2,,51.750,25.243
161,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa3,CCC-,69.592,13.627
162,NAVIOS MARITIME HLDGS INC / NAVIOS MARIT,NM4071396,,Corporate Bond,7.375,01/15/2022,Caa1,CCC+,51.500,84.303
163,NAVIOS MARITIME HOLDINGS INC / NAVIOS MA,NM4071395,,Corporate Bond,7.375,01/15/2022,,B,54.333,
164,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,CCC+,67.510,23.727
165,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,CCC+,59.010,21.372
166,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,CCC+,60.135,19.988
167,NINE ENERGY SVC INC,NINE4742852,Yes,Corporate Bond,8.750,11/01/2023,Caa2,D,43.000,46.723
168,NOBLE HLDG INTL LTD,NEBLQ3688864,Yes,Corporate Bond,6.050,03/01/2041,WR,,1.000,
169,NOBLE HLDG INTL LTD,NEBLQ3817865,Yes,Corporate Bond,3.950,03/15/2022,WR,,1.000,
170,NOBLE HLDG INTL LTD,NEBLQ4221699,Yes,Corporate Bond,8.950,04/01/2045,WR,,0.900,
171,NOBLE HLDG INTL LTD,NEBLQ4587688,,Corporate Bond,7.875,02/01/2026,,,30.892,
172,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551823,Yes,Corporate Bond,7.125,11/01/2022,WR,,0.010,
173,NORTHWEST ACQUISITIONS ULC / DOMINION FI,NWAQ4551824,,Corporate Bond,,11/01/2022,,,0.010,
174,NWH ESCROW CORP,NWHQ4212180,Yes,Corporate Bond,7.500,08/01/2021,,D,33.000,306.029
175,ODEBRECHT DRILLING NORBEVIII/IX LTD,ODBR4583858,,Corporate Bond,7.350,12/01/2026,,,25.750,
176,ODEBRECHT OFFSHORE DRILLINGFIN LTD,BAK4583861,,Corporate Bond,7.720,12/01/2026,,,11.250,
177,PACIFIC DRILLING FIRST LIEN ESCROW ISSUE,PACDQ4688177,Yes,Corporate Bond,8.375,10/01/2023,WR,NR,26.250,
178,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4499528,Yes,Corporate Bond,7.250,06/15/2025,B3,B+,67.700,18.048
179,PBF HLDG CO LLC / PBF FIN CORP,PBFQ5078144,,Corporate Bond,6.000,02/15/2028,,B+,59.887,15.451
