,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
77,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4819788,Yes,Corporate Bond,,04/21/2022,NR,,34.950,
78,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4452272,No,Corporate Bond,,02/23/2021,NR,,26.990,
79,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4599956,Yes,Corporate Bond,9.750,02/19/2021,NR,,30.710,
80,ACCELERATE DIAGNOSTICS INC,AXDX4833965,,Corporate Bond,2.500,03/15/2023,,,65.326,21.631
81,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,52.000,
82,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,56.000,34.342
83,alam synergy pte ltd,PSUT4424508,,Corporate Bond,,04/24/2022,,,59.000,
84,ALLIANCE RESOURCE OPER L P / ALLIANCE RE,ARLP4483434,,Corporate Bond,,05/01/2025,,,66.900,
85,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,14.500,89.989
86,AMC ENTMT HLDGS INC,AMC4978205,Yes,Corporate Bond,10.500,04/15/2025,Caa2,CCC,66.500,22.773
87,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,15.000,54.222
88,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,18.000,58.377
89,AMERICAN AIRLINES INC 2014-1 CL B PASS T,AAL4160720,Yes,Corporate Bond,4.375,04/01/2024,,BB-,66.750,
90,AMERICAN AIRLS 2017-1 CL B PASS THRU TR,AAL4442554,Yes,Corporate Bond,4.950,08/15/2026,Ba2,,68.000,
91,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,54.500,
92,AMERICAN AIRLS GROUP INC,AAL4835666,Yes,Corporate Bond,5.000,06/01/2022,Caa1,CCC,69.875,29.526
93,AMERICAN AIRLS INC,AAL4544076,Yes,Corporate Bond,3.750,04/15/2027,Ba2,BB-,70.000,
94,ANTERO RES CORP,AR4434887,Yes,Corporate Bond,5.000,03/01/2025,B3,B,67.900,15.316
95,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,36.000,111.040
96,AURORA CANNABIS INC,ACB4951282,,Corporate Bond,5.500,02/28/2024,,,44.250,34.825
97,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4819788,Yes,Corporate Bond,,04/21/2022,NR,,34.950,
98,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4452272,No,Corporate Bond,,02/23/2021,NR,,26.990,
99,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4599956,Yes,Corporate Bond,9.750,02/19/2021,NR,,30.710,
100,ACCELERATE DIAGNOSTICS INC,AXDX4833965,,Corporate Bond,2.500,03/15/2023,,,65.326,21.631
101,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,52.000,
102,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,56.000,34.342
103,alam synergy pte ltd,PSUT4424508,,Corporate Bond,,04/24/2022,,,59.000,
104,ALLIANCE RESOURCE OPER L P / ALLIANCE RE,ARLP4483434,,Corporate Bond,,05/01/2025,,,66.900,
105,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,14.500,89.989
106,AMC ENTMT HLDGS INC,AMC4978205,Yes,Corporate Bond,10.500,04/15/2025,Caa2,CCC,66.500,22.773
107,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,15.000,54.222
108,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,18.000,58.377
109,AMERICAN AIRLINES INC 2014-1 CL B PASS T,AAL4160720,Yes,Corporate Bond,4.375,04/01/2024,,BB-,66.750,
110,AMERICAN AIRLS 2017-1 CL B PASS THRU TR,AAL4442554,Yes,Corporate Bond,4.950,08/15/2026,Ba2,,68.000,
111,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,54.500,
112,AMERICAN AIRLS GROUP INC,AAL4835666,Yes,Corporate Bond,5.000,06/01/2022,Caa1,CCC,69.875,29.526
113,AMERICAN AIRLS INC,AAL4544076,Yes,Corporate Bond,3.750,04/15/2027,Ba2,BB-,70.000,
114,ANTERO RES CORP,AR4434887,Yes,Corporate Bond,5.000,03/01/2025,B3,B,67.900,15.316
115,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,36.000,111.040
116,AURORA CANNABIS INC,ACB4951282,,Corporate Bond,5.500,02/28/2024,,,44.250,34.825
117,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4819788,Yes,Corporate Bond,,04/21/2022,NR,,34.950,
118,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4452272,No,Corporate Bond,,02/23/2021,NR,,26.990,
119,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4599956,Yes,Corporate Bond,9.750,02/19/2021,NR,,30.710,
120,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,Caa3,CCC,27.600,92.732
121,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4975646,,Corporate Bond,,11/12/2021,,,67.400,
122,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4968494,,Corporate Bond,,03/22/2022,,,43.280,
123,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,6.000,
124,CALIFORNIA RES CORP,CRC4163787,Yes,Corporate Bond,6.000,11/15/2024,WR,NR,1.500,
125,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,B-,37.000,38.201
126,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa1,B-,28.500,37.571
127,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa1,B-,41.000,50.131
128,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,C,BB,38.250,42.790
129,CBL & ASSOCS LTD PARTNERSHIP,CBL4434050,Yes,Corporate Bond,5.950,12/15/2026,C,BB,38.250,27.049
130,CCF HLDGS LLC,CCFH4780640,,Corporate Bond,10.750,12/15/2023,Caa3,CC,0.010,967.550
131,CHESAPEAKE ENERGY CORP,CHK.AA,Yes,Corporate Bond,6.125,02/15/2021,WR,NR,3.500,
132,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,3.750,
133,CHESAPEAKE ENERGY CORP,CHK4633138,Yes,Corporate Bond,8.000,06/15/2027,WR,NR,4.000,
134,CHESAPEAKE ENERGY CORP,CHK4927848,Yes,Corporate Bond,11.500,01/01/2025,WR,NR,14.250,
135,CHINA MED TECHNOLOGIES INC,CMED.GC,,Corporate Bond,4.000,08/15/2013,,,0.010,
136,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,40.500,
137,CITIZENS UTILS CO DEL,FTR3669891,,Corporate Bond,7.000,11/01/2025,WR,NR,38.784,
138,CONSOL MNG CORP,CNXG4560208,,Corporate Bond,,11/15/2025,Caa1,,44.900,
139,CORP GROUP BANKING SA,CGIU3963004,,Corporate Bond,6.750,03/15/2023,,,30.050,
140,CREDIT SUISSE AG LONDON BRH,CS4905992,No,Corporate Bond,12.000,02/04/2021,NR,,40.000,
141,CREDIT SUISSE AG LONDON BRH,CS4914136,No,Corporate Bond,10.000,02/22/2021,NR,,42.300,
142,CREDIT SUISSE AG LONDON BRH,CS4915971,No,Corporate Bond,10.000,02/26/2021,NR,,41.300,
143,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4811121,Yes,Corporate Bond,14.350,03/29/2022,NR,,38.450,
144,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4875427,Yes,Corporate Bond,11.750,08/26/2021,NR,,63.050,
145,DCP MIDSTREAM LP,DPM4565574,Yes,Corporate Bond,7.375,12/31/3999,,B+,65.750,11.216
146,DEAN FOODS COMPANY NEW,DF4215240,,Corporate Bond,6.500,03/15/2023,,,0.285,
147,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,7.780,
148,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861194,,Corporate Bond,,08/15/2026,,,66.500,
149,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,47.250,21.805
150,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861192,Yes,Corporate Bond,5.375,08/15/2026,Ba3,BB-,66.250,14.027
151,DIGICEL GROUP 0.5 LTD,DGCL5004945,,Corporate Bond,8.000,04/01/2025,Ca,,36.438,39.235
152,DIGICEL GROUP 0.5 LTD,DGCL5004987,,Corporate Bond,7.000,12/31/3999,Ca,,13.500,51.851
153,DIGICEL LIMITED,DGCL4217010,,Corporate Bond,6.750,03/01/2023,,,63.000,
154,ENERGY TRANSFER OPER L P,ETP4565575,Yes,Corporate Bond,6.625,12/31/3999,,BB,69.500,9.532
155,ENERGY TRANSFER OPER L P,ETP4565576,Yes,Corporate Bond,6.250,12/31/3999,,BB,66.000,9.469
156,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.269,11/01/2066,Ba1,BB,50.577,
157,ENLINK MIDSTREAM PARTNERS LP,ENLC4492787,Yes,Corporate Bond,5.450,06/01/2047,Ba2,BB+,62.500,9.265
158,ENLINK MIDSTREAM PARTNERS LP,ENLC4107236,Yes,Corporate Bond,5.600,04/01/2044,Ba2,BB+,63.250,9.553
159,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,8.000,
160,CREDIT SUISSE AG LONDON BRH,CS4905992,No,Corporate Bond,12.000,02/04/2021,NR,,40.000,
161,CREDIT SUISSE AG LONDON BRH,CS4914136,No,Corporate Bond,10.000,02/22/2021,NR,,42.300,
162,CREDIT SUISSE AG LONDON BRH,CS4915971,No,Corporate Bond,10.000,02/26/2021,NR,,41.300,
163,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4811121,Yes,Corporate Bond,14.350,03/29/2022,NR,,38.450,
164,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4875427,Yes,Corporate Bond,11.750,08/26/2021,NR,,63.050,
165,DCP MIDSTREAM LP,DPM4565574,Yes,Corporate Bond,7.375,12/31/3999,,B+,65.750,11.216
166,DEAN FOODS COMPANY NEW,DF4215240,,Corporate Bond,6.500,03/15/2023,,,0.285,
167,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,7.780,
168,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861194,,Corporate Bond,,08/15/2026,,,66.500,
169,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,47.250,21.805
170,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861192,Yes,Corporate Bond,5.375,08/15/2026,Ba3,BB-,66.250,14.027
171,DIGICEL GROUP 0.5 LTD,DGCL5004945,,Corporate Bond,8.000,04/01/2025,Ca,,36.438,39.235
172,DIGICEL GROUP 0.5 LTD,DGCL5004987,,Corporate Bond,7.000,12/31/3999,Ca,,13.500,51.851
173,DIGICEL LIMITED,DGCL4217010,,Corporate Bond,6.750,03/01/2023,,,63.000,
174,ENERGY TRANSFER OPER L P,ETP4565575,Yes,Corporate Bond,6.625,12/31/3999,,BB,69.500,9.532
175,ENERGY TRANSFER OPER L P,ETP4565576,Yes,Corporate Bond,6.250,12/31/3999,,BB,66.000,9.469
176,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.269,11/01/2066,Ba1,BB,50.577,
177,ENLINK MIDSTREAM PARTNERS LP,ENLC4492787,Yes,Corporate Bond,5.450,06/01/2047,Ba2,BB+,62.500,9.265
178,ENLINK MIDSTREAM PARTNERS LP,ENLC4107236,Yes,Corporate Bond,5.600,04/01/2044,Ba2,BB+,63.250,9.553
179,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,8.000,
180,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,Caa2,CCC+,61.767,19.298
181,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,Caa2,CCC+,64.000,19.315
182,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,Caa2,CCC+,63.918,27.121
183,HERTZ CORP,HTZ.AI,,Corporate Bond,7.000,01/15/2028,WR,,39.551,
184,HERTZ CORP,HTZ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,43.151,
185,HERTZ CORP,HTZ4402231,,Corporate Bond,,10/15/2024,,,42.530,
186,HERTZ CORP,HTZ4861322,Yes,Corporate Bond,7.125,08/01/2026,WR,NR,43.875,
187,HERTZ CORP,HTZ4912678,Yes,Corporate Bond,6.000,01/15/2028,WR,NR,44.000,
188,HORNBECK OFFSHORE SVCS INC NEW,HOS3892919,Yes,Corporate Bond,5.875,04/01/2020,WR,D,0.000,
189,INTELSAT JACKSON HLDGS S A,I4509100,Yes,Corporate Bond,9.750,07/15/2025,WR,,61.970,
190,INTELSAT LUXEMBOURG S A,I4116173,Yes,Corporate Bond,8.125,06/01/2023,WR,NR,3.784,
191,JONAH ENERGY LLC / JONAH ENERGY FIN CORP,JNHE4548417,Yes,Corporate Bond,7.250,10/15/2025,C,CCC-,3.250,225.419
192,JONAH ENERGY LLC / JONAH ENERGY FIN CORP,JNHE4548418,,Corporate Bond,,10/15/2025,,,10.133,
193,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4924946,No,Corporate Bond,,03/22/2021,NR,,40.237,
194,KNIGHT CASTLE INVTS LTD,KNCL4841260,,Corporate Bond,7.990,01/23/2021,,,69.950,
195,LAREDO PETE INC NEW,LPI4936037,Yes,Corporate Bond,10.125,01/15/2028,Caa1,B-,54.500,23.440
196,LATAM FIN LTD,LFL4795122,,Corporate Bond,,03/01/2026,,,36.400,
197,LATAM FIN LTD,LFL4482988,,Corporate Bond,6.875,04/11/2024,,,36.250,
198,LINCOLN NATL CORP IND,LNC.GM,Yes,Corporate Bond,2.312,04/20/2067,Baa3,BBB,69.134,
199,MACYS RETAIL HLDGS INC,M.AA,Yes,Corporate Bond,5.125,01/15/2042,B1,B,59.267,9.675
