,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
31,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4598415,Yes,Corporate Bond,9.000,02/14/2023,NR,,54.170,
32,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,46.100,58.632
33,BAYTEX ENERGY CORP,BTE4131083,Yes,Corporate Bond,5.625,06/01/2024,B3,,65.500,19.867
34,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4939817,,Corporate Bond,8.800,01/27/2022,,,54.010,
35,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,8.160,
36,CAIYUN INTL INVT,YNAN4826332,,Corporate Bond,5.500,04/08/2022,,,69.371,
37,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,D,55.500,24.891
38,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa2,D,49.375,22.965
39,CARLSON TRAVEL INC,CTHM5038547,Yes,Corporate Bond,11.500,12/15/2026,,,54.750,27.209
40,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,39.750,
41,AEROVIAS DE MEXICO S A DE C V,AOVS4945571,Yes,Corporate Bond,7.000,02/05/2025,WR,,40.000,
42,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,49.500,
43,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,21.500,66.345
44,AMC ENTMT HLDGS INC,AMC5026707,,Corporate Bond,10.500,04/24/2026,Caa2,CCC,67.500,20.858
45,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,18.500,47.499
46,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,20.700,54.612
47,Apidos CDO V,APDZ4229258,,Corporate Bond,,04/15/2021,,,0.020,
48,ATHABASCA OIL CORP,ATHOF4455143,Yes,Corporate Bond,9.875,02/24/2022,,,36.750,123.990
49,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4840191,Yes,Corporate Bond,9.300,06/05/2024,NR,,64.490,
50,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4746118,,Corporate Bond,9.000,10/22/2021,NR,,40.547,
51,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4598415,Yes,Corporate Bond,9.000,02/14/2023,NR,,54.170,
52,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,46.100,58.632
53,BAYTEX ENERGY CORP,BTE4131083,Yes,Corporate Bond,5.625,06/01/2024,B3,,65.500,19.867
54,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4939817,,Corporate Bond,8.800,01/27/2022,,,54.010,
55,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,8.160,
56,CAIYUN INTL INVT,YNAN4826332,,Corporate Bond,5.500,04/08/2022,,,69.371,
57,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa1,D,55.500,24.891
58,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa2,D,49.375,22.965
59,CARLSON TRAVEL INC,CTHM5038547,Yes,Corporate Bond,11.500,12/15/2026,,,54.750,27.209
60,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa2,D,63.500,28.731
61,CARRIZO OIL & GAS INC,CPE4514613,Yes,Corporate Bond,8.250,07/15/2025,Caa2,D,54.000,25.969
62,CBL & ASSOCS LTD PARTNERSHIP,CBL4434050,Yes,Corporate Bond,5.950,12/15/2026,WR,BB,41.500,
63,CBL & ASSOCS LTD PARTNERSHIP,CBL4171047,Yes,Corporate Bond,4.600,10/15/2024,WR,BB,40.360,
64,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,WR,BB,40.411,
65,CCF HLDGS LLC,CCFH4780640,,Corporate Bond,10.750,12/15/2023,Caa3,CC,0.010,10703.927
66,CEC ENTMT INC,APO4179902,Yes,Corporate Bond,8.000,02/15/2022,WR,D,2.245,
67,CHESAPEAKE ENERGY CORP,CHK4720847,Yes,Corporate Bond,7.000,10/01/2024,WR,NR,5.950,
68,CHESAPEAKE ENERGY CORP,CHK4630790,Yes,Corporate Bond,8.000,01/15/2025,WR,NR,5.260,
69,CHESAPEAKE ENERGY CORP,CHK4593980,,Corporate Bond,5.500,09/15/2026,WR,NR,5.688,
70,CHESAPEAKE ENERGY CORP,CHK4116807,Yes,Corporate Bond,4.875,04/15/2022,WR,NR,6.250,
71,CHESAPEAKE ENERGY CORP,CHK3983297,Yes,Corporate Bond,5.750,03/15/2023,WR,NR,5.700,
72,CHESAPEAKE ENERGY CORP,CHK3983296,Yes,Corporate Bond,5.375,06/15/2021,WR,NR,5.788,
73,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,6.000,
74,CHESAPEAKE ENERGY CORP,CHK.AA,Yes,Corporate Bond,6.125,02/15/2021,WR,NR,6.000,
75,CHESAPEAKE ENERGY CORP,CHK4927848,Yes,Corporate Bond,11.500,01/01/2025,WR,NR,14.000,
76,CHESAPEAKE ENERGY CORPORATION,CHK4935010,,Corporate Bond,11.500,01/01/2025,,,13.528,
77,CITIGROUP GLOBAL MKTS HLDGS INC MEDIUM T,C4592628,No,Corporate Bond,8.500,02/02/2021,NR,,29.130,
78,CITIZENS UTILS CO DEL,FTR3669890,,Corporate Bond,7.450,07/01/2035,WR,NR,45.000,
79,CITIZENS UTILS CO DEL,FTR3669891,,Corporate Bond,7.000,11/01/2025,WR,NR,44.750,
80,CITIZENS UTILS CO DEL,FTR3669894,,Corporate Bond,7.050,10/01/2046,WR,NR,44.000,
81,CLOVIS ONCOLOGY INC,CLVS4622857,,Corporate Bond,1.250,05/01/2025,,,69.750,9.933
82,CONSTELLATION OIL SVCS HLDG S A,QGOG4935905,,Corporate Bond,10.000,11/09/2024,,,27.000,
83,CONSTELLATION OIL SVCS HLDG S A,QGOG4955565,,Corporate Bond,10.000,11/09/2024,,,4.000,
84,CORP GROUP BANKING SA,CGIU3963004,,Corporate Bond,6.750,03/15/2023,,,26.125,
85,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4832532,Yes,Corporate Bond,9.300,05/15/2024,NR,,61.200,
86,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4828048,No,Corporate Bond,13.500,05/03/2021,NR,,48.099,
87,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4798824,Yes,Corporate Bond,9.550,02/21/2024,NR,,60.720,
88,DEAN FOODS COMPANY NEW,DFODQ4215240,,Corporate Bond,6.500,03/15/2023,,,0.990,
89,DIAMOND OFFSHORE DRILLING INC,L3676446,Yes,Corporate Bond,5.700,10/15/2039,WR,NR,11.400,
90,DIAMOND OFFSHORE DRILLING INC,L4066836,Yes,Corporate Bond,3.450,11/01/2023,WR,NR,12.000,
91,DIAMOND OFFSHORE DRILLING INC,L4066838,Yes,Corporate Bond,4.875,11/01/2043,WR,NR,11.875,
92,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,11.500,
93,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861196,,Corporate Bond,,08/15/2027,,,64.130,
94,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,61.779,16.200
95,DIGICEL GROUP 0.5 LTD,DGCL5012344,,Corporate Bond,7.000,12/31/3999,,,24.000,
96,EMPRESAS ICA SAB DE CV,ICA.AB,,Corporate Bond,8.900,02/04/2021,,,17.970,
97,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,65.139,
98,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,58.175,10.313
99,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,5.216,
100,ENSIGN DRILLING INC,ESVIF4819087,,Corporate Bond,9.250,04/15/2024,Caa2,,60.250,28.438
101,ETERNA CAP PTE LTD,PBMR4593834,,Corporate Bond,6.000,12/11/2022,,,61.750,
102,EXELA INTER LLC / EXELA FIN INC,EXLI4514119,Yes,Corporate Bond,10.000,07/15/2023,Caa3,CCC-,30.000,74.801
103,FERRELLGAS PARTNERS L P / FERRELLGAS PAR,FGP.GI,,Corporate Bond,8.625,06/15/2020,C,D,14.784,
104,FORUM ENERGY TECHNOLOGIES INC,FET5027680,Yes,Corporate Bond,9.000,08/04/2025,Caa3,CCC+,63.400,21.958
105,FRONTIER COMMUNICATIONS,FTR3670827,Yes,Corporate Bond,7.875,01/15/2027,WR,NR,44.000,
106,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,WR,NR,45.250,
107,FRONTIER COMMUNICATIONS CORP,FTR4361327,Yes,Corporate Bond,11.000,09/15/2025,WR,NR,48.000,
108,FRONTIER COMMUNICATIONS CORP,FTR4360653,Yes,Corporate Bond,10.500,09/15/2022,WR,NR,48.250,
109,FRONTIER COMMUNICATIONS CORP,FTR4161102,Yes,Corporate Bond,6.875,01/15/2025,WR,NR,44.500,
110,FRONTIER COMMUNICATIONS CORP,FTR4161100,Yes,Corporate Bond,6.250,09/15/2021,WR,NR,44.750,
111,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,44.100,
112,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,44.500,
113,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,44.500,
114,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,44.625,
115,GENERACION MEDITERRANEA S A / GENERACION,GMED4385310,,Corporate Bond,,07/27/2023,,,61.985,
116,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.224,11/15/2066,Caa1,CCC-,40.593,
117,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,33.233,29.696
118,GOLDMAN SACHS GROUP INC,GS4804576,,Corporate Bond,,03/05/2049,,,45.950,
119,GRAN TIERRA ENERGY INC DEL,GTE4836965,,Corporate Bond,7.750,05/23/2027,,,62.000,
120,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,62.625,
121,GTT COMMUNICATIONS INC,GTT4502086,Yes,Corporate Bond,7.875,12/31/2024,Caa2,CCC-,36.500,41.579
122,GULFPORT ENERGY CORP,GPOR4551340,Yes,Corporate Bond,6.375,01/15/2026,WR,NR,64.310,
123,GULFPORT ENERGY CORP,GPOR4530194,Yes,Corporate Bond,6.375,05/15/2025,WR,NR,64.000,
124,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,65.500,
125,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,66.000,
126,HALLMARK FINL SVCS INC,HALL4871887,Yes,Corporate Bond,6.250,08/15/2029,,,68.000,12.366
127,HERTZ CORP,HTZGQ4912678,Yes,Corporate Bond,6.000,01/15/2028,WR,NR,53.000,
128,HERTZ CORP,HTZGQ4861322,Yes,Corporate Bond,7.125,08/01/2026,WR,NR,49.000,
129,HERTZ CORP,HTZGQ4402231,,Corporate Bond,,10/15/2024,,,52.000,
130,HERTZ CORP,HTZGQ4402229,Yes,Corporate Bond,5.500,10/15/2024,WR,NR,53.000,
131,HERTZ CORP,HTZGQ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,52.000,
132,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,45.025,
133,HORNBECK OFFSHORE SVCS INC NEW,HOSSQ3892919,Yes,Corporate Bond,5.875,04/01/2020,WR,D,0.010,
134,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4655707,No,Corporate Bond,8.250,07/25/2023,NR,,37.650,
135,ILFC E-CAPITAL TRUST II,AIG.GSD,,Corporate Bond,,12/21/2065,,,68.460,
136,INTELSAT CONNECT FIN S A,I4663232,Yes,Corporate Bond,9.500,02/15/2023,WR,,27.750,
137,INTELSAT LUXEMBOURG S A,I4116173,Yes,Corporate Bond,8.125,06/01/2023,WR,NR,4.375,
138,ION GEOPHYSICAL CORP,IO4365402,,Corporate Bond,9.125,12/15/2021,,B-,67.500,54.163
139,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4613830,No,Corporate Bond,9.250,03/31/2021,NR,,44.470,
140,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4771766,No,Corporate Bond,11.400,12/01/2022,NR,,54.170,
141,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4833979,No,Corporate Bond,,05/22/2024,NR,,67.760,
142,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM5092144,,Corporate Bond,,12/14/2023,,,12.870,
143,LATAM FIN LTD,LFL4482988,,Corporate Bond,6.875,04/11/2024,,,57.150,
144,LATAM FIN LTD,LFL4795122,,Corporate Bond,,03/01/2026,,,57.500,
145,LATAM FIN LTD,LFL4795124,Yes,Corporate Bond,7.000,03/01/2026,,,57.000,
146,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,7.500,
147,MCCLATCHY CO,KRI.GE,Yes,Corporate Bond,6.875,03/15/2029,WR,CCC-,0.020,
148,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,4.950,
149,MORGAN STANLEY,MS4210543,No,Corporate Bond,8.000,02/27/2025,NR,,21.525,
150,MORGAN STANLEY FIN LLC,MS4652218,,Corporate Bond,,08/05/2024,NR,,14.286,
151,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa2,BBB,61.570,25.293
152,NABORS INDS INC NEW,NBR4521010,Yes,Corporate Bond,5.500,01/15/2023,Caa2,,60.836,32.869
153,NABORS INDS INC NEW,NBR4623221,No,Corporate Bond,0.750,01/15/2024,,,46.125,27.918
154,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa2,,46.986,28.298
155,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa3,CCC-,67.459,14.318
156,NAVIOS MARITIME ACQUISITION CORP / NAVIO,NM4066193,Yes,Corporate Bond,8.125,11/15/2021,B3,B-,66.500,60.733
157,NAVIOS MARITIME ACQUISITIONCORPORATION /,NM4066195,,Corporate Bond,8.125,11/15/2021,,,68.712,
158,NAVIOS MARITIME HOLDINGS INC / NAVIOS MA,NM4071395,,Corporate Bond,7.375,01/15/2022,,B,56.333,
159,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,CCC+,65.900,24.718
160,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,CCC+,57.000,22.400
161,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,CCC+,57.250,21.263
162,NOBLE HLDG INTL LTD,NEBLQ3683981,Yes,Corporate Bond,4.900,08/01/2020,WR,,1.563,
163,NOBLE HLDG INTL LTD,NEBLQ3688864,Yes,Corporate Bond,6.050,03/01/2041,WR,,1.813,
164,NOBLE HLDG INTL LTD,NEBLQ3817865,Yes,Corporate Bond,3.950,03/15/2022,WR,,1.200,
165,NOBLE HLDG INTL LTD,NEBLQ3817868,Yes,Corporate Bond,5.250,03/15/2042,WR,,1.770,
166,NOBLE HLDG INTL LTD,NEBLQ4221699,Yes,Corporate Bond,8.950,04/01/2045,WR,,2.000,
167,NOBLE HLDG INTL LTD,NEBLQ4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,1.980,
168,NOBLE HLDG INTL LTD,NEBLQ4437046,Yes,Corporate Bond,7.750,01/15/2024,WR,,1.260,
169,NOBLE HLDG INTL LTD,NEBLQ4587687,Yes,Corporate Bond,7.875,02/01/2026,WR,,32.000,
170,NUOXI CAP LTD,AAIN4853849,,Corporate Bond,4.700,01/24/2021,,,14.875,
171,OCCIDENTAL PETE CORP,APC4878869,No,Corporate Bond,,10/10/2036,Ba2,BB-,46.150,
172,ODEBRECHT FIN LTD,BAH3764708,,Corporate Bond,7.500,12/31/3999,,,4.703,
173,ODEBRECHT FIN LTD,BAH3869687,,Corporate Bond,7.125,06/15/2042,,,4.600,
174,ODEBRECHT OFFSHORE DRILLING FIN LTD,BAK4583860,,Corporate Bond,7.720,12/01/2026,,,10.550,
175,ODEBRECHT OFFSHORE DRILLINGFIN LTD,BAK4583861,,Corporate Bond,7.720,12/01/2026,,,11.200,
176,OMX TIMBER FIN INVTS II LLC,ODP3707090,,Corporate Bond,5.540,01/29/2020,,,1.250,
177,PARTY CITY HLDGS INC,PRTY4661280,Yes,Corporate Bond,6.625,08/01/2026,Ca,CC,70.000,14.620
178,PBF HLDG CO LLC / PBF FIN CORP,PBFQ5078144,,Corporate Bond,6.000,02/15/2028,,B+,60.500,15.240
179,PEABODY SECS FIN CORP,BTU4454383,Yes,Corporate Bond,6.000,03/31/2022,Caa1,CCC-,47.500,76.664
180,PEABODY SECS FIN CORP,BTU4454384,,Corporate Bond,6.000,03/31/2022,,,50.500,
181,PEABODY SECS FIN CORP,BTU4454390,Yes,Corporate Bond,6.375,03/31/2025,Caa1,CCC-,33.000,40.456
182,PENNEY J C INC,JCPNQ3670578,,Corporate Bond,6.375,10/15/2036,WR,NR,0.100,
183,PENNEY J C INC,JCPNQ3682985,,Corporate Bond,5.650,06/01/2020,WR,NR,0.013,
184,PETROLEOS DE VENEZUELA SA,PDVA4080865,,Corporate Bond,6.000,11/15/2026,,,3.650,
185,PETROLEOS DE VENEZUELA SA,PDVA4131853,,Corporate Bond,6.000,05/16/2024,,,3.650,
186,PETROLEOS DE VENEZUELA SA,PDVA4526152,,Corporate Bond,,10/28/2022,,,2.650,
187,PPL ENERGY SUPPLY LLC,TLN3669491,Yes,Corporate Bond,6.000,12/15/2036,B3,CCC+,46.815,14.734
188,PRIDE INTL INC DEL,ESV3684249,Yes,Corporate Bond,7.875,08/15/2040,WR,NR,7.227,
189,REVLON CONSUMER PRODS CORP,REV4433558,Yes,Corporate Bond,6.250,08/01/2024,C,C,32.500,46.307
190,RIO ENERGY S A / UGEN S A / UENSA S A,MSUE4591921,,Corporate Bond,,02/01/2025,,,69.350,
191,ROYAL BK CDA GLOBAL MEDIUM TERM SR BK NT,RY4588007,No,Corporate Bond,9.200,01/28/2021,NR,,28.940,
192,ROYAL BK CDA GLOBAL MEDIUM TERM SR BK NT,RY4818562,,Corporate Bond,6.000,04/05/2022,NR,,45.450,74.906
193,SEARS HLDGS CORP,SHLDQ3694893,Yes,Corporate Bond,6.625,10/15/2018,WR,NR,0.010,
194,SEARS ROEBUCK ACCEP CORP,SHLDQ3702573,Yes,Corporate Bond,7.500,10/15/2027,WR,NR,2.000,
195,SESI L L C,SPN3881273,Yes,Corporate Bond,7.125,12/15/2021,C,D,29.000,
196,SESI L L C,SPN4527612,Yes,Corporate Bond,7.750,09/15/2024,WR,D,29.000,
197,SESI L L C,SPN4998364,,Corporate Bond,7.125,12/15/2021,WR,,29.000,
198,SHELF DRILLING HLDGS LTD,SHLF4594334,Yes,Corporate Bond,8.250,02/15/2025,Caa2,,41.000,37.076
199,SOCIETE GENERALE MEDIUM TERM NTS BOOK EN,SCGL4519788,,Corporate Bond,8.600,07/29/2022,,,47.800,
