Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
BFOR,ALPS Barron’s 400,58.13,57.6 - 58.19,,58.19,32.48 - 58.19,0.49,5211.0,,0.86%,5549.0,188420000.0,,70.62%,,Equity,ALPS Barron’s 400,57.82,-0.53%,5.21K,15:59:59,2021-04-13
EQL,ALPS Equal Sector Weight,96.08,95.86 - 96.31,,95.86,64.1 - 96.31,2.34,4393.0,,2.44%,9939.0,147000000.0,,42.33%,,Equity,ALPS Equal Sector Weight,96.25,+0.18%,4.39K,15:59:59,2021-04-13
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,0 - 0,,,,,4677.0,80410000.0,,0%,,Other,,,,,,2021-04-13
VALQ,American Century STOXX U.S. Quality Value,48.68,48.4 - 48.58,,48.53,32.12 - 48.72,0.9,6078.0,,1.93%,13094.0,,,43.99%,,Equity,,,,,,2021-04-13
KORP,American Century Diversified Corporate Bond,51.86,51.89 - 51.98,,51.89,50.34 - 53.33,1.46,1497.0,,2.81%,9786.0,,,3.51%,,,,,,,,2021-04-13
SWAN,Amplify BlackSwan Growth & Treasury Core,32.97,32.82 - 33.16,,32.97,29 - 33.24,0.02,135638.0,,0.07%,234428.0,,,12.14%,,Equity,,,,,,2021-04-13
BLOK,Amplify Transformational Data Sharing,58.1,59.11 - 60.22,,59.88,16.59 - 62.94,0.66,1360688.0,,1.14%,1186438.0,,,250.85%,,Equity,,,,,,2021-04-13
IBUY,Amplify Online Retail,127.11,127.58 - 129.62,,127.64,46.95 - 140.97,,160287.0,,,243627.0,8450000.0,,175.58%,,Equity,,,,,,2021-04-13
DIVO,Amplify YieldShares CWP Dividend Option Income,35.09,34.91 - 35.15,,35.15,26.61 - 35.23,1.64,156220.0,,4.79%,142662.0,3820000.0,,30.91%,,Equity,,,,,,2021-04-13
CNBS,Amplify Seymour Cannabis,27.5,27 - 27.9,,27.07,8.84 - 40.65,0.1,222307.0,,0.32%,290890.0,,,207.95%,,Equity,,,,,,2021-04-13
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,7.42%,,Equity,,,,,,2021-04-13
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,15.86,15.69 - 15.84,,15.8,10.81 - 21.21,,3434.0,,,3875.0,,,41.51%,,Equity,,,,,,2021-04-13
BATT,Amplify Advanced Battery Metals and Materials,15.24,15.4 - 15.61,,15.44,7.12 - 19.61,0.07,137544.0,,0.41%,339958.0,,,101.73%,,Equity,,,,,,2021-04-13
XBUY,Amplify International Online Retail,53.2,53.82 - 54.3,,53.83,23.86 - 62.41,,34929.0,,,16348.0,,,125.79%,,Equity,,,,,,2021-04-13
DRSK,Aptus Defined Risk,29.59,29.52 - 29.69,,29.69,28.97 - 31.86,0.45,108916.0,,1.53%,150243.0,,,2.78%,,Other,,,,,,2021-04-13
ACIO,Aptus Collared Income Opportunity,29.2,29.21 - 29.37,,29.29,23.3 - 29.37,0.48,39945.0,,1.72%,32279.0,,,24.21%,,Equity,,,,,,2021-04-13
ARKK,ARK Innovation,122.47,123.28 - 127.71,,123.28,48.6 - 159.7,,11974112.0,,,12573382.0,15670000.0,,158.98%,,Equity,ARK Innovation,127.56,+4.16%,11.97M,15:59:59,2021-04-13
ARKW,ARK Web X.0,154.2,155.51 - 160.24,,155.55,58.37 - 191.13,,995373.0,,,1975385.0,19350000.0,,173.11%,,Equity,ARK Next Generation Internet,160.08,+3.81%,995.37K,15:59:59,2021-04-13
ARKG,ARK Genomic Revolution Multi-Sector,86.62,86.34 - 89.46,,86.34,34 - 115.15,,2437932.0,,,5383257.0,8340000.0,,160.12%,,Equity,ARK Genomic Revolution,89.32,+3.12%,2.44M,15:59:59,2021-04-13
ARKQ,ARK Industrial Innovation,84.75,84.75 - 85.94,,85.0,35.42 - 101.11,,434543.0,,,1559215.0,20150000.0,,142.14%,,Equity,ARK Autonomous Technology & Robotics,85.88,+1.33%,434.54K,15:59:59,2021-04-13
ARKF,ARK Fintech Innovation,54.41,54.61 - 55.37,,54.61,21.96 - 64.49,,1590249.0,,,3406141.0,,,149.13%,,Equity,,,,,,2021-04-13
PRNT,The 3D Printing,38.75,38.4 - 39,,38.52,17.5 - 50.37,0.02,193674.0,,0.04%,774897.0,14900000.0,,115.64%,,Equity,,,,,,2021-04-13
IZRL,ARK Israeli Innovation Hedged,32.03,31.56 - 32.04,,31.69,19.39 - 38.77,0.48,215309.0,,1.45%,415124.0,,,64.85%,,Equity,,,,,,2021-04-13
ARCM,Arrow Reserve Capital Management,100.03,100.03 - 100.03,,100.03,99.07 - 102.23,0.78,2.0,,0.78%,137.0,,,0.48%,,Equity,,,,,,2021-04-13
GYLD,Arrow Dow Jones Global Yield,14.4,14.34 - 14.44,,14.38,10 - 15.05,0.91,2917.0,,6.27%,9052.0,100000000.0,,40.63%,,,Arrow Dow Jones Global Yield,14.44,+0.28%,2.92K,15:59:59,2021-04-13
DWCR,Arrow DWA Country Rotation,34.34,34.34 - 34.55,,34.55,20.69 - 34.55,,,,,3019.0,,,74.58%,,Equity,,,,,,2021-04-13
DOGS,Arrow Dogs of the World,31.96,31.96 - 31.96,,31.96,27.25 - 46.6,,,,,489.0,,,- 1.02%,,Equity,,,,,,2021-04-13
QVM,Arrow QVM Equity Factor,21.69,19.55 - 19.55,,21.0,18.84 - 23.6,,,,,2286.0,3580000.0,,- 4.77%,,Equity,,,,,,2021-04-13
DWAT,Arrow Investments DWA Tactical,12.86,12.86 - 12.95,,12.87,9.48 - 13.2,,,,,926.0,9520000.0,,39.18%,,Equity,,,,,,2021-04-13
AGO_pf,Assured Guaranty Municipal Holdings Inc,25.69,25.6 - 25.73,,25.64,24.02 - 27.28,1.4,5199.0,,5.49%,4916.0,,,3.21%,,Other,,,,,,2021-04-13
SBUG,Barclays Bank iPath Silver ETN,34.33,35.01 - 35.08,,35.01,21.01 - 41.33,,309.0,,,1882.0,,,52.44%,,Commodity,,,,,,2021-04-13
GBUG,Barclays Bank iPath Gold ETN,28.29,28.51 - 28.51,,28.51,27.46 - 34.3,,168.0,,,10797.0,,,- 0.95%,,Commodity,,,,,,2021-04-13
DJP,iPath Bloomberg Commodity Total Return Exp 12 June,23.64,23.79 - 23.98,,23.79,15.64 - 25.1,,678513.0,,,220955.0,957480000.0,,38%,,Commodity,iPath Bloomberg Commodity Index Total Return(SM),23.92,+1.18%,678.51K,15:59:59,2021-04-13
ATMP,Barclays ETN Plus Select MLP,13.84,13.62 - 13.89,,13.62,8.79 - 14.54,1.24,3645.0,,8.61%,36068.0,497800000.0,,50.43%,,Equity,Barclays ETN Plus Select MLP,13.85,0.00%,3.65K,15:59:59,2021-04-13
OILNF,iPath S&P GSCI Crude Oil Total Return,85.0,85.01 - 85.01,,85.01,0.51 - 107,,535.0,,,1691.0,,,3025%,,Commodity,,,,,,2021-04-13
NIB,iPath Bloomberg Cocoa Subindex Total Return Exp 24,29.76,30 - 30.23,,30.25,24.75 - 34.07,,28266.0,,,21430.0,34830000.0,,9.83%,,Commodity,iPath Bloomberg Cocoa Subindex Total Return(SM),30.03,+0.91%,28.27K,15:59:59,2021-04-13
IMLP,Barclays Bank iPath S&P MLP,11.45,11.47 - 11.47,,11.47,7.09 - 12.72,1.21,1.0,,10.29%,1188.0,164410000.0,,57.66%,,Equity,iPath S&P MLP,11.47,+0.13%,0.00K,15:59:59,2021-04-13
CAPE,Barclays + Shiller CAPE Exp 12 Oct 2022,199.09,197.59 - 199.82,,197.59,122.06 - 200.07,,2663.0,,,6590.0,49190000.0,,55.95%,,Equity,Barclays ETN+ Shiller Capet,199.6,+0.26%,2.66K,15:59:59,2021-04-13
GAZZF,iPath Bloomberg Natural Gas Subindex Total Return,0.03,0.03 - 0.03,,0.03,0.0001 - 0.18,,200.0,,,12042.0,4230000.0,,33.33%,,Commodity,,,,,,2021-04-13
VQT,Barclays + S&P VEQTOR Exp 08 Sep 2020,199.01,198.01 - 199.79,,199.5,162.55 - 199.79,,,,,734.0,211190000.0,,15.68%,,Equity,,,,,,2021-04-13
JJGTF,Barclays Bk PLC iPath Bloomberg Grains Subindex To,28.5,26.19 - 29.1,,29.1,16.56 - 29.5,,600.0,,,2809.0,,,50.16%,,Commodity,,,,,,2021-04-13
RODI,Barclays Bank Return on Disability,112.76,112.56 - 112.56,,112.56,68.09 - 112.76,,,,,13.0,31280000.0,,61.84%,,Equity,,,,,,2021-04-13
FLEU,Barclays FI Enhanced Europe 50 B,111.47,118.58 - 118.58,,121.54,60.85 - 131.76,,,,,203.0,54590000.0,,34.97%,,Equity,,,,,,2021-04-13
OLEM,iPath Pure Beta Crude Oil Exp 18 Apr 2041,12.77,12.56 - 12.58,,12.56,7.17 - 12.8,,,,,252.0,28640000.0,,20.97%,,Commodity,,,,,,2021-04-13
XVZ,iPath S&P 500 Dynamic VIX Exp 18 Aug 2021,38.58,38.38 - 38.62,,38.58,34.27 - 44.5,,1925.0,,,3148.0,12190000.0,,5.17%,,Other,iPath S&P 500 Dynamic VIX,38.62,+0.10%,1.93K,15:59:59,2021-04-13
WIL,Barclays Women in Leadership,90.81,90.31 - 90.65,,90.62,62.09 - 91.66,,917.0,,,231.0,32500000.0,,44.54%,,Equity,,,,,,2021-04-13
BCM,iPath Pure Beta Broad Commodity Exp 18 Apr 2041,32.53,32.88 - 32.88,,32.88,21.99 - 33.94,,8.0,,,2542.0,49910000.0,,38.29%,,Commodity,iPath Pure Beta Broad Commodity,32.88,+1.09%,0.01K,15:59:59,2021-04-13
DLBLF,Barclays Bank iPath US Treasury Long Bond Bull,75.08,75.34 - 75.34,,75.34,0 - 0,,,,,400.0,5350000.0,,0%,,Other,,,,,,2021-04-13
GSP,iPath GSCI Total Return Exp 12 Jun 2036,13.03,13.17 - 13.19,,13.17,5.28 - 13.87,,1428.0,,,8758.0,30520000.0,,60.76%,,Commodity,iPath S&P GSCI Total Return Index,13.18,+1.15%,1.43K,15:59:59,2021-04-13
LD,Barclays Bank iPath Bloomberg Lead Sub Total Retur,40.44,40.64 - 40.64,,40.64,33.07 - 45.38,,,,,131.0,1170000.0,,12.15%,,Commodity,iPath Bloomberg Lead Subindex Total Return(SM),40.64,+0.49%,0,15:59:59,2021-04-13
VEGN,US Vegan Climate,37.75,37.87 - 38.13,,37.88,23.32 - 38.13,0.37,5907.0,,1.02%,9633.0,,,57.36%,,Equity,,,,,,2021-04-13
BBP,BioShares Biotechnology Products,50.78,51.28 - 51.28,,51.28,40 - 61.39,,151.0,,,1217.0,36580000.0,,28.17%,,Equity,,,,,,2021-04-13
BBC,BioShares Biotechnology Clinical Trials,47.26,47.11 - 47.85,,47.64,30.73 - 62.6,,3233.0,,,9564.0,20470000.0,,50.22%,,Equity,,,,,,2021-04-13
IRBO,iShares Robotics and Artificial Intelligence,43.93,43.86 - 44.5,,43.86,23.47 - 52.1,0.35,42905.0,,0.76%,139281.0,,,87.33%,,Equity,,,,,,2021-04-13
MUA,BlackRock MuniAssets Closed Fund,15.0,15.05 - 15.11,1.16%,14.98,12.25 - 15.98,0.63,33468.0,548660000.0,4.24%,53617.0,,0.34,16.82%,36577063.0,Other,BlackRock MuniAssets Closed Fund,15.08,+0.53%,33.47K,15:59:59,2021-04-13
DYNF,BlackRock US Equity Factor Rotation,34.99,34.94 - 35.04,,34.95,23.35 - 35.04,0.52,948.0,,1.55%,16412.0,,,46.42%,,Equity,,,,,,2021-04-13
IBMN,iShares iBonds Dec 2025 Term Muni Bond,27.98,27.94 - 28,,27.95,26.75 - 28.26,0.21,43257.0,,0.77%,21009.0,,,2.77%,,,,,,,,2021-04-13
ESML,iShares MSCI USA Small-Cap ESG Optimized,39.23,38.75 - 39.32,,39.32,20.27 - 40.38,0.34,126283.0,,0.85%,152266.0,,,80.95%,,Equity,,,,,,2021-04-13
FOVL,iShares Focused Value Factor,54.61,53.88 - 54.29,,54.29,28.89 - 56.24,1.2,6707.0,,2.21%,9810.0,,,63.03%,,Equity,,,,,,2021-04-13
LQDI,iShares Inflation Hedged Corporate Bond,28.42,28.45 - 28.62,,28.52,24.61 - 31.21,0.66,3422.0,,2.33%,6750.0,,,10.91%,,,,,,,,2021-04-13
EWJV,iShares MSCI Japan Value,28.04,28.08 - 28.23,,28.11,20.67 - 29.28,,4042.0,,,17834.0,,,34.24%,,Equity,,,,,,2021-04-13
EWJE,iShares MSCI Japan Equal Weighted,40.2,40.28 - 40.28,,40.28,29.59 - 41.57,,270.0,,,2250.0,,,37.32%,,Equity,,,,,,2021-04-13
ISHVF,iShares US Aggregate Bond Acc,5.7288,5.71 - 5.75,,5.7369,4.75 - 6.06,,249758.0,,,213440.0,,,0.51%,,,,,,,,2021-04-13
ISVQF,iShares $ Short Duration Corp Bond Acc,5.52,5.6251 - 5.6251,,5.6251,5.4 - 6.58,,639808.0,,,181216.0,,,- 0.57%,,,,,,,,2021-04-13
ISZXF,iShares $ Treasury Bond 3-7Yr UCITS Acc,139.3497,138.5 - 138.5,,138.5,137.15 - 142.5,,105.0,,,4574.0,,,- 1.46%,,,,,,,,2021-04-13
IVSRF,iShares $ Floating Rate Bond UCITS Acc USD,5.35,5.3123 - 5.3123,,5.3123,5.14 - 5.45,,2300.0,,,98718.0,,,5.1%,,,,,,,,2021-04-13
IEMXF,iShares Edge MSCI World Min Vol,55.362,55.9 - 55.9,,55.9,46 - 55.9,,1534.0,,,4476.0,,,20.05%,,Equity,,,,,,2021-04-13
ISHYF,iShares $ High Yield Corp Bond Acc Share Class,6.085,6.06 - 6.39,,6.39,5.197 - 6.48,,85253.0,,,81602.0,,,20.02%,,,,,,,,2021-04-13
FNGU,BMO REX MicroSectors FANG Index 3X Leveraged,34.73,34.84 - 36.75,,35.05,4.99 - 219.94,,4921239.0,,,5237198.0,,,696.56%,,Equity,,,,,,2021-04-13
FNGD,BMO REX MicroSectors FANG Index -3X Inverse Levera,2.97,2.8 - 2.95,,2.95,1.33 - 18.23,,4838572.0,,,4982600.0,,,- 54.73%,,Equity,,,,,,2021-04-13
FNGZ,Bank of Montreal MicroSectors FANG Index 2X Invers,3.21,3.09 - 3.13,,3.12,3.06 - 19.68,,821.0,,,15224.0,,,- 85.99%,,Equity,,,,,,2021-04-13
GNAF,Bank of Montreal MicroSectors FANG Index Inverse E,14.51,14.24 - 14.45,,14.45,14.05 - 34.83,,6121.0,,,5775.0,,,- 60.97%,,Equity,,,,,,2021-04-13
FNGO,Bank of Montreal MicroSectors FANG Index 2X Levera,43.7,44.9 - 45.47,,44.07,33.58 - 242.04,,111826.0,,,24687.0,,,- 11.23%,,Equity,,,,,,2021-04-13
BNKU,MicroSectors US Big Banks Index 3X Leveraged,47.75,44.55 - 47.03,,47.03,8.09 - 51.29,,151117.0,,,183238.0,,,211.16%,,Equity,,,,,,2021-04-13
BNKD,MicroSectors US Big Banks Index 3X Inverse Leverag,17.31,17.47 - 18.5,,17.47,1.64 - 33.15,,8635.0,,,132590.0,,,- 22.69%,,Equity,,,,,,2021-04-13
BNKO,MicroSectors US Big Banks Index 2X Leveraged,40.51,40.01 - 40.01,,40.16,20.35 - 42.14,,,,,4.0,,,38.97%,,Equity,,,,,,2021-04-13
BNKZ,MicroSectors US Big Banks Index 2X Inverse Leverag,15.18,15.25 - 15.25,,15.58,14.69 - 47.37,,,,,40.0,,,- 58.6%,,Equity,,,,,,2021-04-13
KNAB,MicroSectors U S Big Banks Index 2X Inverse Levera,41.34,40.5 - 40.5,,40.9,31.5 - 55.83,,,,,177.0,,,- 15.11%,,Equity,,,,,,2021-04-13
NRGU,MicroSectors US Big Oil Index 3X Leveraged,119.57,115.93 - 121.1,,118.05,20.03 - 182.3,,195422.0,,,348761.0,,,92.85%,,Equity,,,,,,2021-04-13
NRGD,MicroSectors US Big Oil Index 3X Inverse Leveraged,20.98,20.67 - 21.54,,21.06,1.5 - 88.12,,59272.0,,,1663571.0,,,- 65.75%,,Equity,,,,,,2021-04-13
NRGO,MicroSectors US Big Oil Index 2X Leveraged,16.12,15.97 - 15.97,,15.52,6.86 - 23.6,,,,,1579.0,,,35.24%,,Equity,,,,,,2021-04-13
NRGZ,MicroSectors US Big Oil Index 2X Inverse Leveraged,19.8,19.8 - 19.8,,19.7,19.65 - 93.15,,,,,62.0,,,- 72.75%,,Equity,,,,,,2021-04-13
YGRN,MicroSectors US Big Oil Index Inverse,60.4,61.9 - 61.9,,61.9,39.89 - 76.98,,,,,1.0,,,- 8.69%,,Equity,,,,,,2021-04-13
TMFC,Motley Fool 100,37.7,37.84 - 38.14,,37.84,23.5 - 38.14,0.1,41241.0,,0.27%,62403.0,,,61.42%,,Equity,,,,,,2021-04-13
BDRY,Breakwave Dry Bulk Shipping,18.08,17.01 - 17.76,,17.76,3.8 - 20.81,,219295.0,,,229523.0,,,145.99%,,Commodity,,,,,,2021-04-13
TAIL,Cambria Tail Risk,18.74,18.67 - 18.79,,18.67,18.64 - 23.68,0.24,164386.0,,1.23%,363044.0,,,- 18.14%,,Equity,,,,,,2021-04-13
GVAL,Cambria Global Value,22.71,22.69 - 22.88,,22.71,15.17 - 22.91,0.77,5642.0,,3.41%,14134.0,95140000.0,,39.41%,,Equity,Cambria Global Value,22.83,+0.53%,5.64K,15:59:59,2021-04-13
GMOM,Cambria Global Momentum,29.17,28.99 - 29.19,,29.18,22.68 - 29.67,0.32,4739.0,,1.10%,4489.0,42000000.0,,28.02%,,,Cambria Global Momentum,29.13,-0.12%,4.74K,15:59:59,2021-04-13
EYLD,Cambria Emerging Shareholder Yield,38.88,38.27 - 38.97,,38.52,23.01 - 39.6,1.84,8476.0,,4.88%,6542.0,,,62.64%,,Equity,,,,,,2021-04-13
GAA,Cambria Global Asset Allocation,31.09,31.09 - 31.21,,31.09,22.56 - 32.11,0.8,890.0,,2.55%,5452.0,32490000.000000004,,30.89%,,Other,Cambria Global Asset Allocation,31.2,+0.35%,0.89K,15:59:59,2021-04-13
SYLD,Cambria Shareholder Yield,61.3,60.33 - 61.3,,61.3,25.75 - 64.74,1.01,84766.0,,1.61%,73074.0,133460000.00000001,,117.22%,,Equity,Cambria Shareholder Yield,60.71,-0.97%,84.77K,15:59:59,2021-04-13
CCOR,Cambria Core Equity,29.28,29.2 - 29.25,,29.51,26.34 - 29.69,0.43,12565.0,,1.50%,24056.0,,,- 0.78%,,Equity,,,,,,2021-04-13
TOKE,Cambria Cannabis,19.18,18.75 - 19.35,,18.91,10.1 - 28.78,0.54,59865.0,,2.55%,43670.0,,,82.83%,,Equity,,,,,,2021-04-13
VAMO,Cambria Value and Momentum,23.24,22.95 - 23.05,,22.95,12.54 - 24.43,0.24,2000.0,,1.01%,2427.0,7150000.0,,38.96%,,Equity,Cambria Value and Momentum,23.05,-0.82%,2.00K,15:59:59,2021-04-13
FYLD,Cambria Foreign Shareholder Yield,27.51,27.4 - 27.75,,27.45,16.12 - 28.36,1.13,5334.0,,4.07%,4812.0,40480000.0,,62.78%,,Equity,Cambria Foreign Shareholder Yield,27.61,+0.35%,5.33K,15:59:59,2021-04-13
