Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
QMOM,MomentumShares U.S. Quantitative Momentum,45.9,44.07 - 45.26,,45.25,30.38 - 68.19,0.04,7026.0,,0.08%,25285.0,,,39.81%,,Equity,,,,,,2021-05-12
IMOM,MomentumShares International Quantitative Momentum,33.13,32.15 - 32.85,,32.85,22.52 - 37.96,0.2,7295.0,,0.61%,23031.0,,,41.95%,,Equity,,,,,,2021-05-12
FRDM,Alpha Architect Freedom 100 Emerging Markets,34.12,32.94 - 33.45,,33.42,20.5 - 35.05,0.53,34526.0,,1.54%,14388.0,,,60.72%,,Equity,,,,,,2021-05-12
AMLP,ALPS Alerian MLP,34.35,33.95 - 35.24,13%,34.53,18.93 - 35.24,3.84,3948065.0,3590000000.0,11.04%,2710287.0,8039999999.999999,1.95,43.42%,151282420.0,Equity,,,,,,2021-05-12
SDOG,ALPS Sector Dividend Dogs,54.75,53.8 - 54.82,,54.79,31.15 - 56.2,2.09,38020.0,,3.77%,59027.0,2063000000.0000002,,60.13%,,Equity,,,,,,2021-05-12
IDOG,ALPS Internatl Sector Dividends Dogs,28.7,28.27 - 28.62,,28.6,19.74 - 29.16,0.78,16889.0,,2.80%,28452.0,167900000.0,,38.11%,,Equity,,,,,,2021-05-12
RIGS,ALPS RiverFront Strategic Income,24.79,24.69 - 24.74,,24.88,23.24 - 24.95,0.89,25863.0,,3.61%,40870.0,330550000.0,,5.58%,,,,,,,,2021-05-12
SBIO,ALPS Medical Breakthroughs,45.36,44.59 - 45.77,,44.95,37.2 - 64.04,,44993.0,,,34383.0,100500000.0,,7.68%,,Equity,,,,,,2021-05-12
SGDJ,ALPS Sprott Junior Gold Miners,48.09,46.66 - 48.27,,47.96,31.63 - 52.98,0.97,32085.0,,2.24%,45240.0,58690000.0,,51.23%,,Equity,,,,,,2021-05-12
SGDM,ALPS Sprott Gold Miners,30.8,30.07 - 30.82,,30.78,25.08 - 39.41,0.09,16930.0,,0.34%,47870.0,224230000.0,,3.98%,,Equity,,,,,,2021-05-12
ACES,ALPS Clean Energy,65.0,61.78 - 64.25,,64.08,31.73 - 101.72,0.45,86861.0,,0.55%,154836.0,,,86.41%,,Equity,,,,,,2021-05-12
DTEC,ALPS Disruptive Technologies,44.25,43.06 - 43.8,,43.8,29.61 - 51.55,0.14,13177.0,,0.30%,24567.0,,,39.42%,,Equity,,,,,,2021-05-12
ENFR,ALPS Alerian Energy Infrastructure,19.01,18.95 - 19.41,,18.96,12 - 19.41,1.46,36272.0,,8.24%,22522.0,29330000.0,,40.71%,,Equity,,,,,,2021-05-12
EDOG,ALPS Emerging Sector Dividend Dogs,24.59,24.3 - 24.65,,24.65,15.64 - 24.65,1.29,7994.0,,5.47%,4025.0,21420000.0,,53.88%,,Equity,,,,,,2021-05-12
BFOR,ALPS Barron’s 400,58.31,56.69 - 57.9,,57.79,33.29 - 59.6,0.49,19678.0,,0.86%,4520.0,188420000.0,,60.68%,,Equity,,,,,,2021-05-12
EQL,ALPS Equal Sector Weight,98.73,96.96 - 98.47,,98.47,65.81 - 100.69,2.34,3931.0,,2.35%,11450.0,147000000.0,,42.4%,,Equity,,,,,,2021-05-12
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,0 - 0,,,,,4677.0,80410000.0,,0%,,Other,,,,,,2021-05-12
VALQ,American Century STOXX U.S. Quality Value,50.1,48.98 - 49.96,,49.96,32.12 - 51.25,0.9,10856.0,,1.93%,15218.0,,,45.44%,,Equity,,,,,,2021-05-12
KORP,American Century Diversified Corporate Bond,52.12,51.96 - 52.02,,52.02,50.51 - 53.33,1.46,1467.0,,2.81%,8299.0,,,3.46%,,,,,,,,2021-05-12
SWAN,Amplify BlackSwan Growth & Treasury Core,33.15,32.51 - 32.93,,32.76,29.27 - 33.79,0.02,198497.0,,0.07%,187413.0,,,11.92%,,Equity,,,,,,2021-05-12
BLOK,Amplify Transformational Data Sharing,47.72,45.05 - 47.63,,46.81,18.02 - 62.94,0.66,805829.0,,1.14%,1224115.0,,,157.95%,,Equity,,,,,,2021-05-12
IBUY,Amplify Online Retail,116.76,110.15 - 115.9,,115.79,58.13 - 140.97,,181496.0,,,233062.0,8450000.0,,92.9%,,Equity,,,,,,2021-05-12
DIVO,Amplify YieldShares CWP Dividend Option Income,35.77,35.2 - 35.7,,35.6,26.65 - 36.4,1.64,369879.0,,4.79%,153776.0,3820000.0,,29.97%,,Equity,,,,,,2021-05-12
CNBS,Amplify Seymour Cannabis,24.67,23.63 - 24.65,,24.54,9.05 - 40.65,0.1,131349.0,,0.32%,193551.0,,,153.55%,,Equity,,,,,,2021-05-12
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,7.72%,,Equity,,,,,,2021-05-12
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,14.44,13.74 - 14.05,,13.78,11.53 - 21.21,,443.0,,,3613.0,,,16.7%,,Equity,,,,,,2021-05-12
BATT,Amplify Advanced Battery Metals and Materials,15.6,15.1 - 15.5,,15.33,7.59 - 19.61,0.07,139722.0,,0.41%,302003.0,,,96.47%,,Equity,,,,,,2021-05-12
XBUY,Amplify International Online Retail,49.84,48.59 - 49.52,,49.04,28.26 - 62.41,,13657.0,,,18058.0,,,69.87%,,Equity,,,,,,2021-05-12
DRSK,Aptus Defined Risk,29.62,29.48 - 29.61,,29.51,29.01 - 31.86,0.45,93726.0,,1.53%,107945.0,,,- 0.9%,,Other,,,,,,2021-05-12
ACIO,Aptus Collared Income Opportunity,29.47,29 - 29.41,,29.41,23.62 - 30,0.48,30782.0,,1.72%,23509.0,,,22.54%,,Equity,,,,,,2021-05-12
ARKK,ARK Innovation,106.12,101.53 - 105.84,,103.34,54.32 - 159.7,,17408739.0,,,13604002.0,15670000.0,,77.82%,,Equity,ARK Innovation,102.16,-3.73%,17.41M,15:59:59,2021-05-12
ARKW,ARK Web X.0,133.01,126.71 - 132.36,,130.13,67.33 - 191.13,,2200661.0,,,1902515.0,19350000.0,,85.41%,,Equity,,,,,,2021-05-12
ARKG,ARK Genomic Revolution Multi-Sector,76.93,74.66 - 76.94,,75.62,41.51 - 115.15,,4113100.0,,,4511247.0,8340000.0,,66.99%,,Equity,,,,,,2021-05-12
ARKQ,ARK Industrial Innovation,77.98,75 - 77.53,,76.65,38.4 - 101.11,,684104.0,,,1160747.0,20150000.0,,89.87%,,Equity,,,,,,2021-05-12
ARKF,ARK Fintech Innovation,47.74,45.65 - 47.29,,46.8,25.22 - 64.49,,2237487.0,,,2883124.0,,,80.29%,,Equity,,,,,,2021-05-12
PRNT,The 3D Printing,36.91,35.35 - 36.48,,36.24,17.65 - 50.37,0.02,335544.0,,0.04%,499664.0,14900000.0,,92.39%,,Equity,,,,,,2021-05-12
IZRL,ARK Israeli Innovation Hedged,29.5,28.96 - 29.56,,29.0,21.29 - 38.77,0.48,179944.0,,1.45%,284522.0,,,29.28%,,Equity,,,,,,2021-05-12
ARCM,Arrow Reserve Capital Management,100.04,100.05 - 100.05,,100.05,99.07 - 102.23,0.78,,,0.78%,95.0,,,- 0.49%,,Equity,,,,,,2021-05-12
GYLD,Arrow Dow Jones Global Yield,15.09,14.99 - 15.34,,15.34,10.18 - 15.34,0.81,26636.0,,5.33%,8743.0,100000000.0,,39.29%,,,,,,,,2021-05-12
DWCR,Arrow DWA Country Rotation,35.0,35 - 35.27,,35.23,22.8 - 35.31,,,,,3397.0,,,66.62%,,Equity,,,,,,2021-05-12
DOGS,Arrow Dogs of the World,31.96,31.96 - 31.96,,31.96,27.25 - 46.6,,,,,489.0,,,0%,,Equity,,,,,,2021-05-12
QVM,Arrow QVM Equity Factor,21.69,19.55 - 19.55,,21.0,19.2 - 23.6,,,,,2286.0,3580000.0,,- 7.83%,,Equity,,,,,,2021-05-12
DWAT,Arrow Investments DWA Tactical,13.35,12.75 - 12.85,,12.85,9.62 - 13.35,,26274.0,,,2455.0,9520000.0,,37.49%,,Equity,,,,,,2021-05-12
AGO_pf,Assured Guaranty Municipal Holdings Inc,25.69,25.65 - 25.8,,25.75,24.22 - 27.28,1.4,7974.0,,5.49%,4470.0,,,2.72%,,Other,,,,,,2021-05-12
SBUG,Barclays Bank iPath Silver ETN,38.24,37.46 - 37.46,,37.46,22.31 - 41.33,,45.0,,,446.0,,,72.68%,,Commodity,,,,,,2021-05-12
GBUG,Barclays Bank iPath Gold ETN,30.03,29.73 - 29.73,,29.73,27.46 - 34.3,,16.0,,,2416.0,,,5.89%,,Commodity,,,,,,2021-05-12
DJP,iPath Bloomberg Commodity Total Return Exp 12 June,27.12,27.02 - 27.3,,27.11,16.07 - 27.3,,237920.0,,,224382.0,957480000.0,,63.37%,,Commodity,,,,,,2021-05-12
ATMP,Barclays ETN Plus Select MLP,15.46,15.33 - 15.81,,15.33,8.79 - 15.82,1.24,8541.0,,8.61%,32277.0,497800000.0,,37.54%,,Equity,,,,,,2021-05-12
OILNF,iPath S&P GSCI Crude Oil Total Return,101.0,105 - 105,,105.0,25.01 - 107,,198.0,,,1935.0,,,5160.42%,,Commodity,,,,,,2021-05-12
NIB,iPath Bloomberg Cocoa Subindex Total Return Exp 24,30.54,30.87 - 31.31,,30.87,24.75 - 34.07,,80067.0,,,23981.0,34830000.0,,5.29%,,Commodity,,,,,,2021-05-12
IMLP,Barclays Bank iPath S&P MLP,12.61,12.54 - 12.54,,12.54,7.09 - 12.77,1.21,,,10.29%,1135.0,164410000.0,,38.16%,,Equity,,,,,,2021-05-12
CAPE,Barclays + Shiller CAPE Exp 12 Oct 2022,201.28,197.5 - 200.36,,200.3,124.9 - 205.81,,3580.0,,,5878.0,49190000.0,,52.67%,,Equity,,,,,,2021-05-12
GAZZF,iPath Bloomberg Natural Gas Subindex Total Return,0.03,0.026 - 0.026,,0.026,0.0001 - 0.18,,100.0,,,11795.0,4230000.0,,50%,,Commodity,,,,,,2021-05-12
VQT,Barclays + S&P VEQTOR Exp 08 Sep 2020,199.01,198.01 - 199.79,,199.5,162.55 - 199.79,,,,,734.0,211190000.0,,15.86%,,Equity,,,,,,2021-05-12
JJGTF,Barclays Bk PLC iPath Bloomberg Grains Subindex To,35.77,35.63 - 36.11,,35.63,16.56 - 36.2,,1150.0,,,3985.0,,,100.84%,,Commodity,,,,,,2021-05-12
RODI,Barclays Bank Return on Disability,115.16,113.02 - 113.02,,113.02,69.82 - 136.33,,,,,68.0,31280000.0,,55.11%,,Equity,,,,,,2021-05-12
FLEU,Barclays FI Enhanced Europe 50 B,111.47,118.58 - 118.58,,121.54,60.85 - 131.76,,,,,203.0,54590000.0,,32.53%,,Equity,,,,,,2021-05-12
OLEM,iPath Pure Beta Crude Oil Exp 18 Apr 2041,12.77,12.56 - 12.58,,12.56,8.6 - 12.8,,,,,252.0,28640000.0,,41.27%,,Commodity,,,,,,2021-05-12
XVZ,iPath S&P 500 Dynamic VIX Exp 18 Aug 2021,38.96,38.3 - 38.92,,38.38,34.55 - 44.5,,6424.0,,,3536.0,12190000.0,,3.94%,,Other,,,,,,2021-05-12
WIL,Barclays Women in Leadership,92.81,91.75 - 92.6,,92.6,62.5 - 94.67,,101.0,,,182.0,32500000.0,,42.43%,,Equity,,,,,,2021-05-12
BCM,iPath Pure Beta Broad Commodity Exp 18 Apr 2041,36.33,36.2 - 36.5,,36.37,22.55 - 36.5,,14598.0,,,2274.0,49910000.0,,58.65%,,Commodity,,,,,,2021-05-12
DLBLF,Barclays Bank iPath US Treasury Long Bond Bull,75.08,75.34 - 75.34,,75.34,0 - 0,,,,,400.0,5350000.0,,0%,,Other,,,,,,2021-05-12
GSP,iPath GSCI Total Return Exp 12 Jun 2036,14.92,14.87 - 15.1,,14.97,6.9 - 15.1,,50073.0,,,11251.0,30520000.0,,107.95%,,Commodity,,,,,,2021-05-12
LD,Barclays Bank iPath Bloomberg Lead Sub Total Retur,45.8,44.9 - 44.9,,44.9,33.07 - 46.84,,150.0,,,226.0,1170000.0,,31.7%,,Commodity,,,,,,2021-05-12
VEGN,US Vegan Climate,37.22,36.27 - 37.1,,37.1,24.31 - 38.55,0.37,24898.0,,1.02%,10560.0,,,45.3%,,Equity,,,,,,2021-05-12
BBP,BioShares Biotechnology Products,51.77,51.5 - 51.99,,51.99,43.61 - 61.39,,35140.0,,,1253.0,36580000.0,,8.84%,,Equity,,,,,,2021-05-12
BBC,BioShares Biotechnology Clinical Trials,45.91,45.24 - 46.53,,45.37,35.67 - 62.6,,9228.0,,,9214.0,20470000.0,,11.32%,,Equity,,,,,,2021-05-12
IRBO,iShares Robotics and Artificial Intelligence,40.89,39.7 - 40.72,,40.53,24.9 - 52.1,0.35,118605.0,,0.76%,114856.0,,,54.42%,,Equity,,,,,,2021-05-12
MUA,BlackRock MuniAssets Closed Fund,15.48,15.2 - 15.47,1.16%,15.47,12.64 - 15.98,0.63,76133.0,566210000.0,4.24%,56246.0,,0.33,19.17%,36577063.0,Other,,,,,,2021-05-12
DYNF,BlackRock US Equity Factor Rotation,35.27,34.41 - 34.63,,35.0,23.71 - 35.99,0.52,24662.0,,1.55%,8108.0,,,40.59%,,Equity,,,,,,2021-05-12
IBMN,iShares iBonds Dec 2025 Term Muni Bond,27.98,27.95 - 28.02,,27.98,27.34 - 28.26,0.21,8650.0,,0.77%,20117.0,,,2.3%,,,,,,,,2021-05-12
ESML,iShares MSCI USA Small-Cap ESG Optimized,39.25,37.95 - 39.51,,39.15,20.56 - 40.73,0.34,98603.0,,0.85%,138983.0,,,70.43%,,Equity,,,,,,2021-05-12
FOVL,iShares Focused Value Factor,56.78,55.52 - 56.85,,56.67,28.89 - 58.48,1.2,15391.0,,2.21%,14377.0,,,80.19%,,Equity,,,,,,2021-05-12
LQDI,iShares Inflation Hedged Corporate Bond,29.11,28.9 - 29.07,,28.97,24.7 - 31.21,0.66,1370.0,,2.33%,6106.0,,,18.12%,,,,,,,,2021-05-12
EWJV,iShares MSCI Japan Value,28.14,27.11 - 27.67,,27.62,20.79 - 29.28,,10925.0,,,26152.0,,,28.53%,,Equity,,,,,,2021-05-12
EWJE,iShares MSCI Japan Equal Weighted,39.52,38 - 38.2,,38.72,30.3 - 42.08,,7944.0,,,2926.0,,,25.7%,,Equity,,,,,,2021-05-12
ISHVF,iShares US Aggregate Bond Acc,5.76,5.7071 - 5.74,,5.7319,4.75 - 6.06,,256980.0,,,260194.0,,,- 0.52%,,,,,,,,2021-05-12
ISVQF,iShares $ Short Duration Corp Bond Acc,5.66,5.6329 - 5.6469,,5.6459,5.45 - 6.58,,137816.0,,,201588.0,,,3.33%,,,,,,,,2021-05-12
ISZXF,iShares $ Treasury Bond 3-7Yr UCITS Acc,141.0,139.15 - 139.15,,139.15,137.15 - 142.5,,,,,3860.0,,,- 1.53%,,,,,,,,2021-05-12
IVSRF,iShares $ Floating Rate Bond UCITS Acc USD,5.3143,5.32 - 5.3237,,5.3237,5.15 - 5.45,,250890.0,,,95209.0,,,2.34%,,,,,,,,2021-05-12
IEMXF,iShares Edge MSCI World Min Vol,56.126,56.6 - 56.6,,56.6,46 - 56.85,,,,,4168.0,,,21.28%,,Equity,,,,,,2021-05-12
ISHYF,iShares $ High Yield Corp Bond Acc Share Class,6.11,6.07 - 6.21,,6.104,5.211 - 6.48,,82347.0,,,86550.0,,,15.07%,,,,,,,,2021-05-12
FNGU,BMO REX MicroSectors FANG Index 3X Leveraged,26.49,24.12 - 26.17,,25.18,5.99 - 219.94,,7544953.0,,,6001513.0,,,277.89%,,Equity,MicroSectors FANG+ Index 3X Leveraged,24.36,-8.04%,7.54M,15:59:59,2021-05-12
FNGD,BMO REX MicroSectors FANG Index -3X Inverse Levera,3.74,3.77 - 4.06,,3.9,1.33 - 18.23,,7644854.0,,,5697158.0,,,3.03%,,Equity,MicroSectors FANG+ Index -3X Inverse Leveraged,4.05,+8.29%,7.63M,15:59:59,2021-05-12
FNGZ,Bank of Montreal MicroSectors FANG Index 2X Invers,3.74,3.79 - 3.95,,3.83,3.06 - 16.57,,44418.0,,,14014.0,,,- 75.93%,,Equity,,,,,,2021-05-12
GNAF,Bank of Montreal MicroSectors FANG Index Inverse E,15.7,15.87 - 16.15,,15.95,14.05 - 32.43,,5884.0,,,4601.0,,,- 48.98%,,Equity,,,,,,2021-05-12
FNGO,Bank of Montreal MicroSectors FANG Index 2X Levera,36.66,34.64 - 35.44,,35.55,33.58 - 242.04,,14318.0,,,28910.0,,,- 46.57%,,Equity,,,,,,2021-05-12
BNKU,MicroSectors US Big Banks Index 3X Leveraged,54.71,52.18 - 57.46,,56.43,8.09 - 60.18,,249196.0,,,179344.0,,,384.16%,,Equity,,,,,,2021-05-12
BNKD,MicroSectors US Big Banks Index 3X Inverse Leverag,14.36,13.78 - 15.02,,13.78,1.64 - 32.86,,32910.0,,,119263.0,,,- 41.64%,,Equity,,,,,,2021-05-12
BNKO,MicroSectors US Big Banks Index 2X Leveraged,40.51,40.01 - 40.01,,40.16,20.35 - 42.14,,,,,4.0,,,66.47%,,Equity,,,,,,2021-05-12
BNKZ,MicroSectors US Big Banks Index 2X Inverse Leverag,15.18,15.25 - 15.25,,15.58,14.69 - 46.84,,,,,40.0,,,- 62.05%,,Equity,,,,,,2021-05-12
KNAB,MicroSectors U S Big Banks Index 2X Inverse Levera,41.34,40.5 - 40.5,,40.9,31.5 - 55.83,,,,,177.0,,,- 19.58%,,Equity,,,,,,2021-05-12
NRGU,MicroSectors US Big Oil Index 3X Leveraged,151.45,152 - 168.52,,158.0,20.03 - 183,,407005.0,,,291200.0,,,78.6%,,Equity,,,,,,2021-05-12
NRGD,MicroSectors US Big Oil Index 3X Inverse Leveraged,15.06,13.4 - 15.03,,14.7,1.5 - 40.93,,437937.0,,,1281362.0,,,- 45.08%,,Equity,,,,,,2021-05-12
NRGO,MicroSectors US Big Oil Index 2X Leveraged,16.12,15.97 - 15.97,,15.52,6.86 - 23.6,,,,,1579.0,,,5.33%,,Equity,,,,,,2021-05-12
NRGZ,MicroSectors US Big Oil Index 2X Inverse Leveraged,19.8,19.8 - 19.8,,19.7,19.65 - 62.88,,,,,62.0,,,- 56.39%,,Equity,,,,,,2021-05-12
YGRN,MicroSectors US Big Oil Index Inverse,60.4,61.9 - 61.9,,61.9,39.89 - 68.31,,,,,1.0,,,12.22%,,Equity,,,,,,2021-05-12
TMFC,Motley Fool 100,36.69,35.8 - 36.32,,36.21,24.83 - 38.5,0.1,48014.0,,0.27%,51844.0,,,40.95%,,Equity,,,,,,2021-05-12
BDRY,Breakwave Dry Bulk Shipping,25.99,23.58 - 24.55,,24.55,3.8 - 27.73,,856987.0,,,402577.0,,,486.68%,,Commodity,,,,,,2021-05-12
TAIL,Cambria Tail Risk,18.86,18.8 - 18.94,,18.86,18.63 - 23.3,0.24,593137.0,,1.23%,337990.0,,,- 15.69%,,Equity,,,,,,2021-05-12
GVAL,Cambria Global Value,23.82,23.31 - 23.58,,23.61,15.17 - 23.99,0.77,3915.0,,3.41%,12669.0,95140000.0,,50.57%,,Equity,,,,,,2021-05-12
GMOM,Cambria Global Momentum,30.33,29.59 - 29.86,,29.86,22.68 - 31.84,0.32,2281.0,,1.10%,6133.0,42000000.0,,31.93%,,,,,,,,2021-05-12
EYLD,Cambria Emerging Shareholder Yield,39.09,37.65 - 38.48,,38.48,24.45 - 40.53,1.84,22215.0,,4.88%,8964.0,,,55.13%,,Equity,,,,,,2021-05-12
GAA,Cambria Global Asset Allocation,31.99,31.37 - 31.63,,31.63,23.78 - 32.31,0.8,5745.0,,2.55%,4783.0,32490000.000000004,,31.65%,,Other,,,,,,2021-05-12
SYLD,Cambria Shareholder Yield,65.26,63.33 - 65.81,,65.51,26.44 - 67.57,1.01,142638.0,,1.61%,86653.0,133460000.00000001,,119.56%,,Equity,,,,,,2021-05-12
CCOR,Cambria Core Equity,30.38,30.39 - 31.76,,30.39,26.34 - 31.76,0.43,16214.0,,1.50%,23888.0,,,7.73%,,Equity,,,,,,2021-05-12
TOKE,Cambria Cannabis,17.72,17.1 - 17.73,,17.57,10.1 - 28.78,0.54,14126.0,,2.55%,26936.0,,,59.92%,,Equity,,,,,,2021-05-12
VAMO,Cambria Value and Momentum,23.78,22.97 - 23.4,,23.39,15.23 - 24.43,0.24,2073.0,,1.01%,2511.0,7150000.0,,47.43%,,Equity,,,,,,2021-05-12
FYLD,Cambria Foreign Shareholder Yield,28.98,28.52 - 28.85,,28.7,16.4 - 29.36,1.13,6083.0,,4.07%,5296.0,40480000.0,,66.26%,,Equity,,,,,,2021-05-12
SOVB,Cambria Sovereign Bond,25.25,25.22 - 25.44,,25.31,23.09 - 27.75,0.92,,,3.63%,11994.0,,,8.31%,,,,,,,,2021-05-12
ERSX,ERShares Non US Small Cap,21.85,21.42 - 21.67,,21.67,15.2 - 29.44,0.11,2814.0,,0.46%,8003.0,,,40.22%,,Equity,,,,,,2021-05-12
MLPC,Citigroup C-Tracks Miller/Howard MLP Fundamental,6.78,6.75 - 6.8,,6.77,5.97 - 9.22,,,,,1005.0,126560000.0,,- 2.68%,,Equity,,,,,,2021-05-12
DIVC,Citigroup C-Tracks Miller/Howard Strategic Dividen,31.67,31.64 - 31.64,,31.64,21.82 - 32.71,,,,,187.0,120720000.0,,31.12%,,Equity,,,,,,2021-05-12
MLPE,Citigroup C Tracks Miller Howard MLP Fundamental B,9.9,9.71 - 9.71,,9.71,9.55 - 14.09,,,,,4040.0,,,- 8.1%,,Equity,,,,,,2021-05-12
ECON,Columbia EM Consumer,27.09,26.39 - 26.56,,26.8,20.21 - 32.4,0.18,307056.0,,0.65%,34051.0,691630000.0,,30.68%,,Equity,,,,,,2021-05-12
XCEM,Columbia EM Core ex-China,32.46,31.23 - 31.63,,31.83,19.71 - 33.33,0.49,5589.0,,1.50%,4486.0,10910000.0,,58.19%,,Equity,,,,,,2021-05-12
INCO,Columbia India Consumer,50.37,49.85 - 50.44,,50.44,32.5 - 53,0.16,3333.0,,0.33%,5333.0,92710000.0,,52.9%,,Equity,,,,,,2021-05-12
ESGS,Columbia Sustainable US Equity Income,37.35,36.6 - 37.44,,37.43,21.93 - 37.97,0.76,1942.0,,2.24%,2107.0,5610000.0,,60.67%,,Equity,,,,,,2021-05-12
ESGN,Columbia Sustainable International Equity Income,28.4,27.62 - 28,,28.0,19.62 - 28.74,0.67,1110.0,,2.43%,847.0,6630000.0,,39.11%,,Equity,,,,,,2021-05-12
ESGW,Columbia Sustainable Global Equity Income,22.25,22.25 - 22.94,,22.94,17 - 28.62,,,,,302.0,5490000.0,,0%,,Equity,,,,,,2021-05-12
MUST,Columbia Multi Sector Municipal Income,22.55,22.46 - 22.56,,22.5,21.04 - 23.21,0.36,13944.0,,1.61%,25965.0,,,7.38%,,,,,,,,2021-05-12
